Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19950101 14:45,-9999,2.98,-9999,2.3
19950101 15:00,-9999,2.98,-9999,2.3
19950101 15:15,-9999,2.98,-9999,2.3
19950101 15:30,-9999,2.98,-9999,2.3
19950101 15:45,-9999,2.98,-9999,2.3
19950101 16:00,2.97,-9999,2.19,-9999
19950101 16:15,-9999,2.97,-9999,2.19
19950101 16:30,-9999,2.97,-9999,2.19
19950101 16:45,-9999,2.97,-9999,2.19
19950101 17:00,-9999,2.97,-9999,2.19
19950101 17:15,-9999,2.97,-9999,2.19
19950101 17:30,-9999,2.97,-9999,2.19
19950101 17:45,-9999,2.97,-9999,2.19
19950101 18:00,-9999,2.97,-9999,2.19
19950101 18:15,-9999,2.97,-9999,2.19
19950101 18:30,-9999,2.97,-9999,2.19
19950101 18:45,-9999,2.97,-9999,2.19
19950101 19:00,-9999,2.97,-9999,2.19
19950101 19:15,-9999,2.97,-9999,2.19
19950101 19:30,-9999,2.97,-9999,2.19
19950101 19:45,-9999,2.97,-9999,2.19
19950101 20:00,-9999,2.97,-9999,2.19
19950101 20:15,-9999,2.97,-9999,2.19
19950101 20:30,-9999,2.97,-9999,2.19
19950101 20:45,-9999,2.97,-9999,2.19
19950101 21:00,-9999,2.97,-9999,2.19
19950101 21:15,-9999,2.97,-9999,2.19
19950101 21:30,-9999,2.97,-9999,2.19
19950101 21:45,-9999,2.97,-9999,2.19
19950101 22:00,2.96,-9999,2.08,-9999
19950101 22:15,-9999,2.96,-9999,2.08
19950101 22:30,-9999,2.96,-9999,2.08
19950101 22:45,-9999,2.96,-9999,2.08
19950101 23:00,-9999,2.96,-9999,2.08
19950101 23:15,-9999,2.96,-9999,2.08
19950101 23:30,-9999,2.96,-9999,2.08
19950101 23:45,-9999,2.96,-9999,2.08
19950102  0:00,-9999,2.96,-9999,2.08
19950102  0:15,-9999,2.96,-9999,2.08
19950102  0:30,-9999,2.96,-9999,2.08
19950102  0:45,-9999,2.96,-9999,2.08
19950102  1:00,-9999,2.96,-9999,2.08
19950102  1:15,-9999,2.96,-9999,2.08
19950102  1:30,-9999,2.96,-9999,2.08
19950102  1:45,-9999,2.96,-9999,2.08
19950102  2:00,2.95,-9999,1.99,-9999
19950102  2:15,-9999,2.95,-9999,1.99
19950102  2:30,-9999,2.95,-9999,1.99
19950102  2:45,-9999,2.95,-9999,1.99
19950102  3:00,2.96,-9999,2.08,-9999
19950102  3:15,-9999,2.96,-9999,2.08
19950102  3:30,-9999,2.96,-9999,2.08
19950102  3:45,-9999,2.96,-9999,2.08
19950102  4:00,-9999,2.96,-9999,2.08
19950102  4:15,-9999,2.96,-9999,2.08
19950102  4:30,-9999,2.96,-9999,2.08
19950102  4:45,-9999,2.96,-9999,2.08
19950102  5:00,-9999,2.96,-9999,2.08
19950102  5:15,-9999,2.96,-9999,2.08
19950102  5:30,-9999,2.96,-9999,2.08
19950102  5:45,-9999,2.96,-9999,2.08
19950102  6:00,-9999,2.96,-9999,2.08
19950102  6:15,-9999,2.96,-9999,2.08
19950102  6:30,-9999,2.96,-9999,2.08
19950102  6:45,-9999,2.96,-9999,2.08
19950102  7:00,2.97,-9999,2.19,-9999
19950102  7:15,-9999,2.97,-9999,2.19
19950102  7:30,-9999,2.97,-9999,2.19
19950102  7:45,-9999,2.97,-9999,2.19
19950102  8:00,-9999,2.97,-9999,2.19
19950102  8:15,-9999,2.97,-9999,2.19
19950102  8:30,-9999,2.97,-9999,2.19
19950102  8:45,-9999,2.97,-9999,2.19
19950102  9:00,-9999,2.97,-9999,2.19
19950102  9:15,-9999,2.97,-9999,2.19
19950102  9:30,-9999,2.97,-9999,2.19
19950102  9:45,-9999,2.97,-9999,2.19
19950102 10:00,-9999,2.97,-9999,2.19
19950102 10:15,-9999,2.97,-9999,2.19
19950102 10:30,-9999,2.97,-9999,2.19
19950102 10:45,-9999,2.97,-9999,2.19
19950102 11:00,-9999,2.97,-9999,2.19
19950102 11:15,-9999,2.97,-9999,2.19
19950102 11:30,-9999,2.97,-9999,2.19
19950102 11:45,-9999,2.97,-9999,2.19
19950102 12:00,2.96,-9999,2.08,-9999
19950102 12:15,-9999,2.96,-9999,2.08
19950102 12:30,-9999,2.96,-9999,2.08
19950102 12:45,-9999,2.96,-9999,2.08
19950102 13:00,-9999,2.96,-9999,2.08
19950102 13:15,-9999,2.96,-9999,2.08
19950102 13:30,-9999,2.96,-9999,2.08
19950102 13:45,-9999,2.96,-9999,2.08
19950102 14:00,-9999,2.96,-9999,2.08
19950102 14:15,-9999,2.96,-9999,2.08
19950102 14:30,-9999,2.96,-9999,2.08
19950102 14:45,-9999,2.96,-9999,2.08
19950102 15:00,-9999,2.96,-9999,2.08
19950102 15:15,-9999,2.96,-9999,2.08
19950102 15:30,-9999,2.96,-9999,2.08
19950102 15:45,-9999,2.96,-9999,2.08
19950102 16:00,-9999,2.96,-9999,2.08
19950102 16:15,-9999,2.96,-9999,2.08
19950102 16:30,-9999,2.96,-9999,2.08
19950102 16:45,-9999,2.96,-9999,2.08
19950102 17:00,-9999,2.96,-9999,2.08
19950102 17:15,-9999,2.96,-9999,2.08
19950102 17:30,-9999,2.96,-9999,2.08
19950102 17:45,-9999,2.96,-9999,2.08
19950102 18:00,-9999,2.96,-9999,2.08
19950102 18:15,-9999,2.96,-9999,2.08
19950102 18:30,-9999,2.96,-9999,2.08
19950102 18:45,-9999,2.96,-9999,2.08
19950102 19:00,-9999,2.96,-9999,2.08
19950102 19:15,-9999,2.96,-9999,2.08
19950102 19:30,-9999,2.96,-9999,2.08
19950102 19:45,-9999,2.96,-9999,2.08
19950102 20:00,-9999,2.96,-9999,2.08
19950102 20:15,-9999,2.96,-9999,2.08
19950102 20:30,-9999,2.96,-9999,2.08
19950102 20:45,-9999,2.96,-9999,2.08
19950102 21:00,2.95,-9999,1.99,-9999
19950102 21:15,-9999,2.95,-9999,1.99
19950102 21:30,-9999,2.95,-9999,1.99
19950102 21:45,-9999,2.95,-9999,1.99
19950102 22:00,-9999,2.95,-9999,1.99
19950102 22:15,-9999,2.95,-9999,1.99
19950102 22:30,-9999,2.95,-9999,1.99
19950102 22:45,-9999,2.95,-9999,1.99
19950102 23:00,-9999,2.95,-9999,1.99
19950102 23:15,-9999,2.95,-9999,1.99
19950102 23:30,-9999,2.95,-9999,1.99
19950102 23:45,-9999,2.95,-9999,1.99
19950103  0:00,-9999,2.95,-9999,1.99
19950103  0:15,-9999,2.95,-9999,1.99
19950103  0:30,-9999,2.95,-9999,1.99
19950103  0:45,-9999,2.95,-9999,1.99
19950103  1:00,2.94,-9999,1.89,-9999
19950103  1:15,-9999,2.94,-9999,1.89
19950103  1:30,-9999,2.94,-9999,1.89
19950103  1:45,-9999,2.94,-9999,1.89
19950103  2:00,-9999,2.94,-9999,1.89
19950103  2:15,-9999,2.94,-9999,1.89
19950103  2:30,-9999,2.94,-9999,1.89
19950103  2:45,-9999,2.94,-9999,1.89
19950103  3:00,-9999,2.94,-9999,1.89
19950103  3:15,-9999,2.94,-9999,1.89
19950103  3:30,-9999,2.94,-9999,1.89
19950103  3:45,-9999,2.94,-9999,1.89
19950103  4:00,-9999,2.94,-9999,1.89
19950103  4:15,-9999,2.94,-9999,1.89
19950103  4:30,-9999,2.94,-9999,1.89
19950103  4:45,-9999,2.94,-9999,1.89
19950103  5:00,-9999,2.94,-9999,1.89
19950103  5:15,-9999,2.94,-9999,1.89
19950103  5:30,-9999,2.94,-9999,1.89
19950103  5:45,-9999,2.94,-9999,1.89
19950103  6:00,-9999,2.94,-9999,1.89
19950103  6:15,-9999,2.94,-9999,1.89
19950103  6:30,-9999,2.94,-9999,1.89
19950103  6:45,-9999,2.94,-9999,1.89
19950103  7:00,-9999,2.94,-9999,1.89
19950103  7:15,-9999,2.94,-9999,1.89
19950103  7:30,-9999,2.94,-9999,1.89
19950103  7:45,-9999,2.94,-9999,1.89
19950103  8:00,-9999,2.94,-9999,1.89
19950103  8:15,-9999,2.94,-9999,1.89
19950103  8:30,-9999,2.94,-9999,1.89
19950103  8:45,-9999,2.94,-9999,1.89
19950103  9:00,-9999,2.94,-9999,1.89
19950103  9:15,-9999,2.94,-9999,1.89
19950103  9:30,-9999,2.94,-9999,1.89
19950103  9:45,-9999,2.94,-9999,1.89
19950103 10:00,-9999,2.94,-9999,1.89
19950103 10:15,-9999,2.94,-9999,1.89
19950103 10:30,-9999,2.94,-9999,1.89
19950103 10:45,-9999,2.94,-9999,1.89
19950103 11:00,-9999,2.94,-9999,1.89
19950103 11:15,-9999,2.94,-9999,1.89
19950103 11:30,-9999,2.94,-9999,1.89
19950103 11:45,-9999,2.94,-9999,1.89
19950103 12:00,-9999,2.94,-9999,1.89
19950103 12:15,-9999,2.94,-9999,1.89
19950103 12:30,-9999,2.94,-9999,1.89
19950103 12:45,-9999,2.94,-9999,1.89
19950103 13:00,-9999,2.94,-9999,1.89
19950103 13:15,-9999,2.94,-9999,1.89
19950103 13:30,-9999,2.94,-9999,1.89
19950103 13:45,-9999,2.94,-9999,1.89
19950103 14:00,-9999,2.94,-9999,1.89
19950103 14:15,-9999,2.94,-9999,1.89
19950103 14:30,-9999,2.94,-9999,1.89
19950103 14:45,-9999,2.94,-9999,1.89
19950103 15:00,-9999,2.94,-9999,1.89
19950103 15:15,-9999,2.94,-9999,1.89
19950103 15:30,-9999,2.94,-9999,1.89
19950103 15:45,-9999,2.94,-9999,1.89
19950103 16:00,-9999,2.94,-9999,1.89
19950103 16:15,-9999,2.94,-9999,1.89
19950103 16:30,-9999,2.94,-9999,1.89
19950103 16:45,-9999,2.94,-9999,1.89
19950103 17:00,-9999,2.94,-9999,1.89
19950103 17:15,-9999,2.94,-9999,1.89
19950103 17:30,-9999,2.94,-9999,1.89
19950103 17:45,-9999,2.94,-9999,1.89
19950103 18:00,-9999,2.94,-9999,1.89
19950103 18:15,-9999,2.94,-9999,1.89
19950103 18:30,-9999,2.94,-9999,1.89
19950103 18:45,-9999,2.94,-9999,1.89
19950103 19:00,-9999,2.94,-9999,1.89
19950103 19:15,-9999,2.94,-9999,1.89
19950103 19:30,-9999,2.94,-9999,1.89
19950103 19:45,-9999,2.94,-9999,1.89
19950103 20:00,-9999,2.94,-9999,1.89
19950103 20:15,-9999,2.94,-9999,1.89
19950103 20:30,-9999,2.94,-9999,1.89
19950103 20:45,-9999,2.94,-9999,1.89
19950103 21:00,-9999,2.94,-9999,1.89
19950103 21:15,-9999,2.94,-9999,1.89
19950103 21:30,-9999,2.94,-9999,1.89
19950103 21:45,-9999,2.94,-9999,1.89
19950103 22:00,-9999,2.94,-9999,1.89
19950103 22:15,-9999,2.94,-9999,1.89
19950103 22:30,-9999,2.94,-9999,1.89
19950103 22:45,-9999,2.94,-9999,1.89
19950103 23:00,-9999,2.94,-9999,1.89
19950103 23:15,-9999,2.94,-9999,1.89
19950103 23:30,-9999,2.94,-9999,1.89
19950103 23:45,-9999,2.94,-9999,1.89
19950104  0:00,-9999,2.94,-9999,1.89
19950104  0:15,-9999,2.94,-9999,1.89
19950104  0:30,-9999,2.94,-9999,1.89
19950104  0:45,-9999,2.94,-9999,1.89
19950104  1:00,-9999,2.94,-9999,1.89
19950104  1:15,-9999,2.94,-9999,1.89
19950104  1:30,-9999,2.94,-9999,1.89
19950104  1:45,-9999,2.94,-9999,1.89
19950104  2:00,-9999,2.94,-9999,1.89
19950104  2:15,-9999,2.94,-9999,1.89
19950104  2:30,-9999,2.94,-9999,1.89
19950104  2:45,-9999,2.94,-9999,1.89
19950104  3:00,-9999,2.94,-9999,1.89
19950104  3:15,-9999,2.94,-9999,1.89
19950104  3:30,-9999,2.94,-9999,1.89
19950104  3:45,-9999,2.94,-9999,1.89
19950104  4:00,-9999,2.94,-9999,1.89
19950104  4:15,-9999,2.94,-9999,1.89
19950104  4:30,-9999,2.94,-9999,1.89
19950104  4:45,-9999,2.94,-9999,1.89
19950104  5:00,-9999,2.94,-9999,1.89
19950104  5:15,-9999,2.94,-9999,1.89
19950104  5:30,-9999,2.94,-9999,1.89
19950104  5:45,-9999,2.94,-9999,1.89
19950104  6:00,-9999,2.94,-9999,1.89
19950104  6:15,-9999,2.94,-9999,1.89
19950104  6:30,-9999,2.94,-9999,1.89
19950104  6:45,-9999,2.94,-9999,1.89
19950104  7:00,-9999,2.94,-9999,1.89
19950104  7:15,-9999,2.94,-9999,1.89
19950104  7:30,-9999,2.94,-9999,1.89
19950104  7:45,-9999,2.94,-9999,1.89
19950104  8:00,-9999,2.94,-9999,1.89
19950104  8:15,-9999,2.94,-9999,1.89
19950104  8:30,-9999,2.94,-9999,1.89
19950104  8:45,-9999,2.94,-9999,1.89
19950104  9:00,-9999,2.94,-9999,1.89
19950104  9:15,-9999,2.94,-9999,1.89
19950104  9:30,-9999,2.94,-9999,1.89
19950104  9:45,-9999,2.94,-9999,1.89
19950104 10:00,-9999,2.94,-9999,1.89
19950104 10:15,-9999,2.94,-9999,1.89
19950104 10:30,-9999,2.94,-9999,1.89
19950104 10:45,-9999,2.94,-9999,1.89
19950104 11:00,-9999,2.94,-9999,1.89
19950104 11:15,-9999,2.94,-9999,1.89
19950104 11:30,-9999,2.94,-9999,1.89
19950104 11:45,-9999,2.94,-9999,1.89
19950104 12:00,-9999,2.94,-9999,1.89
19950104 12:15,-9999,2.94,-9999,1.89
19950104 12:30,-9999,2.94,-9999,1.89
19950104 12:45,-9999,2.94,-9999,1.89
19950104 13:00,-9999,2.94,-9999,1.89
19950104 13:15,-9999,2.94,-9999,1.89
19950104 13:30,-9999,2.94,-9999,1.89
19950104 13:45,-9999,2.94,-9999,1.89
19950104 14:00,-9999,2.94,-9999,1.89
19950104 14:15,-9999,2.94,-9999,1.89
19950104 14:30,-9999,2.94,-9999,1.89
19950104 14:45,-9999,2.94,-9999,1.89
19950104 15:00,-9999,2.94,-9999,1.89
19950104 15:15,-9999,2.94,-9999,1.89
19950104 15:30,-9999,2.94,-9999,1.89
19950104 15:45,-9999,2.94,-9999,1.89
19950104 16:00,-9999,2.94,-9999,1.89
19950104 16:15,-9999,2.94,-9999,1.89
19950104 16:30,-9999,2.94,-9999,1.89
19950104 16:45,-9999,2.94,-9999,1.89
19950104 17:00,-9999,2.94,-9999,1.89
19950104 17:15,-9999,2.94,-9999,1.89
19950104 17:30,-9999,2.94,-9999,1.89
19950104 17:45,-9999,2.94,-9999,1.89
19950104 18:00,-9999,2.94,-9999,1.89
19950104 18:15,-9999,2.94,-9999,1.89
19950104 18:30,-9999,2.94,-9999,1.89
19950104 18:45,-9999,2.94,-9999,1.89
19950104 19:00,-9999,2.94,-9999,1.89
19950104 19:15,-9999,2.94,-9999,1.89
19950104 19:30,-9999,2.94,-9999,1.89
19950104 19:45,-9999,2.94,-9999,1.89
19950104 20:00,-9999,2.94,-9999,1.89
19950104 20:15,-9999,2.94,-9999,1.89
19950104 20:30,-9999,2.94,-9999,1.89
19950104 20:45,-9999,2.94,-9999,1.89
19950104 21:00,2.93,-9999,2.1,-9999
19950104 21:15,-9999,2.93,-9999,2.1
19950104 21:30,-9999,2.93,-9999,2.1
19950104 21:45,-9999,2.93,-9999,2.1
19950104 22:00,-9999,2.93,-9999,2.1
19950104 22:15,-9999,2.93,-9999,2.1
19950104 22:30,-9999,2.93,-9999,2.1
19950104 22:45,-9999,2.93,-9999,2.1
19950104 23:00,2.92,-9999,2,-9999
19950104 23:15,-9999,2.92,-9999,2
19950104 23:30,-9999,2.92,-9999,2
19950104 23:45,-9999,2.92,-9999,2
19950105  0:00,2.9,-9999,1.82,-9999
19950105  0:15,-9999,2.9,-9999,1.82
19950105  0:30,-9999,2.9,-9999,1.82
19950105  0:45,-9999,2.9,-9999,1.82
19950105  1:00,2.92,-9999,2,-9999
19950105  1:15,-9999,2.92,-9999,2
19950105  1:30,-9999,2.92,-9999,2
19950105  1:45,-9999,2.92,-9999,2
19950105  2:00,-9999,2.92,-9999,2
19950105  2:15,-9999,2.92,-9999,2
19950105  2:30,-9999,2.92,-9999,2
19950105  2:45,-9999,2.92,-9999,2
19950105  3:00,2.91,-9999,1.91,-9999
19950105  3:15,-9999,2.91,-9999,1.91
19950105  3:30,-9999,2.91,-9999,1.91
19950105  3:45,-9999,2.91,-9999,1.91
19950105  4:00,-9999,2.91,-9999,1.91
19950105  4:15,-9999,2.91,-9999,1.91
19950105  4:30,-9999,2.91,-9999,1.91
19950105  4:45,-9999,2.91,-9999,1.91
19950105  5:00,-9999,2.91,-9999,1.91
19950105  5:15,-9999,2.91,-9999,1.91
19950105  5:30,-9999,2.91,-9999,1.91
19950105  5:45,-9999,2.91,-9999,1.91
19950105  6:00,-9999,2.91,-9999,1.91
19950105  6:15,-9999,2.91,-9999,1.91
19950105  6:30,-9999,2.91,-9999,1.91
19950105  6:45,-9999,2.91,-9999,1.91
19950105  7:00,-9999,2.91,-9999,1.91
19950105  7:15,-9999,2.91,-9999,1.91
19950105  7:30,-9999,2.91,-9999,1.91
19950105  7:45,-9999,2.91,-9999,1.91
19950105  8:00,-9999,2.91,-9999,1.91
19950105  8:15,-9999,2.91,-9999,1.91
19950105  8:30,-9999,2.91,-9999,1.91
19950105  8:45,-9999,2.91,-9999,1.91
19950105  9:00,-9999,2.91,-9999,1.91
19950105  9:15,-9999,2.91,-9999,1.91
19950105  9:30,-9999,2.91,-9999,1.91
19950105  9:45,-9999,2.91,-9999,1.91
19950105 10:00,-9999,2.91,-9999,1.91
19950105 10:15,-9999,2.91,-9999,1.91
19950105 10:30,-9999,2.91,-9999,1.91
19950105 10:45,-9999,2.91,-9999,1.91
19950105 11:00,-9999,2.91,-9999,1.91
19950105 11:15,-9999,2.91,-9999,1.91
19950105 11:30,-9999,2.91,-9999,1.91
19950105 11:45,-9999,2.91,-9999,1.91
19950105 12:00,-9999,2.91,-9999,1.91
19950105 12:15,-9999,2.91,-9999,1.91
19950105 12:30,-9999,2.91,-9999,1.91
19950105 12:45,-9999,2.91,-9999,1.91
19950105 13:00,-9999,2.91,-9999,1.91
19950105 13:15,-9999,2.91,-9999,1.91
19950105 13:30,-9999,2.91,-9999,1.91
19950105 13:45,-9999,2.91,-9999,1.91
19950105 14:00,-9999,2.91,-9999,1.91
19950105 14:15,-9999,2.91,-9999,1.91
19950105 14:30,-9999,2.91,-9999,1.91
19950105 14:45,-9999,2.91,-9999,1.91
19950105 15:00,-9999,2.91,-9999,1.91
19950105 15:15,-9999,2.91,-9999,1.91
19950105 15:30,-9999,2.91,-9999,1.91
19950105 15:45,-9999,2.91,-9999,1.91
19950105 16:00,-9999,2.91,-9999,1.91
19950105 16:15,-9999,2.91,-9999,1.91
19950105 16:30,-9999,2.91,-9999,1.91
19950105 16:45,-9999,2.91,-9999,1.91
19950105 17:00,-9999,2.91,-9999,1.91
19950105 17:15,-9999,2.91,-9999,1.91
19950105 17:30,-9999,2.91,-9999,1.91
19950105 17:45,-9999,2.91,-9999,1.91
19950105 18:00,-9999,2.91,-9999,1.91
19950105 18:15,-9999,2.91,-9999,1.91
19950105 18:30,-9999,2.91,-9999,1.91
19950105 18:45,-9999,2.91,-9999,1.91
19950105 19:00,-9999,2.91,-9999,1.91
19950105 19:15,-9999,2.91,-9999,1.91
19950105 19:30,-9999,2.91,-9999,1.91
19950105 19:45,-9999,2.91,-9999,1.91
19950105 20:00,-9999,2.91,-9999,1.91
19950105 20:15,-9999,2.91,-9999,1.91
19950105 20:30,-9999,2.91,-9999,1.91
19950105 20:45,-9999,2.91,-9999,1.91
19950105 21:00,-9999,2.91,-9999,1.91
19950105 21:15,-9999,2.91,-9999,1.91
19950105 21:30,-9999,2.91,-9999,1.91
19950105 21:45,-9999,2.91,-9999,1.91
19950105 22:00,-9999,2.91,-9999,1.91
19950105 22:15,-9999,2.91,-9999,1.91
19950105 22:30,-9999,2.91,-9999,1.91
19950105 22:45,-9999,2.91,-9999,1.91
19950105 23:00,-9999,2.91,-9999,1.91
19950105 23:15,-9999,2.91,-9999,1.91
19950105 23:30,-9999,2.91,-9999,1.91
19950105 23:45,-9999,2.91,-9999,1.91
19950106  0:00,-9999,2.91,-9999,1.91
19950106  0:15,-9999,2.91,-9999,1.91
19950106  0:30,-9999,2.91,-9999,1.91
19950106  0:45,-9999,2.91,-9999,1.91
19950106  1:00,-9999,2.91,-9999,1.91
19950106  1:15,-9999,2.91,-9999,1.91
19950106  1:30,-9999,2.91,-9999,1.91
19950106  1:45,-9999,2.91,-9999,1.91
19950106  2:00,-9999,2.91,-9999,1.91
19950106  2:15,-9999,2.91,-9999,1.91
19950106  2:30,-9999,2.91,-9999,1.91
19950106  2:45,-9999,2.91,-9999,1.91
19950106  3:00,-9999,2.91,-9999,1.91
19950106  3:15,-9999,2.91,-9999,1.91
19950106  3:30,-9999,2.91,-9999,1.91
19950106  3:45,-9999,2.91,-9999,1.91
19950106  4:00,-9999,2.91,-9999,1.91
19950106  4:15,-9999,2.91,-9999,1.91
19950106  4:30,-9999,2.91,-9999,1.91
19950106  4:45,-9999,2.91,-9999,1.91
19950106  5:00,-9999,2.91,-9999,1.91
19950106  5:15,-9999,2.91,-9999,1.91
19950106  5:30,-9999,2.91,-9999,1.91
19950106  5:45,-9999,2.91,-9999,1.91
19950106  6:00,2.9,-9999,1.82,-9999
19950106  6:15,-9999,2.9,-9999,1.82
19950106  6:30,-9999,2.9,-9999,1.82
19950106  6:45,-9999,2.9,-9999,1.82
19950106  7:00,-9999,2.9,-9999,1.82
19950106  7:15,-9999,2.9,-9999,1.82
19950106  7:30,-9999,2.9,-9999,1.82
19950106  7:45,-9999,2.9,-9999,1.82
19950106  8:00,-9999,2.9,-9999,1.82
19950106  8:15,-9999,2.9,-9999,1.82
19950106  8:30,-9999,2.9,-9999,1.82
19950106  8:45,-9999,2.9,-9999,1.82
19950106  9:00,-9999,2.9,-9999,1.82
19950106  9:15,-9999,2.9,-9999,1.82
19950106  9:30,-9999,2.9,-9999,1.82
19950106  9:45,-9999,2.9,-9999,1.82
19950106 10:00,2.91,-9999,1.91,-9999
19950106 10:15,-9999,2.91,-9999,1.91
19950106 10:30,-9999,2.91,-9999,1.91
19950106 10:45,-9999,2.91,-9999,1.91
19950106 11:00,-9999,2.91,-9999,1.91
19950106 11:15,-9999,2.91,-9999,1.91
19950106 11:30,-9999,2.91,-9999,1.91
19950106 11:45,-9999,2.91,-9999,1.91
19950106 12:00,-9999,2.91,-9999,1.91
19950106 12:15,-9999,2.91,-9999,1.91
19950106 12:30,-9999,2.91,-9999,1.91
19950106 12:45,-9999,2.91,-9999,1.91
19950106 13:00,-9999,2.91,-9999,1.91
19950106 13:15,-9999,2.91,-9999,1.91
19950106 13:30,-9999,2.91,-9999,1.91
19950106 13:45,-9999,2.91,-9999,1.91
19950106 14:00,-9999,2.91,-9999,1.91
19950106 14:15,-9999,2.91,-9999,1.91
19950106 14:30,-9999,2.91,-9999,1.91
19950106 14:45,-9999,2.91,-9999,1.91
19950106 15:00,-9999,2.91,-9999,1.91
19950106 15:15,-9999,2.91,-9999,1.91
19950106 15:30,-9999,2.91,-9999,1.91
19950106 15:45,-9999,2.91,-9999,1.91
19950106 16:00,2.92,-9999,2,-9999
19950106 16:15,-9999,2.92,-9999,2
19950106 16:30,-9999,2.92,-9999,2
19950106 16:45,-9999,2.92,-9999,2
19950106 17:00,-9999,2.92,-9999,2
19950106 17:15,-9999,2.92,-9999,2
19950106 17:30,-9999,2.92,-9999,2
19950106 17:45,-9999,2.92,-9999,2
19950106 18:00,2.93,-9999,2.1,-9999
19950106 18:15,-9999,2.93,-9999,2.1
19950106 18:30,-9999,2.93,-9999,2.1
19950106 18:45,-9999,2.93,-9999,2.1
19950106 19:00,2.95,-9999,2.3,-9999
19950106 19:15,-9999,2.95,-9999,2.3
19950106 19:30,-9999,2.95,-9999,2.3
19950106 19:45,-9999,2.95,-9999,2.3
19950106 20:00,2.99,-9999,2.77,-9999
19950106 20:15,-9999,2.99,-9999,2.77
19950106 20:30,-9999,2.99,-9999,2.77
19950106 20:45,-9999,2.99,-9999,2.77
19950106 21:00,3.08,-9999,4.2,-9999
19950106 21:15,-9999,3.08,-9999,4.2
19950106 21:30,-9999,3.08,-9999,4.2
19950106 21:45,-9999,3.08,-9999,4.2
19950106 22:00,3.24,-9999,8.81,-9999
19950106 22:15,-9999,3.24,-9999,8.81
19950106 22:30,-9999,3.24,-9999,8.81
19950106 22:45,-9999,3.24,-9999,8.81
19950106 23:00,3.44,-9999,22.25,-9999
19950106 23:15,-9999,3.44,-9999,22.25
19950106 23:30,-9999,3.44,-9999,22.25
19950106 23:45,-9999,3.44,-9999,22.25
19950107  0:00,3.47,-9999,25.57,-9999
19950107  0:15,-9999,3.47,-9999,25.57
19950107  0:30,-9999,3.47,-9999,25.57
19950107  0:45,-9999,3.47,-9999,25.57
