Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
20020101 11:30,3.045,-9999,1.35,-9999
20020101 11:45,3.042,-9999,1.33,-9999
20020101 12:00,3.042,-9999,1.33,-9999
20020101 12:15,3.039,-9999,1.3,-9999
20020101 12:30,3.039,-9999,1.3,-9999
20020101 12:45,3.039,-9999,1.3,-9999
20020101 13:00,3.039,-9999,1.3,-9999
20020101 13:15,3.039,-9999,1.3,-9999
20020101 13:30,3.039,-9999,1.3,-9999
20020101 13:45,3.042,-9999,1.33,-9999
20020101 14:00,3.042,-9999,1.33,-9999
20020101 14:15,3.042,-9999,1.33,-9999
20020101 14:30,3.045,-9999,1.35,-9999
20020101 14:45,3.045,-9999,1.35,-9999
20020101 15:00,3.048,-9999,1.38,-9999
20020101 15:15,3.05,-9999,1.4,-9999
20020101 15:30,3.05,-9999,1.4,-9999
20020101 15:45,3.053,-9999,1.42,-9999
20020101 16:00,3.053,-9999,1.42,-9999
20020101 16:15,3.053,-9999,1.42,-9999
20020101 16:30,3.056,-9999,1.46,-9999
20020101 16:45,3.056,-9999,1.46,-9999
20020101 17:00,3.06,-9999,1.49,-9999
20020101 17:15,3.06,-9999,1.49,-9999
20020101 17:30,3.062,-9999,1.51,-9999
20020101 17:45,3.062,-9999,1.51,-9999
20020101 18:00,3.065,-9999,1.54,-9999
20020101 18:15,3.068,-9999,1.57,-9999
20020101 18:30,3.068,-9999,1.57,-9999
20020101 18:45,3.068,-9999,1.57,-9999
20020101 19:00,3.071,-9999,1.6,-9999
20020101 19:15,3.071,-9999,1.6,-9999
20020101 19:30,3.071,-9999,1.6,-9999
20020101 19:45,3.071,-9999,1.6,-9999
20020101 20:00,3.071,-9999,1.6,-9999
20020101 20:15,3.068,-9999,1.57,-9999
20020101 20:30,3.068,-9999,1.57,-9999
20020101 20:45,3.071,-9999,1.6,-9999
20020101 21:00,3.071,-9999,1.6,-9999
20020101 21:15,3.071,-9999,1.6,-9999
20020101 21:30,3.071,-9999,1.6,-9999
20020101 21:45,3.071,-9999,1.6,-9999
20020101 22:00,3.071,-9999,1.6,-9999
20020101 22:15,3.071,-9999,1.6,-9999
20020101 22:30,3.071,-9999,1.6,-9999
20020101 22:45,3.068,-9999,1.57,-9999
20020101 23:00,3.062,-9999,1.51,-9999
20020101 23:15,3.06,-9999,1.49,-9999
20020101 23:30,3.06,-9999,1.49,-9999
20020101 23:45,3.06,-9999,1.49,-9999
20020102  0:00,3.06,-9999,1.49,-9999
20020102  0:15,3.06,-9999,1.49,-9999
20020102  0:30,3.06,-9999,1.49,-9999
20020102  0:45,3.06,-9999,1.49,-9999
20020102  1:00,3.056,-9999,1.46,-9999
20020102  1:15,3.056,-9999,1.46,-9999
20020102  1:30,3.06,-9999,1.49,-9999
20020102  1:45,3.06,-9999,1.49,-9999
20020102  2:00,3.06,-9999,1.49,-9999
20020102  2:15,3.062,-9999,1.51,-9999
20020102  2:30,3.065,-9999,1.54,-9999
20020102  2:45,3.065,-9999,1.54,-9999
20020102  3:00,3.062,-9999,1.51,-9999
20020102  3:15,3.065,-9999,1.54,-9999
20020102  3:30,3.06,-9999,1.49,-9999
20020102  3:45,3.056,-9999,1.46,-9999
20020102  4:00,3.05,-9999,1.4,-9999
20020102  4:15,3.048,-9999,1.38,-9999
20020102  4:30,3.048,-9999,1.38,-9999
20020102  4:45,3.05,-9999,1.4,-9999
20020102  5:00,3.05,-9999,1.4,-9999
20020102  5:15,3.053,-9999,1.42,-9999
20020102  5:30,3.056,-9999,1.46,-9999
20020102  5:45,3.056,-9999,1.46,-9999
20020102  6:00,3.056,-9999,1.46,-9999
20020102  6:15,3.062,-9999,1.51,-9999
20020102  6:30,3.062,-9999,1.51,-9999
20020102  6:45,3.062,-9999,1.51,-9999
20020102  7:00,3.059,-9999,1.49,-9999
20020102  7:15,3.056,-9999,1.46,-9999
20020102  7:30,3.056,-9999,1.46,-9999
20020102  7:45,3.059,-9999,1.49,-9999
20020102  8:00,3.056,-9999,1.46,-9999
20020102  8:15,3.053,-9999,1.42,-9999
20020102  8:30,3.053,-9999,1.42,-9999
20020102  8:45,3.053,-9999,1.42,-9999
20020102  9:00,3.05,-9999,1.4,-9999
20020102  9:15,3.05,-9999,1.4,-9999
20020102  9:30,3.05,-9999,1.4,-9999
20020102  9:45,3.056,-9999,1.46,-9999
20020102 10:00,3.056,-9999,1.46,-9999
20020102 10:15,3.05,-9999,1.4,-9999
20020102 10:30,3.05,-9999,1.4,-9999
20020102 10:45,3.05,-9999,1.4,-9999
20020102 11:00,3.048,-9999,1.38,-9999
20020102 11:15,3.013,-9999,1.11,-9999
20020102 11:30,3.01,-9999,1.08,-9999
20020102 11:45,3.01,-9999,1.08,-9999
20020102 12:00,3.01,-9999,1.08,-9999
20020102 12:15,3.01,-9999,1.08,-9999
20020102 12:30,3.01,-9999,1.08,-9999
20020102 12:45,3.013,-9999,1.11,-9999
20020102 13:00,3.013,-9999,1.11,-9999
20020102 13:15,3.013,-9999,1.11,-9999
20020102 13:30,3.013,-9999,1.11,-9999
20020102 13:45,3.013,-9999,1.11,-9999
20020102 14:00,3.013,-9999,1.11,-9999
20020102 14:15,3.016,-9999,1.12,-9999
20020102 14:30,3.016,-9999,1.12,-9999
20020102 14:45,3.016,-9999,1.12,-9999
20020102 15:00,3.016,-9999,1.12,-9999
20020102 15:15,3.019,-9999,1.15,-9999
20020102 15:30,3.019,-9999,1.15,-9999
20020102 15:45,3.019,-9999,1.15,-9999
20020102 16:00,3.019,-9999,1.15,-9999
20020102 16:15,3.019,-9999,1.15,-9999
20020102 16:30,3.019,-9999,1.15,-9999
20020102 16:45,3.019,-9999,1.15,-9999
20020102 17:00,3.019,-9999,1.15,-9999
20020102 17:15,3.019,-9999,1.15,-9999
20020102 17:30,3.019,-9999,1.15,-9999
20020102 17:45,3.019,-9999,1.15,-9999
20020102 18:00,3.019,-9999,1.15,-9999
20020102 18:15,3.019,-9999,1.15,-9999
20020102 18:30,3.019,-9999,1.15,-9999
20020102 18:45,3.019,-9999,1.15,-9999
20020102 19:00,3.019,-9999,1.15,-9999
20020102 19:15,3.019,-9999,1.15,-9999
20020102 19:30,3.019,-9999,1.15,-9999
20020102 19:45,3.019,-9999,1.15,-9999
20020102 20:00,3.019,-9999,1.15,-9999
20020102 20:15,3.019,-9999,1.15,-9999
20020102 20:30,3.021,-9999,1.17,-9999
20020102 20:45,3.019,-9999,1.15,-9999
20020102 21:00,3.021,-9999,1.17,-9999
20020102 21:15,3.021,-9999,1.17,-9999
20020102 21:30,3.021,-9999,1.17,-9999
20020102 21:45,3.019,-9999,1.15,-9999
20020102 22:00,3.019,-9999,1.15,-9999
20020102 22:15,3.019,-9999,1.15,-9999
20020102 22:30,3.019,-9999,1.15,-9999
20020102 22:45,3.019,-9999,1.15,-9999
20020102 23:00,3.019,-9999,1.15,-9999
20020102 23:15,3.015,-9999,1.12,-9999
20020102 23:30,3.015,-9999,1.12,-9999
20020102 23:45,3.015,-9999,1.12,-9999
20020103  0:00,3.019,-9999,1.15,-9999
20020103  0:15,3.015,-9999,1.12,-9999
20020103  0:30,3.015,-9999,1.12,-9999
20020103  0:45,3.015,-9999,1.12,-9999
20020103  1:00,3.015,-9999,1.12,-9999
20020103  1:15,3.015,-9999,1.12,-9999
20020103  1:30,3.015,-9999,1.12,-9999
20020103  1:45,3.015,-9999,1.12,-9999
20020103  2:00,3.015,-9999,1.12,-9999
20020103  2:15,3.013,-9999,1.11,-9999
20020103  2:30,3.015,-9999,1.12,-9999
20020103  2:45,3.013,-9999,1.11,-9999
20020103  3:00,3.013,-9999,1.11,-9999
20020103  3:15,3.015,-9999,1.12,-9999
20020103  3:30,3.015,-9999,1.12,-9999
20020103  3:45,3.015,-9999,1.12,-9999
20020103  4:00,3.015,-9999,1.12,-9999
20020103  4:15,3.013,-9999,1.11,-9999
20020103  4:30,3.013,-9999,1.11,-9999
20020103  4:45,3.013,-9999,1.11,-9999
20020103  5:00,3.015,-9999,1.12,-9999
20020103  5:15,3.015,-9999,1.12,-9999
20020103  5:30,3.015,-9999,1.12,-9999
20020103  5:45,3.015,-9999,1.12,-9999
20020103  6:00,3.015,-9999,1.12,-9999
20020103  6:15,3.015,-9999,1.12,-9999
20020103  6:30,3.015,-9999,1.12,-9999
20020103  6:45,3.015,-9999,1.12,-9999
20020103  7:00,3.015,-9999,1.12,-9999
20020103  7:15,3.015,-9999,1.12,-9999
20020103  7:30,3.015,-9999,1.12,-9999
20020103  7:45,3.015,-9999,1.12,-9999
20020103  8:00,3.015,-9999,1.12,-9999
20020103  8:15,3.013,-9999,1.11,-9999
20020103  8:30,3.013,-9999,1.11,-9999
20020103  8:45,3.013,-9999,1.11,-9999
20020103  9:00,3.015,-9999,1.12,-9999
20020103  9:15,3.015,-9999,1.12,-9999
20020103  9:30,3.015,-9999,1.12,-9999
20020103  9:45,3.015,-9999,1.12,-9999
20020103 10:00,3.015,-9999,1.12,-9999
20020103 10:15,3.015,-9999,1.12,-9999
20020103 10:30,3.013,-9999,1.11,-9999
20020103 10:45,3.013,-9999,1.11,-9999
20020103 11:00,3.015,-9999,1.12,-9999
20020103 11:15,3.019,-9999,1.15,-9999
20020103 11:30,3.019,-9999,1.15,-9999
20020103 11:45,3.019,-9999,1.15,-9999
20020103 12:00,3.019,-9999,1.15,-9999
20020103 12:15,3.019,-9999,1.15,-9999
20020103 12:30,3.019,-9999,1.15,-9999
20020103 12:45,3.019,-9999,1.15,-9999
20020103 13:00,3.019,-9999,1.15,-9999
20020103 13:15,3.019,-9999,1.15,-9999
20020103 13:30,3.019,-9999,1.15,-9999
20020103 13:45,3.019,-9999,1.15,-9999
20020103 14:00,3.019,-9999,1.15,-9999
20020103 14:15,3.019,-9999,1.15,-9999
20020103 14:30,3.021,-9999,1.16,-9999
20020103 14:45,3.021,-9999,1.16,-9999
20020103 15:00,3.021,-9999,1.16,-9999
20020103 15:15,3.021,-9999,1.16,-9999
20020103 15:30,3.021,-9999,1.16,-9999
20020103 15:45,3.021,-9999,1.16,-9999
20020103 16:00,3.021,-9999,1.16,-9999
20020103 16:15,3.021,-9999,1.16,-9999
20020103 16:30,3.021,-9999,1.16,-9999
20020103 16:45,3.021,-9999,1.16,-9999
20020103 17:00,3.021,-9999,1.16,-9999
20020103 17:15,3.021,-9999,1.16,-9999
20020103 17:30,3.021,-9999,1.16,-9999
20020103 17:45,3.021,-9999,1.16,-9999
20020103 18:00,3.021,-9999,1.16,-9999
20020103 18:15,3.021,-9999,1.16,-9999
20020103 18:30,3.021,-9999,1.16,-9999
20020103 18:45,3.021,-9999,1.16,-9999
20020103 19:00,3.021,-9999,1.16,-9999
20020103 19:15,3.021,-9999,1.16,-9999
20020103 19:30,3.021,-9999,1.16,-9999
20020103 19:45,3.021,-9999,1.16,-9999
20020103 20:00,3.021,-9999,1.16,-9999
20020103 20:15,3.021,-9999,1.16,-9999
20020103 20:30,3.021,-9999,1.16,-9999
20020103 20:45,3.021,-9999,1.16,-9999
20020103 21:00,3.021,-9999,1.16,-9999
20020103 21:15,3.021,-9999,1.16,-9999
20020103 21:30,3.021,-9999,1.16,-9999
20020103 21:45,3.021,-9999,1.16,-9999
20020103 22:00,3.021,-9999,1.16,-9999
20020103 22:15,3.021,-9999,1.16,-9999
20020103 22:30,3.021,-9999,1.16,-9999
20020103 22:45,3.021,-9999,1.16,-9999
20020103 23:00,3.021,-9999,1.16,-9999
20020103 23:15,3.021,-9999,1.16,-9999
20020103 23:30,3.021,-9999,1.16,-9999
20020103 23:45,3.021,-9999,1.16,-9999
20020104  0:00,3.021,-9999,1.16,-9999
20020104  0:15,3.019,-9999,1.15,-9999
20020104  0:30,3.019,-9999,1.15,-9999
20020104  0:45,3.019,-9999,1.15,-9999
20020104  1:00,3.019,-9999,1.15,-9999
20020104  1:15,3.019,-9999,1.15,-9999
20020104  1:30,3.015,-9999,1.12,-9999
20020104  1:45,3.015,-9999,1.12,-9999
20020104  2:00,3.015,-9999,1.12,-9999
20020104  2:15,3.015,-9999,1.12,-9999
20020104  2:30,3.019,-9999,1.15,-9999
20020104  2:45,3.015,-9999,1.12,-9999
20020104  3:00,3.015,-9999,1.12,-9999
20020104  3:15,3.013,-9999,1.11,-9999
20020104  3:30,3.013,-9999,1.11,-9999
20020104  3:45,3.015,-9999,1.12,-9999
20020104  4:00,3.015,-9999,1.12,-9999
20020104  4:15,3.015,-9999,1.12,-9999
20020104  4:30,3.015,-9999,1.12,-9999
20020104  4:45,3.015,-9999,1.12,-9999
20020104  5:00,3.015,-9999,1.12,-9999
20020104  5:15,3.015,-9999,1.12,-9999
20020104  5:30,3.013,-9999,1.11,-9999
20020104  5:45,3.013,-9999,1.11,-9999
20020104  6:00,3.013,-9999,1.11,-9999
20020104  6:15,3.013,-9999,1.11,-9999
20020104  6:30,3.013,-9999,1.11,-9999
20020104  6:45,3.013,-9999,1.11,-9999
20020104  7:00,3.013,-9999,1.11,-9999
20020104  7:15,3.013,-9999,1.11,-9999
20020104  7:30,3.013,-9999,1.11,-9999
20020104  7:45,3.009,-9999,1.08,-9999
20020104  8:00,3.009,-9999,1.08,-9999
20020104  8:15,3.009,-9999,1.08,-9999
20020104  8:30,3.009,-9999,1.08,-9999
20020104  8:45,3.009,-9999,1.08,-9999
20020104  9:00,3.007,-9999,1.07,-9999
20020104  9:15,3.009,-9999,1.08,-9999
20020104  9:30,3.007,-9999,1.07,-9999
20020104  9:45,3.009,-9999,1.08,-9999
20020104 10:00,3.009,-9999,1.08,-9999
20020104 10:15,3.009,-9999,1.08,-9999
20020104 10:30,3.009,-9999,1.08,-9999
20020104 10:45,3.009,-9999,1.08,-9999
20020104 11:00,3.013,-9999,1.11,-9999
20020104 11:15,3.013,-9999,1.1,-9999
20020104 11:30,3.013,-9999,1.1,-9999
20020104 11:45,3.015,-9999,1.12,-9999
20020104 12:00,3.013,-9999,1.1,-9999
20020104 12:15,3.013,-9999,1.1,-9999
20020104 12:30,3.013,-9999,1.1,-9999
20020104 12:45,3.013,-9999,1.1,-9999
20020104 13:00,3.013,-9999,1.1,-9999
20020104 13:15,3.013,-9999,1.1,-9999
20020104 13:30,3.013,-9999,1.1,-9999
20020104 13:45,3.013,-9999,1.1,-9999
20020104 14:00,3.013,-9999,1.1,-9999
20020104 14:15,3.013,-9999,1.1,-9999
20020104 14:30,3.013,-9999,1.1,-9999
20020104 14:45,3.013,-9999,1.1,-9999
20020104 15:00,3.015,-9999,1.12,-9999
20020104 15:15,3.015,-9999,1.12,-9999
20020104 15:30,3.019,-9999,1.15,-9999
20020104 15:45,3.019,-9999,1.15,-9999
20020104 16:00,3.019,-9999,1.15,-9999
20020104 16:15,3.019,-9999,1.15,-9999
20020104 16:30,3.019,-9999,1.15,-9999
20020104 16:45,3.019,-9999,1.15,-9999
20020104 17:00,3.021,-9999,1.16,-9999
20020104 17:15,3.021,-9999,1.16,-9999
20020104 17:30,3.021,-9999,1.16,-9999
20020104 17:45,3.021,-9999,1.16,-9999
20020104 18:00,3.021,-9999,1.16,-9999
20020104 18:15,3.021,-9999,1.16,-9999
20020104 18:30,3.021,-9999,1.16,-9999
20020104 18:45,3.021,-9999,1.16,-9999
20020104 19:00,3.021,-9999,1.16,-9999
20020104 19:15,3.021,-9999,1.16,-9999
20020104 19:30,3.021,-9999,1.16,-9999
20020104 19:45,3.021,-9999,1.16,-9999
20020104 20:00,3.021,-9999,1.16,-9999
20020104 20:15,3.021,-9999,1.16,-9999
20020104 20:30,3.019,-9999,1.15,-9999
20020104 20:45,3.019,-9999,1.15,-9999
20020104 21:00,3.019,-9999,1.15,-9999
20020104 21:15,3.019,-9999,1.15,-9999
20020104 21:30,3.019,-9999,1.15,-9999
20020104 21:45,3.019,-9999,1.15,-9999
20020104 22:00,3.019,-9999,1.15,-9999
20020104 22:15,3.019,-9999,1.15,-9999
20020104 22:30,3.018,-9999,1.15,-9999
20020104 22:45,3.018,-9999,1.15,-9999
20020104 23:00,3.018,-9999,1.15,-9999
20020104 23:15,3.015,-9999,1.12,-9999
20020104 23:30,3.015,-9999,1.12,-9999
20020104 23:45,3.015,-9999,1.12,-9999
20020105  0:00,3.015,-9999,1.12,-9999
20020105  0:15,3.015,-9999,1.12,-9999
20020105  0:30,3.015,-9999,1.12,-9999
20020105  0:45,3.015,-9999,1.12,-9999
20020105  1:00,3.015,-9999,1.12,-9999
20020105  1:15,3.015,-9999,1.12,-9999
20020105  1:30,3.015,-9999,1.12,-9999
20020105  1:45,3.015,-9999,1.12,-9999
20020105  2:00,3.018,-9999,1.15,-9999
20020105  2:15,3.018,-9999,1.15,-9999
20020105  2:30,3.015,-9999,1.12,-9999
20020105  2:45,3.015,-9999,1.12,-9999
20020105  3:00,3.018,-9999,1.15,-9999
20020105  3:15,3.018,-9999,1.15,-9999
20020105  3:30,3.018,-9999,1.15,-9999
20020105  3:45,3.018,-9999,1.15,-9999
20020105  4:00,3.018,-9999,1.15,-9999
20020105  4:15,3.018,-9999,1.15,-9999
20020105  4:30,3.018,-9999,1.15,-9999
20020105  4:45,3.018,-9999,1.15,-9999
20020105  5:00,3.018,-9999,1.15,-9999
20020105  5:15,3.018,-9999,1.15,-9999
20020105  5:30,3.015,-9999,1.12,-9999
20020105  5:45,3.015,-9999,1.12,-9999
20020105  6:00,3.015,-9999,1.12,-9999
20020105  6:15,3.015,-9999,1.12,-9999
20020105  6:30,3.015,-9999,1.12,-9999
20020105  6:45,3.015,-9999,1.12,-9999
20020105  7:00,3.015,-9999,1.12,-9999
20020105  7:15,3.015,-9999,1.12,-9999
20020105  7:30,3.015,-9999,1.12,-9999
20020105  7:45,3.015,-9999,1.12,-9999
20020105  8:00,3.015,-9999,1.12,-9999
20020105  8:15,3.015,-9999,1.12,-9999
20020105  8:30,3.015,-9999,1.12,-9999
20020105  8:45,3.015,-9999,1.12,-9999
20020105  9:00,3.013,-9999,1.1,-9999
20020105  9:15,3.013,-9999,1.1,-9999
20020105  9:30,3.013,-9999,1.1,-9999
20020105  9:45,3.013,-9999,1.1,-9999
20020105 10:00,3.015,-9999,1.12,-9999
20020105 10:15,3.015,-9999,1.12,-9999
20020105 10:30,3.015,-9999,1.12,-9999
20020105 10:45,3.013,-9999,1.1,-9999
20020105 11:00,3.015,-9999,1.12,-9999
20020105 11:15,3.015,-9999,1.12,-9999
20020105 11:30,3.015,-9999,1.12,-9999
20020105 11:45,3.015,-9999,1.12,-9999
20020105 12:00,3.015,-9999,1.12,-9999
20020105 12:15,3.018,-9999,1.14,-9999
20020105 12:30,3.018,-9999,1.14,-9999
20020105 12:45,3.018,-9999,1.14,-9999
20020105 13:00,3.018,-9999,1.14,-9999
20020105 13:15,3.018,-9999,1.14,-9999
20020105 13:30,3.018,-9999,1.14,-9999
20020105 13:45,3.018,-9999,1.14,-9999
20020105 14:00,3.018,-9999,1.14,-9999
20020105 14:15,3.021,-9999,1.16,-9999
20020105 14:30,3.018,-9999,1.14,-9999
20020105 14:45,3.018,-9999,1.14,-9999
20020105 15:00,3.021,-9999,1.16,-9999
20020105 15:15,3.021,-9999,1.16,-9999
20020105 15:30,3.021,-9999,1.16,-9999
20020105 15:45,3.021,-9999,1.16,-9999
20020105 16:00,3.021,-9999,1.16,-9999
20020105 16:15,3.023,-9999,1.18,-9999
20020105 16:30,3.023,-9999,1.18,-9999
20020105 16:45,3.023,-9999,1.18,-9999
20020105 17:00,3.023,-9999,1.18,-9999
20020105 17:15,3.023,-9999,1.18,-9999
20020105 17:30,3.023,-9999,1.18,-9999
20020105 17:45,3.023,-9999,1.18,-9999
20020105 18:00,3.023,-9999,1.18,-9999
20020105 18:15,3.023,-9999,1.18,-9999
20020105 18:30,3.021,-9999,1.16,-9999
20020105 18:45,3.021,-9999,1.16,-9999
20020105 19:00,3.021,-9999,1.16,-9999
20020105 19:15,3.021,-9999,1.16,-9999
20020105 19:30,3.023,-9999,1.18,-9999
20020105 19:45,3.021,-9999,1.16,-9999
20020105 20:00,3.021,-9999,1.16,-9999
20020105 20:15,3.023,-9999,1.18,-9999
20020105 20:30,3.021,-9999,1.16,-9999
20020105 20:45,3.023,-9999,1.18,-9999
20020105 21:00,3.021,-9999,1.16,-9999
20020105 21:15,3.023,-9999,1.18,-9999
20020105 21:30,3.023,-9999,1.18,-9999
20020105 21:45,3.023,-9999,1.18,-9999
20020105 22:00,3.021,-9999,1.16,-9999
20020105 22:15,3.023,-9999,1.18,-9999
20020105 22:30,3.023,-9999,1.18,-9999
20020105 22:45,3.021,-9999,1.16,-9999
20020105 23:00,3.021,-9999,1.16,-9999
20020105 23:15,3.021,-9999,1.16,-9999
20020105 23:30,3.021,-9999,1.16,-9999
20020105 23:45,3.021,-9999,1.16,-9999
20020106  0:00,3.021,-9999,1.16,-9999
20020106  0:15,3.021,-9999,1.16,-9999
20020106  0:30,3.021,-9999,1.16,-9999
20020106  0:45,3.021,-9999,1.16,-9999
20020106  1:00,3.021,-9999,1.16,-9999
20020106  1:15,3.021,-9999,1.16,-9999
20020106  1:30,3.021,-9999,1.16,-9999
20020106  1:45,3.023,-9999,1.18,-9999
20020106  2:00,3.023,-9999,1.18,-9999
20020106  2:15,3.023,-9999,1.18,-9999
20020106  2:30,3.021,-9999,1.16,-9999
20020106  2:45,3.021,-9999,1.16,-9999
20020106  3:00,3.021,-9999,1.16,-9999
20020106  3:15,3.021,-9999,1.16,-9999
20020106  3:30,3.018,-9999,1.14,-9999
20020106  3:45,3.018,-9999,1.14,-9999
20020106  4:00,3.018,-9999,1.14,-9999
20020106  4:15,3.018,-9999,1.14,-9999
20020106  4:30,3.018,-9999,1.14,-9999
20020106  4:45,3.018,-9999,1.14,-9999
20020106  5:00,3.018,-9999,1.14,-9999
20020106  5:15,3.018,-9999,1.14,-9999
20020106  5:30,3.018,-9999,1.14,-9999
20020106  5:45,3.015,-9999,1.12,-9999
20020106  6:00,3.015,-9999,1.12,-9999
20020106  6:15,3.015,-9999,1.12,-9999
20020106  6:30,3.015,-9999,1.12,-9999
20020106  6:45,3.015,-9999,1.12,-9999
20020106  7:00,3.015,-9999,1.12,-9999
20020106  7:15,3.015,-9999,1.12,-9999
20020106  7:30,3.015,-9999,1.12,-9999
20020106  7:45,3.015,-9999,1.12,-9999
20020106  8:00,3.015,-9999,1.12,-9999
20020106  8:15,3.015,-9999,1.12,-9999
20020106  8:30,3.015,-9999,1.12,-9999
20020106  8:45,3.015,-9999,1.12,-9999
20020106  9:00,3.015,-9999,1.12,-9999
20020106  9:15,3.015,-9999,1.12,-9999
20020106  9:30,3.015,-9999,1.12,-9999
20020106  9:45,3.015,-9999,1.12,-9999
20020106 10:00,3.015,-9999,1.12,-9999
20020106 10:15,3.015,-9999,1.12,-9999
20020106 10:30,3.015,-9999,1.12,-9999
20020106 10:45,3.012,-9999,1.1,-9999
20020106 11:00,3.012,-9999,1.1,-9999
20020106 11:15,3.015,-9999,1.12,-9999
20020106 11:30,3.015,-9999,1.12,-9999
20020106 11:45,3.015,-9999,1.12,-9999
20020106 12:00,3.018,-9999,1.14,-9999
20020106 12:15,3.018,-9999,1.14,-9999
20020106 12:30,3.018,-9999,1.14,-9999
20020106 12:45,3.018,-9999,1.14,-9999
20020106 13:00,3.018,-9999,1.14,-9999
20020106 13:15,3.018,-9999,1.14,-9999
20020106 13:30,3.018,-9999,1.14,-9999
20020106 13:45,3.018,-9999,1.14,-9999
20020106 14:00,3.018,-9999,1.14,-9999
20020106 14:15,3.018,-9999,1.14,-9999
20020106 14:30,3.018,-9999,1.14,-9999
20020106 14:45,3.018,-9999,1.14,-9999
20020106 15:00,3.02,-9999,1.16,-9999
20020106 15:15,3.023,-9999,1.18,-9999
20020106 15:30,3.023,-9999,1.18,-9999
20020106 15:45,3.026,-9999,1.2,-9999
20020106 16:00,3.032,-9999,1.25,-9999
20020106 16:15,3.038,-9999,1.29,-9999
20020106 16:30,3.041,-9999,1.32,-9999
20020106 16:45,3.049,-9999,1.39,-9999
20020106 17:00,3.061,-9999,1.5,-9999
20020106 17:15,3.072,-9999,1.61,-9999
20020106 17:30,3.087,-9999,1.78,-9999
20020106 17:45,3.105,-9999,1.98,-9999
20020106 18:00,3.118,-9999,2.17,-9999
20020106 18:15,3.133,-9999,2.38,-9999
20020106 18:30,3.153,-9999,2.7,-9999
20020106 18:45,3.17,-9999,3.02,-9999
20020106 19:00,3.18,-9999,3.2,-9999
20020106 19:15,3.19,-9999,3.42,-9999
20020106 19:30,3.203,-9999,3.71,-9999
20020106 19:45,3.211,-9999,3.9,-9999
20020106 20:00,3.222,-9999,4.2,-9999
20020106 20:15,3.237,-9999,4.62,-9999
20020106 20:30,3.251,-9999,5.05,-9999
20020106 20:45,3.257,-9999,5.24,-9999
20020106 21:00,3.255,-9999,5.16,-9999
20020106 21:15,3.255,-9999,5.16,-9999
20020106 21:30,3.251,-9999,5.05,-9999
20020106 21:45,3.243,-9999,4.8,-9999
20020106 22:00,3.234,-9999,4.52,-9999
20020106 22:15,3.222,-9999,4.2,-9999
20020106 22:30,3.214,-9999,3.99,-9999
20020106 22:45,3.205,-9999,3.76,-9999
20020106 23:00,3.197,-9999,3.57,-9999
20020106 23:15,3.188,-9999,3.37,-9999
20020106 23:30,3.18,-9999,3.2,-9999
20020106 23:45,3.17,-9999,3.02,-9999
20020107  0:00,3.165,-9999,2.91,-9999
20020107  0:15,3.159,-9999,2.8,-9999
