Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19740103  2:45,-9999,2.85,-9999,4.55
19740103  3:00,-9999,2.85,-9999,4.55
19740103  3:15,-9999,2.85,-9999,4.55
19740103  3:30,-9999,2.85,-9999,4.55
19740103  3:45,-9999,2.85,-9999,4.55
19740103  4:00,-9999,2.85,-9999,4.55
19740103  4:15,-9999,2.85,-9999,4.55
19740103  4:30,-9999,2.85,-9999,4.55
19740103  4:45,-9999,2.85,-9999,4.55
19740103  5:00,-9999,2.85,-9999,4.55
19740103  5:15,-9999,2.85,-9999,4.55
19740103  5:30,-9999,2.85,-9999,4.55
19740103  5:45,-9999,2.85,-9999,4.55
19740103  6:00,-9999,2.85,-9999,4.55
19740103  6:15,-9999,2.85,-9999,4.55
19740103  6:30,-9999,2.85,-9999,4.55
19740103  6:45,-9999,2.85,-9999,4.55
19740103  7:00,-9999,2.85,-9999,4.55
19740103  7:15,-9999,2.85,-9999,4.55
19740103  7:30,-9999,2.85,-9999,4.55
19740103  7:45,-9999,2.85,-9999,4.55
19740103  8:00,-9999,2.85,-9999,4.55
19740103  8:15,-9999,2.85,-9999,4.55
19740103  8:30,-9999,2.85,-9999,4.55
19740103  8:45,-9999,2.85,-9999,4.55
19740103  9:00,-9999,2.85,-9999,4.55
19740103  9:15,-9999,2.85,-9999,4.55
19740103  9:30,-9999,2.85,-9999,4.55
19740103  9:45,-9999,2.85,-9999,4.55
19740103 10:00,-9999,2.85,-9999,4.55
19740103 10:15,-9999,2.85,-9999,4.55
19740103 10:30,-9999,2.85,-9999,4.55
19740103 10:45,-9999,2.85,-9999,4.55
19740103 11:00,-9999,2.85,-9999,4.55
19740103 11:15,-9999,2.85,-9999,4.55
19740103 11:30,-9999,2.85,-9999,4.55
19740103 11:45,-9999,2.85,-9999,4.55
19740103 12:00,2.86,-9999,4.75,-9999
19740103 12:15,-9999,2.86,-9999,4.75
19740103 12:30,-9999,2.86,-9999,4.75
19740103 12:45,-9999,2.86,-9999,4.75
19740103 13:00,2.87,-9999,5.1,-9999
19740103 13:15,-9999,2.87,-9999,5.1
19740103 13:30,-9999,2.87,-9999,5.1
19740103 13:45,-9999,2.87,-9999,5.1
19740103 14:00,2.88,-9999,5.55,-9999
19740103 14:15,-9999,2.88,-9999,5.55
19740103 14:30,-9999,2.88,-9999,5.55
19740103 14:45,-9999,2.88,-9999,5.55
19740103 15:00,2.89,-9999,5.95,-9999
19740103 15:15,-9999,2.89,-9999,5.95
19740103 15:30,-9999,2.89,-9999,5.95
19740103 15:45,-9999,2.89,-9999,5.95
19740103 16:00,2.9,-9999,6.3,-9999
19740103 16:15,-9999,2.9,-9999,6.3
19740103 16:30,-9999,2.9,-9999,6.3
19740103 16:45,-9999,2.9,-9999,6.3
19740103 17:00,2.91,-9999,6.65,-9999
19740103 17:15,-9999,2.91,-9999,6.65
19740103 17:30,-9999,2.91,-9999,6.65
19740103 17:45,-9999,2.91,-9999,6.65
19740103 18:00,2.93,-9999,7.65,-9999
19740103 18:15,-9999,2.93,-9999,7.65
19740103 18:30,-9999,2.93,-9999,7.65
19740103 18:45,-9999,2.93,-9999,7.65
19740103 19:00,2.97,-9999,9.7,-9999
19740103 19:15,-9999,2.97,-9999,9.7
19740103 19:30,-9999,2.97,-9999,9.7
19740103 19:45,-9999,2.97,-9999,9.7
19740103 20:00,2.98,-9999,10.4,-9999
19740103 20:15,-9999,2.98,-9999,10.4
19740103 20:30,-9999,2.98,-9999,10.4
19740103 20:45,-9999,2.98,-9999,10.4
19740103 21:00,-9999,2.98,-9999,10.4
19740103 21:15,-9999,2.98,-9999,10.4
19740103 21:30,-9999,2.98,-9999,10.4
19740103 21:45,-9999,2.98,-9999,10.4
19740103 22:00,-9999,2.98,-9999,10.4
19740103 22:15,-9999,2.98,-9999,10.4
19740103 22:30,-9999,2.98,-9999,10.4
19740103 22:45,-9999,2.98,-9999,10.4
19740103 23:00,-9999,2.98,-9999,10.4
19740103 23:15,-9999,2.98,-9999,10.4
19740103 23:30,-9999,2.98,-9999,10.4
19740103 23:45,-9999,2.98,-9999,10.4
19740104  0:00,3.02,-9999,12.8,-9999
19740104  0:15,-9999,3.02,-9999,12.8
19740104  0:30,-9999,3.02,-9999,12.8
19740104  0:45,-9999,3.02,-9999,12.8
19740104  1:00,3.05,-9999,15.1,-9999
19740104  1:15,-9999,3.05,-9999,15.1
19740104  1:30,-9999,3.05,-9999,15.1
19740104  1:45,-9999,3.05,-9999,15.1
19740104  2:00,3.06,-9999,15.9,-9999
19740104  2:15,-9999,3.06,-9999,15.9
19740104  2:30,-9999,3.06,-9999,15.9
19740104  2:45,-9999,3.06,-9999,15.9
19740104  3:00,-9999,3.06,-9999,15.9
19740104  3:15,-9999,3.06,-9999,15.9
19740104  3:30,-9999,3.06,-9999,15.9
19740104  3:45,-9999,3.06,-9999,15.9
19740104  4:00,-9999,3.06,-9999,15.9
19740104  4:15,-9999,3.06,-9999,15.9
19740104  4:30,-9999,3.06,-9999,15.9
19740104  4:45,-9999,3.06,-9999,15.9
19740104  5:00,3.05,-9999,15.1,-9999
19740104  5:15,-9999,3.05,-9999,15.1
19740104  5:30,-9999,3.05,-9999,15.1
19740104  5:45,-9999,3.05,-9999,15.1
19740104  6:00,3.02,-9999,12.8,-9999
19740104  6:15,-9999,3.02,-9999,12.8
19740104  6:30,-9999,3.02,-9999,12.8
19740104  6:45,-9999,3.02,-9999,12.8
19740104  7:00,3,-9999,11.7,-9999
19740104  7:15,-9999,3,-9999,11.7
19740104  7:30,-9999,3,-9999,11.7
19740104  7:45,-9999,3,-9999,11.7
19740104  8:00,2.97,-9999,9.7,-9999
19740104  8:15,-9999,2.97,-9999,9.7
19740104  8:30,-9999,2.97,-9999,9.7
19740104  8:45,-9999,2.97,-9999,9.7
19740104  9:00,-9999,2.97,-9999,9.7
19740104  9:15,-9999,2.97,-9999,9.7
19740104  9:30,-9999,2.97,-9999,9.7
19740104  9:45,-9999,2.97,-9999,9.7
19740104 10:00,-9999,2.97,-9999,9.7
19740104 10:15,-9999,2.97,-9999,9.7
19740104 10:30,-9999,2.97,-9999,9.7
19740104 10:45,-9999,2.97,-9999,9.7
19740104 11:00,2.96,-9999,9,-9999
19740104 11:15,-9999,2.96,-9999,9
19740104 11:30,-9999,2.96,-9999,9
19740104 11:45,-9999,2.96,-9999,9
19740104 12:00,-9999,2.96,-9999,9
19740104 12:15,-9999,2.96,-9999,9
19740104 12:30,-9999,2.96,-9999,9
19740104 12:45,-9999,2.96,-9999,9
19740104 13:00,-9999,2.96,-9999,9
19740104 13:15,-9999,2.96,-9999,9
19740104 13:30,-9999,2.96,-9999,9
19740104 13:45,-9999,2.96,-9999,9
19740104 14:00,-9999,2.96,-9999,9
19740104 14:15,-9999,2.96,-9999,9
19740104 14:30,-9999,2.96,-9999,9
19740104 14:45,-9999,2.96,-9999,9
19740104 15:00,-9999,2.96,-9999,9
19740104 15:15,-9999,2.96,-9999,9
19740104 15:30,-9999,2.96,-9999,9
19740104 15:45,-9999,2.96,-9999,9
19740104 16:00,2.95,-9999,8.6,-9999
19740104 16:15,-9999,2.95,-9999,8.6
19740104 16:30,-9999,2.95,-9999,8.6
19740104 16:45,-9999,2.95,-9999,8.6
19740104 17:00,-9999,2.95,-9999,8.6
19740104 17:15,-9999,2.95,-9999,8.6
19740104 17:30,-9999,2.95,-9999,8.6
19740104 17:45,-9999,2.95,-9999,8.6
19740104 18:00,2.94,-9999,8.1,-9999
19740104 18:15,-9999,2.94,-9999,8.1
19740104 18:30,-9999,2.94,-9999,8.1
19740104 18:45,-9999,2.94,-9999,8.1
19740104 19:00,-9999,2.94,-9999,8.1
19740104 19:15,-9999,2.94,-9999,8.1
19740104 19:30,-9999,2.94,-9999,8.1
19740104 19:45,-9999,2.94,-9999,8.1
19740104 20:00,2.93,-9999,7.65,-9999
19740104 20:15,-9999,2.93,-9999,7.65
19740104 20:30,-9999,2.93,-9999,7.65
19740104 20:45,-9999,2.93,-9999,7.65
19740104 21:00,-9999,2.93,-9999,7.65
19740104 21:15,-9999,2.93,-9999,7.65
19740104 21:30,-9999,2.93,-9999,7.65
19740104 21:45,-9999,2.93,-9999,7.65
19740104 22:00,-9999,2.93,-9999,7.65
19740104 22:15,-9999,2.93,-9999,7.65
19740104 22:30,-9999,2.93,-9999,7.65
19740104 22:45,-9999,2.93,-9999,7.65
19740104 23:00,2.92,-9999,7.15,-9999
19740104 23:15,-9999,2.92,-9999,7.15
19740104 23:30,-9999,2.92,-9999,7.15
19740104 23:45,-9999,2.92,-9999,7.15
19740105  0:00,2.91,-9999,6.65,-9999
19740105  0:15,-9999,2.91,-9999,6.65
19740105  0:30,-9999,2.91,-9999,6.65
19740105  0:45,-9999,2.91,-9999,6.65
19740105  1:00,-9999,2.91,-9999,6.65
19740105  1:15,-9999,2.91,-9999,6.65
19740105  1:30,-9999,2.91,-9999,6.65
19740105  1:45,-9999,2.91,-9999,6.65
19740105  2:00,-9999,2.91,-9999,6.65
19740105  2:15,-9999,2.91,-9999,6.65
19740105  2:30,-9999,2.91,-9999,6.65
19740105  2:45,-9999,2.91,-9999,6.65
19740105  3:00,2.9,-9999,6.3,-9999
19740105  3:15,-9999,2.9,-9999,6.3
19740105  3:30,-9999,2.9,-9999,6.3
19740105  3:45,-9999,2.9,-9999,6.3
19740105  4:00,-9999,2.9,-9999,6.3
19740105  4:15,-9999,2.9,-9999,6.3
19740105  4:30,-9999,2.9,-9999,6.3
19740105  4:45,-9999,2.9,-9999,6.3
19740105  5:00,-9999,2.9,-9999,6.3
19740105  5:15,-9999,2.9,-9999,6.3
19740105  5:30,-9999,2.9,-9999,6.3
19740105  5:45,-9999,2.9,-9999,6.3
19740105  6:00,2.89,-9999,5.95,-9999
19740105  6:15,-9999,2.89,-9999,5.95
19740105  6:30,-9999,2.89,-9999,5.95
19740105  6:45,-9999,2.89,-9999,5.95
19740105  7:00,-9999,2.89,-9999,5.95
19740105  7:15,-9999,2.89,-9999,5.95
19740105  7:30,-9999,2.89,-9999,5.95
19740105  7:45,-9999,2.89,-9999,5.95
19740105  8:00,-9999,2.89,-9999,5.95
19740105  8:15,-9999,2.89,-9999,5.95
19740105  8:30,-9999,2.89,-9999,5.95
19740105  8:45,-9999,2.89,-9999,5.95
19740105  9:00,-9999,2.89,-9999,5.95
19740105  9:15,-9999,2.89,-9999,5.95
19740105  9:30,-9999,2.89,-9999,5.95
19740105  9:45,-9999,2.89,-9999,5.95
19740105 10:00,-9999,2.89,-9999,5.95
19740105 10:15,-9999,2.89,-9999,5.95
19740105 10:30,-9999,2.89,-9999,5.95
19740105 10:45,-9999,2.89,-9999,5.95
19740105 11:00,-9999,2.89,-9999,5.95
19740105 11:15,-9999,2.89,-9999,5.95
19740105 11:30,-9999,2.89,-9999,5.95
19740105 11:45,-9999,2.89,-9999,5.95
19740105 12:00,2.88,-9999,5.55,-9999
19740105 12:15,-9999,2.88,-9999,5.55
19740105 12:30,-9999,2.88,-9999,5.55
19740105 12:45,-9999,2.88,-9999,5.55
19740105 13:00,-9999,2.88,-9999,5.55
19740105 13:15,-9999,2.88,-9999,5.55
19740105 13:30,-9999,2.88,-9999,5.55
19740105 13:45,-9999,2.88,-9999,5.55
19740105 14:00,-9999,2.88,-9999,5.55
19740105 14:15,-9999,2.88,-9999,5.55
19740105 14:30,-9999,2.88,-9999,5.55
19740105 14:45,-9999,2.88,-9999,5.55
19740105 15:00,-9999,2.88,-9999,5.55
19740105 15:15,-9999,2.88,-9999,5.55
19740105 15:30,-9999,2.88,-9999,5.55
19740105 15:45,-9999,2.88,-9999,5.55
19740105 16:00,-9999,2.88,-9999,5.55
19740105 16:15,-9999,2.88,-9999,5.55
19740105 16:30,-9999,2.88,-9999,5.55
19740105 16:45,-9999,2.88,-9999,5.55
19740105 17:00,-9999,2.88,-9999,5.55
19740105 17:15,-9999,2.88,-9999,5.55
19740105 17:30,-9999,2.88,-9999,5.55
19740105 17:45,-9999,2.88,-9999,5.55
19740105 18:00,-9999,2.88,-9999,5.55
19740105 18:15,-9999,2.88,-9999,5.55
19740105 18:30,-9999,2.88,-9999,5.55
19740105 18:45,-9999,2.88,-9999,5.55
19740105 19:00,-9999,2.88,-9999,5.55
19740105 19:15,-9999,2.88,-9999,5.55
19740105 19:30,-9999,2.88,-9999,5.55
19740105 19:45,-9999,2.88,-9999,5.55
19740105 20:00,-9999,2.88,-9999,5.55
19740105 20:15,-9999,2.88,-9999,5.55
19740105 20:30,-9999,2.88,-9999,5.55
19740105 20:45,-9999,2.88,-9999,5.55
19740105 21:00,-9999,2.88,-9999,5.55
19740105 21:15,-9999,2.88,-9999,5.55
19740105 21:30,-9999,2.88,-9999,5.55
19740105 21:45,-9999,2.88,-9999,5.55
19740105 22:00,-9999,2.88,-9999,5.55
19740105 22:15,-9999,2.88,-9999,5.55
19740105 22:30,-9999,2.88,-9999,5.55
19740105 22:45,-9999,2.88,-9999,5.55
19740105 23:00,-9999,2.88,-9999,5.55
19740105 23:15,-9999,2.88,-9999,5.55
19740105 23:30,-9999,2.88,-9999,5.55
19740105 23:45,-9999,2.88,-9999,5.55
19740106  0:00,-9999,2.88,-9999,5.55
19740106  0:15,-9999,2.88,-9999,5.55
19740106  0:30,-9999,2.88,-9999,5.55
19740106  0:45,-9999,2.88,-9999,5.55
19740106  1:00,-9999,2.88,-9999,5.55
19740106  1:15,-9999,2.88,-9999,5.55
19740106  1:30,-9999,2.88,-9999,5.55
19740106  1:45,-9999,2.88,-9999,5.55
19740106  2:00,-9999,2.88,-9999,5.55
19740106  2:15,-9999,2.88,-9999,5.55
19740106  2:30,-9999,2.88,-9999,5.55
19740106  2:45,-9999,2.88,-9999,5.55
19740106  3:00,-9999,2.88,-9999,5.55
19740106  3:15,-9999,2.88,-9999,5.55
19740106  3:30,-9999,2.88,-9999,5.55
19740106  3:45,-9999,2.88,-9999,5.55
19740106  4:00,-9999,2.88,-9999,5.55
19740106  4:15,-9999,2.88,-9999,5.55
19740106  4:30,-9999,2.88,-9999,5.55
19740106  4:45,-9999,2.88,-9999,5.55
19740106  5:00,-9999,2.88,-9999,5.55
19740106  5:15,-9999,2.88,-9999,5.55
19740106  5:30,-9999,2.88,-9999,5.55
19740106  5:45,-9999,2.88,-9999,5.55
19740106  6:00,-9999,2.88,-9999,5.55
19740106  6:15,-9999,2.88,-9999,5.55
19740106  6:30,-9999,2.88,-9999,5.55
19740106  6:45,-9999,2.88,-9999,5.55
19740106  7:00,-9999,2.88,-9999,5.55
19740106  7:15,-9999,2.88,-9999,5.55
19740106  7:30,-9999,2.88,-9999,5.55
19740106  7:45,-9999,2.88,-9999,5.55
19740106  8:00,-9999,2.88,-9999,5.55
19740106  8:15,-9999,2.88,-9999,5.55
19740106  8:30,-9999,2.88,-9999,5.55
19740106  8:45,-9999,2.88,-9999,5.55
19740106  9:00,-9999,2.88,-9999,5.55
19740106  9:15,-9999,2.88,-9999,5.55
19740106  9:30,-9999,2.88,-9999,5.55
19740106  9:45,-9999,2.88,-9999,5.55
19740106 10:00,-9999,2.88,-9999,5.55
19740106 10:15,-9999,2.88,-9999,5.55
19740106 10:30,-9999,2.88,-9999,5.55
19740106 10:45,-9999,2.88,-9999,5.55
19740106 11:00,-9999,2.88,-9999,5.55
19740106 11:15,-9999,2.88,-9999,5.55
19740106 11:30,-9999,2.88,-9999,5.55
19740106 11:45,-9999,2.88,-9999,5.55
19740106 12:00,-9999,2.88,-9999,5.55
19740106 12:15,-9999,2.88,-9999,5.55
19740106 12:30,-9999,2.88,-9999,5.55
19740106 12:45,-9999,2.88,-9999,5.55
19740106 13:00,-9999,2.88,-9999,5.55
19740106 13:15,-9999,2.88,-9999,5.55
19740106 13:30,-9999,2.88,-9999,5.55
19740106 13:45,-9999,2.88,-9999,5.55
19740106 14:00,-9999,2.88,-9999,5.55
19740106 14:15,-9999,2.88,-9999,5.55
19740106 14:30,-9999,2.88,-9999,5.55
19740106 14:45,-9999,2.88,-9999,5.55
19740106 15:00,-9999,2.88,-9999,5.55
19740106 15:15,-9999,2.88,-9999,5.55
19740106 15:30,-9999,2.88,-9999,5.55
19740106 15:45,-9999,2.88,-9999,5.55
19740106 16:00,-9999,2.88,-9999,5.55
19740106 16:15,-9999,2.88,-9999,5.55
19740106 16:30,-9999,2.88,-9999,5.55
19740106 16:45,-9999,2.88,-9999,5.55
19740106 17:00,-9999,2.88,-9999,5.55
19740106 17:15,-9999,2.88,-9999,5.55
19740106 17:30,-9999,2.88,-9999,5.55
19740106 17:45,-9999,2.88,-9999,5.55
19740106 18:00,-9999,2.88,-9999,5.55
19740106 18:15,-9999,2.88,-9999,5.55
19740106 18:30,-9999,2.88,-9999,5.55
19740106 18:45,-9999,2.88,-9999,5.55
19740106 19:00,-9999,2.88,-9999,5.55
19740106 19:15,-9999,2.88,-9999,5.55
19740106 19:30,-9999,2.88,-9999,5.55
19740106 19:45,-9999,2.88,-9999,5.55
19740106 20:00,-9999,2.88,-9999,5.55
19740106 20:15,-9999,2.88,-9999,5.55
19740106 20:30,-9999,2.88,-9999,5.55
19740106 20:45,-9999,2.88,-9999,5.55
19740106 21:00,-9999,2.88,-9999,5.55
19740106 21:15,-9999,2.88,-9999,5.55
19740106 21:30,-9999,2.88,-9999,5.55
19740106 21:45,-9999,2.88,-9999,5.55
19740106 22:00,-9999,2.88,-9999,5.55
19740106 22:15,-9999,2.88,-9999,5.55
19740106 22:30,-9999,2.88,-9999,5.55
19740106 22:45,-9999,2.88,-9999,5.55
19740106 23:00,-9999,2.88,-9999,5.55
19740106 23:15,-9999,2.88,-9999,5.55
19740106 23:30,-9999,2.88,-9999,5.55
19740106 23:45,-9999,2.88,-9999,5.55
19740107  0:00,-9999,2.88,-9999,5.55
19740107  0:15,-9999,2.88,-9999,5.55
19740107  0:30,-9999,2.88,-9999,5.55
19740107  0:45,-9999,2.88,-9999,5.55
