\data
WCCLABTEMP ,20080101 16:00 ,6.51
WCCLABTEMP ,20080101 16:15 ,6.43
WCCLABTEMP ,20080101 16:30 ,6.33
WCCLABTEMP ,20080101 16:45 ,6.23
WCCLABTEMP ,20080101 17:00 ,6.18
WCCLABTEMP ,20080101 17:15 ,6.13
WCCLABTEMP ,20080101 17:30 ,6.08
WCCLABTEMP ,20080101 17:45 ,6.03
WCCLABTEMP ,20080101 18:00 ,6.03
WCCLABTEMP ,20080101 18:15 ,6.03
WCCLABTEMP ,20080101 18:30 ,6.03
WCCLABTEMP ,20080101 18:45 ,6.03
WCCLABTEMP ,20080101 19:00 ,6.03
WCCLABTEMP ,20080101 19:15 ,6.03
WCCLABTEMP ,20080101 19:30 ,6.03
WCCLABTEMP ,20080101 19:45 ,6
WCCLABTEMP ,20080101 20:00 ,6
WCCLABTEMP ,20080101 20:15 ,5.98
WCCLABTEMP ,20080101 20:30 ,5.95
WCCLABTEMP ,20080101 20:45 ,5.92
WCCLABTEMP ,20080101 21:00 ,5.9
WCCLABTEMP ,20080101 21:15 ,5.85
WCCLABTEMP ,20080101 21:30 ,5.82
WCCLABTEMP ,20080101 21:45 ,5.77
WCCLABTEMP ,20080101 22:00 ,5.72
WCCLABTEMP ,20080101 22:15 ,5.69
WCCLABTEMP ,20080101 22:30 ,5.67
WCCLABTEMP ,20080101 22:45 ,5.64
WCCLABTEMP ,20080101 23:00 ,5.62
WCCLABTEMP ,20080101 23:15 ,5.57
WCCLABTEMP ,20080101 23:30 ,5.51
WCCLABTEMP ,20080101 23:45 ,5.49
WCCLABTEMP ,20080102  0:00 ,5.44
WCCLABTEMP ,20080102  0:15 ,5.41
WCCLABTEMP ,20080102  0:30 ,5.36
WCCLABTEMP ,20080102  0:45 ,5.33
WCCLABTEMP ,20080102  1:00 ,5.31
WCCLABTEMP ,20080102  1:15 ,5.26
WCCLABTEMP ,20080102  1:30 ,5.21
WCCLABTEMP ,20080102  1:45 ,5.15
WCCLABTEMP ,20080102  2:00 ,5.08
WCCLABTEMP ,20080102  2:15 ,5.02
WCCLABTEMP ,20080102  2:30 ,4.97
WCCLABTEMP ,20080102  2:45 ,4.9
WCCLABTEMP ,20080102  3:00 ,4.84
WCCLABTEMP ,20080102  3:15 ,4.79
WCCLABTEMP ,20080102  3:30 ,4.77
WCCLABTEMP ,20080102  3:45 ,4.71
WCCLABTEMP ,20080102  4:00 ,4.66
WCCLABTEMP ,20080102  4:15 ,4.64
WCCLABTEMP ,20080102  4:30 ,4.58
WCCLABTEMP ,20080102  4:45 ,4.53
WCCLABTEMP ,20080102  5:00 ,4.51
WCCLABTEMP ,20080102  5:15 ,4.48
WCCLABTEMP ,20080102  5:30 ,4.43
WCCLABTEMP ,20080102  5:45 ,4.4
WCCLABTEMP ,20080102  6:00 ,4.4
WCCLABTEMP ,20080102  6:15 ,4.38
WCCLABTEMP ,20080102  6:30 ,4.32
WCCLABTEMP ,20080102  6:45 ,4.3
WCCLABTEMP ,20080102  7:00 ,4.3
WCCLABTEMP ,20080102  7:15 ,4.25
WCCLABTEMP ,20080102  7:30 ,4.22
WCCLABTEMP ,20080102  7:45 ,4.22
WCCLABTEMP ,20080102  8:00 ,4.19
WCCLABTEMP ,20080102  8:15 ,4.19
WCCLABTEMP ,20080102  8:30 ,4.17
WCCLABTEMP ,20080102  8:45 ,4.17
WCCLABTEMP ,20080102  9:00 ,4.17
WCCLABTEMP ,20080102  9:15 ,4.17
WCCLABTEMP ,20080102  9:30 ,4.14
WCCLABTEMP ,20080102  9:45 ,4.12
WCCLABTEMP ,20080102 10:00 ,4.14
WCCLABTEMP ,20080102 10:15 ,4.14
WCCLABTEMP ,20080102 10:30 ,4.17
WCCLABTEMP ,20080102 10:45 ,4.25
WCCLABTEMP ,20080102 11:00 ,4.3
WCCLABTEMP ,20080102 11:15 ,4.4
WCCLABTEMP ,20080102 11:30 ,4.48
WCCLABTEMP ,20080102 11:45 ,4.58
WCCLABTEMP ,20080102 12:00 ,4.61
WCCLABTEMP ,20080102 12:15 ,4.69
WCCLABTEMP ,20080102 12:30 ,4.77
WCCLABTEMP ,20080102 12:45 ,4.82
WCCLABTEMP ,20080102 13:00 ,4.84
WCCLABTEMP ,20080102 13:15 ,4.79
WCCLABTEMP ,20080102 13:30 ,4.79
WCCLABTEMP ,20080102 13:45 ,4.74
WCCLABTEMP ,20080102 14:00 ,4.66
WCCLABTEMP ,20080102 14:15 ,4.58
WCCLABTEMP ,20080102 14:30 ,4.53
WCCLABTEMP ,20080102 14:45 ,4.45
WCCLABTEMP ,20080102 15:00 ,4.35
WCCLABTEMP ,20080102 15:15 ,4.22
WCCLABTEMP ,20080102 15:30 ,4.12
WCCLABTEMP ,20080102 15:45 ,3.99
WCCLABTEMP ,20080102 16:00 ,3.85
WCCLABTEMP ,20080102 16:15 ,3.72
WCCLABTEMP ,20080102 16:30 ,3.59
WCCLABTEMP ,20080102 16:45 ,3.46
WCCLABTEMP ,20080102 17:00 ,3.35
WCCLABTEMP ,20080102 17:15 ,3.27
WCCLABTEMP ,20080102 17:30 ,3.2
WCCLABTEMP ,20080102 17:45 ,3.12
WCCLABTEMP ,20080102 18:00 ,3.01
WCCLABTEMP ,20080102 18:15 ,2.96
WCCLABTEMP ,20080102 18:30 ,2.9
WCCLABTEMP ,20080102 18:45 ,2.82
WCCLABTEMP ,20080102 19:00 ,2.74
WCCLABTEMP ,20080102 19:15 ,2.69
WCCLABTEMP ,20080102 19:30 ,2.64
WCCLABTEMP ,20080102 19:45 ,2.58
WCCLABTEMP ,20080102 20:00 ,2.53
WCCLABTEMP ,20080102 20:15 ,2.45
WCCLABTEMP ,20080102 20:30 ,2.37
WCCLABTEMP ,20080102 20:45 ,2.29
WCCLABTEMP ,20080102 21:00 ,2.21
WCCLABTEMP ,20080102 21:15 ,2.16
WCCLABTEMP ,20080102 21:30 ,2.07
WCCLABTEMP ,20080102 21:45 ,1.99
WCCLABTEMP ,20080102 22:00 ,1.94
WCCLABTEMP ,20080102 22:15 ,1.86
WCCLABTEMP ,20080102 22:30 ,1.81
WCCLABTEMP ,20080102 22:45 ,1.75
WCCLABTEMP ,20080102 23:00 ,1.67
WCCLABTEMP ,20080102 23:15 ,1.62
WCCLABTEMP ,20080102 23:30 ,1.56
WCCLABTEMP ,20080102 23:45 ,1.51
WCCLABTEMP ,20080103  0:00 ,1.45
WCCLABTEMP ,20080103  0:15 ,1.4
WCCLABTEMP ,20080103  0:30 ,1.34
WCCLABTEMP ,20080103  0:45 ,1.29
WCCLABTEMP ,20080103  1:00 ,1.26
WCCLABTEMP ,20080103  1:15 ,1.21
WCCLABTEMP ,20080103  1:30 ,1.18
WCCLABTEMP ,20080103  1:45 ,1.13
WCCLABTEMP ,20080103  2:00 ,1.1
WCCLABTEMP ,20080103  2:15 ,1.07
WCCLABTEMP ,20080103  2:30 ,1.02
WCCLABTEMP ,20080103  2:45 ,0.96
WCCLABTEMP ,20080103  3:00 ,0.93
WCCLABTEMP ,20080103  3:15 ,0.88
WCCLABTEMP ,20080103  3:30 ,0.85
WCCLABTEMP ,20080103  3:45 ,0.83
WCCLABTEMP ,20080103  4:00 ,0.8
WCCLABTEMP ,20080103  4:15 ,0.74
WCCLABTEMP ,20080103  4:30 ,0.72
WCCLABTEMP ,20080103  4:45 ,0.69
WCCLABTEMP ,20080103  5:00 ,0.63
WCCLABTEMP ,20080103  5:15 ,0.63
WCCLABTEMP ,20080103  5:30 ,0.61
WCCLABTEMP ,20080103  5:45 ,0.58
WCCLABTEMP ,20080103  6:00 ,0.52
WCCLABTEMP ,20080103  6:15 ,0.52
WCCLABTEMP ,20080103  6:30 ,0.47
WCCLABTEMP ,20080103  6:45 ,0.44
WCCLABTEMP ,20080103  7:00 ,0.41
WCCLABTEMP ,20080103  7:15 ,0.38
WCCLABTEMP ,20080103  7:30 ,0.38
WCCLABTEMP ,20080103  7:45 ,0.36
WCCLABTEMP ,20080103  8:00 ,0.36
WCCLABTEMP ,20080103  8:15 ,0.36
WCCLABTEMP ,20080103  8:30 ,0.36
WCCLABTEMP ,20080103  8:45 ,0.36
WCCLABTEMP ,20080103  9:00 ,0.36
WCCLABTEMP ,20080103  9:15 ,0.38
WCCLABTEMP ,20080103  9:30 ,0.38
WCCLABTEMP ,20080103  9:45 ,0.44
WCCLABTEMP ,20080103 10:00 ,0.5
WCCLABTEMP ,20080103 10:15 ,0.58
WCCLABTEMP ,20080103 10:30 ,0.63
WCCLABTEMP ,20080103 10:45 ,0.74
WCCLABTEMP ,20080103 11:00 ,0.88
WCCLABTEMP ,20080103 11:15 ,1.02
WCCLABTEMP ,20080103 11:30 ,1.15
WCCLABTEMP ,20080103 11:45 ,1.26
WCCLABTEMP ,20080103 12:00 ,1.4
WCCLABTEMP ,20080103 12:15 ,1.53
WCCLABTEMP ,20080103 12:30 ,1.64
WCCLABTEMP ,20080103 12:45 ,1.78
WCCLABTEMP ,20080103 13:00 ,1.86
WCCLABTEMP ,20080103 13:15 ,1.89
WCCLABTEMP ,20080103 13:30 ,1.89
WCCLABTEMP ,20080103 13:45 ,1.89
WCCLABTEMP ,20080103 14:00 ,1.89
WCCLABTEMP ,20080103 14:15 ,1.86
WCCLABTEMP ,20080103 14:30 ,1.86
WCCLABTEMP ,20080103 14:45 ,1.81
WCCLABTEMP ,20080103 15:00 ,1.72
WCCLABTEMP ,20080103 15:15 ,1.67
WCCLABTEMP ,20080103 15:30 ,1.62
WCCLABTEMP ,20080103 15:45 ,1.51
WCCLABTEMP ,20080103 16:00 ,1.43
WCCLABTEMP ,20080103 16:15 ,1.34
WCCLABTEMP ,20080103 16:30 ,1.26
WCCLABTEMP ,20080103 16:45 ,1.21
WCCLABTEMP ,20080103 17:00 ,1.15
WCCLABTEMP ,20080103 17:15 ,1.1
WCCLABTEMP ,20080103 17:30 ,1.07
WCCLABTEMP ,20080103 17:45 ,1.04
WCCLABTEMP ,20080103 18:00 ,1.02
WCCLABTEMP ,20080103 18:15 ,0.99
WCCLABTEMP ,20080103 18:30 ,0.96
WCCLABTEMP ,20080103 18:45 ,0.93
WCCLABTEMP ,20080103 19:00 ,0.91
WCCLABTEMP ,20080103 19:15 ,0.91
WCCLABTEMP ,20080103 19:30 ,0.85
WCCLABTEMP ,20080103 19:45 ,0.85
WCCLABTEMP ,20080103 20:00 ,0.83
WCCLABTEMP ,20080103 20:15 ,0.8
WCCLABTEMP ,20080103 20:30 ,0.74
WCCLABTEMP ,20080103 20:45 ,0.74
WCCLABTEMP ,20080103 21:00 ,0.69
WCCLABTEMP ,20080103 21:15 ,0.66
WCCLABTEMP ,20080103 21:30 ,0.63
WCCLABTEMP ,20080103 21:45 ,0.61
WCCLABTEMP ,20080103 22:00 ,0.58
WCCLABTEMP ,20080103 22:15 ,0.55
WCCLABTEMP ,20080103 22:30 ,0.52
WCCLABTEMP ,20080103 22:45 ,0.5
WCCLABTEMP ,20080103 23:00 ,0.47
WCCLABTEMP ,20080103 23:15 ,0.44
WCCLABTEMP ,20080103 23:30 ,0.44
WCCLABTEMP ,20080103 23:45 ,0.41
WCCLABTEMP ,20080104  0:00 ,0.38
WCCLABTEMP ,20080104  0:15 ,0.38
WCCLABTEMP ,20080104  0:30 ,0.36
WCCLABTEMP ,20080104  0:45 ,0.33
WCCLABTEMP ,20080104  1:00 ,0.3
WCCLABTEMP ,20080104  1:15 ,0.3
WCCLABTEMP ,20080104  1:30 ,0.27
WCCLABTEMP ,20080104  1:45 ,0.25
WCCLABTEMP ,20080104  2:00 ,0.25
WCCLABTEMP ,20080104  2:15 ,0.22
WCCLABTEMP ,20080104  2:30 ,0.19
WCCLABTEMP ,20080104  2:45 ,0.19
WCCLABTEMP ,20080104  3:00 ,0.16
WCCLABTEMP ,20080104  3:15 ,0.14
WCCLABTEMP ,20080104  3:30 ,0.11
WCCLABTEMP ,20080104  3:45 ,0.11
WCCLABTEMP ,20080104  4:00 ,0.08
WCCLABTEMP ,20080104  4:15 ,0.08
WCCLABTEMP ,20080104  4:30 ,0.08
WCCLABTEMP ,20080104  4:45 ,0.08
WCCLABTEMP ,20080104  5:00 ,0.05
WCCLABTEMP ,20080104  5:15 ,0.05
WCCLABTEMP ,20080104  5:30 ,0.05
WCCLABTEMP ,20080104  5:45 ,0.05
WCCLABTEMP ,20080104  6:00 ,0.05
WCCLABTEMP ,20080104  6:15 ,0.02
WCCLABTEMP ,20080104  6:30 ,0.02
WCCLABTEMP ,20080104  6:45 ,0.02
WCCLABTEMP ,20080104  7:00 ,0.02
WCCLABTEMP ,20080104  7:15 ,0.02
WCCLABTEMP ,20080104  7:30 ,0.02
WCCLABTEMP ,20080104  7:45 ,0.02
WCCLABTEMP ,20080104  8:00 ,0.02
WCCLABTEMP ,20080104  8:15 ,0.05
WCCLABTEMP ,20080104  8:30 ,0.08
WCCLABTEMP ,20080104  8:45 ,0.08
WCCLABTEMP ,20080104  9:00 ,0.14
WCCLABTEMP ,20080104  9:15 ,0.19
WCCLABTEMP ,20080104  9:30 ,0.25
WCCLABTEMP ,20080104  9:45 ,0.3
WCCLABTEMP ,20080104 10:00 ,0.38
WCCLABTEMP ,20080104 10:15 ,0.47
WCCLABTEMP ,20080104 10:30 ,0.58
WCCLABTEMP ,20080104 10:45 ,0.72
WCCLABTEMP ,20080104 11:00 ,0.85
WCCLABTEMP ,20080104 11:15 ,0.99
WCCLABTEMP ,20080104 11:30 ,1.18
WCCLABTEMP ,20080104 11:45 ,1.34
WCCLABTEMP ,20080104 12:00 ,1.51
WCCLABTEMP ,20080104 12:15 ,1.7
WCCLABTEMP ,20080104 12:30 ,1.86
WCCLABTEMP ,20080104 12:45 ,2.05
WCCLABTEMP ,20080104 13:00 ,2.21
WCCLABTEMP ,20080104 13:15 ,2.32
WCCLABTEMP ,20080104 13:30 ,2.42
WCCLABTEMP ,20080104 13:45 ,2.53
WCCLABTEMP ,20080104 14:00 ,2.61
WCCLABTEMP ,20080104 14:15 ,2.66
WCCLABTEMP ,20080104 14:30 ,2.66
WCCLABTEMP ,20080104 14:45 ,2.66
WCCLABTEMP ,20080104 15:00 ,2.61
WCCLABTEMP ,20080104 15:15 ,2.53
WCCLABTEMP ,20080104 15:30 ,2.5
WCCLABTEMP ,20080104 15:45 ,2.48
WCCLABTEMP ,20080104 16:00 ,2.4
WCCLABTEMP ,20080104 16:15 ,2.37
WCCLABTEMP ,20080104 16:30 ,2.34
WCCLABTEMP ,20080104 16:45 ,2.32
WCCLABTEMP ,20080104 17:00 ,2.26
WCCLABTEMP ,20080104 17:15 ,2.21
WCCLABTEMP ,20080104 17:30 ,2.18
WCCLABTEMP ,20080104 17:45 ,2.18
WCCLABTEMP ,20080104 18:00 ,2.18
WCCLABTEMP ,20080104 18:15 ,2.21
WCCLABTEMP ,20080104 18:30 ,2.24
WCCLABTEMP ,20080104 18:45 ,2.26
WCCLABTEMP ,20080104 19:00 ,2.29
WCCLABTEMP ,20080104 19:15 ,2.34
WCCLABTEMP ,20080104 19:30 ,2.37
WCCLABTEMP ,20080104 19:45 ,2.4
WCCLABTEMP ,20080104 20:00 ,2.4
WCCLABTEMP ,20080104 20:15 ,2.42
WCCLABTEMP ,20080104 20:30 ,2.42
WCCLABTEMP ,20080104 20:45 ,2.42
WCCLABTEMP ,20080104 21:00 ,2.42
WCCLABTEMP ,20080104 21:15 ,2.42
WCCLABTEMP ,20080104 21:30 ,2.42
WCCLABTEMP ,20080104 21:45 ,2.42
WCCLABTEMP ,20080104 22:00 ,2.42
WCCLABTEMP ,20080104 22:15 ,2.42
WCCLABTEMP ,20080104 22:30 ,2.4
WCCLABTEMP ,20080104 22:45 ,2.42
WCCLABTEMP ,20080104 23:00 ,2.42
WCCLABTEMP ,20080104 23:15 ,2.4
WCCLABTEMP ,20080104 23:30 ,2.37
WCCLABTEMP ,20080104 23:45 ,2.34
WCCLABTEMP ,20080105  0:00 ,2.29
WCCLABTEMP ,20080105  0:15 ,2.29
WCCLABTEMP ,20080105  0:30 ,2.29
WCCLABTEMP ,20080105  0:45 ,2.32
WCCLABTEMP ,20080105  1:00 ,2.26
WCCLABTEMP ,20080105  1:15 ,2.26
WCCLABTEMP ,20080105  1:30 ,2.24
WCCLABTEMP ,20080105  1:45 ,2.18
WCCLABTEMP ,20080105  2:00 ,2.16
WCCLABTEMP ,20080105  2:15 ,2.1
WCCLABTEMP ,20080105  2:30 ,2.05
WCCLABTEMP ,20080105  2:45 ,1.99
WCCLABTEMP ,20080105  3:00 ,1.97
WCCLABTEMP ,20080105  3:15 ,1.91
WCCLABTEMP ,20080105  3:30 ,1.89
WCCLABTEMP ,20080105  3:45 ,1.83
WCCLABTEMP ,20080105  4:00 ,1.81
WCCLABTEMP ,20080105  4:15 ,1.75
WCCLABTEMP ,20080105  4:30 ,1.72
WCCLABTEMP ,20080105  4:45 ,1.67
WCCLABTEMP ,20080105  5:00 ,1.62
WCCLABTEMP ,20080105  5:15 ,1.59
WCCLABTEMP ,20080105  5:30 ,1.56
WCCLABTEMP ,20080105  5:45 ,1.53
WCCLABTEMP ,20080105  6:00 ,1.51
WCCLABTEMP ,20080105  6:15 ,1.45
WCCLABTEMP ,20080105  6:30 ,1.43
WCCLABTEMP ,20080105  6:45 ,1.4
WCCLABTEMP ,20080105  7:00 ,1.37
WCCLABTEMP ,20080105  7:15 ,1.34
WCCLABTEMP ,20080105  7:30 ,1.29
WCCLABTEMP ,20080105  7:45 ,1.29
WCCLABTEMP ,20080105  8:00 ,1.29
WCCLABTEMP ,20080105  8:15 ,1.29
WCCLABTEMP ,20080105  8:30 ,1.29
WCCLABTEMP ,20080105  8:45 ,1.34
WCCLABTEMP ,20080105  9:00 ,1.45
WCCLABTEMP ,20080105  9:15 ,1.53
WCCLABTEMP ,20080105  9:30 ,1.62
WCCLABTEMP ,20080105  9:45 ,1.75
WCCLABTEMP ,20080105 10:00 ,1.89
WCCLABTEMP ,20080105 10:15 ,2.05
WCCLABTEMP ,20080105 10:30 ,2.21
WCCLABTEMP ,20080105 10:45 ,2.34
WCCLABTEMP ,20080105 11:00 ,2.53
WCCLABTEMP ,20080105 11:15 ,2.72
WCCLABTEMP ,20080105 11:30 ,2.9
WCCLABTEMP ,20080105 11:45 ,3.01
WCCLABTEMP ,20080105 12:00 ,3.17
WCCLABTEMP ,20080105 12:15 ,3.27
WCCLABTEMP ,20080105 12:30 ,3.38
WCCLABTEMP ,20080105 12:45 ,3.46
WCCLABTEMP ,20080105 13:00 ,3.54
WCCLABTEMP ,20080105 13:15 ,3.59
WCCLABTEMP ,20080105 13:30 ,3.64
WCCLABTEMP ,20080105 13:45 ,3.67
WCCLABTEMP ,20080105 14:00 ,3.72
WCCLABTEMP ,20080105 14:15 ,3.75
WCCLABTEMP ,20080105 14:30 ,3.75
WCCLABTEMP ,20080105 14:45 ,3.78
WCCLABTEMP ,20080105 15:00 ,3.78
WCCLABTEMP ,20080105 15:15 ,3.78
WCCLABTEMP ,20080105 15:30 ,3.78
WCCLABTEMP ,20080105 15:45 ,3.78
WCCLABTEMP ,20080105 16:00 ,3.75
WCCLABTEMP ,20080105 16:15 ,3.75
WCCLABTEMP ,20080105 16:30 ,3.7
WCCLABTEMP ,20080105 16:45 ,3.7
WCCLABTEMP ,20080105 17:00 ,3.67
WCCLABTEMP ,20080105 17:15 ,3.64
WCCLABTEMP ,20080105 17:30 ,3.62
WCCLABTEMP ,20080105 17:45 ,3.59
WCCLABTEMP ,20080105 18:00 ,3.59
WCCLABTEMP ,20080105 18:15 ,3.59
WCCLABTEMP ,20080105 18:30 ,3.62
WCCLABTEMP ,20080105 18:45 ,3.64
WCCLABTEMP ,20080105 19:00 ,3.67
WCCLABTEMP ,20080105 19:15 ,3.7
WCCLABTEMP ,20080105 19:30 ,3.7
WCCLABTEMP ,20080105 19:45 ,3.75
WCCLABTEMP ,20080105 20:00 ,3.75
WCCLABTEMP ,20080105 20:15 ,3.78
WCCLABTEMP ,20080105 20:30 ,3.8
WCCLABTEMP ,20080105 20:45 ,3.85
WCCLABTEMP ,20080105 21:00 ,3.85
WCCLABTEMP ,20080105 21:15 ,3.88
WCCLABTEMP ,20080105 21:30 ,3.88
WCCLABTEMP ,20080105 21:45 ,3.91
WCCLABTEMP ,20080105 22:00 ,3.91
WCCLABTEMP ,20080105 22:15 ,3.91
WCCLABTEMP ,20080105 22:30 ,3.93
WCCLABTEMP ,20080105 22:45 ,3.96
WCCLABTEMP ,20080105 23:00 ,3.96
WCCLABTEMP ,20080105 23:15 ,3.96
WCCLABTEMP ,20080105 23:30 ,3.99
WCCLABTEMP ,20080105 23:45 ,3.99
WCCLABTEMP ,20080106  0:00 ,3.99
WCCLABTEMP ,20080106  0:15 ,4.01
WCCLABTEMP ,20080106  0:30 ,4.01
WCCLABTEMP ,20080106  0:45 ,4.01
WCCLABTEMP ,20080106  1:00 ,4.04
WCCLABTEMP ,20080106  1:15 ,4.04
WCCLABTEMP ,20080106  1:30 ,4.06
WCCLABTEMP ,20080106  1:45 ,4.06
WCCLABTEMP ,20080106  2:00 ,4.04
WCCLABTEMP ,20080106  2:15 ,4.06
WCCLABTEMP ,20080106  2:30 ,4.06
WCCLABTEMP ,20080106  2:45 ,4.06
WCCLABTEMP ,20080106  3:00 ,4.06
WCCLABTEMP ,20080106  3:15 ,4.06
WCCLABTEMP ,20080106  3:30 ,4.06
WCCLABTEMP ,20080106  3:45 ,4.06
WCCLABTEMP ,20080106  4:00 ,4.04
WCCLABTEMP ,20080106  4:15 ,4.04
WCCLABTEMP ,20080106  4:30 ,4.04
WCCLABTEMP ,20080106  4:45 ,4.06
WCCLABTEMP ,20080106  5:00 ,4.06
WCCLABTEMP ,20080106  5:15 ,4.06
WCCLABTEMP ,20080106  5:30 ,4.06
WCCLABTEMP ,20080106  5:45 ,4.09
WCCLABTEMP ,20080106  6:00 ,4.09
WCCLABTEMP ,20080106  6:15 ,4.12
WCCLABTEMP ,20080106  6:30 ,4.12
WCCLABTEMP ,20080106  6:45 ,4.12
WCCLABTEMP ,20080106  7:00 ,4.14
WCCLABTEMP ,20080106  7:15 ,4.17
WCCLABTEMP ,20080106  7:30 ,4.17
WCCLABTEMP ,20080106  7:45 ,4.19
WCCLABTEMP ,20080106  8:00 ,4.22
WCCLABTEMP ,20080106  8:15 ,4.25
WCCLABTEMP ,20080106  8:30 ,4.27
WCCLABTEMP ,20080106  8:45 ,4.32
WCCLABTEMP ,20080106  9:00 ,4.4
WCCLABTEMP ,20080106  9:15 ,4.45
WCCLABTEMP ,20080106  9:30 ,4.53
WCCLABTEMP ,20080106  9:45 ,4.64
WCCLABTEMP ,20080106 10:00 ,4.79
WCCLABTEMP ,20080106 10:15 ,4.9
WCCLABTEMP ,20080106 10:30 ,4.97
WCCLABTEMP ,20080106 10:45 ,5.05
WCCLABTEMP ,20080106 11:00 ,5.15
WCCLABTEMP ,20080106 11:15 ,5.28
WCCLABTEMP ,20080106 11:30 ,5.41
WCCLABTEMP ,20080106 11:45 ,5.51
WCCLABTEMP ,20080106 12:00 ,5.64
WCCLABTEMP ,20080106 12:15 ,5.77
WCCLABTEMP ,20080106 12:30 ,5.9
WCCLABTEMP ,20080106 12:45 ,6.03
WCCLABTEMP ,20080106 13:00 ,6.1
WCCLABTEMP ,20080106 13:15 ,6.23
WCCLABTEMP ,20080106 13:30 ,6.33
WCCLABTEMP ,20080106 13:45 ,6.38
WCCLABTEMP ,20080106 14:00 ,6.41
WCCLABTEMP ,20080106 14:15 ,6.48
WCCLABTEMP ,20080106 14:30 ,6.56
WCCLABTEMP ,20080106 14:45 ,6.59
WCCLABTEMP ,20080106 15:00 ,6.56
WCCLABTEMP ,20080106 15:15 ,6.51
WCCLABTEMP ,20080106 15:30 ,6.46
WCCLABTEMP ,20080106 15:45 ,6.43
WCCLABTEMP ,20080106 16:00 ,6.36
WCCLABTEMP ,20080106 16:15 ,6.26
WCCLABTEMP ,20080106 16:30 ,6.18
WCCLABTEMP ,20080106 16:45 ,6.08
WCCLABTEMP ,20080106 17:00 ,6
WCCLABTEMP ,20080106 17:15 ,5.92
WCCLABTEMP ,20080106 17:30 ,5.85
WCCLABTEMP ,20080106 17:45 ,5.8
WCCLABTEMP ,20080106 18:00 ,5.77
WCCLABTEMP ,20080106 18:15 ,5.72
WCCLABTEMP ,20080106 18:30 ,5.69
WCCLABTEMP ,20080106 18:45 ,5.67
WCCLABTEMP ,20080106 19:00 ,5.64
WCCLABTEMP ,20080106 19:15 ,5.62
WCCLABTEMP ,20080106 19:30 ,5.59
WCCLABTEMP ,20080106 19:45 ,5.59
