Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19800101 16:15,-9999,2.87,-9999,5.35
19800101 16:30,-9999,2.87,-9999,5.35
19800101 16:45,-9999,2.87,-9999,5.35
19800101 17:00,-9999,2.87,-9999,5.35
19800101 17:15,-9999,2.87,-9999,5.35
19800101 17:30,-9999,2.87,-9999,5.35
19800101 17:45,-9999,2.87,-9999,5.35
19800101 18:00,-9999,2.87,-9999,5.35
19800101 18:15,-9999,2.87,-9999,5.35
19800101 18:30,-9999,2.87,-9999,5.35
19800101 18:45,-9999,2.87,-9999,5.35
19800101 19:00,-9999,2.87,-9999,5.35
19800101 19:15,-9999,2.87,-9999,5.35
19800101 19:30,-9999,2.87,-9999,5.35
19800101 19:45,-9999,2.87,-9999,5.35
19800101 20:00,-9999,2.87,-9999,5.35
19800101 20:15,-9999,2.87,-9999,5.35
19800101 20:30,-9999,2.87,-9999,5.35
19800101 20:45,-9999,2.87,-9999,5.35
19800101 21:00,-9999,2.87,-9999,5.35
19800101 21:15,-9999,2.87,-9999,5.35
19800101 21:30,-9999,2.87,-9999,5.35
19800101 21:45,-9999,2.87,-9999,5.35
19800101 22:00,-9999,2.87,-9999,5.35
19800101 22:15,-9999,2.87,-9999,5.35
19800101 22:30,-9999,2.87,-9999,5.35
19800101 22:45,-9999,2.87,-9999,5.35
19800101 23:00,-9999,2.87,-9999,5.35
19800101 23:15,-9999,2.87,-9999,5.35
19800101 23:30,-9999,2.87,-9999,5.35
19800101 23:45,-9999,2.87,-9999,5.35
19800102  0:00,-9999,2.87,-9999,5.35
19800102  0:15,-9999,2.87,-9999,5.35
19800102  0:30,-9999,2.87,-9999,5.35
19800102  0:45,-9999,2.87,-9999,5.35
19800102  1:00,-9999,2.87,-9999,5.35
19800102  1:15,-9999,2.87,-9999,5.35
19800102  1:30,-9999,2.87,-9999,5.35
19800102  1:45,-9999,2.87,-9999,5.35
19800102  2:00,-9999,2.87,-9999,5.35
19800102  2:15,-9999,2.87,-9999,5.35
19800102  2:30,-9999,2.87,-9999,5.35
19800102  2:45,-9999,2.87,-9999,5.35
19800102  3:00,-9999,2.87,-9999,5.35
19800102  3:15,-9999,2.87,-9999,5.35
19800102  3:30,-9999,2.87,-9999,5.35
19800102  3:45,-9999,2.87,-9999,5.35
19800102  4:00,-9999,2.87,-9999,5.35
19800102  4:15,-9999,2.87,-9999,5.35
19800102  4:30,-9999,2.87,-9999,5.35
19800102  4:45,-9999,2.87,-9999,5.35
19800102  5:00,-9999,2.87,-9999,5.35
19800102  5:15,-9999,2.87,-9999,5.35
19800102  5:30,-9999,2.87,-9999,5.35
19800102  5:45,-9999,2.87,-9999,5.35
19800102  6:00,-9999,2.87,-9999,5.35
19800102  6:15,-9999,2.87,-9999,5.35
19800102  6:30,-9999,2.87,-9999,5.35
19800102  6:45,-9999,2.87,-9999,5.35
19800102  7:00,-9999,2.87,-9999,5.35
19800102  7:15,-9999,2.87,-9999,5.35
19800102  7:30,-9999,2.87,-9999,5.35
19800102  7:45,-9999,2.87,-9999,5.35
19800102  8:00,-9999,2.87,-9999,5.35
19800102  8:15,-9999,2.87,-9999,5.35
19800102  8:30,-9999,2.87,-9999,5.35
19800102  8:45,-9999,2.87,-9999,5.35
19800102  9:00,-9999,2.87,-9999,5.35
19800102  9:15,-9999,2.87,-9999,5.35
19800102  9:30,-9999,2.87,-9999,5.35
19800102  9:45,-9999,2.87,-9999,5.35
19800102 10:00,-9999,2.87,-9999,5.35
19800102 10:15,-9999,2.87,-9999,5.35
19800102 10:30,-9999,2.87,-9999,5.35
19800102 10:45,-9999,2.87,-9999,5.35
19800102 11:00,-9999,2.87,-9999,5.35
19800102 11:15,-9999,2.87,-9999,5.35
19800102 11:30,-9999,2.87,-9999,5.35
19800102 11:45,-9999,2.87,-9999,5.35
19800102 12:00,-9999,2.87,-9999,5.35
19800102 12:15,-9999,2.87,-9999,5.35
19800102 12:30,-9999,2.87,-9999,5.35
19800102 12:45,-9999,2.87,-9999,5.35
19800102 13:00,-9999,2.87,-9999,5.35
19800102 13:15,-9999,2.87,-9999,5.35
19800102 13:30,-9999,2.87,-9999,5.35
19800102 13:45,-9999,2.87,-9999,5.35
19800102 14:00,-9999,2.87,-9999,5.35
19800102 14:15,-9999,2.87,-9999,5.35
19800102 14:30,-9999,2.87,-9999,5.35
19800102 14:45,-9999,2.87,-9999,5.35
19800102 15:00,-9999,2.87,-9999,5.35
19800102 15:15,-9999,2.87,-9999,5.35
19800102 15:30,-9999,2.87,-9999,5.35
19800102 15:45,-9999,2.87,-9999,5.35
19800102 16:00,-9999,2.87,-9999,5.35
19800102 16:15,-9999,2.87,-9999,5.35
19800102 16:30,-9999,2.87,-9999,5.35
19800102 16:45,-9999,2.87,-9999,5.35
19800102 17:00,-9999,2.87,-9999,5.35
19800102 17:15,-9999,2.87,-9999,5.35
19800102 17:30,-9999,2.87,-9999,5.35
19800102 17:45,-9999,2.87,-9999,5.35
19800102 18:00,-9999,2.87,-9999,5.35
19800102 18:15,-9999,2.87,-9999,5.35
19800102 18:30,-9999,2.87,-9999,5.35
19800102 18:45,-9999,2.87,-9999,5.35
19800102 19:00,-9999,2.87,-9999,5.35
19800102 19:15,-9999,2.87,-9999,5.35
19800102 19:30,-9999,2.87,-9999,5.35
19800102 19:45,-9999,2.87,-9999,5.35
19800102 20:00,-9999,2.87,-9999,5.35
19800102 20:15,-9999,2.87,-9999,5.35
19800102 20:30,-9999,2.87,-9999,5.35
19800102 20:45,-9999,2.87,-9999,5.35
19800102 21:00,-9999,2.87,-9999,5.35
19800102 21:15,-9999,2.87,-9999,5.35
19800102 21:30,-9999,2.87,-9999,5.35
19800102 21:45,-9999,2.87,-9999,5.35
19800102 22:00,-9999,2.87,-9999,5.35
19800102 22:15,-9999,2.87,-9999,5.35
19800102 22:30,-9999,2.87,-9999,5.35
19800102 22:45,-9999,2.87,-9999,5.35
19800102 23:00,-9999,2.87,-9999,5.35
19800102 23:15,-9999,2.87,-9999,5.35
19800102 23:30,-9999,2.87,-9999,5.35
19800102 23:45,-9999,2.87,-9999,5.35
19800103  0:00,-9999,2.87,-9999,5.35
19800103  0:15,-9999,2.87,-9999,5.35
19800103  0:30,-9999,2.87,-9999,5.35
19800103  0:45,-9999,2.87,-9999,5.35
19800103  1:00,-9999,2.87,-9999,5.35
19800103  1:15,-9999,2.87,-9999,5.35
19800103  1:30,-9999,2.87,-9999,5.35
19800103  1:45,-9999,2.87,-9999,5.35
19800103  2:00,-9999,2.87,-9999,5.35
19800103  2:15,-9999,2.87,-9999,5.35
19800103  2:30,-9999,2.87,-9999,5.35
19800103  2:45,-9999,2.87,-9999,5.35
19800103  3:00,-9999,2.87,-9999,5.35
19800103  3:15,-9999,2.87,-9999,5.35
19800103  3:30,-9999,2.87,-9999,5.35
19800103  3:45,-9999,2.87,-9999,5.35
19800103  4:00,-9999,2.87,-9999,5.35
19800103  4:15,-9999,2.87,-9999,5.35
19800103  4:30,-9999,2.87,-9999,5.35
19800103  4:45,-9999,2.87,-9999,5.35
19800103  5:00,-9999,2.87,-9999,5.35
19800103  5:15,-9999,2.87,-9999,5.35
19800103  5:30,-9999,2.87,-9999,5.35
19800103  5:45,-9999,2.87,-9999,5.35
19800103  6:00,-9999,2.87,-9999,5.35
19800103  6:15,-9999,2.87,-9999,5.35
19800103  6:30,-9999,2.87,-9999,5.35
19800103  6:45,-9999,2.87,-9999,5.35
19800103  7:00,-9999,2.87,-9999,5.35
19800103  7:15,-9999,2.87,-9999,5.35
19800103  7:30,-9999,2.87,-9999,5.35
19800103  7:45,-9999,2.87,-9999,5.35
19800103  8:00,-9999,2.87,-9999,5.35
19800103  8:15,-9999,2.87,-9999,5.35
19800103  8:30,-9999,2.87,-9999,5.35
19800103  8:45,-9999,2.87,-9999,5.35
19800103  9:00,-9999,2.87,-9999,5.35
19800103  9:15,-9999,2.87,-9999,5.35
19800103  9:30,-9999,2.87,-9999,5.35
19800103  9:45,-9999,2.87,-9999,5.35
19800103 10:00,-9999,2.87,-9999,5.35
19800103 10:15,-9999,2.87,-9999,5.35
19800103 10:30,-9999,2.87,-9999,5.35
19800103 10:45,-9999,2.87,-9999,5.35
19800103 11:00,-9999,2.87,-9999,5.35
19800103 11:15,-9999,2.87,-9999,5.35
19800103 11:30,-9999,2.87,-9999,5.35
19800103 11:45,-9999,2.87,-9999,5.35
19800103 12:00,-9999,2.87,-9999,5.35
19800103 12:15,-9999,2.87,-9999,5.35
19800103 12:30,-9999,2.87,-9999,5.35
19800103 12:45,-9999,2.87,-9999,5.35
19800103 13:00,-9999,2.87,-9999,5.35
19800103 13:15,-9999,2.87,-9999,5.35
19800103 13:30,-9999,2.87,-9999,5.35
19800103 13:45,-9999,2.87,-9999,5.35
19800103 14:00,-9999,2.87,-9999,5.35
19800103 14:15,-9999,2.87,-9999,5.35
19800103 14:30,-9999,2.87,-9999,5.35
19800103 14:45,-9999,2.87,-9999,5.35
19800103 15:00,-9999,2.87,-9999,5.35
19800103 15:15,-9999,2.87,-9999,5.35
19800103 15:30,-9999,2.87,-9999,5.35
19800103 15:45,-9999,2.87,-9999,5.35
19800103 16:00,-9999,2.87,-9999,5.35
19800103 16:15,-9999,2.87,-9999,5.35
19800103 16:30,-9999,2.87,-9999,5.35
19800103 16:45,-9999,2.87,-9999,5.35
19800103 17:00,-9999,2.87,-9999,5.35
19800103 17:15,-9999,2.87,-9999,5.35
19800103 17:30,-9999,2.87,-9999,5.35
19800103 17:45,-9999,2.87,-9999,5.35
19800103 18:00,-9999,2.87,-9999,5.35
19800103 18:15,-9999,2.87,-9999,5.35
19800103 18:30,-9999,2.87,-9999,5.35
19800103 18:45,-9999,2.87,-9999,5.35
19800103 19:00,-9999,2.87,-9999,5.35
19800103 19:15,-9999,2.87,-9999,5.35
19800103 19:30,-9999,2.87,-9999,5.35
19800103 19:45,-9999,2.87,-9999,5.35
19800103 20:00,-9999,2.87,-9999,5.35
19800103 20:15,-9999,2.87,-9999,5.35
19800103 20:30,-9999,2.87,-9999,5.35
19800103 20:45,-9999,2.87,-9999,5.35
19800103 21:00,-9999,2.87,-9999,5.35
19800103 21:15,-9999,2.87,-9999,5.35
19800103 21:30,-9999,2.87,-9999,5.35
19800103 21:45,-9999,2.87,-9999,5.35
19800103 22:00,-9999,2.87,-9999,5.35
19800103 22:15,-9999,2.87,-9999,5.35
19800103 22:30,-9999,2.87,-9999,5.35
19800103 22:45,-9999,2.87,-9999,5.35
19800103 23:00,-9999,2.87,-9999,5.35
19800103 23:15,-9999,2.87,-9999,5.35
19800103 23:30,-9999,2.87,-9999,5.35
19800103 23:45,-9999,2.87,-9999,5.35
19800104  0:00,-9999,2.87,-9999,5.35
19800104  0:15,-9999,2.87,-9999,5.35
19800104  0:30,-9999,2.87,-9999,5.35
19800104  0:45,-9999,2.87,-9999,5.35
19800104  1:00,-9999,2.87,-9999,5.35
19800104  1:15,-9999,2.87,-9999,5.35
19800104  1:30,-9999,2.87,-9999,5.35
19800104  1:45,-9999,2.87,-9999,5.35
19800104  2:00,-9999,2.87,-9999,5.35
19800104  2:15,-9999,2.87,-9999,5.35
19800104  2:30,-9999,2.87,-9999,5.35
19800104  2:45,-9999,2.87,-9999,5.35
19800104  3:00,-9999,2.87,-9999,5.35
19800104  3:15,-9999,2.87,-9999,5.35
19800104  3:30,-9999,2.87,-9999,5.35
19800104  3:45,-9999,2.87,-9999,5.35
19800104  4:00,-9999,2.87,-9999,5.35
19800104  4:15,-9999,2.87,-9999,5.35
19800104  4:30,-9999,2.87,-9999,5.35
19800104  4:45,-9999,2.87,-9999,5.35
19800104  5:00,-9999,2.87,-9999,5.35
19800104  5:15,-9999,2.87,-9999,5.35
19800104  5:30,-9999,2.87,-9999,5.35
19800104  5:45,-9999,2.87,-9999,5.35
19800104  6:00,-9999,2.87,-9999,5.35
19800104  6:15,-9999,2.87,-9999,5.35
19800104  6:30,-9999,2.87,-9999,5.35
19800104  6:45,-9999,2.87,-9999,5.35
19800104  7:00,-9999,2.87,-9999,5.35
19800104  7:15,-9999,2.87,-9999,5.35
19800104  7:30,-9999,2.87,-9999,5.35
19800104  7:45,-9999,2.87,-9999,5.35
19800104  8:00,-9999,2.87,-9999,5.35
19800104  8:15,-9999,2.87,-9999,5.35
19800104  8:30,-9999,2.87,-9999,5.35
19800104  8:45,-9999,2.87,-9999,5.35
19800104  9:00,2.86,-9999,5.2,-9999
19800104  9:15,-9999,2.86,-9999,5.2
19800104  9:30,-9999,2.86,-9999,5.2
19800104  9:45,-9999,2.86,-9999,5.2
19800104 10:00,-9999,2.86,-9999,5.2
19800104 10:15,-9999,2.86,-9999,5.2
19800104 10:30,-9999,2.86,-9999,5.2
19800104 10:45,-9999,2.86,-9999,5.2
19800104 11:00,-9999,2.86,-9999,5.2
19800104 11:15,-9999,2.86,-9999,5.2
19800104 11:30,-9999,2.86,-9999,5.2
19800104 11:45,-9999,2.86,-9999,5.2
19800104 12:00,-9999,2.86,-9999,5.2
19800104 12:15,-9999,2.86,-9999,5.2
19800104 12:30,-9999,2.86,-9999,5.2
19800104 12:45,-9999,2.86,-9999,5.2
19800104 13:00,-9999,2.86,-9999,5.2
19800104 13:15,-9999,2.86,-9999,5.2
19800104 13:30,-9999,2.86,-9999,5.2
19800104 13:45,-9999,2.86,-9999,5.2
19800104 14:00,-9999,2.86,-9999,5.2
19800104 14:15,-9999,2.86,-9999,5.2
19800104 14:30,-9999,2.86,-9999,5.2
19800104 14:45,-9999,2.86,-9999,5.2
19800104 15:00,-9999,2.86,-9999,5.2
19800104 15:15,-9999,2.86,-9999,5.2
19800104 15:30,-9999,2.86,-9999,5.2
19800104 15:45,-9999,2.86,-9999,5.2
19800104 16:00,-9999,2.86,-9999,5.2
19800104 16:15,-9999,2.86,-9999,5.2
19800104 16:30,-9999,2.86,-9999,5.2
19800104 16:45,-9999,2.86,-9999,5.2
19800104 17:00,2.87,-9999,5.35,-9999
19800104 17:15,-9999,2.87,-9999,5.35
19800104 17:30,-9999,2.87,-9999,5.35
19800104 17:45,-9999,2.87,-9999,5.35
19800104 18:00,-9999,2.87,-9999,5.35
19800104 18:15,-9999,2.87,-9999,5.35
19800104 18:30,-9999,2.87,-9999,5.35
19800104 18:45,-9999,2.87,-9999,5.35
19800104 19:00,-9999,2.87,-9999,5.35
19800104 19:15,-9999,2.87,-9999,5.35
19800104 19:30,-9999,2.87,-9999,5.35
19800104 19:45,-9999,2.87,-9999,5.35
19800104 20:00,-9999,2.87,-9999,5.35
19800104 20:15,-9999,2.87,-9999,5.35
19800104 20:30,-9999,2.87,-9999,5.35
19800104 20:45,-9999,2.87,-9999,5.35
19800104 21:00,-9999,2.87,-9999,5.35
19800104 21:15,-9999,2.87,-9999,5.35
19800104 21:30,-9999,2.87,-9999,5.35
19800104 21:45,-9999,2.87,-9999,5.35
19800104 22:00,-9999,2.87,-9999,5.35
19800104 22:15,-9999,2.87,-9999,5.35
19800104 22:30,-9999,2.87,-9999,5.35
19800104 22:45,-9999,2.87,-9999,5.35
19800104 23:00,-9999,2.87,-9999,5.35
19800104 23:15,-9999,2.87,-9999,5.35
19800104 23:30,-9999,2.87,-9999,5.35
19800104 23:45,-9999,2.87,-9999,5.35
19800105  0:00,-9999,2.87,-9999,5.35
19800105  0:15,-9999,2.87,-9999,5.35
19800105  0:30,-9999,2.87,-9999,5.35
19800105  0:45,-9999,2.87,-9999,5.35
19800105  1:00,-9999,2.87,-9999,5.35
19800105  1:15,-9999,2.87,-9999,5.35
19800105  1:30,-9999,2.87,-9999,5.35
19800105  1:45,-9999,2.87,-9999,5.35
19800105  2:00,-9999,2.87,-9999,5.35
19800105  2:15,-9999,2.87,-9999,5.35
19800105  2:30,-9999,2.87,-9999,5.35
19800105  2:45,-9999,2.87,-9999,5.35
19800105  3:00,-9999,2.87,-9999,5.35
19800105  3:15,-9999,2.87,-9999,5.35
19800105  3:30,-9999,2.87,-9999,5.35
19800105  3:45,-9999,2.87,-9999,5.35
19800105  4:00,-9999,2.87,-9999,5.35
19800105  4:15,-9999,2.87,-9999,5.35
19800105  4:30,-9999,2.87,-9999,5.35
19800105  4:45,-9999,2.87,-9999,5.35
19800105  5:00,-9999,2.87,-9999,5.35
19800105  5:15,-9999,2.87,-9999,5.35
19800105  5:30,-9999,2.87,-9999,5.35
19800105  5:45,-9999,2.87,-9999,5.35
19800105  6:00,-9999,2.87,-9999,5.35
19800105  6:15,-9999,2.87,-9999,5.35
19800105  6:30,-9999,2.87,-9999,5.35
19800105  6:45,-9999,2.87,-9999,5.35
19800105  7:00,-9999,2.87,-9999,5.35
19800105  7:15,-9999,2.87,-9999,5.35
19800105  7:30,-9999,2.87,-9999,5.35
19800105  7:45,-9999,2.87,-9999,5.35
19800105  8:00,-9999,2.87,-9999,5.35
19800105  8:15,-9999,2.87,-9999,5.35
19800105  8:30,-9999,2.87,-9999,5.35
19800105  8:45,-9999,2.87,-9999,5.35
19800105  9:00,-9999,2.87,-9999,5.35
19800105  9:15,-9999,2.87,-9999,5.35
19800105  9:30,-9999,2.87,-9999,5.35
19800105  9:45,-9999,2.87,-9999,5.35
19800105 10:00,-9999,2.87,-9999,5.35
19800105 10:15,-9999,2.87,-9999,5.35
19800105 10:30,-9999,2.87,-9999,5.35
19800105 10:45,-9999,2.87,-9999,5.35
19800105 11:00,-9999,2.87,-9999,5.35
19800105 11:15,-9999,2.87,-9999,5.35
19800105 11:30,-9999,2.87,-9999,5.35
19800105 11:45,-9999,2.87,-9999,5.35
19800105 12:00,-9999,2.87,-9999,5.35
19800105 12:15,-9999,2.87,-9999,5.35
19800105 12:30,-9999,2.87,-9999,5.35
19800105 12:45,-9999,2.87,-9999,5.35
19800105 13:00,-9999,2.87,-9999,5.35
19800105 13:15,-9999,2.87,-9999,5.35
19800105 13:30,-9999,2.87,-9999,5.35
19800105 13:45,-9999,2.87,-9999,5.35
19800105 14:00,-9999,2.87,-9999,5.35
19800105 14:15,-9999,2.87,-9999,5.35
19800105 14:30,-9999,2.87,-9999,5.35
19800105 14:45,-9999,2.87,-9999,5.35
19800105 15:00,-9999,2.87,-9999,5.35
19800105 15:15,-9999,2.87,-9999,5.35
19800105 15:30,-9999,2.87,-9999,5.35
19800105 15:45,-9999,2.87,-9999,5.35
19800105 16:00,-9999,2.87,-9999,5.35
19800105 16:15,-9999,2.87,-9999,5.35
19800105 16:30,-9999,2.87,-9999,5.35
19800105 16:45,-9999,2.87,-9999,5.35
19800105 17:00,-9999,2.87,-9999,5.35
19800105 17:15,-9999,2.87,-9999,5.35
19800105 17:30,-9999,2.87,-9999,5.35
19800105 17:45,-9999,2.87,-9999,5.35
19800105 18:00,-9999,2.87,-9999,5.35
19800105 18:15,-9999,2.87,-9999,5.35
19800105 18:30,-9999,2.87,-9999,5.35
19800105 18:45,-9999,2.87,-9999,5.35
19800105 19:00,-9999,2.87,-9999,5.35
19800105 19:15,-9999,2.87,-9999,5.35
19800105 19:30,-9999,2.87,-9999,5.35
19800105 19:45,-9999,2.87,-9999,5.35
19800105 20:00,-9999,2.87,-9999,5.35
19800105 20:15,-9999,2.87,-9999,5.35
19800105 20:30,-9999,2.87,-9999,5.35
19800105 20:45,-9999,2.87,-9999,5.35
19800105 21:00,-9999,2.87,-9999,5.35
19800105 21:15,-9999,2.87,-9999,5.35
19800105 21:30,-9999,2.87,-9999,5.35
19800105 21:45,-9999,2.87,-9999,5.35
19800105 22:00,-9999,2.87,-9999,5.35
19800105 22:15,-9999,2.87,-9999,5.35
19800105 22:30,-9999,2.87,-9999,5.35
19800105 22:45,-9999,2.87,-9999,5.35
19800105 23:00,-9999,2.87,-9999,5.35
19800105 23:15,-9999,2.87,-9999,5.35
19800105 23:30,-9999,2.87,-9999,5.35
19800105 23:45,-9999,2.87,-9999,5.35
19800106  0:00,-9999,2.87,-9999,5.35
19800106  0:15,-9999,2.87,-9999,5.35
19800106  0:30,-9999,2.87,-9999,5.35
19800106  0:45,-9999,2.87,-9999,5.35
19800106  1:00,-9999,2.87,-9999,5.35
19800106  1:15,-9999,2.87,-9999,5.35
19800106  1:30,-9999,2.87,-9999,5.35
19800106  1:45,-9999,2.87,-9999,5.35
19800106  2:00,-9999,2.87,-9999,5.35
19800106  2:15,-9999,2.87,-9999,5.35
19800106  2:30,-9999,2.87,-9999,5.35
19800106  2:45,-9999,2.87,-9999,5.35
19800106  3:00,-9999,2.87,-9999,5.35
19800106  3:15,-9999,2.87,-9999,5.35
19800106  3:30,-9999,2.87,-9999,5.35
19800106  3:45,-9999,2.87,-9999,5.35
19800106  4:00,-9999,2.87,-9999,5.35
19800106  4:15,-9999,2.87,-9999,5.35
19800106  4:30,-9999,2.87,-9999,5.35
19800106  4:45,-9999,2.87,-9999,5.35
19800106  5:00,2.86,-9999,5.2,-9999
19800106  5:15,-9999,2.86,-9999,5.2
19800106  5:30,-9999,2.86,-9999,5.2
19800106  5:45,-9999,2.86,-9999,5.2
19800106  6:00,-9999,2.86,-9999,5.2
19800106  6:15,-9999,2.86,-9999,5.2
19800106  6:30,-9999,2.86,-9999,5.2
19800106  6:45,-9999,2.86,-9999,5.2
19800106  7:00,-9999,2.86,-9999,5.2
19800106  7:15,-9999,2.86,-9999,5.2
19800106  7:30,-9999,2.86,-9999,5.2
19800106  7:45,-9999,2.86,-9999,5.2
19800106  8:00,-9999,2.86,-9999,5.2
19800106  8:15,-9999,2.86,-9999,5.2
19800106  8:30,-9999,2.86,-9999,5.2
19800106  8:45,-9999,2.86,-9999,5.2
19800106  9:00,-9999,2.86,-9999,5.2
19800106  9:15,-9999,2.86,-9999,5.2
19800106  9:30,-9999,2.86,-9999,5.2
19800106  9:45,-9999,2.86,-9999,5.2
19800106 10:00,-9999,2.86,-9999,5.2
19800106 10:15,-9999,2.86,-9999,5.2
19800106 10:30,-9999,2.86,-9999,5.2
19800106 10:45,-9999,2.86,-9999,5.2
19800106 11:00,-9999,2.86,-9999,5.2
19800106 11:15,-9999,2.86,-9999,5.2
19800106 11:30,-9999,2.86,-9999,5.2
19800106 11:45,-9999,2.86,-9999,5.2
19800106 12:00,-9999,2.86,-9999,5.2
19800106 12:15,-9999,2.86,-9999,5.2
19800106 12:30,-9999,2.86,-9999,5.2
19800106 12:45,-9999,2.86,-9999,5.2
19800106 13:00,-9999,2.86,-9999,5.2
19800106 13:15,-9999,2.86,-9999,5.2
19800106 13:30,-9999,2.86,-9999,5.2
19800106 13:45,-9999,2.86,-9999,5.2
19800106 14:00,-9999,2.86,-9999,5.2
19800106 14:15,-9999,2.86,-9999,5.2
19800106 14:30,-9999,2.86,-9999,5.2
19800106 14:45,-9999,2.86,-9999,5.2
19800106 15:00,-9999,2.86,-9999,5.2
19800106 15:15,-9999,2.86,-9999,5.2
19800106 15:30,-9999,2.86,-9999,5.2
19800106 15:45,-9999,2.86,-9999,5.2
19800106 16:00,-9999,2.86,-9999,5.2
19800106 16:15,-9999,2.86,-9999,5.2
19800106 16:30,-9999,2.86,-9999,5.2
19800106 16:45,-9999,2.86,-9999,5.2
19800106 17:00,-9999,2.86,-9999,5.2
19800106 17:15,-9999,2.86,-9999,5.2
19800106 17:30,-9999,2.86,-9999,5.2
19800106 17:45,-9999,2.86,-9999,5.2
19800106 18:00,-9999,2.86,-9999,5.2
19800106 18:15,-9999,2.86,-9999,5.2
19800106 18:30,-9999,2.86,-9999,5.2
19800106 18:45,-9999,2.86,-9999,5.2
19800106 19:00,-9999,2.86,-9999,5.2
19800106 19:15,-9999,2.86,-9999,5.2
19800106 19:30,-9999,2.86,-9999,5.2
19800106 19:45,-9999,2.86,-9999,5.2
19800106 20:00,-9999,2.86,-9999,5.2
19800106 20:15,-9999,2.86,-9999,5.2
19800106 20:30,-9999,2.86,-9999,5.2
19800106 20:45,-9999,2.86,-9999,5.2
19800106 21:00,-9999,2.86,-9999,5.2
19800106 21:15,-9999,2.86,-9999,5.2
19800106 21:30,-9999,2.86,-9999,5.2
19800106 21:45,-9999,2.86,-9999,5.2
19800106 22:00,-9999,2.86,-9999,5.2
19800106 22:15,-9999,2.86,-9999,5.2
19800106 22:30,-9999,2.86,-9999,5.2
19800106 22:45,-9999,2.86,-9999,5.2
19800106 23:00,-9999,2.86,-9999,5.2
19800106 23:15,-9999,2.86,-9999,5.2
19800106 23:30,-9999,2.86,-9999,5.2
19800106 23:45,-9999,2.86,-9999,5.2
19800107  0:00,-9999,2.86,-9999,5.2
19800107  0:15,-9999,2.86,-9999,5.2
