Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19940103  2:45,-9999,2.75,-9999,3.56
19940103  3:00,-9999,2.75,-9999,3.56
19940103  3:15,-9999,2.75,-9999,3.56
19940103  3:30,-9999,2.75,-9999,3.56
19940103  3:45,-9999,2.75,-9999,3.56
19940103  4:00,-9999,2.75,-9999,3.56
19940103  4:15,-9999,2.75,-9999,3.56
19940103  4:30,-9999,2.75,-9999,3.56
19940103  4:45,-9999,2.75,-9999,3.56
19940103  5:00,-9999,2.75,-9999,3.56
19940103  5:15,-9999,2.75,-9999,3.56
19940103  5:30,-9999,2.75,-9999,3.56
19940103  5:45,-9999,2.75,-9999,3.56
19940103  6:00,-9999,2.75,-9999,3.56
19940103  6:15,-9999,2.75,-9999,3.56
19940103  6:30,-9999,2.75,-9999,3.56
19940103  6:45,-9999,2.75,-9999,3.56
19940103  7:00,-9999,2.75,-9999,3.56
19940103  7:15,-9999,2.75,-9999,3.56
19940103  7:30,-9999,2.75,-9999,3.56
19940103  7:45,-9999,2.75,-9999,3.56
19940103  8:00,-9999,2.75,-9999,3.56
19940103  8:15,-9999,2.75,-9999,3.56
19940103  8:30,-9999,2.75,-9999,3.56
19940103  8:45,-9999,2.75,-9999,3.56
19940103  9:00,-9999,2.75,-9999,3.56
19940103  9:15,-9999,2.75,-9999,3.56
19940103  9:30,-9999,2.75,-9999,3.56
19940103  9:45,-9999,2.75,-9999,3.56
19940103 10:00,-9999,2.75,-9999,3.56
19940103 10:15,-9999,2.75,-9999,3.56
19940103 10:30,-9999,2.75,-9999,3.56
19940103 10:45,-9999,2.75,-9999,3.56
19940103 11:00,-9999,2.75,-9999,3.56
19940103 11:15,-9999,2.75,-9999,3.56
19940103 11:30,-9999,2.75,-9999,3.56
19940103 11:45,-9999,2.75,-9999,3.56
19940103 12:00,-9999,2.75,-9999,3.56
19940103 12:15,-9999,2.75,-9999,3.56
19940103 12:30,-9999,2.75,-9999,3.56
19940103 12:45,-9999,2.75,-9999,3.56
19940103 13:00,-9999,2.75,-9999,3.56
19940103 13:15,-9999,2.75,-9999,3.56
19940103 13:30,-9999,2.75,-9999,3.56
19940103 13:45,-9999,2.75,-9999,3.56
19940103 14:00,-9999,2.75,-9999,3.56
19940103 14:15,-9999,2.75,-9999,3.56
19940103 14:30,-9999,2.75,-9999,3.56
19940103 14:45,-9999,2.75,-9999,3.56
19940103 15:00,-9999,2.75,-9999,3.56
19940103 15:15,-9999,2.75,-9999,3.56
19940103 15:30,-9999,2.75,-9999,3.56
19940103 15:45,-9999,2.75,-9999,3.56
19940103 16:00,-9999,2.75,-9999,3.56
19940103 16:15,-9999,2.75,-9999,3.56
19940103 16:30,-9999,2.75,-9999,3.56
19940103 16:45,-9999,2.75,-9999,3.56
19940103 17:00,-9999,2.75,-9999,3.56
19940103 17:15,-9999,2.75,-9999,3.56
19940103 17:30,-9999,2.75,-9999,3.56
19940103 17:45,-9999,2.75,-9999,3.56
19940103 18:00,-9999,2.75,-9999,3.56
19940103 18:15,-9999,2.75,-9999,3.56
19940103 18:30,-9999,2.75,-9999,3.56
19940103 18:45,-9999,2.75,-9999,3.56
19940103 19:00,-9999,2.75,-9999,3.56
19940103 19:15,-9999,2.75,-9999,3.56
19940103 19:30,-9999,2.75,-9999,3.56
19940103 19:45,-9999,2.75,-9999,3.56
19940103 20:00,-9999,2.75,-9999,3.56
19940103 20:15,-9999,2.75,-9999,3.56
19940103 20:30,-9999,2.75,-9999,3.56
19940103 20:45,-9999,2.75,-9999,3.56
19940103 21:00,-9999,2.75,-9999,3.56
19940103 21:15,-9999,2.75,-9999,3.56
19940103 21:30,-9999,2.75,-9999,3.56
19940103 21:45,-9999,2.75,-9999,3.56
19940103 22:00,-9999,2.75,-9999,3.56
19940103 22:15,-9999,2.75,-9999,3.56
19940103 22:30,-9999,2.75,-9999,3.56
19940103 22:45,-9999,2.75,-9999,3.56
19940103 23:00,-9999,2.75,-9999,3.56
19940103 23:15,-9999,2.75,-9999,3.56
19940103 23:30,-9999,2.75,-9999,3.56
19940103 23:45,-9999,2.75,-9999,3.56
19940104  0:00,2.76,-9999,3.67,-9999
19940104  0:15,-9999,2.76,-9999,3.67
19940104  0:30,-9999,2.76,-9999,3.67
19940104  0:45,-9999,2.76,-9999,3.67
19940104  1:00,-9999,2.76,-9999,3.67
19940104  1:15,-9999,2.76,-9999,3.67
19940104  1:30,-9999,2.76,-9999,3.67
19940104  1:45,-9999,2.76,-9999,3.67
19940104  2:00,-9999,2.76,-9999,3.67
19940104  2:15,-9999,2.76,-9999,3.67
19940104  2:30,-9999,2.76,-9999,3.67
19940104  2:45,-9999,2.76,-9999,3.67
19940104  3:00,-9999,2.76,-9999,3.67
19940104  3:15,-9999,2.76,-9999,3.67
19940104  3:30,-9999,2.76,-9999,3.67
19940104  3:45,-9999,2.76,-9999,3.67
19940104  4:00,-9999,2.76,-9999,3.67
19940104  4:15,-9999,2.76,-9999,3.67
19940104  4:30,-9999,2.76,-9999,3.67
19940104  4:45,-9999,2.76,-9999,3.67
19940104  5:00,2.77,-9999,3.78,-9999
19940104  5:15,-9999,2.77,-9999,3.78
19940104  5:30,-9999,2.77,-9999,3.78
19940104  5:45,-9999,2.77,-9999,3.78
19940104  6:00,-9999,2.77,-9999,3.78
19940104  6:15,-9999,2.77,-9999,3.78
19940104  6:30,-9999,2.77,-9999,3.78
19940104  6:45,-9999,2.77,-9999,3.78
19940104  7:00,2.81,-9999,4.27,-9999
19940104  7:15,-9999,2.81,-9999,4.27
19940104  7:30,-9999,2.81,-9999,4.27
19940104  7:45,-9999,2.81,-9999,4.27
19940104  8:00,2.85,-9999,4.82,-9999
19940104  8:15,-9999,2.85,-9999,4.82
19940104  8:30,-9999,2.85,-9999,4.82
19940104  8:45,-9999,2.85,-9999,4.82
19940104  9:00,2.89,-9999,5.44,-9999
19940104  9:15,-9999,2.89,-9999,5.44
19940104  9:30,-9999,2.89,-9999,5.44
19940104  9:45,-9999,2.89,-9999,5.44
19940104 10:00,2.91,-9999,5.78,-9999
19940104 10:15,-9999,2.91,-9999,5.78
19940104 10:30,-9999,2.91,-9999,5.78
19940104 10:45,-9999,2.91,-9999,5.78
19940104 11:00,2.87,-9999,5.12,-9999
19940104 11:15,-9999,2.87,-9999,5.12
19940104 11:30,-9999,2.87,-9999,5.12
19940104 11:45,-9999,2.87,-9999,5.12
19940104 12:00,2.86,-9999,4.97,-9999
19940104 12:15,-9999,2.86,-9999,4.97
19940104 12:30,-9999,2.86,-9999,4.97
19940104 12:45,-9999,2.86,-9999,4.97
19940104 13:00,2.84,-9999,4.68,-9999
19940104 13:15,-9999,2.84,-9999,4.68
19940104 13:30,-9999,2.84,-9999,4.68
19940104 13:45,-9999,2.84,-9999,4.68
19940104 14:00,-9999,2.84,-9999,4.68
19940104 14:15,-9999,2.84,-9999,4.68
19940104 14:30,-9999,2.84,-9999,4.68
19940104 14:45,-9999,2.84,-9999,4.68
19940104 15:00,2.83,-9999,4.54,-9999
19940104 15:15,-9999,2.83,-9999,4.54
19940104 15:30,-9999,2.83,-9999,4.54
19940104 15:45,-9999,2.83,-9999,4.54
19940104 16:00,2.82,-9999,4.4,-9999
19940104 16:15,-9999,2.82,-9999,4.4
19940104 16:30,-9999,2.82,-9999,4.4
19940104 16:45,-9999,2.82,-9999,4.4
19940104 17:00,2.81,-9999,4.27,-9999
19940104 17:15,-9999,2.81,-9999,4.27
19940104 17:30,-9999,2.81,-9999,4.27
19940104 17:45,-9999,2.81,-9999,4.27
19940104 18:00,-9999,2.81,-9999,4.27
19940104 18:15,-9999,2.81,-9999,4.27
19940104 18:30,-9999,2.81,-9999,4.27
19940104 18:45,-9999,2.81,-9999,4.27
19940104 19:00,2.8,-9999,4.14,-9999
19940104 19:15,-9999,2.8,-9999,4.14
19940104 19:30,-9999,2.8,-9999,4.14
19940104 19:45,-9999,2.8,-9999,4.14
19940104 20:00,2.79,-9999,4.02,-9999
19940104 20:15,-9999,2.79,-9999,4.02
19940104 20:30,-9999,2.79,-9999,4.02
19940104 20:45,-9999,2.79,-9999,4.02
19940104 21:00,-9999,2.79,-9999,4.02
19940104 21:15,-9999,2.79,-9999,4.02
19940104 21:30,-9999,2.79,-9999,4.02
19940104 21:45,-9999,2.79,-9999,4.02
19940104 22:00,-9999,2.79,-9999,4.02
19940104 22:15,-9999,2.79,-9999,4.02
19940104 22:30,-9999,2.79,-9999,4.02
19940104 22:45,-9999,2.79,-9999,4.02
19940104 23:00,-9999,2.79,-9999,4.02
19940104 23:15,-9999,2.79,-9999,4.02
19940104 23:30,-9999,2.79,-9999,4.02
19940104 23:45,-9999,2.79,-9999,4.02
19940105  0:00,2.78,-9999,3.9,-9999
19940105  0:15,-9999,2.78,-9999,3.9
19940105  0:30,-9999,2.78,-9999,3.9
19940105  0:45,-9999,2.78,-9999,3.9
19940105  1:00,-9999,2.78,-9999,3.9
19940105  1:15,-9999,2.78,-9999,3.9
19940105  1:30,-9999,2.78,-9999,3.9
19940105  1:45,-9999,2.78,-9999,3.9
19940105  2:00,-9999,2.78,-9999,3.9
19940105  2:15,-9999,2.78,-9999,3.9
19940105  2:30,-9999,2.78,-9999,3.9
19940105  2:45,-9999,2.78,-9999,3.9
19940105  3:00,-9999,2.78,-9999,3.9
19940105  3:15,-9999,2.78,-9999,3.9
19940105  3:30,-9999,2.78,-9999,3.9
19940105  3:45,-9999,2.78,-9999,3.9
19940105  4:00,2.77,-9999,3.78,-9999
19940105  4:15,-9999,2.77,-9999,3.78
19940105  4:30,-9999,2.77,-9999,3.78
19940105  4:45,-9999,2.77,-9999,3.78
19940105  5:00,-9999,2.77,-9999,3.78
19940105  5:15,-9999,2.77,-9999,3.78
19940105  5:30,-9999,2.77,-9999,3.78
19940105  5:45,-9999,2.77,-9999,3.78
19940105  6:00,-9999,2.77,-9999,3.78
19940105  6:15,-9999,2.77,-9999,3.78
19940105  6:30,-9999,2.77,-9999,3.78
19940105  6:45,-9999,2.77,-9999,3.78
19940105  7:00,2.76,-9999,3.67,-9999
19940105  7:15,-9999,2.76,-9999,3.67
19940105  7:30,-9999,2.76,-9999,3.67
19940105  7:45,-9999,2.76,-9999,3.67
19940105  8:00,-9999,2.76,-9999,3.67
19940105  8:15,-9999,2.76,-9999,3.67
19940105  8:30,-9999,2.76,-9999,3.67
19940105  8:45,-9999,2.76,-9999,3.67
19940105  9:00,-9999,2.76,-9999,3.67
19940105  9:15,-9999,2.76,-9999,3.67
19940105  9:30,-9999,2.76,-9999,3.67
19940105  9:45,-9999,2.76,-9999,3.67
19940105 10:00,-9999,2.76,-9999,3.67
19940105 10:15,-9999,2.76,-9999,3.67
19940105 10:30,-9999,2.76,-9999,3.67
19940105 10:45,-9999,2.76,-9999,3.67
19940105 11:00,-9999,2.76,-9999,3.67
19940105 11:15,-9999,2.76,-9999,3.67
19940105 11:30,-9999,2.76,-9999,3.67
19940105 11:45,-9999,2.76,-9999,3.67
19940105 12:00,-9999,2.76,-9999,3.67
19940105 12:15,-9999,2.76,-9999,3.67
19940105 12:30,-9999,2.76,-9999,3.67
19940105 12:45,-9999,2.76,-9999,3.67
19940105 13:00,-9999,2.76,-9999,3.67
19940105 13:15,-9999,2.76,-9999,3.67
19940105 13:30,-9999,2.76,-9999,3.67
19940105 13:45,-9999,2.76,-9999,3.67
19940105 14:00,-9999,2.76,-9999,3.67
19940105 14:15,-9999,2.76,-9999,3.67
19940105 14:30,-9999,2.76,-9999,3.67
19940105 14:45,-9999,2.76,-9999,3.67
19940105 15:00,-9999,2.76,-9999,3.67
19940105 15:15,-9999,2.76,-9999,3.67
19940105 15:30,-9999,2.76,-9999,3.67
19940105 15:45,-9999,2.76,-9999,3.67
19940105 16:00,-9999,2.76,-9999,3.67
19940105 16:15,-9999,2.76,-9999,3.67
19940105 16:30,-9999,2.76,-9999,3.67
19940105 16:45,-9999,2.76,-9999,3.67
19940105 17:00,-9999,2.76,-9999,3.67
19940105 17:15,-9999,2.76,-9999,3.67
19940105 17:30,-9999,2.76,-9999,3.67
19940105 17:45,-9999,2.76,-9999,3.67
19940105 18:00,-9999,2.76,-9999,3.67
19940105 18:15,-9999,2.76,-9999,3.67
19940105 18:30,-9999,2.76,-9999,3.67
19940105 18:45,-9999,2.76,-9999,3.67
19940105 19:00,-9999,2.76,-9999,3.67
19940105 19:15,-9999,2.76,-9999,3.67
19940105 19:30,-9999,2.76,-9999,3.67
19940105 19:45,-9999,2.76,-9999,3.67
19940105 20:00,-9999,2.76,-9999,3.67
19940105 20:15,-9999,2.76,-9999,3.67
19940105 20:30,-9999,2.76,-9999,3.67
19940105 20:45,-9999,2.76,-9999,3.67
19940105 21:00,-9999,2.76,-9999,3.67
19940105 21:15,-9999,2.76,-9999,3.67
19940105 21:30,-9999,2.76,-9999,3.67
19940105 21:45,-9999,2.76,-9999,3.67
19940105 22:00,-9999,2.76,-9999,3.67
19940105 22:15,-9999,2.76,-9999,3.67
19940105 22:30,-9999,2.76,-9999,3.67
19940105 22:45,-9999,2.76,-9999,3.67
19940105 23:00,2.75,-9999,3.56,-9999
19940105 23:15,-9999,2.75,-9999,3.56
19940105 23:30,-9999,2.75,-9999,3.56
19940105 23:45,-9999,2.75,-9999,3.56
19940106  0:00,-9999,2.75,-9999,3.56
19940106  0:15,-9999,2.75,-9999,3.56
19940106  0:30,-9999,2.75,-9999,3.56
19940106  0:45,-9999,2.75,-9999,3.56
19940106  1:00,-9999,2.75,-9999,3.56
19940106  1:15,-9999,2.75,-9999,3.56
19940106  1:30,-9999,2.75,-9999,3.56
19940106  1:45,-9999,2.75,-9999,3.56
19940106  2:00,-9999,2.75,-9999,3.56
19940106  2:15,-9999,2.75,-9999,3.56
19940106  2:30,-9999,2.75,-9999,3.56
19940106  2:45,-9999,2.75,-9999,3.56
19940106  3:00,-9999,2.75,-9999,3.56
19940106  3:15,-9999,2.75,-9999,3.56
19940106  3:30,-9999,2.75,-9999,3.56
19940106  3:45,-9999,2.75,-9999,3.56
19940106  4:00,-9999,2.75,-9999,3.56
19940106  4:15,-9999,2.75,-9999,3.56
19940106  4:30,-9999,2.75,-9999,3.56
19940106  4:45,-9999,2.75,-9999,3.56
19940106  5:00,-9999,2.75,-9999,3.56
19940106  5:15,-9999,2.75,-9999,3.56
19940106  5:30,-9999,2.75,-9999,3.56
19940106  5:45,-9999,2.75,-9999,3.56
19940106  6:00,-9999,2.75,-9999,3.56
19940106  6:15,-9999,2.75,-9999,3.56
19940106  6:30,-9999,2.75,-9999,3.56
19940106  6:45,-9999,2.75,-9999,3.56
19940106  7:00,-9999,2.75,-9999,3.56
19940106  7:15,-9999,2.75,-9999,3.56
19940106  7:30,-9999,2.75,-9999,3.56
19940106  7:45,-9999,2.75,-9999,3.56
19940106  8:00,-9999,2.75,-9999,3.56
19940106  8:15,-9999,2.75,-9999,3.56
19940106  8:30,-9999,2.75,-9999,3.56
19940106  8:45,-9999,2.75,-9999,3.56
19940106  9:00,2.74,-9999,3.45,-9999
19940106  9:15,-9999,2.74,-9999,3.45
19940106  9:30,-9999,2.74,-9999,3.45
19940106  9:45,-9999,2.74,-9999,3.45
19940106 10:00,-9999,2.74,-9999,3.45
19940106 10:15,-9999,2.74,-9999,3.45
19940106 10:30,-9999,2.74,-9999,3.45
19940106 10:45,-9999,2.74,-9999,3.45
19940106 11:00,-9999,2.74,-9999,3.45
19940106 11:15,-9999,2.74,-9999,3.45
19940106 11:30,-9999,2.74,-9999,3.45
19940106 11:45,-9999,2.74,-9999,3.45
19940106 12:00,-9999,2.74,-9999,3.45
19940106 12:15,-9999,2.74,-9999,3.45
19940106 12:30,-9999,2.74,-9999,3.45
19940106 12:45,-9999,2.74,-9999,3.45
19940106 13:00,-9999,2.74,-9999,3.45
19940106 13:15,-9999,2.74,-9999,3.45
19940106 13:30,-9999,2.74,-9999,3.45
19940106 13:45,-9999,2.74,-9999,3.45
19940106 14:00,-9999,2.74,-9999,3.45
19940106 14:15,-9999,2.74,-9999,3.45
19940106 14:30,-9999,2.74,-9999,3.45
19940106 14:45,-9999,2.74,-9999,3.45
19940106 15:00,-9999,2.74,-9999,3.45
19940106 15:15,-9999,2.74,-9999,3.45
19940106 15:30,-9999,2.74,-9999,3.45
19940106 15:45,-9999,2.74,-9999,3.45
19940106 16:00,-9999,2.74,-9999,3.45
19940106 16:15,-9999,2.74,-9999,3.45
19940106 16:30,-9999,2.74,-9999,3.45
19940106 16:45,-9999,2.74,-9999,3.45
19940106 17:00,-9999,2.74,-9999,3.45
19940106 17:15,-9999,2.74,-9999,3.45
19940106 17:30,-9999,2.74,-9999,3.45
19940106 17:45,-9999,2.74,-9999,3.45
19940106 18:00,-9999,2.74,-9999,3.45
19940106 18:15,-9999,2.74,-9999,3.45
19940106 18:30,-9999,2.74,-9999,3.45
19940106 18:45,-9999,2.74,-9999,3.45
19940106 19:00,-9999,2.74,-9999,3.45
19940106 19:15,-9999,2.74,-9999,3.45
19940106 19:30,-9999,2.74,-9999,3.45
19940106 19:45,-9999,2.74,-9999,3.45
19940106 20:00,-9999,2.74,-9999,3.45
19940106 20:15,-9999,2.74,-9999,3.45
19940106 20:30,-9999,2.74,-9999,3.45
19940106 20:45,-9999,2.74,-9999,3.45
19940106 21:00,-9999,2.74,-9999,3.45
19940106 21:15,-9999,2.74,-9999,3.45
19940106 21:30,-9999,2.74,-9999,3.45
19940106 21:45,-9999,2.74,-9999,3.45
19940106 22:00,-9999,2.74,-9999,3.45
19940106 22:15,-9999,2.74,-9999,3.45
19940106 22:30,-9999,2.74,-9999,3.45
19940106 22:45,-9999,2.74,-9999,3.45
19940106 23:00,-9999,2.74,-9999,3.45
19940106 23:15,-9999,2.74,-9999,3.45
19940106 23:30,-9999,2.74,-9999,3.45
19940106 23:45,-9999,2.74,-9999,3.45
19940107  0:00,-9999,2.74,-9999,3.45
19940107  0:15,-9999,2.74,-9999,3.45
