Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
20030102  7:30,3.291,-9999,7.48,-9999
20030102  7:45,3.287,-9999,7.28,-9999
20030102  8:00,3.282,-9999,7.08,-9999
20030102  8:15,3.282,-9999,7.08,-9999
20030102  8:30,3.277,-9999,6.89,-9999
20030102  8:45,3.275,-9999,6.8,-9999
20030102  9:00,3.273,-9999,6.71,-9999
20030102  9:15,3.268,-9999,6.52,-9999
20030102  9:30,3.268,-9999,6.52,-9999
20030102  9:45,3.268,-9999,6.52,-9999
20030102 10:00,3.263,-9999,6.35,-9999
20030102 10:15,3.261,-9999,6.26,-9999
20030102 10:30,3.27,-9999,6.61,-9999
20030102 10:45,3.266,-9999,6.44,-9999
20030102 11:00,3.263,-9999,6.35,-9999
20030102 11:15,3.266,-9999,6.43,-9999
20030102 11:30,3.259,-9999,6.18,-9999
20030102 11:45,3.259,-9999,6.18,-9999
20030102 12:00,3.259,-9999,6.18,-9999
20030102 12:15,3.254,-9999,6.01,-9999
20030102 12:30,3.254,-9999,6.01,-9999
20030102 12:45,3.252,-9999,5.93,-9999
20030102 13:00,3.252,-9999,5.93,-9999
20030102 13:15,3.252,-9999,5.93,-9999
20030102 13:30,3.252,-9999,5.93,-9999
20030102 13:45,3.25,-9999,5.85,-9999
20030102 14:00,3.247,-9999,5.77,-9999
20030102 14:15,3.247,-9999,5.77,-9999
20030102 14:30,3.245,-9999,5.69,-9999
20030102 14:45,3.243,-9999,5.61,-9999
20030102 15:00,3.243,-9999,5.61,-9999
20030102 15:15,3.24,-9999,5.53,-9999
20030102 15:30,3.243,-9999,5.61,-9999
20030102 15:45,3.243,-9999,5.61,-9999
20030102 16:00,3.238,-9999,5.46,-9999
20030102 16:15,3.238,-9999,5.46,-9999
20030102 16:30,3.238,-9999,5.46,-9999
20030102 16:45,3.236,-9999,5.38,-9999
20030102 17:00,3.236,-9999,5.38,-9999
20030102 17:15,3.233,-9999,5.31,-9999
20030102 17:30,3.236,-9999,5.38,-9999
20030102 17:45,3.233,-9999,5.31,-9999
20030102 18:00,3.233,-9999,5.31,-9999
20030102 18:15,3.231,-9999,5.24,-9999
20030102 18:30,3.231,-9999,5.24,-9999
20030102 18:45,3.231,-9999,5.24,-9999
20030102 19:00,3.229,-9999,5.17,-9999
20030102 19:15,3.229,-9999,5.17,-9999
20030102 19:30,3.226,-9999,5.1,-9999
20030102 19:45,3.226,-9999,5.09,-9999
20030102 20:00,3.226,-9999,5.09,-9999
20030102 20:15,3.226,-9999,5.09,-9999
20030102 20:30,3.224,-9999,5.03,-9999
20030102 20:45,3.222,-9999,4.96,-9999
20030102 21:00,3.224,-9999,5.03,-9999
20030102 21:15,3.224,-9999,5.02,-9999
20030102 21:30,3.219,-9999,4.89,-9999
20030102 21:45,3.222,-9999,4.96,-9999
20030102 22:00,3.222,-9999,4.96,-9999
20030102 22:15,3.222,-9999,4.96,-9999
20030102 22:30,3.217,-9999,4.82,-9999
20030102 22:45,3.219,-9999,4.89,-9999
20030102 23:00,3.217,-9999,4.82,-9999
20030102 23:15,3.219,-9999,4.89,-9999
20030102 23:30,3.215,-9999,4.76,-9999
20030102 23:45,3.215,-9999,4.76,-9999
20030103  0:00,3.215,-9999,4.76,-9999
20030103  0:15,3.215,-9999,4.76,-9999
20030103  0:30,3.215,-9999,4.76,-9999
20030103  0:45,3.217,-9999,4.82,-9999
20030103  1:00,3.212,-9999,4.69,-9999
20030103  1:15,3.215,-9999,4.76,-9999
20030103  1:30,3.212,-9999,4.69,-9999
20030103  1:45,3.217,-9999,4.82,-9999
20030103  2:00,3.215,-9999,4.76,-9999
20030103  2:15,3.215,-9999,4.75,-9999
20030103  2:30,3.215,-9999,4.75,-9999
20030103  2:45,3.212,-9999,4.69,-9999
20030103  3:00,3.212,-9999,4.69,-9999
20030103  3:15,3.212,-9999,4.69,-9999
20030103  3:30,3.212,-9999,4.69,-9999
20030103  3:45,3.215,-9999,4.75,-9999
20030103  4:00,3.215,-9999,4.75,-9999
20030103  4:15,3.215,-9999,4.75,-9999
20030103  4:30,3.215,-9999,4.75,-9999
20030103  4:45,3.215,-9999,4.75,-9999
20030103  5:00,3.212,-9999,4.69,-9999
20030103  5:15,3.212,-9999,4.69,-9999
20030103  5:30,3.215,-9999,4.75,-9999
20030103  5:45,3.215,-9999,4.75,-9999
20030103  6:00,3.215,-9999,4.75,-9999
20030103  6:15,3.215,-9999,4.75,-9999
20030103  6:30,3.212,-9999,4.69,-9999
20030103  6:45,3.215,-9999,4.75,-9999
20030103  7:00,3.215,-9999,4.75,-9999
20030103  7:15,3.215,-9999,4.75,-9999
20030103  7:30,3.215,-9999,4.75,-9999
20030103  7:45,3.217,-9999,4.82,-9999
20030103  8:00,3.217,-9999,4.82,-9999
20030103  8:15,3.219,-9999,4.88,-9999
20030103  8:30,3.217,-9999,4.82,-9999
20030103  8:45,3.219,-9999,4.88,-9999
20030103  9:00,3.221,-9999,4.95,-9999
20030103  9:15,3.224,-9999,5.02,-9999
20030103  9:30,3.226,-9999,5.09,-9999
20030103  9:45,3.231,-9999,5.23,-9999
20030103 10:00,3.233,-9999,5.3,-9999
20030103 10:15,3.238,-9999,5.45,-9999
20030103 10:30,3.242,-9999,5.6,-9999
20030103 10:45,3.247,-9999,5.75,-9999
20030103 11:00,3.247,-9999,5.75,-9999
20030103 11:15,3.254,-9999,5.99,-9999
20030103 11:30,3.256,-9999,6.08,-9999
20030103 11:45,3.261,-9999,6.25,-9999
20030103 12:00,3.268,-9999,6.51,-9999
20030103 12:15,3.275,-9999,6.78,-9999
20030103 12:30,3.279,-9999,6.97,-9999
20030103 12:45,3.288,-9999,7.36,-9999
20030103 13:00,3.295,-9999,7.67,-9999
20030103 13:15,3.304,-9999,8.1,-9999
20030103 13:30,3.314,-9999,8.55,-9999
20030103 13:45,3.321,-9999,8.91,-9999
20030103 14:00,3.325,-9999,9.16,-9999
20030103 14:15,3.332,-9999,9.54,-9999
20030103 14:30,3.337,-9999,9.81,-9999
20030103 14:45,3.344,-9999,10.22,-9999
20030103 15:00,3.346,-9999,10.36,-9999
20030103 15:15,3.351,-9999,10.65,-9999
20030103 15:30,3.351,-9999,10.64,-9999
20030103 15:45,3.355,-9999,10.94,-9999
20030103 16:00,3.348,-9999,10.5,-9999
20030103 16:15,3.351,-9999,10.64,-9999
20030103 16:30,3.348,-9999,10.5,-9999
20030103 16:45,3.351,-9999,10.64,-9999
20030103 17:00,3.348,-9999,10.5,-9999
20030103 17:15,3.346,-9999,10.36,-9999
20030103 17:30,3.346,-9999,10.36,-9999
20030103 17:45,3.346,-9999,10.36,-9999
20030103 18:00,3.344,-9999,10.21,-9999
20030103 18:15,3.344,-9999,10.21,-9999
20030103 18:30,3.346,-9999,10.35,-9999
20030103 18:45,3.346,-9999,10.35,-9999
20030103 19:00,3.348,-9999,10.5,-9999
20030103 19:15,3.353,-9999,10.79,-9999
20030103 19:30,3.357,-9999,11.09,-9999
20030103 19:45,3.369,-9999,11.87,-9999
20030103 20:00,3.378,-9999,12.54,-9999
20030103 20:15,3.387,-9999,13.24,-9999
20030103 20:30,3.397,-9999,13.99,-9999
20030103 20:45,3.408,-9999,14.98,-9999
20030103 21:00,3.417,-9999,15.82,-9999
20030103 21:15,3.427,-9999,16.71,-9999
20030103 21:30,3.429,-9999,16.94,-9999
20030103 21:45,3.438,-9999,17.89,-9999
20030103 22:00,3.431,-9999,17.17,-9999
20030103 22:15,3.427,-9999,16.71,-9999
20030103 22:30,3.427,-9999,16.71,-9999
20030103 22:45,3.417,-9999,15.82,-9999
20030103 23:00,3.41,-9999,15.18,-9999
20030103 23:15,3.401,-9999,14.37,-9999
20030103 23:30,3.397,-9999,13.98,-9999
20030103 23:45,3.392,-9999,13.61,-9999
20030104  0:00,3.385,-9999,13.06,-9999
20030104  0:15,3.38,-9999,12.71,-9999
20030104  0:30,3.374,-9999,12.19,-9999
20030104  0:45,3.369,-9999,11.86,-9999
20030104  1:00,3.364,-9999,11.54,-9999
20030104  1:15,3.36,-9999,11.23,-9999
20030104  1:30,3.353,-9999,10.78,-9999
20030104  1:45,3.353,-9999,10.78,-9999
20030104  2:00,3.346,-9999,10.35,-9999
20030104  2:15,3.341,-9999,10.07,-9999
20030104  2:30,3.339,-9999,9.93,-9999
20030104  2:45,3.334,-9999,9.66,-9999
20030104  3:00,3.325,-9999,9.15,-9999
20030104  3:15,3.325,-9999,9.15,-9999
20030104  3:30,3.32,-9999,8.9,-9999
20030104  3:45,3.318,-9999,8.78,-9999
20030104  4:00,3.311,-9999,8.42,-9999
20030104  4:15,3.307,-9999,8.2,-9999
20030104  4:30,3.307,-9999,8.2,-9999
20030104  4:45,3.304,-9999,8.09,-9999
20030104  5:00,3.3,-9999,7.87,-9999
20030104  5:15,3.297,-9999,7.76,-9999
20030104  5:30,3.29,-9999,7.45,-9999
20030104  5:45,3.29,-9999,7.45,-9999
20030104  6:00,3.286,-9999,7.25,-9999
20030104  6:15,3.286,-9999,7.25,-9999
20030104  6:30,3.279,-9999,6.95,-9999
20030104  6:45,3.276,-9999,6.86,-9999
20030104  7:00,3.274,-9999,6.77,-9999
20030104  7:15,3.274,-9999,6.77,-9999
20030104  7:30,3.272,-9999,6.67,-9999
20030104  7:45,3.267,-9999,6.49,-9999
20030104  8:00,3.267,-9999,6.49,-9999
20030104  8:15,3.265,-9999,6.41,-9999
20030104  8:30,3.263,-9999,6.32,-9999
20030104  8:45,3.26,-9999,6.23,-9999
20030104  9:00,3.258,-9999,6.15,-9999
20030104  9:15,3.256,-9999,6.06,-9999
20030104  9:30,3.253,-9999,5.98,-9999
20030104  9:45,3.251,-9999,5.9,-9999
20030104 10:00,3.253,-9999,5.98,-9999
20030104 10:15,3.251,-9999,5.9,-9999
20030104 10:30,3.246,-9999,5.74,-9999
20030104 10:45,3.249,-9999,5.82,-9999
20030104 11:00,3.244,-9999,5.66,-9999
20030104 11:15,3.242,-9999,5.58,-9999
20030104 11:30,3.242,-9999,5.58,-9999
20030104 11:45,3.239,-9999,5.51,-9999
20030104 12:00,3.239,-9999,5.51,-9999
20030104 12:15,3.237,-9999,5.43,-9999
20030104 12:30,3.237,-9999,5.43,-9999
20030104 12:45,3.235,-9999,5.36,-9999
20030104 13:00,3.235,-9999,5.36,-9999
20030104 13:15,3.235,-9999,5.36,-9999
20030104 13:30,3.233,-9999,5.29,-9999
20030104 13:45,3.233,-9999,5.29,-9999
20030104 14:00,3.233,-9999,5.29,-9999
20030104 14:15,3.23,-9999,5.21,-9999
20030104 14:30,3.23,-9999,5.21,-9999
20030104 14:45,3.226,-9999,5.07,-9999
20030104 15:00,3.226,-9999,5.07,-9999
20030104 15:15,3.226,-9999,5.07,-9999
20030104 15:30,3.226,-9999,5.07,-9999
20030104 15:45,3.223,-9999,5,-9999
20030104 16:00,3.226,-9999,5.07,-9999
20030104 16:15,3.226,-9999,5.07,-9999
20030104 16:30,3.223,-9999,5,-9999
20030104 16:45,3.221,-9999,4.93,-9999
20030104 17:00,3.219,-9999,4.87,-9999
20030104 17:15,3.221,-9999,4.93,-9999
20030104 17:30,3.221,-9999,4.93,-9999
20030104 17:45,3.219,-9999,4.87,-9999
20030104 18:00,3.216,-9999,4.8,-9999
20030104 18:15,3.216,-9999,4.8,-9999
20030104 18:30,3.214,-9999,4.74,-9999
20030104 18:45,3.216,-9999,4.8,-9999
20030104 19:00,3.214,-9999,4.74,-9999
20030104 19:15,3.214,-9999,4.74,-9999
20030104 19:30,3.212,-9999,4.67,-9999
20030104 19:45,3.212,-9999,4.67,-9999
20030104 20:00,3.212,-9999,4.67,-9999
20030104 20:15,3.212,-9999,4.67,-9999
20030104 20:30,3.209,-9999,4.61,-9999
20030104 20:45,3.212,-9999,4.67,-9999
20030104 21:00,3.209,-9999,4.61,-9999
20030104 21:15,3.212,-9999,4.67,-9999
20030104 21:30,3.207,-9999,4.54,-9999
20030104 21:45,3.209,-9999,4.61,-9999
20030104 22:00,3.209,-9999,4.61,-9999
20030104 22:15,3.205,-9999,4.48,-9999
20030104 22:30,3.207,-9999,4.54,-9999
20030104 22:45,3.207,-9999,4.54,-9999
20030104 23:00,3.207,-9999,4.54,-9999
20030104 23:15,3.205,-9999,4.48,-9999
20030104 23:30,3.207,-9999,4.54,-9999
20030104 23:45,3.205,-9999,4.48,-9999
20030105  0:00,3.202,-9999,4.42,-9999
20030105  0:15,3.205,-9999,4.48,-9999
20030105  0:30,3.202,-9999,4.42,-9999
20030105  0:45,3.202,-9999,4.42,-9999
20030105  1:00,3.2,-9999,4.36,-9999
20030105  1:15,3.202,-9999,4.42,-9999
20030105  1:30,3.202,-9999,4.42,-9999
20030105  1:45,3.202,-9999,4.42,-9999
20030105  2:00,3.202,-9999,4.42,-9999
20030105  2:15,3.202,-9999,4.42,-9999
20030105  2:30,3.202,-9999,4.42,-9999
20030105  2:45,3.202,-9999,4.42,-9999
20030105  3:00,3.202,-9999,4.42,-9999
20030105  3:15,3.2,-9999,4.36,-9999
20030105  3:30,3.2,-9999,4.36,-9999
20030105  3:45,3.2,-9999,4.36,-9999
20030105  4:00,3.198,-9999,4.3,-9999
20030105  4:15,3.2,-9999,4.36,-9999
20030105  4:30,3.198,-9999,4.3,-9999
20030105  4:45,3.2,-9999,4.36,-9999
20030105  5:00,3.198,-9999,4.3,-9999
20030105  5:15,3.195,-9999,4.24,-9999
20030105  5:30,3.193,-9999,4.18,-9999
20030105  5:45,3.195,-9999,4.24,-9999
20030105  6:00,3.195,-9999,4.24,-9999
20030105  6:15,3.193,-9999,4.18,-9999
20030105  6:30,3.193,-9999,4.18,-9999
20030105  6:45,3.195,-9999,4.24,-9999
20030105  7:00,3.195,-9999,4.24,-9999
20030105  7:15,3.195,-9999,4.24,-9999
20030105  7:30,3.195,-9999,4.24,-9999
20030105  7:45,3.195,-9999,4.24,-9999
20030105  8:00,3.195,-9999,4.24,-9999
20030105  8:15,3.193,-9999,4.18,-9999
20030105  8:30,3.193,-9999,4.18,-9999
20030105  8:45,3.193,-9999,4.18,-9999
20030105  9:00,3.193,-9999,4.18,-9999
20030105  9:15,3.193,-9999,4.18,-9999
20030105  9:30,3.195,-9999,4.24,-9999
20030105  9:45,3.193,-9999,4.18,-9999
20030105 10:00,3.193,-9999,4.18,-9999
20030105 10:15,3.191,-9999,4.12,-9999
20030105 10:30,3.191,-9999,4.12,-9999
20030105 10:45,3.191,-9999,4.12,-9999
20030105 11:00,3.193,-9999,4.18,-9999
20030105 11:15,3.193,-9999,4.18,-9999
20030105 11:30,3.191,-9999,4.12,-9999
20030105 11:45,3.191,-9999,4.12,-9999
20030105 12:00,3.191,-9999,4.12,-9999
20030105 12:15,3.188,-9999,4.07,-9999
20030105 12:30,3.188,-9999,4.07,-9999
20030105 12:45,3.188,-9999,4.07,-9999
20030105 13:00,3.191,-9999,4.12,-9999
20030105 13:15,3.191,-9999,4.12,-9999
20030105 13:30,3.191,-9999,4.12,-9999
20030105 13:45,3.191,-9999,4.12,-9999
20030105 14:00,3.191,-9999,4.12,-9999
20030105 14:15,3.193,-9999,4.18,-9999
20030105 14:30,3.193,-9999,4.18,-9999
20030105 14:45,3.195,-9999,4.24,-9999
20030105 15:00,3.195,-9999,4.24,-9999
20030105 15:15,3.197,-9999,4.29,-9999
20030105 15:30,3.197,-9999,4.29,-9999
20030105 15:45,3.2,-9999,4.35,-9999
20030105 16:00,3.2,-9999,4.35,-9999
20030105 16:15,3.2,-9999,4.35,-9999
20030105 16:30,3.202,-9999,4.41,-9999
20030105 16:45,3.202,-9999,4.41,-9999
20030105 17:00,3.202,-9999,4.41,-9999
20030105 17:15,3.202,-9999,4.41,-9999
20030105 17:30,3.2,-9999,4.35,-9999
20030105 17:45,3.2,-9999,4.35,-9999
20030105 18:00,3.2,-9999,4.35,-9999
20030105 18:15,3.2,-9999,4.35,-9999
20030105 18:30,3.202,-9999,4.41,-9999
20030105 18:45,3.202,-9999,4.41,-9999
20030105 19:00,3.202,-9999,4.41,-9999
20030105 19:15,3.197,-9999,4.29,-9999
20030105 19:30,3.197,-9999,4.29,-9999
20030105 19:45,3.197,-9999,4.29,-9999
20030105 20:00,3.197,-9999,4.29,-9999
20030105 20:15,3.195,-9999,4.23,-9999
20030105 20:30,3.195,-9999,4.23,-9999
20030105 20:45,3.197,-9999,4.29,-9999
20030105 21:00,3.197,-9999,4.29,-9999
20030105 21:15,3.195,-9999,4.23,-9999
20030105 21:30,3.193,-9999,4.18,-9999
20030105 21:45,3.195,-9999,4.23,-9999
20030105 22:00,3.193,-9999,4.18,-9999
20030105 22:15,3.193,-9999,4.18,-9999
20030105 22:30,3.193,-9999,4.17,-9999
20030105 22:45,3.193,-9999,4.17,-9999
20030105 23:00,3.193,-9999,4.17,-9999
20030105 23:15,3.19,-9999,4.12,-9999
20030105 23:30,3.19,-9999,4.12,-9999
20030105 23:45,3.19,-9999,4.12,-9999
20030106  0:00,3.19,-9999,4.12,-9999
20030106  0:15,3.19,-9999,4.12,-9999
20030106  0:30,3.188,-9999,4.06,-9999
20030106  0:45,3.188,-9999,4.06,-9999
20030106  1:00,3.188,-9999,4.06,-9999
20030106  1:15,3.188,-9999,4.06,-9999
20030106  1:30,3.188,-9999,4.06,-9999
20030106  1:45,3.188,-9999,4.06,-9999
20030106  2:00,3.188,-9999,4.06,-9999
20030106  2:15,3.188,-9999,4.06,-9999
20030106  2:30,3.188,-9999,4.06,-9999
20030106  2:45,3.186,-9999,4.01,-9999
20030106  3:00,3.188,-9999,4.06,-9999
20030106  3:15,3.188,-9999,4.06,-9999
20030106  3:30,3.188,-9999,4.06,-9999
20030106  3:45,3.186,-9999,4,-9999
20030106  4:00,3.188,-9999,4.06,-9999
20030106  4:15,3.186,-9999,4,-9999
20030106  4:30,3.188,-9999,4.06,-9999
20030106  4:45,3.186,-9999,4,-9999
20030106  5:00,3.186,-9999,4,-9999
20030106  5:15,3.188,-9999,4.06,-9999
20030106  5:30,3.186,-9999,4,-9999
20030106  5:45,3.186,-9999,4,-9999
20030106  6:00,3.186,-9999,4,-9999
20030106  6:15,3.186,-9999,4,-9999
20030106  6:30,3.186,-9999,4,-9999
20030106  6:45,3.186,-9999,4,-9999
20030106  7:00,3.186,-9999,4,-9999
20030106  7:15,3.186,-9999,4,-9999
20030106  7:30,3.186,-9999,4,-9999
20030106  7:45,3.186,-9999,4,-9999
20030106  8:00,3.186,-9999,4,-9999
20030106  8:15,3.183,-9999,3.95,-9999
20030106  8:30,3.186,-9999,4,-9999
20030106  8:45,3.186,-9999,4,-9999
20030106  9:00,3.186,-9999,4,-9999
20030106  9:15,3.186,-9999,4,-9999
20030106  9:30,3.183,-9999,3.95,-9999
20030106  9:45,3.186,-9999,4,-9999
20030106 10:00,3.186,-9999,4,-9999
20030106 10:15,3.186,-9999,4,-9999
20030106 10:30,3.183,-9999,3.95,-9999
20030106 10:45,3.186,-9999,4,-9999
20030106 11:00,3.186,-9999,4,-9999
20030106 11:15,3.183,-9999,3.95,-9999
20030106 11:30,3.186,-9999,4,-9999
20030106 11:45,3.183,-9999,3.95,-9999
20030106 12:00,3.186,-9999,4,-9999
20030106 12:15,3.183,-9999,3.95,-9999
20030106 12:30,3.183,-9999,3.95,-9999
20030106 12:45,3.186,-9999,4,-9999
20030106 13:00,3.186,-9999,4,-9999
20030106 13:15,3.188,-9999,4.06,-9999
20030106 13:30,3.188,-9999,4.06,-9999
20030106 13:45,3.186,-9999,4,-9999
20030106 14:00,3.188,-9999,4.06,-9999
20030106 14:15,3.188,-9999,4.06,-9999
20030106 14:30,3.186,-9999,4,-9999
20030106 14:45,3.186,-9999,4,-9999
20030106 15:00,3.188,-9999,4.06,-9999
20030106 15:15,3.188,-9999,4.06,-9999
20030106 15:30,3.188,-9999,4.06,-9999
20030106 15:45,3.19,-9999,4.11,-9999
20030106 16:00,3.19,-9999,4.11,-9999
20030106 16:15,3.188,-9999,4.05,-9999
20030106 16:30,3.19,-9999,4.11,-9999
20030106 16:45,3.188,-9999,4.05,-9999
20030106 17:00,3.19,-9999,4.11,-9999
20030106 17:15,3.19,-9999,4.11,-9999
20030106 17:30,3.19,-9999,4.11,-9999
20030106 17:45,3.19,-9999,4.11,-9999
20030106 18:00,3.19,-9999,4.11,-9999
20030106 18:15,3.19,-9999,4.11,-9999
20030106 18:30,3.188,-9999,4.05,-9999
20030106 18:45,3.19,-9999,4.11,-9999
20030106 19:00,3.19,-9999,4.11,-9999
20030106 19:15,3.19,-9999,4.11,-9999
20030106 19:30,3.188,-9999,4.05,-9999
20030106 19:45,3.188,-9999,4.05,-9999
20030106 20:00,3.188,-9999,4.05,-9999
20030106 20:15,3.188,-9999,4.05,-9999
20030106 20:30,3.185,-9999,4,-9999
20030106 20:45,3.185,-9999,4,-9999
20030106 21:00,3.188,-9999,4.05,-9999
20030106 21:15,3.185,-9999,4,-9999
20030106 21:30,3.188,-9999,4.05,-9999
20030106 21:45,3.185,-9999,4,-9999
20030106 22:00,3.185,-9999,4,-9999
20030106 22:15,3.185,-9999,4,-9999
20030106 22:30,3.185,-9999,4,-9999
20030106 22:45,3.185,-9999,4,-9999
20030106 23:00,3.188,-9999,4.05,-9999
20030106 23:15,3.188,-9999,4.05,-9999
20030106 23:30,3.185,-9999,4,-9999
20030106 23:45,3.188,-9999,4.05,-9999
20030107  0:00,3.183,-9999,3.94,-9999
20030107  0:15,3.185,-9999,4,-9999
20030107  0:30,3.185,-9999,4,-9999
20030107  0:45,3.185,-9999,4,-9999
20030107  1:00,3.185,-9999,4,-9999
20030107  1:15,3.185,-9999,4,-9999
20030107  1:30,3.185,-9999,4,-9999
