Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19990104  9:00,3.087,-9999,3.48,-9999
19990104  9:15,3.083,-9999,3.4,-9999
19990104  9:30,3.083,-9999,3.4,-9999
19990104  9:45,3.083,-9999,3.4,-9999
19990104 10:00,3.083,-9999,3.4,-9999
19990104 10:15,3.083,-9999,3.4,-9999
19990104 10:30,3.083,-9999,3.4,-9999
19990104 10:45,3.083,-9999,3.4,-9999
19990104 11:00,3.083,-9999,3.4,-9999
19990104 11:15,3.083,-9999,3.4,-9999
19990104 11:30,3.083,-9999,3.4,-9999
19990104 11:45,3.083,-9999,3.4,-9999
19990104 12:00,3.083,-9999,3.4,-9999
19990104 12:15,3.083,-9999,3.4,-9999
19990104 12:30,3.083,-9999,3.4,-9999
19990104 12:45,3.083,-9999,3.4,-9999
19990104 13:00,3.083,-9999,3.4,-9999
19990104 13:15,3.078,-9999,3.32,-9999
19990104 13:30,3.074,-9999,3.25,-9999
19990104 13:45,3.074,-9999,3.25,-9999
19990104 14:00,3.074,-9999,3.25,-9999
19990104 14:15,3.074,-9999,3.25,-9999
19990104 14:30,3.074,-9999,3.25,-9999
19990104 14:45,3.074,-9999,3.25,-9999
19990104 15:00,3.074,-9999,3.25,-9999
19990104 15:15,3.074,-9999,3.25,-9999
19990104 15:30,3.069,-9999,3.17,-9999
19990104 15:45,3.069,-9999,3.17,-9999
19990104 16:00,3.069,-9999,3.17,-9999
19990104 16:15,3.069,-9999,3.17,-9999
19990104 16:30,3.074,-9999,3.25,-9999
19990104 16:45,3.065,-9999,3.1,-9999
19990104 17:00,3.074,-9999,3.25,-9999
19990104 17:15,3.065,-9999,3.1,-9999
19990104 17:30,3.069,-9999,3.17,-9999
19990104 17:45,3.065,-9999,3.1,-9999
19990104 18:00,3.069,-9999,3.17,-9999
19990104 18:15,3.06,-9999,3.03,-9999
19990104 18:30,3.06,-9999,3.03,-9999
19990104 18:45,3.069,-9999,3.17,-9999
19990104 19:00,3.065,-9999,3.1,-9999
19990104 19:15,3.065,-9999,3.1,-9999
19990104 19:30,3.065,-9999,3.1,-9999
19990104 19:45,3.056,-9999,2.96,-9999
19990104 20:00,3.056,-9999,2.96,-9999
19990104 20:15,3.065,-9999,3.1,-9999
19990104 20:30,3.065,-9999,3.1,-9999
19990104 20:45,3.06,-9999,3.03,-9999
19990104 21:00,3.06,-9999,3.03,-9999
19990104 21:15,3.06,-9999,3.03,-9999
19990104 21:30,3.06,-9999,3.03,-9999
19990104 21:45,3.06,-9999,3.03,-9999
19990104 22:00,3.056,-9999,2.96,-9999
19990104 22:15,3.056,-9999,2.96,-9999
19990104 22:30,3.056,-9999,2.96,-9999
19990104 22:45,3.056,-9999,2.96,-9999
19990104 23:00,3.056,-9999,2.96,-9999
19990104 23:15,3.056,-9999,2.96,-9999
19990104 23:30,3.056,-9999,2.96,-9999
19990104 23:45,3.056,-9999,2.96,-9999
19990105  0:00,3.056,-9999,2.96,-9999
19990105  0:15,3.056,-9999,2.96,-9999
19990105  0:30,3.056,-9999,2.96,-9999
19990105  0:45,3.056,-9999,2.96,-9999
19990105  1:00,3.056,-9999,2.96,-9999
19990105  1:15,3.056,-9999,2.96,-9999
19990105  1:30,3.051,-9999,2.9,-9999
19990105  1:45,3.051,-9999,2.9,-9999
19990105  2:00,3.051,-9999,2.9,-9999
19990105  2:15,3.051,-9999,2.9,-9999
19990105  2:30,3.051,-9999,2.9,-9999
19990105  2:45,3.051,-9999,2.9,-9999
19990105  3:00,3.051,-9999,2.9,-9999
19990105  3:15,3.047,-9999,2.83,-9999
19990105  3:30,3.047,-9999,2.83,-9999
19990105  3:45,3.047,-9999,2.83,-9999
19990105  4:00,3.047,-9999,2.83,-9999
19990105  4:15,3.047,-9999,2.83,-9999
19990105  4:30,3.047,-9999,2.83,-9999
19990105  4:45,3.047,-9999,2.83,-9999
19990105  5:00,3.047,-9999,2.83,-9999
19990105  5:15,3.047,-9999,2.83,-9999
19990105  5:30,3.047,-9999,2.83,-9999
19990105  5:45,3.042,-9999,2.77,-9999
19990105  6:00,3.042,-9999,2.77,-9999
19990105  6:15,3.042,-9999,2.77,-9999
19990105  6:30,3.042,-9999,2.77,-9999
19990105  6:45,3.042,-9999,2.77,-9999
19990105  7:00,3.042,-9999,2.77,-9999
19990105  7:15,3.042,-9999,2.77,-9999
19990105  7:30,3.042,-9999,2.77,-9999
19990105  7:45,3.042,-9999,2.77,-9999
19990105  8:00,3.042,-9999,2.77,-9999
19990105  8:15,3.042,-9999,2.77,-9999
19990105  8:30,3.042,-9999,2.77,-9999
19990105  8:45,3.042,-9999,2.77,-9999
19990105  9:00,3.038,-9999,2.71,-9999
19990105  9:15,3.042,-9999,2.77,-9999
19990105  9:30,3.042,-9999,2.77,-9999
19990105  9:45,3.038,-9999,2.71,-9999
19990105 10:00,3.042,-9999,2.77,-9999
19990105 10:15,3.042,-9999,2.77,-9999
19990105 10:30,3.038,-9999,2.71,-9999
19990105 10:45,3.038,-9999,2.71,-9999
19990105 11:00,3.038,-9999,2.71,-9999
19990105 11:15,3.038,-9999,2.71,-9999
19990105 11:30,3.038,-9999,2.71,-9999
19990105 11:45,3.038,-9999,2.71,-9999
19990105 12:00,3.038,-9999,2.71,-9999
19990105 12:15,3.038,-9999,2.71,-9999
19990105 12:30,3.038,-9999,2.71,-9999
19990105 12:45,3.038,-9999,2.71,-9999
19990105 13:00,3.038,-9999,2.71,-9999
19990105 13:15,3.038,-9999,2.71,-9999
19990105 13:30,3.038,-9999,2.71,-9999
19990105 13:45,3.038,-9999,2.71,-9999
19990105 14:00,3.038,-9999,2.71,-9999
19990105 14:15,3.038,-9999,2.71,-9999
19990105 14:30,3.038,-9999,2.71,-9999
19990105 14:45,3.038,-9999,2.71,-9999
19990105 15:00,3.038,-9999,2.71,-9999
19990105 15:15,3.038,-9999,2.71,-9999
19990105 15:30,3.038,-9999,2.71,-9999
19990105 15:45,3.038,-9999,2.71,-9999
19990105 16:00,3.042,-9999,2.77,-9999
19990105 16:15,3.033,-9999,2.65,-9999
19990105 16:30,3.033,-9999,2.65,-9999
19990105 16:45,3.042,-9999,2.77,-9999
19990105 17:00,3.042,-9999,2.77,-9999
19990105 17:15,3.033,-9999,2.65,-9999
19990105 17:30,3.042,-9999,2.77,-9999
19990105 17:45,3.042,-9999,2.77,-9999
19990105 18:00,3.038,-9999,2.71,-9999
19990105 18:15,3.038,-9999,2.71,-9999
19990105 18:30,3.038,-9999,2.71,-9999
19990105 18:45,3.038,-9999,2.71,-9999
19990105 19:00,3.038,-9999,2.71,-9999
19990105 19:15,3.038,-9999,2.71,-9999
19990105 19:30,3.038,-9999,2.71,-9999
19990105 19:45,3.038,-9999,2.71,-9999
19990105 20:00,3.038,-9999,2.71,-9999
19990105 20:15,3.038,-9999,2.71,-9999
19990105 20:30,3.038,-9999,2.71,-9999
19990105 20:45,3.042,-9999,2.77,-9999
19990105 21:00,3.042,-9999,2.77,-9999
19990105 21:15,3.042,-9999,2.77,-9999
19990105 21:30,3.042,-9999,2.77,-9999
19990105 21:45,3.038,-9999,2.71,-9999
19990105 22:00,3.042,-9999,2.77,-9999
19990105 22:15,3.042,-9999,2.77,-9999
19990105 22:30,3.042,-9999,2.77,-9999
19990105 22:45,3.033,-9999,2.65,-9999
19990105 23:00,3.029,-9999,2.59,-9999
19990105 23:15,3.024,-9999,2.53,-9999
19990105 23:30,3.024,-9999,2.53,-9999
19990105 23:45,3.033,-9999,2.65,-9999
19990106  0:00,3.033,-9999,2.65,-9999
19990106  0:15,3.024,-9999,2.53,-9999
19990106  0:30,3.029,-9999,2.59,-9999
19990106  0:45,3.024,-9999,2.53,-9999
19990106  1:00,3.02,-9999,2.47,-9999
19990106  1:15,3.02,-9999,2.47,-9999
19990106  1:30,3.02,-9999,2.47,-9999
19990106  1:45,3.024,-9999,2.53,-9999
19990106  2:00,3.02,-9999,2.47,-9999
19990106  2:15,3.02,-9999,2.47,-9999
19990106  2:30,3.02,-9999,2.47,-9999
19990106  2:45,3.024,-9999,2.53,-9999
19990106  3:00,3.02,-9999,2.47,-9999
19990106  3:15,3.024,-9999,2.53,-9999
19990106  3:30,3.02,-9999,2.47,-9999
19990106  3:45,3.024,-9999,2.53,-9999
19990106  4:00,3.02,-9999,2.47,-9999
19990106  4:15,3.029,-9999,2.59,-9999
19990106  4:30,3.02,-9999,2.47,-9999
19990106  4:45,3.02,-9999,2.47,-9999
19990106  5:00,3.029,-9999,2.59,-9999
19990106  5:15,3.029,-9999,2.59,-9999
19990106  5:30,3.02,-9999,2.47,-9999
19990106  5:45,3.02,-9999,2.47,-9999
19990106  6:00,3.024,-9999,2.53,-9999
19990106  6:15,3.024,-9999,2.53,-9999
19990106  6:30,3.024,-9999,2.53,-9999
19990106  6:45,3.024,-9999,2.53,-9999
19990106  7:00,3.024,-9999,2.53,-9999
19990106  7:15,3.02,-9999,2.47,-9999
19990106  7:30,3.029,-9999,2.59,-9999
19990106  7:45,3.024,-9999,2.53,-9999
19990106  8:00,3.02,-9999,2.47,-9999
19990106  8:15,3.029,-9999,2.59,-9999
19990106  8:30,3.029,-9999,2.59,-9999
19990106  8:45,3.024,-9999,2.53,-9999
19990106  9:00,3.024,-9999,2.53,-9999
19990106  9:15,3.024,-9999,2.53,-9999
19990106  9:30,3.024,-9999,2.53,-9999
19990106  9:45,3.024,-9999,2.53,-9999
19990106 10:00,3.024,-9999,2.53,-9999
19990106 10:15,3.024,-9999,2.53,-9999
19990106 10:30,3.029,-9999,2.59,-9999
19990106 10:45,3.02,-9999,2.47,-9999
19990106 11:00,3.029,-9999,2.59,-9999
19990106 11:15,3.02,-9999,2.47,-9999
19990106 11:30,3.024,-9999,2.53,-9999
19990106 11:45,3.024,-9999,2.53,-9999
19990106 12:00,3.029,-9999,2.59,-9999
19990106 12:15,3.02,-9999,2.47,-9999
19990106 12:30,3.02,-9999,2.47,-9999
19990106 12:45,3.024,-9999,2.53,-9999
19990106 13:00,3.024,-9999,2.53,-9999
19990106 13:15,3.024,-9999,2.53,-9999
19990106 13:30,3.024,-9999,2.53,-9999
19990106 13:45,3.024,-9999,2.53,-9999
19990106 14:00,3.024,-9999,2.53,-9999
19990106 14:15,3.024,-9999,2.53,-9999
19990106 14:30,3.024,-9999,2.53,-9999
19990106 14:45,3.024,-9999,2.53,-9999
19990106 15:00,3.024,-9999,2.53,-9999
19990106 15:15,3.029,-9999,2.59,-9999
19990106 15:30,3.029,-9999,2.59,-9999
19990106 15:45,3.029,-9999,2.59,-9999
19990106 16:00,3.024,-9999,2.53,-9999
19990106 16:15,3.024,-9999,2.53,-9999
19990106 16:30,3.024,-9999,2.53,-9999
19990106 16:45,3.024,-9999,2.53,-9999
19990106 17:00,3.024,-9999,2.53,-9999
19990106 17:15,3.024,-9999,2.53,-9999
19990106 17:30,3.024,-9999,2.53,-9999
19990106 17:45,3.024,-9999,2.53,-9999
19990106 18:00,3.024,-9999,2.53,-9999
19990106 18:15,3.024,-9999,2.53,-9999
19990106 18:30,3.029,-9999,2.59,-9999
19990106 18:45,3.024,-9999,2.53,-9999
19990106 19:00,3.029,-9999,2.59,-9999
19990106 19:15,3.024,-9999,2.53,-9999
19990106 19:30,3.024,-9999,2.53,-9999
19990106 19:45,3.024,-9999,2.53,-9999
19990106 20:00,3.024,-9999,2.53,-9999
19990106 20:15,3.029,-9999,2.59,-9999
19990106 20:30,3.029,-9999,2.59,-9999
19990106 20:45,3.02,-9999,2.47,-9999
19990106 21:00,3.029,-9999,2.59,-9999
19990106 21:15,3.02,-9999,2.47,-9999
19990106 21:30,3.029,-9999,2.59,-9999
19990106 21:45,3.02,-9999,2.47,-9999
19990106 22:00,3.029,-9999,2.59,-9999
19990106 22:15,3.024,-9999,2.53,-9999
19990106 22:30,3.029,-9999,2.59,-9999
19990106 22:45,3.024,-9999,2.53,-9999
19990106 23:00,3.024,-9999,2.53,-9999
19990106 23:15,3.029,-9999,2.59,-9999
19990106 23:30,3.029,-9999,2.59,-9999
19990106 23:45,3.024,-9999,2.53,-9999
19990107  0:00,3.024,-9999,2.53,-9999
19990107  0:15,3.029,-9999,2.59,-9999
