Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19780102 16:45,-9999,-9999,-9999,-9999
19780102 17:00,-9999,-9999,-9999,-9999
19780102 17:15,-9999,-9999,-9999,-9999
19780102 17:30,-9999,-9999,-9999,-9999
19780102 17:45,-9999,-9999,-9999,-9999
19780102 18:00,-9999,-9999,-9999,-9999
19780102 18:15,-9999,-9999,-9999,-9999
19780102 18:30,-9999,-9999,-9999,-9999
19780102 18:45,-9999,-9999,-9999,-9999
19780102 19:00,-9999,-9999,-9999,-9999
19780102 19:15,-9999,-9999,-9999,-9999
19780102 19:30,-9999,-9999,-9999,-9999
19780102 19:45,-9999,-9999,-9999,-9999
19780102 20:00,-9999,-9999,-9999,-9999
19780102 20:15,-9999,-9999,-9999,-9999
19780102 20:30,-9999,-9999,-9999,-9999
19780102 20:45,-9999,-9999,-9999,-9999
19780102 21:00,-9999,-9999,-9999,-9999
19780102 21:15,-9999,-9999,-9999,-9999
19780102 21:30,-9999,-9999,-9999,-9999
19780102 21:45,-9999,-9999,-9999,-9999
19780102 22:00,-9999,-9999,-9999,-9999
19780102 22:15,-9999,-9999,-9999,-9999
19780102 22:30,-9999,-9999,-9999,-9999
19780102 22:45,-9999,-9999,-9999,-9999
19780102 23:00,-9999,-9999,-9999,-9999
19780102 23:15,-9999,-9999,-9999,-9999
19780102 23:30,-9999,-9999,-9999,-9999
19780102 23:45,-9999,-9999,-9999,-9999
19780103  0:00,-9999,-9999,-9999,-9999
19780103  0:15,-9999,-9999,-9999,-9999
19780103  0:30,-9999,-9999,-9999,-9999
19780103  0:45,-9999,-9999,-9999,-9999
19780103  1:00,-9999,-9999,-9999,-9999
19780103  1:15,-9999,-9999,-9999,-9999
19780103  1:30,-9999,-9999,-9999,-9999
19780103  1:45,-9999,-9999,-9999,-9999
19780103  2:00,-9999,-9999,-9999,-9999
19780103  2:15,-9999,-9999,-9999,-9999
19780103  2:30,-9999,-9999,-9999,-9999
19780103  2:45,-9999,-9999,-9999,-9999
19780103  3:00,-9999,-9999,-9999,-9999
19780103  3:15,-9999,-9999,-9999,-9999
19780103  3:30,-9999,-9999,-9999,-9999
19780103  3:45,-9999,-9999,-9999,-9999
19780103  4:00,-9999,-9999,-9999,-9999
19780103  4:15,-9999,-9999,-9999,-9999
19780103  4:30,-9999,-9999,-9999,-9999
19780103  4:45,-9999,-9999,-9999,-9999
19780103  5:00,-9999,-9999,-9999,-9999
19780103  5:15,-9999,-9999,-9999,-9999
19780103  5:30,-9999,-9999,-9999,-9999
19780103  5:45,-9999,-9999,-9999,-9999
19780103  6:00,-9999,-9999,-9999,-9999
19780103  6:15,-9999,-9999,-9999,-9999
19780103  6:30,-9999,-9999,-9999,-9999
19780103  6:45,-9999,-9999,-9999,-9999
19780103  7:00,-9999,-9999,-9999,-9999
19780103  7:15,-9999,-9999,-9999,-9999
19780103  7:30,-9999,-9999,-9999,-9999
19780103  7:45,-9999,-9999,-9999,-9999
19780103  8:00,-9999,-9999,-9999,-9999
19780103  8:15,-9999,-9999,-9999,-9999
19780103  8:30,-9999,-9999,-9999,-9999
19780103  8:45,-9999,-9999,-9999,-9999
19780103  9:00,-9999,-9999,-9999,-9999
19780103  9:15,-9999,-9999,-9999,-9999
19780103  9:30,-9999,-9999,-9999,-9999
19780103  9:45,-9999,-9999,-9999,-9999
19780103 10:00,-9999,-9999,-9999,-9999
19780103 10:15,-9999,-9999,-9999,-9999
19780103 10:30,-9999,-9999,-9999,-9999
19780103 10:45,-9999,-9999,-9999,-9999
19780103 11:00,-9999,-9999,-9999,-9999
19780103 11:15,-9999,-9999,-9999,-9999
19780103 11:30,-9999,-9999,-9999,-9999
19780103 11:45,-9999,-9999,-9999,-9999
19780103 12:00,-9999,-9999,-9999,-9999
19780103 12:15,-9999,-9999,-9999,-9999
19780103 12:30,-9999,-9999,-9999,-9999
19780103 12:45,-9999,-9999,-9999,-9999
19780103 13:00,-9999,-9999,-9999,-9999
19780103 13:15,-9999,-9999,-9999,-9999
19780103 13:30,-9999,-9999,-9999,-9999
19780103 13:45,-9999,-9999,-9999,-9999
19780103 14:00,-9999,-9999,-9999,-9999
19780103 14:15,-9999,-9999,-9999,-9999
19780103 14:30,-9999,-9999,-9999,-9999
19780103 14:45,-9999,-9999,-9999,-9999
19780103 15:00,-9999,-9999,-9999,-9999
19780103 15:15,-9999,-9999,-9999,-9999
19780103 15:30,-9999,-9999,-9999,-9999
19780103 15:45,-9999,-9999,-9999,-9999
19780103 16:00,-9999,-9999,-9999,-9999
19780103 16:15,-9999,-9999,-9999,-9999
19780103 16:30,-9999,-9999,-9999,-9999
19780103 16:45,-9999,-9999,-9999,-9999
19780103 17:00,-9999,-9999,-9999,-9999
19780103 17:15,-9999,-9999,-9999,-9999
19780103 17:30,-9999,-9999,-9999,-9999
19780103 17:45,-9999,-9999,-9999,-9999
19780103 18:00,-9999,-9999,-9999,-9999
19780103 18:15,-9999,-9999,-9999,-9999
19780103 18:30,-9999,-9999,-9999,-9999
19780103 18:45,-9999,-9999,-9999,-9999
19780103 19:00,-9999,-9999,-9999,-9999
19780103 19:15,-9999,-9999,-9999,-9999
19780103 19:30,-9999,-9999,-9999,-9999
19780103 19:45,-9999,-9999,-9999,-9999
19780103 20:00,-9999,-9999,-9999,-9999
19780103 20:15,-9999,-9999,-9999,-9999
19780103 20:30,-9999,-9999,-9999,-9999
19780103 20:45,-9999,-9999,-9999,-9999
19780103 21:00,-9999,-9999,-9999,-9999
19780103 21:15,-9999,-9999,-9999,-9999
19780103 21:30,-9999,-9999,-9999,-9999
19780103 21:45,-9999,-9999,-9999,-9999
19780103 22:00,-9999,-9999,-9999,-9999
19780103 22:15,-9999,-9999,-9999,-9999
19780103 22:30,-9999,-9999,-9999,-9999
19780103 22:45,-9999,-9999,-9999,-9999
19780103 23:00,-9999,-9999,-9999,-9999
19780103 23:15,-9999,-9999,-9999,-9999
19780103 23:30,-9999,-9999,-9999,-9999
19780103 23:45,-9999,-9999,-9999,-9999
19780104  0:00,-9999,-9999,-9999,-9999
19780104  0:15,-9999,-9999,-9999,-9999
19780104  0:30,-9999,-9999,-9999,-9999
19780104  0:45,-9999,-9999,-9999,-9999
19780104  1:00,-9999,-9999,-9999,-9999
19780104  1:15,-9999,-9999,-9999,-9999
19780104  1:30,-9999,-9999,-9999,-9999
19780104  1:45,-9999,-9999,-9999,-9999
19780104  2:00,-9999,-9999,-9999,-9999
19780104  2:15,-9999,-9999,-9999,-9999
19780104  2:30,-9999,-9999,-9999,-9999
19780104  2:45,-9999,-9999,-9999,-9999
19780104  3:00,-9999,-9999,-9999,-9999
19780104  3:15,-9999,-9999,-9999,-9999
19780104  3:30,-9999,-9999,-9999,-9999
19780104  3:45,-9999,-9999,-9999,-9999
19780104  4:00,-9999,-9999,-9999,-9999
19780104  4:15,-9999,-9999,-9999,-9999
19780104  4:30,-9999,-9999,-9999,-9999
19780104  4:45,-9999,-9999,-9999,-9999
19780104  5:00,-9999,-9999,-9999,-9999
19780104  5:15,-9999,-9999,-9999,-9999
19780104  5:30,-9999,-9999,-9999,-9999
19780104  5:45,-9999,-9999,-9999,-9999
19780104  6:00,-9999,-9999,-9999,-9999
19780104  6:15,-9999,-9999,-9999,-9999
19780104  6:30,-9999,-9999,-9999,-9999
19780104  6:45,-9999,-9999,-9999,-9999
19780104  7:00,-9999,-9999,-9999,-9999
19780104  7:15,-9999,-9999,-9999,-9999
19780104  7:30,-9999,-9999,-9999,-9999
19780104  7:45,-9999,-9999,-9999,-9999
19780104  8:00,-9999,-9999,-9999,-9999
19780104  8:15,-9999,-9999,-9999,-9999
19780104  8:30,-9999,-9999,-9999,-9999
19780104  8:45,-9999,-9999,-9999,-9999
19780104  9:00,-9999,-9999,-9999,-9999
19780104  9:15,-9999,-9999,-9999,-9999
19780104  9:30,-9999,-9999,-9999,-9999
19780104  9:45,-9999,-9999,-9999,-9999
19780104 10:00,-9999,-9999,-9999,-9999
19780104 10:15,-9999,-9999,-9999,-9999
19780104 10:30,-9999,-9999,-9999,-9999
19780104 10:45,-9999,-9999,-9999,-9999
19780104 11:00,-9999,-9999,-9999,-9999
19780104 11:15,-9999,-9999,-9999,-9999
19780104 11:30,-9999,-9999,-9999,-9999
19780104 11:45,-9999,-9999,-9999,-9999
19780104 12:00,-9999,-9999,-9999,-9999
19780104 12:15,-9999,-9999,-9999,-9999
19780104 12:30,-9999,-9999,-9999,-9999
19780104 12:45,-9999,-9999,-9999,-9999
19780104 13:00,-9999,-9999,-9999,-9999
19780104 13:15,-9999,-9999,-9999,-9999
19780104 13:30,-9999,-9999,-9999,-9999
19780104 13:45,-9999,-9999,-9999,-9999
19780104 14:00,-9999,-9999,-9999,-9999
19780104 14:15,-9999,-9999,-9999,-9999
19780104 14:30,-9999,-9999,-9999,-9999
19780104 14:45,-9999,-9999,-9999,-9999
19780104 15:00,-9999,-9999,-9999,-9999
19780104 15:15,-9999,-9999,-9999,-9999
19780104 15:30,-9999,-9999,-9999,-9999
19780104 15:45,-9999,-9999,-9999,-9999
19780104 16:00,-9999,-9999,-9999,-9999
19780104 16:15,-9999,-9999,-9999,-9999
19780104 16:30,-9999,-9999,-9999,-9999
19780104 16:45,-9999,-9999,-9999,-9999
19780104 17:00,-9999,-9999,-9999,-9999
19780104 17:15,-9999,-9999,-9999,-9999
19780104 17:30,-9999,-9999,-9999,-9999
19780104 17:45,-9999,-9999,-9999,-9999
19780104 18:00,-9999,-9999,-9999,-9999
19780104 18:15,-9999,-9999,-9999,-9999
19780104 18:30,-9999,-9999,-9999,-9999
19780104 18:45,-9999,-9999,-9999,-9999
19780104 19:00,-9999,-9999,-9999,-9999
19780104 19:15,-9999,-9999,-9999,-9999
19780104 19:30,-9999,-9999,-9999,-9999
19780104 19:45,-9999,-9999,-9999,-9999
19780104 20:00,-9999,-9999,-9999,-9999
19780104 20:15,-9999,-9999,-9999,-9999
19780104 20:30,-9999,-9999,-9999,-9999
19780104 20:45,-9999,-9999,-9999,-9999
19780104 21:00,-9999,-9999,-9999,-9999
19780104 21:15,-9999,-9999,-9999,-9999
19780104 21:30,-9999,-9999,-9999,-9999
19780104 21:45,-9999,-9999,-9999,-9999
19780104 22:00,-9999,-9999,-9999,-9999
19780104 22:15,-9999,-9999,-9999,-9999
19780104 22:30,-9999,-9999,-9999,-9999
19780104 22:45,-9999,-9999,-9999,-9999
19780104 23:00,-9999,-9999,-9999,-9999
19780104 23:15,-9999,-9999,-9999,-9999
19780104 23:30,-9999,-9999,-9999,-9999
19780104 23:45,-9999,-9999,-9999,-9999
19780105  0:00,-9999,-9999,-9999,-9999
19780105  0:15,-9999,-9999,-9999,-9999
19780105  0:30,-9999,-9999,-9999,-9999
19780105  0:45,-9999,-9999,-9999,-9999
19780105  1:00,-9999,-9999,-9999,-9999
19780105  1:15,-9999,-9999,-9999,-9999
19780105  1:30,-9999,-9999,-9999,-9999
19780105  1:45,-9999,-9999,-9999,-9999
19780105  2:00,-9999,-9999,-9999,-9999
19780105  2:15,-9999,-9999,-9999,-9999
19780105  2:30,-9999,-9999,-9999,-9999
19780105  2:45,-9999,-9999,-9999,-9999
19780105  3:00,-9999,-9999,-9999,-9999
19780105  3:15,-9999,-9999,-9999,-9999
19780105  3:30,-9999,-9999,-9999,-9999
19780105  3:45,-9999,-9999,-9999,-9999
19780105  4:00,-9999,-9999,-9999,-9999
19780105  4:15,-9999,-9999,-9999,-9999
19780105  4:30,-9999,-9999,-9999,-9999
19780105  4:45,-9999,-9999,-9999,-9999
19780105  5:00,-9999,-9999,-9999,-9999
19780105  5:15,-9999,-9999,-9999,-9999
19780105  5:30,-9999,-9999,-9999,-9999
19780105  5:45,-9999,-9999,-9999,-9999
19780105  6:00,-9999,-9999,-9999,-9999
19780105  6:15,-9999,-9999,-9999,-9999
19780105  6:30,-9999,-9999,-9999,-9999
19780105  6:45,-9999,-9999,-9999,-9999
19780105  7:00,-9999,-9999,-9999,-9999
19780105  7:15,-9999,-9999,-9999,-9999
19780105  7:30,-9999,-9999,-9999,-9999
19780105  7:45,-9999,-9999,-9999,-9999
19780105  8:00,-9999,-9999,-9999,-9999
19780105  8:15,-9999,-9999,-9999,-9999
19780105  8:30,-9999,-9999,-9999,-9999
19780105  8:45,-9999,-9999,-9999,-9999
19780105  9:00,-9999,-9999,-9999,-9999
19780105  9:15,-9999,-9999,-9999,-9999
19780105  9:30,-9999,-9999,-9999,-9999
19780105  9:45,-9999,-9999,-9999,-9999
19780105 10:00,-9999,-9999,-9999,-9999
19780105 10:15,-9999,-9999,-9999,-9999
19780105 10:30,-9999,-9999,-9999,-9999
19780105 10:45,-9999,-9999,-9999,-9999
19780105 11:00,-9999,-9999,-9999,-9999
19780105 11:15,-9999,-9999,-9999,-9999
19780105 11:30,-9999,-9999,-9999,-9999
19780105 11:45,-9999,-9999,-9999,-9999
19780105 12:00,-9999,-9999,-9999,-9999
19780105 12:15,-9999,-9999,-9999,-9999
19780105 12:30,-9999,-9999,-9999,-9999
19780105 12:45,-9999,-9999,-9999,-9999
19780105 13:00,-9999,-9999,-9999,-9999
19780105 13:15,-9999,-9999,-9999,-9999
19780105 13:30,-9999,-9999,-9999,-9999
19780105 13:45,-9999,-9999,-9999,-9999
19780105 14:00,-9999,-9999,-9999,-9999
19780105 14:15,-9999,-9999,-9999,-9999
19780105 14:30,-9999,-9999,-9999,-9999
19780105 14:45,-9999,-9999,-9999,-9999
19780105 15:00,-9999,-9999,-9999,-9999
19780105 15:15,-9999,-9999,-9999,-9999
19780105 15:30,-9999,-9999,-9999,-9999
19780105 15:45,-9999,-9999,-9999,-9999
19780105 16:00,-9999,-9999,-9999,-9999
19780105 16:15,-9999,-9999,-9999,-9999
19780105 16:30,-9999,-9999,-9999,-9999
19780105 16:45,-9999,-9999,-9999,-9999
19780105 17:00,-9999,-9999,-9999,-9999
19780105 17:15,-9999,-9999,-9999,-9999
19780105 17:30,-9999,-9999,-9999,-9999
19780105 17:45,-9999,-9999,-9999,-9999
19780105 18:00,-9999,-9999,-9999,-9999
19780105 18:15,-9999,-9999,-9999,-9999
19780105 18:30,-9999,-9999,-9999,-9999
19780105 18:45,-9999,-9999,-9999,-9999
19780105 19:00,-9999,-9999,-9999,-9999
19780105 19:15,-9999,-9999,-9999,-9999
19780105 19:30,-9999,-9999,-9999,-9999
19780105 19:45,-9999,-9999,-9999,-9999
19780105 20:00,-9999,-9999,-9999,-9999
19780105 20:15,-9999,-9999,-9999,-9999
19780105 20:30,-9999,-9999,-9999,-9999
19780105 20:45,-9999,-9999,-9999,-9999
19780105 21:00,-9999,-9999,-9999,-9999
19780105 21:15,-9999,-9999,-9999,-9999
19780105 21:30,-9999,-9999,-9999,-9999
19780105 21:45,-9999,-9999,-9999,-9999
19780105 22:00,-9999,-9999,-9999,-9999
19780105 22:15,-9999,-9999,-9999,-9999
19780105 22:30,-9999,-9999,-9999,-9999
19780105 22:45,-9999,-9999,-9999,-9999
19780105 23:00,-9999,-9999,-9999,-9999
19780105 23:15,-9999,-9999,-9999,-9999
19780105 23:30,-9999,-9999,-9999,-9999
19780105 23:45,-9999,-9999,-9999,-9999
19780106  0:00,-9999,-9999,-9999,-9999
19780106  0:15,-9999,-9999,-9999,-9999
19780106  0:30,-9999,-9999,-9999,-9999
19780106  0:45,-9999,-9999,-9999,-9999
19780106  1:00,-9999,-9999,-9999,-9999
19780106  1:15,-9999,-9999,-9999,-9999
19780106  1:30,-9999,-9999,-9999,-9999
19780106  1:45,-9999,-9999,-9999,-9999
19780106  2:00,-9999,-9999,-9999,-9999
19780106  2:15,-9999,-9999,-9999,-9999
19780106  2:30,-9999,-9999,-9999,-9999
19780106  2:45,-9999,-9999,-9999,-9999
19780106  3:00,-9999,-9999,-9999,-9999
19780106  3:15,-9999,-9999,-9999,-9999
19780106  3:30,-9999,-9999,-9999,-9999
19780106  3:45,-9999,-9999,-9999,-9999
19780106  4:00,-9999,-9999,-9999,-9999
19780106  4:15,-9999,-9999,-9999,-9999
19780106  4:30,-9999,-9999,-9999,-9999
19780106  4:45,-9999,-9999,-9999,-9999
19780106  5:00,-9999,-9999,-9999,-9999
19780106  5:15,-9999,-9999,-9999,-9999
19780106  5:30,-9999,-9999,-9999,-9999
19780106  5:45,-9999,-9999,-9999,-9999
19780106  6:00,-9999,-9999,-9999,-9999
19780106  6:15,-9999,-9999,-9999,-9999
19780106  6:30,-9999,-9999,-9999,-9999
19780106  6:45,-9999,-9999,-9999,-9999
19780106  7:00,-9999,-9999,-9999,-9999
19780106  7:15,-9999,-9999,-9999,-9999
19780106  7:30,-9999,-9999,-9999,-9999
19780106  7:45,-9999,-9999,-9999,-9999
19780106  8:00,-9999,-9999,-9999,-9999
19780106  8:15,-9999,-9999,-9999,-9999
19780106  8:30,-9999,-9999,-9999,-9999
19780106  8:45,-9999,-9999,-9999,-9999
19780106  9:00,-9999,-9999,-9999,-9999
19780106  9:15,-9999,-9999,-9999,-9999
19780106  9:30,-9999,-9999,-9999,-9999
19780106  9:45,-9999,-9999,-9999,-9999
19780106 10:00,-9999,-9999,-9999,-9999
19780106 10:15,-9999,-9999,-9999,-9999
19780106 10:30,-9999,-9999,-9999,-9999
19780106 10:45,-9999,-9999,-9999,-9999
19780106 11:00,-9999,-9999,-9999,-9999
19780106 11:15,-9999,-9999,-9999,-9999
19780106 11:30,-9999,-9999,-9999,-9999
19780106 11:45,-9999,-9999,-9999,-9999
19780106 12:00,-9999,-9999,-9999,-9999
19780106 12:15,-9999,-9999,-9999,-9999
19780106 12:30,-9999,-9999,-9999,-9999
19780106 12:45,-9999,-9999,-9999,-9999
19780106 13:00,-9999,-9999,-9999,-9999
19780106 13:15,-9999,-9999,-9999,-9999
19780106 13:30,-9999,-9999,-9999,-9999
19780106 13:45,-9999,-9999,-9999,-9999
19780106 14:00,-9999,-9999,-9999,-9999
19780106 14:15,-9999,-9999,-9999,-9999
19780106 14:30,-9999,-9999,-9999,-9999
19780106 14:45,-9999,-9999,-9999,-9999
19780106 15:00,-9999,-9999,-9999,-9999
19780106 15:15,-9999,-9999,-9999,-9999
19780106 15:30,-9999,-9999,-9999,-9999
19780106 15:45,-9999,-9999,-9999,-9999
19780106 16:00,-9999,-9999,-9999,-9999
19780106 16:15,-9999,-9999,-9999,-9999
19780106 16:30,-9999,-9999,-9999,-9999
19780106 16:45,-9999,-9999,-9999,-9999
19780106 17:00,-9999,-9999,-9999,-9999
19780106 17:15,-9999,-9999,-9999,-9999
19780106 17:30,-9999,-9999,-9999,-9999
19780106 17:45,-9999,-9999,-9999,-9999
19780106 18:00,-9999,-9999,-9999,-9999
19780106 18:15,-9999,-9999,-9999,-9999
19780106 18:30,-9999,-9999,-9999,-9999
19780106 18:45,-9999,-9999,-9999,-9999
19780106 19:00,-9999,-9999,-9999,-9999
19780106 19:15,-9999,-9999,-9999,-9999
19780106 19:30,-9999,-9999,-9999,-9999
19780106 19:45,-9999,-9999,-9999,-9999
19780106 20:00,-9999,-9999,-9999,-9999
19780106 20:15,-9999,-9999,-9999,-9999
19780106 20:30,-9999,-9999,-9999,-9999
19780106 20:45,-9999,-9999,-9999,-9999
19780106 21:00,-9999,-9999,-9999,-9999
19780106 21:15,-9999,-9999,-9999,-9999
19780106 21:30,-9999,-9999,-9999,-9999
19780106 21:45,-9999,-9999,-9999,-9999
19780106 22:00,-9999,-9999,-9999,-9999
19780106 22:15,-9999,-9999,-9999,-9999
19780106 22:30,-9999,-9999,-9999,-9999
19780106 22:45,-9999,-9999,-9999,-9999
19780106 23:00,-9999,-9999,-9999,-9999
19780106 23:15,-9999,-9999,-9999,-9999
19780106 23:30,-9999,-9999,-9999,-9999
19780106 23:45,-9999,-9999,-9999,-9999
19780107  0:00,-9999,-9999,-9999,-9999
19780107  0:15,-9999,-9999,-9999,-9999
