Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19830101 18:30,-9999,2.7,-9999,2.32
19830101 18:45,-9999,2.7,-9999,2.32
19830101 19:00,-9999,2.7,-9999,2.32
19830101 19:15,-9999,2.7,-9999,2.32
19830101 19:30,-9999,2.7,-9999,2.32
19830101 19:45,-9999,2.7,-9999,2.32
19830101 20:00,-9999,2.7,-9999,2.32
19830101 20:15,-9999,2.7,-9999,2.32
19830101 20:30,-9999,2.7,-9999,2.32
19830101 20:45,-9999,2.7,-9999,2.32
19830101 21:00,-9999,2.7,-9999,2.32
19830101 21:15,-9999,2.7,-9999,2.32
19830101 21:30,-9999,2.7,-9999,2.32
19830101 21:45,-9999,2.7,-9999,2.32
19830101 22:00,-9999,2.7,-9999,2.32
19830101 22:15,-9999,2.7,-9999,2.32
19830101 22:30,-9999,2.7,-9999,2.32
19830101 22:45,-9999,2.7,-9999,2.32
19830101 23:00,-9999,2.7,-9999,2.32
19830101 23:15,-9999,2.7,-9999,2.32
19830101 23:30,-9999,2.7,-9999,2.32
19830101 23:45,-9999,2.7,-9999,2.32
19830102  0:00,-9999,2.7,-9999,2.32
19830102  0:15,-9999,2.7,-9999,2.32
19830102  0:30,-9999,2.7,-9999,2.32
19830102  0:45,-9999,2.7,-9999,2.32
19830102  1:00,-9999,2.7,-9999,2.32
19830102  1:15,-9999,2.7,-9999,2.32
19830102  1:30,-9999,2.7,-9999,2.32
19830102  1:45,-9999,2.7,-9999,2.32
19830102  2:00,-9999,2.7,-9999,2.32
19830102  2:15,-9999,2.7,-9999,2.32
19830102  2:30,-9999,2.7,-9999,2.32
19830102  2:45,-9999,2.7,-9999,2.32
19830102  3:00,-9999,2.7,-9999,2.32
19830102  3:15,-9999,2.7,-9999,2.32
19830102  3:30,-9999,2.7,-9999,2.32
19830102  3:45,-9999,2.7,-9999,2.32
19830102  4:00,-9999,2.7,-9999,2.32
19830102  4:15,-9999,2.7,-9999,2.32
19830102  4:30,-9999,2.7,-9999,2.32
19830102  4:45,-9999,2.7,-9999,2.32
19830102  5:00,-9999,2.7,-9999,2.32
19830102  5:15,-9999,2.7,-9999,2.32
19830102  5:30,-9999,2.7,-9999,2.32
19830102  5:45,-9999,2.7,-9999,2.32
19830102  6:00,-9999,2.7,-9999,2.32
19830102  6:15,-9999,2.7,-9999,2.32
19830102  6:30,-9999,2.7,-9999,2.32
19830102  6:45,-9999,2.7,-9999,2.32
19830102  7:00,-9999,2.7,-9999,2.32
19830102  7:15,-9999,2.7,-9999,2.32
19830102  7:30,-9999,2.7,-9999,2.32
19830102  7:45,-9999,2.7,-9999,2.32
19830102  8:00,-9999,2.7,-9999,2.32
19830102  8:15,-9999,2.7,-9999,2.32
19830102  8:30,-9999,2.7,-9999,2.32
19830102  8:45,-9999,2.7,-9999,2.32
19830102  9:00,-9999,2.7,-9999,2.32
19830102  9:15,-9999,2.7,-9999,2.32
19830102  9:30,-9999,2.7,-9999,2.32
19830102  9:45,-9999,2.7,-9999,2.32
19830102 10:00,-9999,2.7,-9999,2.32
19830102 10:15,-9999,2.7,-9999,2.32
19830102 10:30,-9999,2.7,-9999,2.32
19830102 10:45,-9999,2.7,-9999,2.32
19830102 11:00,-9999,2.7,-9999,2.32
19830102 11:15,-9999,2.7,-9999,2.32
19830102 11:30,-9999,2.7,-9999,2.32
19830102 11:45,-9999,2.7,-9999,2.32
19830102 12:00,-9999,2.7,-9999,2.32
19830102 12:15,-9999,2.7,-9999,2.32
19830102 12:30,-9999,2.7,-9999,2.32
19830102 12:45,-9999,2.7,-9999,2.32
19830102 13:00,-9999,2.7,-9999,2.32
19830102 13:15,-9999,2.7,-9999,2.32
19830102 13:30,-9999,2.7,-9999,2.32
19830102 13:45,-9999,2.7,-9999,2.32
19830102 14:00,-9999,2.7,-9999,2.32
19830102 14:15,-9999,2.7,-9999,2.32
19830102 14:30,-9999,2.7,-9999,2.32
19830102 14:45,-9999,2.7,-9999,2.32
19830102 15:00,-9999,2.7,-9999,2.32
19830102 15:15,-9999,2.7,-9999,2.32
19830102 15:30,-9999,2.7,-9999,2.32
19830102 15:45,-9999,2.7,-9999,2.32
19830102 16:00,-9999,2.7,-9999,2.32
19830102 16:15,-9999,2.7,-9999,2.32
19830102 16:30,-9999,2.7,-9999,2.32
19830102 16:45,-9999,2.7,-9999,2.32
19830102 17:00,-9999,2.7,-9999,2.32
19830102 17:15,-9999,2.7,-9999,2.32
19830102 17:30,-9999,2.7,-9999,2.32
19830102 17:45,-9999,2.7,-9999,2.32
19830102 18:00,-9999,2.7,-9999,2.32
19830102 18:15,-9999,2.7,-9999,2.32
19830102 18:30,-9999,2.7,-9999,2.32
19830102 18:45,-9999,2.7,-9999,2.32
19830102 19:00,-9999,2.7,-9999,2.32
19830102 19:15,-9999,2.7,-9999,2.32
19830102 19:30,-9999,2.7,-9999,2.32
19830102 19:45,-9999,2.7,-9999,2.32
19830102 20:00,-9999,2.7,-9999,2.32
19830102 20:15,-9999,2.7,-9999,2.32
19830102 20:30,-9999,2.7,-9999,2.32
19830102 20:45,-9999,2.7,-9999,2.32
19830102 21:00,-9999,2.7,-9999,2.32
19830102 21:15,-9999,2.7,-9999,2.32
19830102 21:30,-9999,2.7,-9999,2.32
19830102 21:45,-9999,2.7,-9999,2.32
19830102 22:00,-9999,2.7,-9999,2.32
19830102 22:15,-9999,2.7,-9999,2.32
19830102 22:30,-9999,2.7,-9999,2.32
19830102 22:45,-9999,2.7,-9999,2.32
19830102 23:00,-9999,2.7,-9999,2.32
19830102 23:15,-9999,2.7,-9999,2.32
19830102 23:30,-9999,2.7,-9999,2.32
19830102 23:45,-9999,2.7,-9999,2.32
19830103  0:00,-9999,2.7,-9999,2.32
19830103  0:15,-9999,2.7,-9999,2.32
19830103  0:30,-9999,2.7,-9999,2.32
19830103  0:45,-9999,2.7,-9999,2.32
19830103  1:00,-9999,2.7,-9999,2.32
19830103  1:15,-9999,2.7,-9999,2.32
19830103  1:30,-9999,2.7,-9999,2.32
19830103  1:45,-9999,2.7,-9999,2.32
19830103  2:00,-9999,2.7,-9999,2.32
19830103  2:15,-9999,2.7,-9999,2.32
19830103  2:30,-9999,2.7,-9999,2.32
19830103  2:45,-9999,2.7,-9999,2.32
19830103  3:00,-9999,2.7,-9999,2.32
19830103  3:15,-9999,2.7,-9999,2.32
19830103  3:30,-9999,2.7,-9999,2.32
19830103  3:45,-9999,2.7,-9999,2.32
19830103  4:00,-9999,2.7,-9999,2.32
19830103  4:15,-9999,2.7,-9999,2.32
19830103  4:30,-9999,2.7,-9999,2.32
19830103  4:45,-9999,2.7,-9999,2.32
19830103  5:00,-9999,2.7,-9999,2.32
19830103  5:15,-9999,2.7,-9999,2.32
19830103  5:30,-9999,2.7,-9999,2.32
19830103  5:45,-9999,2.7,-9999,2.32
19830103  6:00,-9999,2.7,-9999,2.32
19830103  6:15,-9999,2.7,-9999,2.32
19830103  6:30,-9999,2.7,-9999,2.32
19830103  6:45,-9999,2.7,-9999,2.32
19830103  7:00,-9999,2.7,-9999,2.32
19830103  7:15,-9999,2.7,-9999,2.32
19830103  7:30,-9999,2.7,-9999,2.32
19830103  7:45,-9999,2.7,-9999,2.32
19830103  8:00,-9999,2.7,-9999,2.32
19830103  8:15,-9999,2.7,-9999,2.32
19830103  8:30,-9999,2.7,-9999,2.32
19830103  8:45,-9999,2.7,-9999,2.32
19830103  9:00,2.68,-9999,2.17,-9999
19830103  9:15,-9999,2.68,-9999,2.17
19830103  9:30,-9999,2.68,-9999,2.17
19830103  9:45,-9999,2.68,-9999,2.17
19830103 10:00,-9999,2.68,-9999,2.17
19830103 10:15,-9999,2.68,-9999,2.17
19830103 10:30,-9999,2.68,-9999,2.17
19830103 10:45,-9999,2.68,-9999,2.17
19830103 11:00,-9999,2.68,-9999,2.17
19830103 11:15,-9999,2.68,-9999,2.17
19830103 11:30,-9999,2.68,-9999,2.17
19830103 11:45,-9999,2.68,-9999,2.17
19830103 12:00,-9999,2.68,-9999,2.17
19830103 12:15,-9999,2.68,-9999,2.17
19830103 12:30,-9999,2.68,-9999,2.17
19830103 12:45,-9999,2.68,-9999,2.17
19830103 13:00,-9999,2.68,-9999,2.17
19830103 13:15,-9999,2.68,-9999,2.17
19830103 13:30,-9999,2.68,-9999,2.17
19830103 13:45,-9999,2.68,-9999,2.17
19830103 14:00,-9999,2.68,-9999,2.17
19830103 14:15,-9999,2.68,-9999,2.17
19830103 14:30,-9999,2.68,-9999,2.17
19830103 14:45,-9999,2.68,-9999,2.17
19830103 15:00,-9999,2.68,-9999,2.17
19830103 15:15,-9999,2.68,-9999,2.17
19830103 15:30,-9999,2.68,-9999,2.17
19830103 15:45,-9999,2.68,-9999,2.17
19830103 16:00,-9999,2.68,-9999,2.17
19830103 16:15,-9999,2.68,-9999,2.17
19830103 16:30,-9999,2.68,-9999,2.17
19830103 16:45,-9999,2.68,-9999,2.17
19830103 17:00,-9999,2.68,-9999,2.17
19830103 17:15,-9999,2.68,-9999,2.17
19830103 17:30,-9999,2.68,-9999,2.17
19830103 17:45,-9999,2.68,-9999,2.17
19830103 18:00,-9999,2.68,-9999,2.17
19830103 18:15,-9999,2.68,-9999,2.17
19830103 18:30,-9999,2.68,-9999,2.17
19830103 18:45,-9999,2.68,-9999,2.17
19830103 19:00,-9999,2.68,-9999,2.17
19830103 19:15,-9999,2.68,-9999,2.17
19830103 19:30,-9999,2.68,-9999,2.17
19830103 19:45,-9999,2.68,-9999,2.17
19830103 20:00,-9999,2.68,-9999,2.17
19830103 20:15,-9999,2.68,-9999,2.17
19830103 20:30,-9999,2.68,-9999,2.17
19830103 20:45,-9999,2.68,-9999,2.17
19830103 21:00,-9999,2.68,-9999,2.17
19830103 21:15,-9999,2.68,-9999,2.17
19830103 21:30,-9999,2.68,-9999,2.17
19830103 21:45,-9999,2.68,-9999,2.17
19830103 22:00,-9999,2.68,-9999,2.17
19830103 22:15,-9999,2.68,-9999,2.17
19830103 22:30,-9999,2.68,-9999,2.17
19830103 22:45,-9999,2.68,-9999,2.17
19830103 23:00,-9999,2.68,-9999,2.17
19830103 23:15,-9999,2.68,-9999,2.17
19830103 23:30,-9999,2.68,-9999,2.17
19830103 23:45,-9999,2.68,-9999,2.17
19830104  0:00,2.67,-9999,2.1,-9999
19830104  0:15,-9999,2.67,-9999,2.1
19830104  0:30,-9999,2.67,-9999,2.1
19830104  0:45,-9999,2.67,-9999,2.1
19830104  1:00,-9999,2.67,-9999,2.1
19830104  1:15,-9999,2.67,-9999,2.1
19830104  1:30,-9999,2.67,-9999,2.1
19830104  1:45,-9999,2.67,-9999,2.1
19830104  2:00,-9999,2.67,-9999,2.1
19830104  2:15,-9999,2.67,-9999,2.1
19830104  2:30,-9999,2.67,-9999,2.1
19830104  2:45,-9999,2.67,-9999,2.1
19830104  3:00,-9999,2.67,-9999,2.1
19830104  3:15,-9999,2.67,-9999,2.1
19830104  3:30,-9999,2.67,-9999,2.1
19830104  3:45,-9999,2.67,-9999,2.1
19830104  4:00,-9999,2.67,-9999,2.1
19830104  4:15,-9999,2.67,-9999,2.1
19830104  4:30,-9999,2.67,-9999,2.1
19830104  4:45,-9999,2.67,-9999,2.1
19830104  5:00,-9999,2.67,-9999,2.1
19830104  5:15,-9999,2.67,-9999,2.1
19830104  5:30,-9999,2.67,-9999,2.1
19830104  5:45,-9999,2.67,-9999,2.1
19830104  6:00,-9999,2.67,-9999,2.1
19830104  6:15,-9999,2.67,-9999,2.1
19830104  6:30,-9999,2.67,-9999,2.1
19830104  6:45,-9999,2.67,-9999,2.1
19830104  7:00,-9999,2.67,-9999,2.1
19830104  7:15,-9999,2.67,-9999,2.1
19830104  7:30,-9999,2.67,-9999,2.1
19830104  7:45,-9999,2.67,-9999,2.1
19830104  8:00,2.66,-9999,2.03,-9999
19830104  8:15,-9999,2.66,-9999,2.03
19830104  8:30,-9999,2.66,-9999,2.03
19830104  8:45,-9999,2.66,-9999,2.03
19830104  9:00,-9999,2.66,-9999,2.03
19830104  9:15,-9999,2.66,-9999,2.03
19830104  9:30,-9999,2.66,-9999,2.03
19830104  9:45,-9999,2.66,-9999,2.03
19830104 10:00,-9999,2.66,-9999,2.03
19830104 10:15,-9999,2.66,-9999,2.03
19830104 10:30,-9999,2.66,-9999,2.03
19830104 10:45,-9999,2.66,-9999,2.03
19830104 11:00,-9999,2.66,-9999,2.03
19830104 11:15,-9999,2.66,-9999,2.03
19830104 11:30,-9999,2.66,-9999,2.03
19830104 11:45,-9999,2.66,-9999,2.03
19830104 12:00,-9999,2.66,-9999,2.03
19830104 12:15,-9999,2.66,-9999,2.03
19830104 12:30,-9999,2.66,-9999,2.03
19830104 12:45,-9999,2.66,-9999,2.03
19830104 13:00,-9999,2.66,-9999,2.03
19830104 13:15,-9999,2.66,-9999,2.03
19830104 13:30,-9999,2.66,-9999,2.03
19830104 13:45,-9999,2.66,-9999,2.03
19830104 14:00,-9999,2.66,-9999,2.03
19830104 14:15,-9999,2.66,-9999,2.03
19830104 14:30,-9999,2.66,-9999,2.03
19830104 14:45,-9999,2.66,-9999,2.03
19830104 15:00,-9999,2.66,-9999,2.03
19830104 15:15,-9999,2.66,-9999,2.03
19830104 15:30,-9999,2.66,-9999,2.03
19830104 15:45,-9999,2.66,-9999,2.03
19830104 16:00,2.67,-9999,2.1,-9999
19830104 16:15,-9999,2.67,-9999,2.1
19830104 16:30,-9999,2.67,-9999,2.1
19830104 16:45,-9999,2.67,-9999,2.1
19830104 17:00,-9999,2.67,-9999,2.1
19830104 17:15,-9999,2.67,-9999,2.1
19830104 17:30,-9999,2.67,-9999,2.1
19830104 17:45,-9999,2.67,-9999,2.1
19830104 18:00,-9999,2.67,-9999,2.1
19830104 18:15,-9999,2.67,-9999,2.1
19830104 18:30,-9999,2.67,-9999,2.1
19830104 18:45,-9999,2.67,-9999,2.1
19830104 19:00,-9999,2.67,-9999,2.1
19830104 19:15,-9999,2.67,-9999,2.1
19830104 19:30,-9999,2.67,-9999,2.1
19830104 19:45,-9999,2.67,-9999,2.1
19830104 20:00,-9999,2.67,-9999,2.1
19830104 20:15,-9999,2.67,-9999,2.1
19830104 20:30,-9999,2.67,-9999,2.1
19830104 20:45,-9999,2.67,-9999,2.1
19830104 21:00,-9999,2.67,-9999,2.1
19830104 21:15,-9999,2.67,-9999,2.1
19830104 21:30,-9999,2.67,-9999,2.1
19830104 21:45,-9999,2.67,-9999,2.1
19830104 22:00,-9999,2.67,-9999,2.1
19830104 22:15,-9999,2.67,-9999,2.1
19830104 22:30,-9999,2.67,-9999,2.1
19830104 22:45,-9999,2.67,-9999,2.1
19830104 23:00,-9999,2.67,-9999,2.1
19830104 23:15,-9999,2.67,-9999,2.1
19830104 23:30,-9999,2.67,-9999,2.1
19830104 23:45,-9999,2.67,-9999,2.1
19830105  0:00,-9999,2.67,-9999,2.1
19830105  0:15,-9999,2.67,-9999,2.1
19830105  0:30,-9999,2.67,-9999,2.1
19830105  0:45,-9999,2.67,-9999,2.1
19830105  1:00,-9999,2.67,-9999,2.1
19830105  1:15,-9999,2.67,-9999,2.1
19830105  1:30,-9999,2.67,-9999,2.1
19830105  1:45,-9999,2.67,-9999,2.1
19830105  2:00,-9999,2.67,-9999,2.1
19830105  2:15,-9999,2.67,-9999,2.1
19830105  2:30,-9999,2.67,-9999,2.1
19830105  2:45,-9999,2.67,-9999,2.1
19830105  3:00,-9999,2.67,-9999,2.1
19830105  3:15,-9999,2.67,-9999,2.1
19830105  3:30,-9999,2.67,-9999,2.1
19830105  3:45,-9999,2.67,-9999,2.1
19830105  4:00,-9999,2.67,-9999,2.1
19830105  4:15,-9999,2.67,-9999,2.1
19830105  4:30,-9999,2.67,-9999,2.1
19830105  4:45,-9999,2.67,-9999,2.1
19830105  5:00,-9999,2.67,-9999,2.1
19830105  5:15,-9999,2.67,-9999,2.1
19830105  5:30,-9999,2.67,-9999,2.1
19830105  5:45,-9999,2.67,-9999,2.1
19830105  6:00,-9999,2.67,-9999,2.1
19830105  6:15,-9999,2.67,-9999,2.1
19830105  6:30,-9999,2.67,-9999,2.1
19830105  6:45,-9999,2.67,-9999,2.1
19830105  7:00,-9999,2.67,-9999,2.1
19830105  7:15,-9999,2.67,-9999,2.1
19830105  7:30,-9999,2.67,-9999,2.1
19830105  7:45,-9999,2.67,-9999,2.1
19830105  8:00,-9999,2.67,-9999,2.1
19830105  8:15,-9999,2.67,-9999,2.1
19830105  8:30,-9999,2.67,-9999,2.1
19830105  8:45,-9999,2.67,-9999,2.1
19830105  9:00,-9999,2.67,-9999,2.1
19830105  9:15,-9999,2.67,-9999,2.1
19830105  9:30,-9999,2.67,-9999,2.1
19830105  9:45,-9999,2.67,-9999,2.1
19830105 10:00,-9999,2.67,-9999,2.1
19830105 10:15,-9999,2.67,-9999,2.1
19830105 10:30,-9999,2.67,-9999,2.1
19830105 10:45,-9999,2.67,-9999,2.1
19830105 11:00,-9999,2.67,-9999,2.1
19830105 11:15,-9999,2.67,-9999,2.1
19830105 11:30,-9999,2.67,-9999,2.1
19830105 11:45,-9999,2.67,-9999,2.1
19830105 12:00,-9999,2.67,-9999,2.1
19830105 12:15,-9999,2.67,-9999,2.1
19830105 12:30,-9999,2.67,-9999,2.1
19830105 12:45,-9999,2.67,-9999,2.1
19830105 13:00,-9999,2.67,-9999,2.1
19830105 13:15,-9999,2.67,-9999,2.1
19830105 13:30,-9999,2.67,-9999,2.1
19830105 13:45,-9999,2.67,-9999,2.1
19830105 14:00,-9999,2.67,-9999,2.1
19830105 14:15,-9999,2.67,-9999,2.1
19830105 14:30,-9999,2.67,-9999,2.1
19830105 14:45,-9999,2.67,-9999,2.1
19830105 15:00,2.68,-9999,2.17,-9999
19830105 15:15,-9999,2.68,-9999,2.17
19830105 15:30,-9999,2.68,-9999,2.17
19830105 15:45,-9999,2.68,-9999,2.17
19830105 16:00,2.69,-9999,2.24,-9999
19830105 16:15,-9999,2.69,-9999,2.24
19830105 16:30,-9999,2.69,-9999,2.24
19830105 16:45,-9999,2.69,-9999,2.24
19830105 17:00,2.71,-9999,2.4,-9999
19830105 17:15,-9999,2.71,-9999,2.4
19830105 17:30,-9999,2.71,-9999,2.4
19830105 17:45,-9999,2.71,-9999,2.4
19830105 18:00,2.72,-9999,2.48,-9999
19830105 18:15,-9999,2.72,-9999,2.48
19830105 18:30,-9999,2.72,-9999,2.48
19830105 18:45,-9999,2.72,-9999,2.48
19830105 19:00,-9999,2.72,-9999,2.48
19830105 19:15,-9999,2.72,-9999,2.48
19830105 19:30,-9999,2.72,-9999,2.48
19830105 19:45,-9999,2.72,-9999,2.48
19830105 20:00,2.73,-9999,2.56,-9999
19830105 20:15,-9999,2.73,-9999,2.56
19830105 20:30,-9999,2.73,-9999,2.56
19830105 20:45,-9999,2.73,-9999,2.56
19830105 21:00,2.75,-9999,2.74,-9999
19830105 21:15,-9999,2.75,-9999,2.74
19830105 21:30,-9999,2.75,-9999,2.74
19830105 21:45,-9999,2.75,-9999,2.74
19830105 22:00,2.77,-9999,2.93,-9999
19830105 22:15,-9999,2.77,-9999,2.93
19830105 22:30,-9999,2.77,-9999,2.93
19830105 22:45,-9999,2.77,-9999,2.93
19830105 23:00,-9999,2.77,-9999,2.93
19830105 23:15,-9999,2.77,-9999,2.93
19830105 23:30,-9999,2.77,-9999,2.93
19830105 23:45,-9999,2.77,-9999,2.93
19830106  0:00,-9999,2.77,-9999,2.93
19830106  0:15,-9999,2.77,-9999,2.93
19830106  0:30,-9999,2.77,-9999,2.93
19830106  0:45,-9999,2.77,-9999,2.93
19830106  1:00,-9999,2.77,-9999,2.93
19830106  1:15,-9999,2.77,-9999,2.93
19830106  1:30,-9999,2.77,-9999,2.93
19830106  1:45,-9999,2.77,-9999,2.93
19830106  2:00,-9999,2.77,-9999,2.93
19830106  2:15,-9999,2.77,-9999,2.93
19830106  2:30,-9999,2.77,-9999,2.93
19830106  2:45,-9999,2.77,-9999,2.93
19830106  3:00,2.76,-9999,2.83,-9999
19830106  3:15,-9999,2.76,-9999,2.83
19830106  3:30,-9999,2.76,-9999,2.83
19830106  3:45,-9999,2.76,-9999,2.83
19830106  4:00,-9999,2.76,-9999,2.83
19830106  4:15,-9999,2.76,-9999,2.83
19830106  4:30,-9999,2.76,-9999,2.83
19830106  4:45,-9999,2.76,-9999,2.83
19830106  5:00,2.75,-9999,2.74,-9999
19830106  5:15,-9999,2.75,-9999,2.74
19830106  5:30,-9999,2.75,-9999,2.74
19830106  5:45,-9999,2.75,-9999,2.74
19830106  6:00,2.74,-9999,2.65,-9999
19830106  6:15,-9999,2.74,-9999,2.65
19830106  6:30,-9999,2.74,-9999,2.65
19830106  6:45,-9999,2.74,-9999,2.65
19830106  7:00,-9999,2.74,-9999,2.65
19830106  7:15,-9999,2.74,-9999,2.65
19830106  7:30,-9999,2.74,-9999,2.65
19830106  7:45,-9999,2.74,-9999,2.65
19830106  8:00,2.73,-9999,2.56,-9999
19830106  8:15,-9999,2.73,-9999,2.56
19830106  8:30,-9999,2.73,-9999,2.56
19830106  8:45,-9999,2.73,-9999,2.56
19830106  9:00,-9999,2.73,-9999,2.56
19830106  9:15,-9999,2.73,-9999,2.56
19830106  9:30,-9999,2.73,-9999,2.56
19830106  9:45,-9999,2.73,-9999,2.56
19830106 10:00,2.72,-9999,2.48,-9999
19830106 10:15,-9999,2.72,-9999,2.48
19830106 10:30,-9999,2.72,-9999,2.48
19830106 10:45,-9999,2.72,-9999,2.48
19830106 11:00,-9999,2.72,-9999,2.48
19830106 11:15,-9999,2.72,-9999,2.48
19830106 11:30,-9999,2.72,-9999,2.48
19830106 11:45,-9999,2.72,-9999,2.48
19830106 12:00,-9999,2.72,-9999,2.48
19830106 12:15,-9999,2.72,-9999,2.48
19830106 12:30,-9999,2.72,-9999,2.48
19830106 12:45,-9999,2.72,-9999,2.48
19830106 13:00,-9999,2.72,-9999,2.48
19830106 13:15,-9999,2.72,-9999,2.48
19830106 13:30,-9999,2.72,-9999,2.48
19830106 13:45,-9999,2.72,-9999,2.48
19830106 14:00,2.71,-9999,2.4,-9999
19830106 14:15,-9999,2.71,-9999,2.4
19830106 14:30,-9999,2.71,-9999,2.4
19830106 14:45,-9999,2.71,-9999,2.4
19830106 15:00,-9999,2.71,-9999,2.4
19830106 15:15,-9999,2.71,-9999,2.4
19830106 15:30,-9999,2.71,-9999,2.4
19830106 15:45,-9999,2.71,-9999,2.4
19830106 16:00,-9999,2.71,-9999,2.4
19830106 16:15,-9999,2.71,-9999,2.4
19830106 16:30,-9999,2.71,-9999,2.4
19830106 16:45,-9999,2.71,-9999,2.4
19830106 17:00,-9999,2.71,-9999,2.4
19830106 17:15,-9999,2.71,-9999,2.4
19830106 17:30,-9999,2.71,-9999,2.4
19830106 17:45,-9999,2.71,-9999,2.4
19830106 18:00,-9999,2.71,-9999,2.4
19830106 18:15,-9999,2.71,-9999,2.4
19830106 18:30,-9999,2.71,-9999,2.4
19830106 18:45,-9999,2.71,-9999,2.4
19830106 19:00,-9999,2.71,-9999,2.4
19830106 19:15,-9999,2.71,-9999,2.4
19830106 19:30,-9999,2.71,-9999,2.4
19830106 19:45,-9999,2.71,-9999,2.4
19830106 20:00,-9999,2.71,-9999,2.4
19830106 20:15,-9999,2.71,-9999,2.4
19830106 20:30,-9999,2.71,-9999,2.4
19830106 20:45,-9999,2.71,-9999,2.4
19830106 21:00,2.7,-9999,2.32,-9999
19830106 21:15,-9999,2.7,-9999,2.32
19830106 21:30,-9999,2.7,-9999,2.32
19830106 21:45,-9999,2.7,-9999,2.32
19830106 22:00,-9999,2.7,-9999,2.32
19830106 22:15,-9999,2.7,-9999,2.32
19830106 22:30,-9999,2.7,-9999,2.32
19830106 22:45,-9999,2.7,-9999,2.32
19830106 23:00,2.69,-9999,2.24,-9999
19830106 23:15,-9999,2.69,-9999,2.24
19830106 23:30,-9999,2.69,-9999,2.24
19830106 23:45,-9999,2.69,-9999,2.24
19830107  0:00,-9999,2.69,-9999,2.24
19830107  0:15,-9999,2.69,-9999,2.24
