Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
20050103 10:05,3.185,-9999,5.21,-9999
20050103 10:20,3.185,-9999,5.21,-9999
20050103 10:35,3.185,-9999,5.21,-9999
20050103 10:50,3.182,-9999,5.14,-9999
20050103 11:05,3.185,-9999,5.21,-9999
20050103 11:20,3.182,-9999,5.14,-9999
20050103 11:35,3.18,-9999,5.08,-9999
20050103 11:50,3.187,-9999,5.27,-9999
20050103 12:05,3.182,-9999,5.14,-9999
20050103 12:20,3.182,-9999,5.14,-9999
20050103 12:35,3.182,-9999,5.14,-9999
20050103 12:50,3.18,-9999,5.08,-9999
20050103 13:05,3.182,-9999,5.14,-9999
20050103 13:20,3.185,-9999,5.2,-9999
20050103 13:35,3.182,-9999,5.14,-9999
20050103 13:50,3.185,-9999,5.2,-9999
20050103 14:05,3.185,-9999,5.2,-9999
20050103 14:20,3.185,-9999,5.2,-9999
20050103 14:35,3.187,-9999,5.27,-9999
20050103 14:50,3.185,-9999,5.2,-9999
20050103 15:05,3.189,-9999,5.33,-9999
20050103 15:20,3.189,-9999,5.33,-9999
20050103 15:35,3.189,-9999,5.33,-9999
20050103 15:50,3.189,-9999,5.33,-9999
20050103 16:05,3.194,-9999,5.46,-9999
20050103 16:20,3.191,-9999,5.39,-9999
20050103 16:35,3.191,-9999,5.39,-9999
20050103 16:50,3.191,-9999,5.39,-9999
20050103 17:05,3.189,-9999,5.33,-9999
20050103 17:20,3.189,-9999,5.33,-9999
20050103 17:35,3.189,-9999,5.33,-9999
20050103 17:50,3.189,-9999,5.33,-9999
20050103 18:05,3.189,-9999,5.33,-9999
20050103 18:20,3.189,-9999,5.33,-9999
20050103 18:35,3.189,-9999,5.33,-9999
20050103 18:50,3.189,-9999,5.33,-9999
20050103 19:05,3.191,-9999,5.39,-9999
20050103 19:20,3.191,-9999,5.39,-9999
20050103 19:35,3.189,-9999,5.33,-9999
20050103 19:50,3.191,-9999,5.39,-9999
20050103 20:05,3.191,-9999,5.39,-9999
20050103 20:20,3.194,-9999,5.46,-9999
20050103 20:35,3.194,-9999,5.46,-9999
20050103 20:50,3.191,-9999,5.39,-9999
20050103 21:05,3.191,-9999,5.39,-9999
20050103 21:20,3.193,-9999,5.45,-9999
20050103 21:35,3.191,-9999,5.39,-9999
20050103 21:50,3.193,-9999,5.45,-9999
20050103 22:05,3.193,-9999,5.45,-9999
20050103 22:20,3.193,-9999,5.45,-9999
20050103 22:35,3.196,-9999,5.52,-9999
20050103 22:50,3.193,-9999,5.45,-9999
20050103 23:05,3.193,-9999,5.45,-9999
20050103 23:20,3.198,-9999,5.59,-9999
20050103 23:35,3.2,-9999,5.65,-9999
20050103 23:50,3.198,-9999,5.59,-9999
20050104  0:05,3.198,-9999,5.59,-9999
20050104  0:20,3.2,-9999,5.65,-9999
20050104  0:35,3.2,-9999,5.65,-9999
20050104  0:50,3.2,-9999,5.65,-9999
20050104  1:05,3.2,-9999,5.65,-9999
20050104  1:20,3.2,-9999,5.65,-9999
20050104  1:35,3.2,-9999,5.65,-9999
20050104  1:50,3.2,-9999,5.65,-9999
20050104  2:05,3.2,-9999,5.65,-9999
20050104  2:20,3.2,-9999,5.65,-9999
20050104  2:35,3.2,-9999,5.65,-9999
20050104  2:50,3.202,-9999,5.72,-9999
20050104  3:05,3.2,-9999,5.65,-9999
20050104  3:20,3.2,-9999,5.65,-9999
20050104  3:35,3.2,-9999,5.65,-9999
20050104  3:50,3.2,-9999,5.65,-9999
20050104  4:05,3.2,-9999,5.65,-9999
20050104  4:20,3.2,-9999,5.65,-9999
20050104  4:35,3.198,-9999,5.58,-9999
20050104  4:50,3.195,-9999,5.51,-9999
20050104  5:05,3.195,-9999,5.51,-9999
20050104  5:20,3.198,-9999,5.58,-9999
20050104  5:35,3.195,-9999,5.51,-9999
20050104  5:50,3.195,-9999,5.51,-9999
20050104  6:05,3.198,-9999,5.58,-9999
20050104  6:20,3.195,-9999,5.51,-9999
20050104  6:35,3.195,-9999,5.51,-9999
20050104  6:50,3.193,-9999,5.44,-9999
20050104  7:05,3.195,-9999,5.51,-9999
20050104  7:20,3.195,-9999,5.51,-9999
20050104  7:35,3.195,-9999,5.51,-9999
20050104  7:50,3.198,-9999,5.57,-9999
20050104  8:05,3.195,-9999,5.51,-9999
20050104  8:20,3.193,-9999,5.44,-9999
20050104  8:35,3.193,-9999,5.44,-9999
20050104  8:50,3.193,-9999,5.44,-9999
20050104  9:05,3.193,-9999,5.44,-9999
20050104  9:20,3.191,-9999,5.37,-9999
20050104  9:35,3.191,-9999,5.37,-9999
20050104  9:50,3.191,-9999,5.37,-9999
20050104 10:05,3.193,-9999,5.44,-9999
20050104 10:20,3.191,-9999,5.37,-9999
20050104 10:35,3.191,-9999,5.37,-9999
20050104 10:50,3.191,-9999,5.37,-9999
20050104 11:05,3.193,-9999,5.44,-9999
20050104 11:20,3.191,-9999,5.37,-9999
20050104 11:35,3.191,-9999,5.37,-9999
20050104 11:50,3.188,-9999,5.3,-9999
20050104 12:05,3.191,-9999,5.37,-9999
20050104 12:20,3.188,-9999,5.3,-9999
20050104 12:35,3.188,-9999,5.3,-9999
20050104 12:50,3.188,-9999,5.3,-9999
20050104 13:05,3.188,-9999,5.3,-9999
20050104 13:20,3.188,-9999,5.3,-9999
20050104 13:35,3.188,-9999,5.3,-9999
20050104 13:50,3.188,-9999,5.3,-9999
20050104 14:05,3.188,-9999,5.3,-9999
20050104 14:20,3.186,-9999,5.24,-9999
20050104 14:35,3.188,-9999,5.3,-9999
20050104 14:50,3.186,-9999,5.24,-9999
20050104 15:05,3.188,-9999,5.3,-9999
20050104 15:20,3.19,-9999,5.36,-9999
20050104 15:35,3.188,-9999,5.3,-9999
20050104 15:50,3.188,-9999,5.3,-9999
20050104 16:05,3.188,-9999,5.3,-9999
20050104 16:20,3.188,-9999,5.3,-9999
20050104 16:35,3.19,-9999,5.36,-9999
20050104 16:50,3.188,-9999,5.3,-9999
20050104 17:05,3.188,-9999,5.3,-9999
20050104 17:20,3.186,-9999,5.23,-9999
20050104 17:35,3.188,-9999,5.3,-9999
20050104 17:50,3.188,-9999,5.3,-9999
20050104 18:05,3.188,-9999,5.3,-9999
20050104 18:20,3.186,-9999,5.23,-9999
20050104 18:35,3.186,-9999,5.23,-9999
20050104 18:50,3.186,-9999,5.23,-9999
20050104 19:05,3.188,-9999,5.29,-9999
20050104 19:20,3.188,-9999,5.29,-9999
20050104 19:35,3.186,-9999,5.23,-9999
20050104 19:50,3.186,-9999,5.23,-9999
20050104 20:05,3.186,-9999,5.23,-9999
20050104 20:20,3.186,-9999,5.23,-9999
20050104 20:35,3.185,-9999,5.23,-9999
20050104 20:50,3.188,-9999,5.29,-9999
20050104 21:05,3.188,-9999,5.29,-9999
20050104 21:20,3.188,-9999,5.29,-9999
20050104 21:35,3.185,-9999,5.23,-9999
20050104 21:50,3.188,-9999,5.29,-9999
20050104 22:05,3.185,-9999,5.23,-9999
20050104 22:20,3.188,-9999,5.29,-9999
20050104 22:35,3.185,-9999,5.23,-9999
20050104 22:50,3.185,-9999,5.23,-9999
20050104 23:05,3.183,-9999,5.16,-9999
20050104 23:20,3.188,-9999,5.29,-9999
20050104 23:35,3.185,-9999,5.22,-9999
20050104 23:50,3.185,-9999,5.22,-9999
20050105  0:05,3.185,-9999,5.22,-9999
20050105  0:20,3.185,-9999,5.22,-9999
20050105  0:35,3.185,-9999,5.22,-9999
20050105  0:50,3.185,-9999,5.22,-9999
20050105  1:05,3.185,-9999,5.22,-9999
20050105  1:20,3.188,-9999,5.29,-9999
20050105  1:35,3.185,-9999,5.22,-9999
20050105  1:50,3.19,-9999,5.35,-9999
20050105  2:05,3.185,-9999,5.22,-9999
20050105  2:20,3.19,-9999,5.35,-9999
20050105  2:35,3.19,-9999,5.35,-9999
20050105  2:50,3.192,-9999,5.42,-9999
20050105  3:05,3.192,-9999,5.41,-9999
20050105  3:20,3.194,-9999,5.48,-9999
20050105  3:35,3.194,-9999,5.48,-9999
20050105  3:50,3.199,-9999,5.62,-9999
20050105  4:05,3.201,-9999,5.68,-9999
20050105  4:20,3.206,-9999,5.82,-9999
20050105  4:35,3.208,-9999,5.9,-9999
20050105  4:50,3.211,-9999,5.97,-9999
20050105  5:05,3.215,-9999,6.11,-9999
20050105  5:20,3.222,-9999,6.34,-9999
20050105  5:35,3.224,-9999,6.42,-9999
20050105  5:50,3.231,-9999,6.66,-9999
20050105  6:05,3.234,-9999,6.74,-9999
20050105  6:20,3.243,-9999,7.07,-9999
20050105  6:35,3.247,-9999,7.25,-9999
20050105  6:50,3.25,-9999,7.34,-9999
20050105  7:05,3.254,-9999,7.52,-9999
20050105  7:20,3.257,-9999,7.61,-9999
20050105  7:35,3.261,-9999,7.8,-9999
20050105  7:50,3.261,-9999,7.8,-9999
20050105  8:05,3.268,-9999,8.09,-9999
20050105  8:20,3.268,-9999,8.09,-9999
20050105  8:35,3.268,-9999,8.09,-9999
20050105  8:50,3.273,-9999,8.28,-9999
20050105  9:05,3.27,-9999,8.18,-9999
20050105  9:20,3.273,-9999,8.28,-9999
20050105  9:35,3.28,-9999,8.59,-9999
20050105  9:50,3.277,-9999,8.49,-9999
20050105 10:05,3.282,-9999,8.7,-9999
20050105 10:20,3.279,-9999,8.59,-9999
20050105 10:35,3.279,-9999,8.59,-9999
20050105 10:50,3.279,-9999,8.59,-9999
20050105 11:05,3.282,-9999,8.69,-9999
20050105 11:20,3.279,-9999,8.59,-9999
20050105 11:35,3.279,-9999,8.59,-9999
20050105 11:50,3.273,-9999,8.28,-9999
20050105 12:05,3.272,-9999,8.28,-9999
20050105 12:20,3.268,-9999,8.08,-9999
20050105 12:35,3.263,-9999,7.88,-9999
20050105 12:50,3.261,-9999,7.79,-9999
20050105 13:05,3.261,-9999,7.79,-9999
20050105 13:20,3.254,-9999,7.51,-9999
20050105 13:35,3.256,-9999,7.6,-9999
20050105 13:50,3.252,-9999,7.41,-9999
20050105 14:05,3.249,-9999,7.32,-9999
20050105 14:20,3.249,-9999,7.32,-9999
20050105 14:35,3.252,-9999,7.41,-9999
20050105 14:50,3.249,-9999,7.32,-9999
20050105 15:05,3.247,-9999,7.23,-9999
20050105 15:20,3.252,-9999,7.41,-9999
20050105 15:35,3.256,-9999,7.59,-9999
20050105 15:50,3.258,-9999,7.69,-9999
20050105 16:05,3.258,-9999,7.69,-9999
20050105 16:20,3.265,-9999,7.97,-9999
20050105 16:35,3.268,-9999,8.07,-9999
20050105 16:50,3.272,-9999,8.27,-9999
20050105 17:05,3.272,-9999,8.27,-9999
20050105 17:20,3.272,-9999,8.27,-9999
20050105 17:35,3.277,-9999,8.47,-9999
20050105 17:50,3.27,-9999,8.17,-9999
20050105 18:05,3.277,-9999,8.47,-9999
20050105 18:20,3.277,-9999,8.47,-9999
20050105 18:35,3.275,-9999,8.37,-9999
20050105 18:50,3.279,-9999,8.57,-9999
20050105 19:05,3.274,-9999,8.37,-9999
20050105 19:20,3.274,-9999,8.37,-9999
20050105 19:35,3.272,-9999,8.26,-9999
20050105 19:50,3.274,-9999,8.36,-9999
20050105 20:05,3.274,-9999,8.36,-9999
20050105 20:20,3.274,-9999,8.36,-9999
20050105 20:35,3.27,-9999,8.16,-9999
20050105 20:50,3.27,-9999,8.16,-9999
20050105 21:05,3.267,-9999,8.06,-9999
20050105 21:20,3.274,-9999,8.36,-9999
20050105 21:35,3.272,-9999,8.26,-9999
20050105 21:50,3.272,-9999,8.26,-9999
20050105 22:05,3.277,-9999,8.46,-9999
20050105 22:20,3.277,-9999,8.46,-9999
20050105 22:35,3.277,-9999,8.46,-9999
20050105 22:50,3.284,-9999,8.78,-9999
20050105 23:05,3.286,-9999,8.88,-9999
20050105 23:20,3.293,-9999,9.21,-9999
20050105 23:35,3.295,-9999,9.33,-9999
20050105 23:50,3.297,-9999,9.44,-9999
20050106  0:05,3.302,-9999,9.67,-9999
20050106  0:20,3.302,-9999,9.67,-9999
20050106  0:35,3.3,-9999,9.55,-9999
20050106  0:50,3.3,-9999,9.55,-9999
20050106  1:05,3.3,-9999,9.55,-9999
20050106  1:20,3.3,-9999,9.55,-9999
20050106  1:35,3.297,-9999,9.44,-9999
20050106  1:50,3.297,-9999,9.43,-9999
20050106  2:05,3.297,-9999,9.43,-9999
20050106  2:20,3.293,-9999,9.21,-9999
20050106  2:35,3.293,-9999,9.21,-9999
20050106  2:50,3.295,-9999,9.32,-9999
20050106  3:05,3.29,-9999,9.09,-9999
20050106  3:20,3.29,-9999,9.09,-9999
20050106  3:35,3.293,-9999,9.2,-9999
20050106  3:50,3.293,-9999,9.2,-9999
20050106  4:05,3.293,-9999,9.2,-9999
20050106  4:20,3.288,-9999,8.98,-9999
20050106  4:35,3.29,-9999,9.09,-9999
20050106  4:50,3.286,-9999,8.87,-9999
20050106  5:05,3.283,-9999,8.76,-9999
20050106  5:20,3.283,-9999,8.76,-9999
20050106  5:35,3.281,-9999,8.66,-9999
20050106  5:50,3.279,-9999,8.55,-9999
20050106  6:05,3.283,-9999,8.76,-9999
20050106  6:20,3.276,-9999,8.45,-9999
20050106  6:35,3.279,-9999,8.55,-9999
20050106  6:50,3.279,-9999,8.55,-9999
20050106  7:05,3.274,-9999,8.34,-9999
20050106  7:20,3.274,-9999,8.34,-9999
20050106  7:35,3.269,-9999,8.14,-9999
20050106  7:50,3.267,-9999,8.04,-9999
20050106  8:05,3.267,-9999,8.04,-9999
20050106  8:20,3.262,-9999,7.85,-9999
20050106  8:35,3.262,-9999,7.85,-9999
20050106  8:50,3.26,-9999,7.75,-9999
20050106  9:05,3.26,-9999,7.75,-9999
20050106  9:20,3.26,-9999,7.75,-9999
20050106  9:35,3.26,-9999,7.76,-9999
20050106  9:50,3.258,-9999,7.66,-9999
20050106 10:05,3.256,-9999,7.57,-9999
20050106 10:20,3.256,-9999,7.57,-9999
20050106 10:35,3.253,-9999,7.48,-9999
20050106 10:50,3.256,-9999,7.58,-9999
20050106 11:05,3.251,-9999,7.4,-9999
20050106 11:20,3.251,-9999,7.4,-9999
20050106 11:35,3.251,-9999,7.4,-9999
20050106 11:50,3.251,-9999,7.4,-9999
20050106 12:05,3.249,-9999,7.32,-9999
20050106 12:20,3.247,-9999,7.23,-9999
20050106 12:35,3.247,-9999,7.23,-9999
20050106 12:50,3.247,-9999,7.23,-9999
20050106 13:05,3.249,-9999,7.32,-9999
20050106 13:20,3.247,-9999,7.24,-9999
20050106 13:35,3.245,-9999,7.15,-9999
20050106 13:50,3.247,-9999,7.24,-9999
20050106 14:05,3.245,-9999,7.15,-9999
20050106 14:20,3.245,-9999,7.16,-9999
20050106 14:35,3.247,-9999,7.24,-9999
20050106 14:50,3.247,-9999,7.25,-9999
20050106 15:05,3.243,-9999,7.07,-9999
20050106 15:20,3.247,-9999,7.25,-9999
20050106 15:35,3.247,-9999,7.25,-9999
20050106 15:50,3.247,-9999,7.25,-9999
20050106 16:05,3.25,-9999,7.34,-9999
20050106 16:20,3.252,-9999,7.44,-9999
20050106 16:35,3.257,-9999,7.62,-9999
20050106 16:50,3.257,-9999,7.62,-9999
20050106 17:05,3.259,-9999,7.72,-9999
20050106 17:20,3.259,-9999,7.72,-9999
20050106 17:35,3.262,-9999,7.82,-9999
20050106 17:50,3.264,-9999,7.92,-9999
20050106 18:05,3.264,-9999,7.92,-9999
20050106 18:20,3.266,-9999,8.02,-9999
20050106 18:35,3.264,-9999,7.92,-9999
20050106 18:50,3.267,-9999,8.02,-9999
20050106 19:05,3.269,-9999,8.12,-9999
20050106 19:20,3.267,-9999,8.02,-9999
20050106 19:35,3.264,-9999,7.93,-9999
20050106 19:50,3.264,-9999,7.93,-9999
20050106 20:05,3.26,-9999,7.74,-9999
20050106 20:20,3.262,-9999,7.84,-9999
20050106 20:35,3.26,-9999,7.75,-9999
20050106 20:50,3.258,-9999,7.65,-9999
20050106 21:05,3.258,-9999,7.66,-9999
20050106 21:20,3.255,-9999,7.56,-9999
20050106 21:35,3.255,-9999,7.57,-9999
20050106 21:50,3.253,-9999,7.48,-9999
20050106 22:05,3.251,-9999,7.39,-9999
20050106 22:20,3.249,-9999,7.3,-9999
20050106 22:35,3.246,-9999,7.21,-9999
20050106 22:50,3.249,-9999,7.3,-9999
20050106 23:05,3.247,-9999,7.22,-9999
20050106 23:20,3.242,-9999,7.05,-9999
20050106 23:35,3.24,-9999,6.96,-9999
20050106 23:50,3.242,-9999,7.05,-9999
20050107  0:05,3.24,-9999,6.97,-9999
20050107  0:20,3.238,-9999,6.88,-9999
