Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19680522  2:30,-9999,1.69,-9999,1.56
19680522  2:45,-9999,1.69,-9999,1.56
19680522  3:00,-9999,1.69,-9999,1.56
19680522  3:15,-9999,1.69,-9999,1.56
19680522  3:30,-9999,1.69,-9999,1.56
19680522  3:45,-9999,1.69,-9999,1.56
19680522  4:00,-9999,1.69,-9999,1.56
19680522  4:15,-9999,1.69,-9999,1.56
19680522  4:30,-9999,1.69,-9999,1.56
19680522  4:45,-9999,1.69,-9999,1.56
19680522  5:00,-9999,1.69,-9999,1.56
19680522  5:15,-9999,1.69,-9999,1.56
19680522  5:30,-9999,1.69,-9999,1.56
19680522  5:45,-9999,1.69,-9999,1.56
19680522  6:00,-9999,1.69,-9999,1.56
19680522  6:15,-9999,1.69,-9999,1.56
19680522  6:30,-9999,1.69,-9999,1.56
19680522  6:45,-9999,1.69,-9999,1.56
19680522  7:00,-9999,1.69,-9999,1.56
19680522  7:15,-9999,1.69,-9999,1.56
19680522  7:30,-9999,1.69,-9999,1.56
19680522  7:45,-9999,1.69,-9999,1.56
19680522  8:00,-9999,1.69,-9999,1.56
19680522  8:15,-9999,1.69,-9999,1.56
19680522  8:30,-9999,1.69,-9999,1.56
19680522  8:45,-9999,1.69,-9999,1.56
19680522  9:00,-9999,1.69,-9999,1.56
19680522  9:15,-9999,1.69,-9999,1.56
19680522  9:30,-9999,1.69,-9999,1.56
19680522  9:45,-9999,1.69,-9999,1.56
19680522 10:00,-9999,1.69,-9999,1.56
19680522 10:15,-9999,1.69,-9999,1.56
19680522 10:30,-9999,1.69,-9999,1.56
19680522 10:45,-9999,1.69,-9999,1.56
19680522 11:00,-9999,1.69,-9999,1.56
19680522 11:15,-9999,1.69,-9999,1.56
19680522 11:30,-9999,1.69,-9999,1.56
19680522 11:45,-9999,1.69,-9999,1.56
19680522 12:00,-9999,1.69,-9999,1.56
19680522 12:15,-9999,1.69,-9999,1.56
19680522 12:30,-9999,1.69,-9999,1.56
19680522 12:45,-9999,1.69,-9999,1.56
19680522 13:00,-9999,1.69,-9999,1.56
19680522 13:15,-9999,1.69,-9999,1.56
19680522 13:30,-9999,1.69,-9999,1.56
19680522 13:45,-9999,1.69,-9999,1.56
19680522 14:00,1.68,-9999,1.48,-9999
19680522 14:15,-9999,1.68,-9999,1.48
19680522 14:30,-9999,1.68,-9999,1.48
19680522 14:45,-9999,1.68,-9999,1.48
19680522 15:00,-9999,1.68,-9999,1.48
19680522 15:15,-9999,1.68,-9999,1.48
19680522 15:30,-9999,1.68,-9999,1.48
19680522 15:45,-9999,1.68,-9999,1.48
19680522 16:00,-9999,1.68,-9999,1.48
19680522 16:15,-9999,1.68,-9999,1.48
19680522 16:30,-9999,1.68,-9999,1.48
19680522 16:45,-9999,1.68,-9999,1.48
19680522 17:00,-9999,1.68,-9999,1.48
19680522 17:15,-9999,1.68,-9999,1.48
19680522 17:30,-9999,1.68,-9999,1.48
19680522 17:45,-9999,1.68,-9999,1.48
19680522 18:00,-9999,1.68,-9999,1.48
19680522 18:15,-9999,1.68,-9999,1.48
19680522 18:30,-9999,1.68,-9999,1.48
19680522 18:45,-9999,1.68,-9999,1.48
19680522 19:00,-9999,1.68,-9999,1.48
19680522 19:15,-9999,1.68,-9999,1.48
19680522 19:30,-9999,1.68,-9999,1.48
19680522 19:45,-9999,1.68,-9999,1.48
19680522 20:00,-9999,1.68,-9999,1.48
19680522 20:15,-9999,1.68,-9999,1.48
19680522 20:30,-9999,1.68,-9999,1.48
19680522 20:45,-9999,1.68,-9999,1.48
19680522 21:00,-9999,1.68,-9999,1.48
19680522 21:15,-9999,1.68,-9999,1.48
19680522 21:30,-9999,1.68,-9999,1.48
19680522 21:45,-9999,1.68,-9999,1.48
19680522 22:00,-9999,1.68,-9999,1.48
19680522 22:15,-9999,1.68,-9999,1.48
19680522 22:30,-9999,1.68,-9999,1.48
19680522 22:45,-9999,1.68,-9999,1.48
19680522 23:00,-9999,1.68,-9999,1.48
19680522 23:15,-9999,1.68,-9999,1.48
19680522 23:30,-9999,1.68,-9999,1.48
19680522 23:45,-9999,1.68,-9999,1.48
19680523  0:00,-9999,1.68,-9999,1.48
19680523  0:15,-9999,1.68,-9999,1.48
19680523  0:30,-9999,1.68,-9999,1.48
19680523  0:45,-9999,1.68,-9999,1.48
19680523  1:00,-9999,1.68,-9999,1.48
19680523  1:15,-9999,1.68,-9999,1.48
19680523  1:30,-9999,1.68,-9999,1.48
19680523  1:45,-9999,1.68,-9999,1.48
19680523  2:00,-9999,1.68,-9999,1.48
19680523  2:15,-9999,1.68,-9999,1.48
19680523  2:30,-9999,1.68,-9999,1.48
19680523  2:45,-9999,1.68,-9999,1.48
19680523  3:00,-9999,1.68,-9999,1.48
19680523  3:15,-9999,1.68,-9999,1.48
19680523  3:30,-9999,1.68,-9999,1.48
19680523  3:45,-9999,1.68,-9999,1.48
19680523  4:00,-9999,1.68,-9999,1.48
19680523  4:15,-9999,1.68,-9999,1.48
19680523  4:30,-9999,1.68,-9999,1.48
19680523  4:45,-9999,1.68,-9999,1.48
19680523  5:00,-9999,1.68,-9999,1.48
19680523  5:15,-9999,1.68,-9999,1.48
19680523  5:30,-9999,1.68,-9999,1.48
19680523  5:45,-9999,1.68,-9999,1.48
19680523  6:00,1.69,-9999,1.56,-9999
19680523  6:15,-9999,1.69,-9999,1.56
19680523  6:30,-9999,1.69,-9999,1.56
19680523  6:45,-9999,1.69,-9999,1.56
19680523  7:00,-9999,1.69,-9999,1.56
19680523  7:15,-9999,1.69,-9999,1.56
19680523  7:30,-9999,1.69,-9999,1.56
19680523  7:45,-9999,1.69,-9999,1.56
19680523  8:00,-9999,1.69,-9999,1.56
19680523  8:15,-9999,1.69,-9999,1.56
19680523  8:30,-9999,1.69,-9999,1.56
19680523  8:45,-9999,1.69,-9999,1.56
19680523  9:00,-9999,1.69,-9999,1.56
19680523  9:15,-9999,1.69,-9999,1.56
19680523  9:30,-9999,1.69,-9999,1.56
19680523  9:45,-9999,1.69,-9999,1.56
19680523 10:00,-9999,1.69,-9999,1.56
19680523 10:15,-9999,1.69,-9999,1.56
19680523 10:30,-9999,1.69,-9999,1.56
19680523 10:45,-9999,1.69,-9999,1.56
19680523 11:00,1.7,-9999,1.65,-9999
19680523 11:15,-9999,1.7,-9999,1.65
19680523 11:30,-9999,1.7,-9999,1.65
19680523 11:45,-9999,1.7,-9999,1.65
19680523 12:00,-9999,1.7,-9999,1.65
19680523 12:15,-9999,1.7,-9999,1.65
19680523 12:30,-9999,1.7,-9999,1.65
19680523 12:45,-9999,1.7,-9999,1.65
19680523 13:00,1.71,-9999,1.75,-9999
19680523 13:15,-9999,1.71,-9999,1.75
19680523 13:30,-9999,1.71,-9999,1.75
19680523 13:45,-9999,1.71,-9999,1.75
19680523 14:00,1.73,-9999,1.95,-9999
19680523 14:15,-9999,1.73,-9999,1.95
19680523 14:30,-9999,1.73,-9999,1.95
19680523 14:45,-9999,1.73,-9999,1.95
19680523 15:00,1.76,-9999,2.25,-9999
19680523 15:15,-9999,1.76,-9999,2.25
19680523 15:30,-9999,1.76,-9999,2.25
19680523 15:45,-9999,1.76,-9999,2.25
19680523 16:00,1.78,-9999,2.73,-9999
19680523 16:15,-9999,1.78,-9999,2.73
19680523 16:30,-9999,1.78,-9999,2.73
19680523 16:45,-9999,1.78,-9999,2.73
19680523 17:00,1.81,-9999,3.19,-9999
19680523 17:15,-9999,1.81,-9999,3.19
19680523 17:30,-9999,1.81,-9999,3.19
19680523 17:45,-9999,1.81,-9999,3.19
19680523 18:00,-9999,1.81,-9999,3.19
19680523 18:15,-9999,1.81,-9999,3.19
19680523 18:30,-9999,1.81,-9999,3.19
19680523 18:45,-9999,1.81,-9999,3.19
19680523 19:00,1.83,-9999,3.53,-9999
19680523 19:15,-9999,1.83,-9999,3.53
19680523 19:30,-9999,1.83,-9999,3.53
19680523 19:45,-9999,1.83,-9999,3.53
19680523 20:00,1.85,-9999,3.89,-9999
19680523 20:15,-9999,1.85,-9999,3.89
19680523 20:30,-9999,1.85,-9999,3.89
19680523 20:45,-9999,1.85,-9999,3.89
19680523 21:00,1.86,-9999,4.09,-9999
19680523 21:15,-9999,1.86,-9999,4.09
19680523 21:30,-9999,1.86,-9999,4.09
19680523 21:45,-9999,1.86,-9999,4.09
19680523 22:00,1.89,-9999,4.6,-9999
19680523 22:15,-9999,1.89,-9999,4.6
19680523 22:30,-9999,1.89,-9999,4.6
19680523 22:45,-9999,1.89,-9999,4.6
19680523 23:00,1.95,-9999,6,-9999
19680523 23:15,-9999,1.95,-9999,6
19680523 23:30,-9999,1.95,-9999,6
19680523 23:45,-9999,1.95,-9999,6
19680524  0:00,1.97,-9999,6.7,-9999
19680524  0:15,-9999,1.97,-9999,6.7
19680524  0:30,-9999,1.97,-9999,6.7
19680524  0:45,-9999,1.97,-9999,6.7
19680524  1:00,1.94,-9999,5.8,-9999
19680524  1:15,-9999,1.94,-9999,5.8
19680524  1:30,-9999,1.94,-9999,5.8
19680524  1:45,-9999,1.94,-9999,5.8
19680524  2:00,1.9,-9999,4.8,-9999
19680524  2:15,-9999,1.9,-9999,4.8
19680524  2:30,-9999,1.9,-9999,4.8
19680524  2:45,-9999,1.9,-9999,4.8
19680524  3:00,1.86,-9999,4.09,-9999
19680524  3:15,-9999,1.86,-9999,4.09
19680524  3:30,-9999,1.86,-9999,4.09
19680524  3:45,-9999,1.86,-9999,4.09
19680524  4:00,1.84,-9999,3.7,-9999
19680524  4:15,-9999,1.84,-9999,3.7
19680524  4:30,-9999,1.84,-9999,3.7
19680524  4:45,-9999,1.84,-9999,3.7
19680524  5:00,1.83,-9999,3.53,-9999
19680524  5:15,-9999,1.83,-9999,3.53
19680524  5:30,-9999,1.83,-9999,3.53
19680524  5:45,-9999,1.83,-9999,3.53
19680524  6:00,1.82,-9999,3.35,-9999
19680524  6:15,-9999,1.82,-9999,3.35
19680524  6:30,-9999,1.82,-9999,3.35
19680524  6:45,-9999,1.82,-9999,3.35
19680524  7:00,1.81,-9999,3.19,-9999
19680524  7:15,-9999,1.81,-9999,3.19
19680524  7:30,-9999,1.81,-9999,3.19
19680524  7:45,-9999,1.81,-9999,3.19
19680524  8:00,1.8,-9999,3.03,-9999
19680524  8:15,-9999,1.8,-9999,3.03
19680524  8:30,-9999,1.8,-9999,3.03
19680524  8:45,-9999,1.8,-9999,3.03
19680524  9:00,1.79,-9999,2.87,-9999
19680524  9:15,-9999,1.79,-9999,2.87
19680524  9:30,-9999,1.79,-9999,2.87
19680524  9:45,-9999,1.79,-9999,2.87
19680524 10:00,1.78,-9999,2.73,-9999
19680524 10:15,-9999,1.78,-9999,2.73
19680524 10:30,-9999,1.78,-9999,2.73
19680524 10:45,-9999,1.78,-9999,2.73
19680524 11:00,-9999,1.78,-9999,2.73
19680524 11:15,-9999,1.78,-9999,2.73
19680524 11:30,-9999,1.78,-9999,2.73
19680524 11:45,-9999,1.78,-9999,2.73
19680524 12:00,1.77,-9999,2.59,-9999
19680524 12:15,-9999,1.77,-9999,2.59
19680524 12:30,-9999,1.77,-9999,2.59
19680524 12:45,-9999,1.77,-9999,2.59
19680524 13:00,-9999,1.77,-9999,2.59
19680524 13:15,-9999,1.77,-9999,2.59
19680524 13:30,-9999,1.77,-9999,2.59
19680524 13:45,-9999,1.77,-9999,2.59
19680524 14:00,1.76,-9999,2.25,-9999
19680524 14:15,-9999,1.76,-9999,2.25
19680524 14:30,-9999,1.76,-9999,2.25
19680524 14:45,-9999,1.76,-9999,2.25
19680524 15:00,1.78,-9999,2.73,-9999
19680524 15:15,-9999,1.78,-9999,2.73
19680524 15:30,-9999,1.78,-9999,2.73
19680524 15:45,-9999,1.78,-9999,2.73
19680524 16:00,1.77,-9999,2.59,-9999
19680524 16:15,-9999,1.77,-9999,2.59
19680524 16:30,-9999,1.77,-9999,2.59
19680524 16:45,-9999,1.77,-9999,2.59
19680524 17:00,1.76,-9999,2.25,-9999
19680524 17:15,-9999,1.76,-9999,2.25
19680524 17:30,-9999,1.76,-9999,2.25
19680524 17:45,-9999,1.76,-9999,2.25
19680524 18:00,-9999,1.76,-9999,2.25
19680524 18:15,-9999,1.76,-9999,2.25
19680524 18:30,-9999,1.76,-9999,2.25
19680524 18:45,-9999,1.76,-9999,2.25
19680524 19:00,1.75,-9999,2.15,-9999
19680524 19:15,-9999,1.75,-9999,2.15
19680524 19:30,-9999,1.75,-9999,2.15
19680524 19:45,-9999,1.75,-9999,2.15
19680524 20:00,-9999,1.75,-9999,2.15
19680524 20:15,-9999,1.75,-9999,2.15
19680524 20:30,-9999,1.75,-9999,2.15
19680524 20:45,-9999,1.75,-9999,2.15
19680524 21:00,-9999,1.75,-9999,2.15
19680524 21:15,-9999,1.75,-9999,2.15
19680524 21:30,-9999,1.75,-9999,2.15
19680524 21:45,-9999,1.75,-9999,2.15
19680524 22:00,-9999,1.75,-9999,2.15
19680524 22:15,-9999,1.75,-9999,2.15
19680524 22:30,-9999,1.75,-9999,2.15
19680524 22:45,-9999,1.75,-9999,2.15
19680524 23:00,-9999,1.75,-9999,2.15
19680524 23:15,-9999,1.75,-9999,2.15
19680524 23:30,-9999,1.75,-9999,2.15
19680524 23:45,-9999,1.75,-9999,2.15
19680525  0:00,-9999,1.75,-9999,2.15
19680525  0:15,-9999,1.75,-9999,2.15
19680525  0:30,-9999,1.75,-9999,2.15
19680525  0:45,-9999,1.75,-9999,2.15
19680525  1:00,-9999,1.75,-9999,2.15
19680525  1:15,-9999,1.75,-9999,2.15
19680525  1:30,-9999,1.75,-9999,2.15
19680525  1:45,-9999,1.75,-9999,2.15
19680525  2:00,-9999,1.75,-9999,2.15
19680525  2:15,-9999,1.75,-9999,2.15
19680525  2:30,-9999,1.75,-9999,2.15
19680525  2:45,-9999,1.75,-9999,2.15
19680525  3:00,-9999,1.75,-9999,2.15
19680525  3:15,-9999,1.75,-9999,2.15
19680525  3:30,-9999,1.75,-9999,2.15
19680525  3:45,-9999,1.75,-9999,2.15
19680525  4:00,-9999,1.75,-9999,2.15
19680525  4:15,-9999,1.75,-9999,2.15
19680525  4:30,-9999,1.75,-9999,2.15
19680525  4:45,-9999,1.75,-9999,2.15
19680525  5:00,-9999,1.75,-9999,2.15
19680525  5:15,-9999,1.75,-9999,2.15
19680525  5:30,-9999,1.75,-9999,2.15
19680525  5:45,-9999,1.75,-9999,2.15
19680525  6:00,-9999,1.75,-9999,2.15
19680525  6:15,-9999,1.75,-9999,2.15
19680525  6:30,-9999,1.75,-9999,2.15
19680525  6:45,-9999,1.75,-9999,2.15
19680525  7:00,-9999,1.75,-9999,2.15
19680525  7:15,-9999,1.75,-9999,2.15
19680525  7:30,-9999,1.75,-9999,2.15
19680525  7:45,-9999,1.75,-9999,2.15
19680525  8:00,-9999,1.75,-9999,2.15
19680525  8:15,-9999,1.75,-9999,2.15
19680525  8:30,-9999,1.75,-9999,2.15
19680525  8:45,-9999,1.75,-9999,2.15
19680525  9:00,-9999,1.75,-9999,2.15
19680525  9:15,-9999,1.75,-9999,2.15
19680525  9:30,-9999,1.75,-9999,2.15
19680525  9:45,-9999,1.75,-9999,2.15
19680525 10:00,-9999,1.75,-9999,2.15
19680525 10:15,-9999,1.75,-9999,2.15
19680525 10:30,-9999,1.75,-9999,2.15
19680525 10:45,-9999,1.75,-9999,2.15
19680525 11:00,1.74,-9999,2.05,-9999
19680525 11:15,-9999,1.74,-9999,2.05
19680525 11:30,-9999,1.74,-9999,2.05
19680525 11:45,-9999,1.74,-9999,2.05
19680525 12:00,-9999,1.74,-9999,2.05
19680525 12:15,-9999,1.74,-9999,2.05
19680525 12:30,-9999,1.74,-9999,2.05
19680525 12:45,-9999,1.74,-9999,2.05
19680525 13:00,1.73,-9999,1.95,-9999
19680525 13:15,-9999,1.73,-9999,1.95
19680525 13:30,-9999,1.73,-9999,1.95
19680525 13:45,-9999,1.73,-9999,1.95
19680525 14:00,-9999,1.73,-9999,1.95
19680525 14:15,-9999,1.73,-9999,1.95
19680525 14:30,-9999,1.73,-9999,1.95
19680525 14:45,-9999,1.73,-9999,1.95
19680525 15:00,1.72,-9999,1.85,-9999
19680525 15:15,-9999,1.72,-9999,1.85
19680525 15:30,-9999,1.72,-9999,1.85
19680525 15:45,-9999,1.72,-9999,1.85
19680525 16:00,-9999,1.72,-9999,1.85
19680525 16:15,-9999,1.72,-9999,1.85
19680525 16:30,-9999,1.72,-9999,1.85
19680525 16:45,-9999,1.72,-9999,1.85
19680525 17:00,-9999,1.72,-9999,1.85
19680525 17:15,-9999,1.72,-9999,1.85
19680525 17:30,-9999,1.72,-9999,1.85
19680525 17:45,-9999,1.72,-9999,1.85
19680525 18:00,-9999,1.72,-9999,1.85
19680525 18:15,-9999,1.72,-9999,1.85
19680525 18:30,-9999,1.72,-9999,1.85
19680525 18:45,-9999,1.72,-9999,1.85
19680525 19:00,1.71,-9999,1.75,-9999
19680525 19:15,-9999,1.71,-9999,1.75
19680525 19:30,-9999,1.71,-9999,1.75
19680525 19:45,-9999,1.71,-9999,1.75
19680525 20:00,-9999,1.71,-9999,1.75
19680525 20:15,-9999,1.71,-9999,1.75
19680525 20:30,-9999,1.71,-9999,1.75
19680525 20:45,-9999,1.71,-9999,1.75
19680525 21:00,-9999,1.71,-9999,1.75
19680525 21:15,-9999,1.71,-9999,1.75
19680525 21:30,-9999,1.71,-9999,1.75
19680525 21:45,-9999,1.71,-9999,1.75
19680525 22:00,-9999,1.71,-9999,1.75
19680525 22:15,-9999,1.71,-9999,1.75
19680525 22:30,-9999,1.71,-9999,1.75
19680525 22:45,-9999,1.71,-9999,1.75
19680525 23:00,-9999,1.71,-9999,1.75
19680525 23:15,-9999,1.71,-9999,1.75
19680525 23:30,-9999,1.71,-9999,1.75
19680525 23:45,-9999,1.71,-9999,1.75
19680526  0:00,-9999,1.71,-9999,1.75
19680526  0:15,-9999,1.71,-9999,1.75
19680526  0:30,-9999,1.71,-9999,1.75
19680526  0:45,-9999,1.71,-9999,1.75
19680526  1:00,-9999,1.71,-9999,1.75
19680526  1:15,-9999,1.71,-9999,1.75
19680526  1:30,-9999,1.71,-9999,1.75
19680526  1:45,-9999,1.71,-9999,1.75
19680526  2:00,-9999,1.71,-9999,1.75
19680526  2:15,-9999,1.71,-9999,1.75
19680526  2:30,-9999,1.71,-9999,1.75
19680526  2:45,-9999,1.71,-9999,1.75
19680526  3:00,-9999,1.71,-9999,1.75
19680526  3:15,-9999,1.71,-9999,1.75
19680526  3:30,-9999,1.71,-9999,1.75
19680526  3:45,-9999,1.71,-9999,1.75
19680526  4:00,-9999,1.71,-9999,1.75
19680526  4:15,-9999,1.71,-9999,1.75
19680526  4:30,-9999,1.71,-9999,1.75
19680526  4:45,-9999,1.71,-9999,1.75
19680526  5:00,-9999,1.71,-9999,1.75
19680526  5:15,-9999,1.71,-9999,1.75
19680526  5:30,-9999,1.71,-9999,1.75
19680526  5:45,-9999,1.71,-9999,1.75
19680526  6:00,-9999,1.71,-9999,1.75
19680526  6:15,-9999,1.71,-9999,1.75
19680526  6:30,-9999,1.71,-9999,1.75
19680526  6:45,-9999,1.71,-9999,1.75
19680526  7:00,-9999,1.71,-9999,1.75
19680526  7:15,-9999,1.71,-9999,1.75
19680526  7:30,-9999,1.71,-9999,1.75
19680526  7:45,-9999,1.71,-9999,1.75
19680526  8:00,-9999,1.71,-9999,1.75
19680526  8:15,-9999,1.71,-9999,1.75
19680526  8:30,-9999,1.71,-9999,1.75
19680526  8:45,-9999,1.71,-9999,1.75
19680526  9:00,-9999,1.71,-9999,1.75
19680526  9:15,-9999,1.71,-9999,1.75
19680526  9:30,-9999,1.71,-9999,1.75
19680526  9:45,-9999,1.71,-9999,1.75
19680526 10:00,-9999,1.71,-9999,1.75
19680526 10:15,-9999,1.71,-9999,1.75
19680526 10:30,-9999,1.71,-9999,1.75
19680526 10:45,-9999,1.71,-9999,1.75
19680526 11:00,-9999,1.71,-9999,1.75
19680526 11:15,-9999,1.71,-9999,1.75
19680526 11:30,-9999,1.71,-9999,1.75
19680526 11:45,-9999,1.71,-9999,1.75
19680526 12:00,-9999,1.71,-9999,1.75
19680526 12:15,-9999,1.71,-9999,1.75
19680526 12:30,-9999,1.71,-9999,1.75
19680526 12:45,-9999,1.71,-9999,1.75
19680526 13:00,-9999,1.71,-9999,1.75
19680526 13:15,-9999,1.71,-9999,1.75
19680526 13:30,-9999,1.71,-9999,1.75
19680526 13:45,-9999,1.71,-9999,1.75
19680526 14:00,-9999,1.71,-9999,1.75
19680526 14:15,-9999,1.71,-9999,1.75
19680526 14:30,-9999,1.71,-9999,1.75
19680526 14:45,-9999,1.71,-9999,1.75
19680526 15:00,1.7,-9999,1.65,-9999
19680526 15:15,-9999,1.7,-9999,1.65
19680526 15:30,-9999,1.7,-9999,1.65
19680526 15:45,-9999,1.7,-9999,1.65
19680526 16:00,-9999,1.7,-9999,1.65
19680526 16:15,-9999,1.7,-9999,1.65
19680526 16:30,-9999,1.7,-9999,1.65
19680526 16:45,-9999,1.7,-9999,1.65
19680526 17:00,-9999,1.7,-9999,1.65
19680526 17:15,-9999,1.7,-9999,1.65
19680526 17:30,-9999,1.7,-9999,1.65
19680526 17:45,-9999,1.7,-9999,1.65
19680526 18:00,-9999,1.7,-9999,1.65
19680526 18:15,-9999,1.7,-9999,1.65
19680526 18:30,-9999,1.7,-9999,1.65
19680526 18:45,-9999,1.7,-9999,1.65
19680526 19:00,-9999,1.7,-9999,1.65
19680526 19:15,-9999,1.7,-9999,1.65
19680526 19:30,-9999,1.7,-9999,1.65
19680526 19:45,-9999,1.7,-9999,1.65
19680526 20:00,-9999,1.7,-9999,1.65
19680526 20:15,-9999,1.7,-9999,1.65
19680526 20:30,-9999,1.7,-9999,1.65
19680526 20:45,-9999,1.7,-9999,1.65
19680526 21:00,-9999,1.7,-9999,1.65
19680526 21:15,-9999,1.7,-9999,1.65
19680526 21:30,-9999,1.7,-9999,1.65
19680526 21:45,-9999,1.7,-9999,1.65
19680526 22:00,-9999,1.7,-9999,1.65
19680526 22:15,-9999,1.7,-9999,1.65
19680526 22:30,-9999,1.7,-9999,1.65
19680526 22:45,-9999,1.7,-9999,1.65
19680526 23:00,-9999,1.7,-9999,1.65
19680526 23:15,-9999,1.7,-9999,1.65
19680526 23:30,-9999,1.7,-9999,1.65
19680526 23:45,-9999,1.7,-9999,1.65
19680527  0:00,-9999,1.7,-9999,1.65
19680527  0:15,-9999,1.7,-9999,1.65
19680527  0:30,-9999,1.7,-9999,1.65
19680527  0:45,-9999,1.7,-9999,1.65
19680527  1:00,-9999,1.7,-9999,1.65
19680527  1:15,-9999,1.7,-9999,1.65
19680527  1:30,-9999,1.7,-9999,1.65
19680527  1:45,-9999,1.7,-9999,1.65
19680527  2:00,-9999,1.7,-9999,1.65
19680527  2:15,-9999,1.7,-9999,1.65
19680527  2:30,-9999,1.7,-9999,1.65
19680527  2:45,-9999,1.7,-9999,1.65
19680527  3:00,-9999,1.7,-9999,1.65
19680527  3:15,-9999,1.7,-9999,1.65
19680527  3:30,-9999,1.7,-9999,1.65
19680527  3:45,-9999,1.7,-9999,1.65
19680527  4:00,-9999,1.7,-9999,1.65
19680527  4:15,-9999,1.7,-9999,1.65
19680527  4:30,-9999,1.7,-9999,1.65
19680527  4:45,-9999,1.7,-9999,1.65
19680527  5:00,-9999,1.7,-9999,1.65
19680527  5:15,-9999,1.7,-9999,1.65
19680527  5:30,-9999,1.7,-9999,1.65
19680527  5:45,-9999,1.7,-9999,1.65
19680527  6:00,-9999,1.7,-9999,1.65
19680527  6:15,-9999,1.7,-9999,1.65
19680527  6:30,-9999,1.7,-9999,1.65
19680527  6:45,-9999,1.7,-9999,1.65
19680527  7:00,-9999,1.7,-9999,1.65
19680527  7:15,-9999,1.7,-9999,1.65
19680527  7:30,-9999,1.7,-9999,1.65
19680527  7:45,-9999,1.7,-9999,1.65
19680527  8:00,-9999,1.7,-9999,1.65
19680527  8:15,-9999,1.7,-9999,1.65
19680527  8:30,-9999,1.7,-9999,1.65
19680527  8:45,-9999,1.7,-9999,1.65
19680527  9:00,-9999,1.7,-9999,1.65
19680527  9:15,-9999,1.7,-9999,1.65
19680527  9:30,-9999,1.7,-9999,1.65
19680527  9:45,-9999,1.7,-9999,1.65
19680527 10:00,-9999,1.7,-9999,1.65
19680527 10:15,-9999,1.7,-9999,1.65
19680527 10:30,-9999,1.7,-9999,1.65
19680527 10:45,-9999,1.7,-9999,1.65
19680527 11:00,-9999,1.7,-9999,1.65
19680527 11:15,-9999,1.7,-9999,1.65
19680527 11:30,-9999,1.7,-9999,1.65
19680527 11:45,-9999,1.7,-9999,1.65
19680527 12:00,-9999,1.7,-9999,1.65
19680527 12:15,-9999,1.7,-9999,1.65
19680527 12:30,-9999,1.7,-9999,1.65
19680527 12:45,-9999,1.7,-9999,1.65
19680527 13:00,-9999,1.7,-9999,1.65
19680527 13:15,-9999,1.7,-9999,1.65
19680527 13:30,-9999,1.7,-9999,1.65
19680527 13:45,-9999,1.7,-9999,1.65
19680527 14:00,-9999,1.7,-9999,1.65
19680527 14:15,-9999,1.7,-9999,1.65
19680527 14:30,-9999,1.7,-9999,1.65
19680527 14:45,-9999,1.7,-9999,1.65
19680527 15:00,-9999,1.7,-9999,1.65
19680527 15:15,-9999,1.7,-9999,1.65
