Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
20010102 13:35,3.087,-9999,1.99,-9999
20010102 13:50,3.082,-9999,1.94,-9999
20010102 14:05,3.082,-9999,1.94,-9999
20010102 14:20,3.087,-9999,1.99,-9999
20010102 14:35,3.087,-9999,1.99,-9999
20010102 14:50,3.087,-9999,1.99,-9999
20010102 15:05,3.087,-9999,1.99,-9999
20010102 15:20,3.082,-9999,1.94,-9999
20010102 15:35,3.087,-9999,1.99,-9999
20010102 15:50,3.082,-9999,1.94,-9999
20010102 16:05,3.087,-9999,1.99,-9999
20010102 16:20,3.082,-9999,1.94,-9999
20010102 16:35,3.087,-9999,1.99,-9999
20010102 16:50,3.082,-9999,1.94,-9999
20010102 17:05,3.087,-9999,1.99,-9999
20010102 17:20,3.087,-9999,1.99,-9999
20010102 17:35,3.087,-9999,1.99,-9999
20010102 17:50,3.087,-9999,1.99,-9999
20010102 18:05,3.087,-9999,1.99,-9999
20010102 18:20,3.087,-9999,1.99,-9999
20010102 18:35,3.087,-9999,1.99,-9999
20010102 18:50,3.087,-9999,1.99,-9999
20010102 19:05,3.087,-9999,1.99,-9999
20010102 19:20,3.082,-9999,1.94,-9999
20010102 19:35,3.087,-9999,1.99,-9999
20010102 19:50,3.087,-9999,1.99,-9999
20010102 20:05,3.082,-9999,1.94,-9999
20010102 20:20,3.087,-9999,1.99,-9999
20010102 20:35,3.087,-9999,1.99,-9999
20010102 20:50,3.087,-9999,1.99,-9999
20010102 21:05,3.082,-9999,1.94,-9999
20010102 21:20,3.082,-9999,1.94,-9999
20010102 21:35,3.087,-9999,1.99,-9999
20010102 21:50,3.078,-9999,1.89,-9999
20010102 22:05,3.078,-9999,1.89,-9999
20010102 22:20,3.087,-9999,1.99,-9999
20010102 22:35,3.082,-9999,1.94,-9999
20010102 22:50,3.087,-9999,1.99,-9999
20010102 23:05,3.087,-9999,1.99,-9999
20010102 23:20,3.078,-9999,1.89,-9999
20010102 23:35,3.078,-9999,1.89,-9999
20010102 23:50,3.078,-9999,1.89,-9999
20010103  0:05,3.069,-9999,1.79,-9999
20010103  0:20,3.078,-9999,1.89,-9999
20010103  0:35,3.078,-9999,1.89,-9999
20010103  0:50,3.069,-9999,1.79,-9999
20010103  1:05,3.064,-9999,1.74,-9999
20010103  1:20,3.069,-9999,1.79,-9999
20010103  1:35,3.064,-9999,1.74,-9999
20010103  1:50,3.06,-9999,1.69,-9999
20010103  2:05,3.06,-9999,1.69,-9999
20010103  2:20,3.064,-9999,1.74,-9999
20010103  2:35,3.064,-9999,1.74,-9999
20010103  2:50,3.064,-9999,1.74,-9999
20010103  3:05,3.064,-9999,1.74,-9999
20010103  3:20,3.064,-9999,1.74,-9999
20010103  3:35,3.069,-9999,1.79,-9999
20010103  3:50,3.069,-9999,1.79,-9999
20010103  4:05,3.069,-9999,1.79,-9999
20010103  4:20,3.073,-9999,1.84,-9999
20010103  4:35,3.073,-9999,1.84,-9999
20010103  4:50,3.073,-9999,1.84,-9999
20010103  5:05,3.073,-9999,1.84,-9999
20010103  5:20,3.073,-9999,1.84,-9999
20010103  5:35,3.073,-9999,1.84,-9999
20010103  5:50,3.073,-9999,1.84,-9999
20010103  6:05,3.073,-9999,1.84,-9999
20010103  6:20,3.073,-9999,1.84,-9999
20010103  6:35,3.073,-9999,1.84,-9999
20010103  6:50,3.078,-9999,1.89,-9999
20010103  7:05,3.078,-9999,1.89,-9999
20010103  7:20,3.078,-9999,1.89,-9999
20010103  7:35,3.078,-9999,1.89,-9999
20010103  7:50,3.073,-9999,1.84,-9999
20010103  8:05,3.082,-9999,1.94,-9999
20010103  8:20,3.078,-9999,1.89,-9999
20010103  8:35,3.078,-9999,1.89,-9999
20010103  8:50,3.082,-9999,1.94,-9999
20010103  9:05,3.078,-9999,1.89,-9999
20010103  9:20,3.082,-9999,1.94,-9999
20010103  9:35,3.082,-9999,1.94,-9999
20010103  9:50,3.078,-9999,1.89,-9999
20010103 10:05,3.087,-9999,1.99,-9999
20010103 10:20,3.082,-9999,1.94,-9999
20010103 10:35,3.087,-9999,1.99,-9999
20010103 10:50,3.082,-9999,1.94,-9999
20010103 11:05,3.082,-9999,1.94,-9999
20010103 11:20,3.082,-9999,1.94,-9999
20010103 11:35,3.082,-9999,1.94,-9999
20010103 11:50,3.082,-9999,1.94,-9999
20010103 12:05,3.082,-9999,1.94,-9999
20010103 12:20,3.082,-9999,1.94,-9999
20010103 12:35,3.078,-9999,1.89,-9999
20010103 12:50,3.078,-9999,1.89,-9999
20010103 13:05,3.082,-9999,1.94,-9999
20010103 13:20,3.082,-9999,1.94,-9999
20010103 13:35,3.078,-9999,1.89,-9999
20010103 13:50,3.078,-9999,1.89,-9999
20010103 14:05,3.078,-9999,1.89,-9999
20010103 14:20,3.078,-9999,1.89,-9999
20010103 14:35,3.078,-9999,1.89,-9999
20010103 14:50,3.078,-9999,1.89,-9999
20010103 15:05,3.078,-9999,1.89,-9999
20010103 15:20,3.078,-9999,1.89,-9999
20010103 15:35,3.082,-9999,1.94,-9999
20010103 15:50,3.082,-9999,1.94,-9999
20010103 16:05,3.082,-9999,1.94,-9999
20010103 16:20,3.082,-9999,1.94,-9999
20010103 16:35,3.078,-9999,1.89,-9999
20010103 16:50,3.078,-9999,1.89,-9999
20010103 17:05,3.082,-9999,1.94,-9999
20010103 17:20,3.082,-9999,1.94,-9999
20010103 17:35,3.082,-9999,1.94,-9999
20010103 17:50,3.082,-9999,1.94,-9999
20010103 18:05,3.082,-9999,1.94,-9999
20010103 18:20,3.082,-9999,1.94,-9999
20010103 18:35,3.082,-9999,1.94,-9999
20010103 18:50,3.082,-9999,1.94,-9999
20010103 19:05,3.082,-9999,1.94,-9999
20010103 19:20,3.082,-9999,1.94,-9999
20010103 19:35,3.078,-9999,1.89,-9999
20010103 19:50,3.078,-9999,1.89,-9999
20010103 20:05,3.082,-9999,1.94,-9999
20010103 20:20,3.078,-9999,1.89,-9999
20010103 20:35,3.082,-9999,1.94,-9999
20010103 20:50,3.078,-9999,1.89,-9999
20010103 21:05,3.078,-9999,1.89,-9999
20010103 21:20,3.082,-9999,1.94,-9999
20010103 21:35,3.078,-9999,1.89,-9999
20010103 21:50,3.082,-9999,1.94,-9999
20010103 22:05,3.082,-9999,1.94,-9999
20010103 22:20,3.078,-9999,1.89,-9999
20010103 22:35,3.078,-9999,1.89,-9999
20010103 22:50,3.078,-9999,1.89,-9999
20010103 23:05,3.078,-9999,1.89,-9999
20010103 23:20,3.082,-9999,1.94,-9999
20010103 23:35,3.082,-9999,1.94,-9999
20010103 23:50,3.078,-9999,1.89,-9999
20010104  0:05,3.078,-9999,1.89,-9999
20010104  0:20,3.078,-9999,1.89,-9999
20010104  0:35,3.078,-9999,1.89,-9999
20010104  0:50,3.082,-9999,1.94,-9999
20010104  1:05,3.082,-9999,1.94,-9999
20010104  1:20,3.078,-9999,1.89,-9999
20010104  1:35,3.078,-9999,1.89,-9999
20010104  1:50,3.078,-9999,1.89,-9999
20010104  2:05,3.078,-9999,1.89,-9999
20010104  2:20,3.078,-9999,1.89,-9999
20010104  2:35,3.078,-9999,1.89,-9999
20010104  2:50,3.082,-9999,1.94,-9999
20010104  3:05,3.082,-9999,1.94,-9999
20010104  3:20,3.082,-9999,1.94,-9999
20010104  3:35,3.082,-9999,1.94,-9999
20010104  3:50,3.082,-9999,1.94,-9999
20010104  4:05,3.082,-9999,1.94,-9999
20010104  4:20,3.082,-9999,1.94,-9999
20010104  4:35,3.082,-9999,1.94,-9999
20010104  4:50,3.078,-9999,1.89,-9999
20010104  5:05,3.078,-9999,1.89,-9999
20010104  5:20,3.078,-9999,1.89,-9999
20010104  5:35,3.078,-9999,1.89,-9999
20010104  5:50,3.078,-9999,1.89,-9999
20010104  6:05,3.078,-9999,1.89,-9999
20010104  6:20,3.082,-9999,1.94,-9999
20010104  6:35,3.078,-9999,1.89,-9999
20010104  6:50,3.082,-9999,1.94,-9999
20010104  7:05,3.082,-9999,1.94,-9999
20010104  7:20,3.078,-9999,1.89,-9999
20010104  7:35,3.078,-9999,1.89,-9999
20010104  7:50,3.078,-9999,1.89,-9999
20010104  8:05,3.082,-9999,1.94,-9999
20010104  8:20,3.082,-9999,1.94,-9999
20010104  8:35,3.082,-9999,1.94,-9999
20010104  8:50,3.082,-9999,1.94,-9999
20010104  9:05,3.078,-9999,1.89,-9999
20010104  9:20,3.082,-9999,1.94,-9999
20010104  9:35,3.073,-9999,1.84,-9999
20010104  9:50,3.073,-9999,1.84,-9999
20010104 10:05,3.082,-9999,1.94,-9999
20010104 10:20,3.078,-9999,1.89,-9999
20010104 10:35,3.078,-9999,1.89,-9999
20010104 10:50,3.078,-9999,1.89,-9999
20010104 11:05,3.078,-9999,1.89,-9999
20010104 11:20,3.082,-9999,1.94,-9999
20010104 11:35,3.082,-9999,1.94,-9999
20010104 11:50,3.082,-9999,1.94,-9999
20010104 12:05,3.082,-9999,1.94,-9999
20010104 12:20,3.082,-9999,1.94,-9999
20010104 12:35,3.082,-9999,1.94,-9999
20010104 12:50,3.082,-9999,1.94,-9999
20010104 13:05,3.082,-9999,1.94,-9999
20010104 13:20,3.082,-9999,1.94,-9999
20010104 13:35,3.082,-9999,1.94,-9999
20010104 13:50,3.082,-9999,1.94,-9999
20010104 14:05,3.082,-9999,1.94,-9999
20010104 14:20,3.082,-9999,1.94,-9999
20010104 14:35,3.082,-9999,1.94,-9999
20010104 14:50,3.082,-9999,1.94,-9999
20010104 15:05,3.082,-9999,1.94,-9999
20010104 15:20,3.082,-9999,1.94,-9999
20010104 15:35,3.082,-9999,1.94,-9999
20010104 15:50,3.082,-9999,1.94,-9999
20010104 16:05,3.082,-9999,1.94,-9999
20010104 16:20,3.087,-9999,1.99,-9999
20010104 16:35,3.078,-9999,1.89,-9999
20010104 16:50,3.087,-9999,1.99,-9999
20010104 17:05,3.087,-9999,1.99,-9999
20010104 17:20,3.078,-9999,1.89,-9999
20010104 17:35,3.087,-9999,1.99,-9999
20010104 17:50,3.078,-9999,1.89,-9999
20010104 18:05,3.087,-9999,1.99,-9999
20010104 18:20,3.087,-9999,1.99,-9999
20010104 18:35,3.087,-9999,1.99,-9999
20010104 18:50,3.078,-9999,1.89,-9999
20010104 19:05,3.082,-9999,1.94,-9999
20010104 19:20,3.082,-9999,1.94,-9999
20010104 19:35,3.082,-9999,1.94,-9999
20010104 19:50,3.082,-9999,1.94,-9999
20010104 20:05,3.082,-9999,1.94,-9999
20010104 20:20,3.082,-9999,1.94,-9999
20010104 20:35,3.078,-9999,1.89,-9999
20010104 20:50,3.078,-9999,1.89,-9999
20010104 21:05,3.078,-9999,1.89,-9999
20010104 21:20,3.078,-9999,1.89,-9999
20010104 21:35,3.082,-9999,1.94,-9999
20010104 21:50,3.078,-9999,1.89,-9999
20010104 22:05,3.078,-9999,1.89,-9999
20010104 22:20,3.082,-9999,1.94,-9999
20010104 22:35,3.078,-9999,1.89,-9999
20010104 22:50,3.082,-9999,1.94,-9999
20010104 23:05,3.082,-9999,1.94,-9999
20010104 23:20,3.078,-9999,1.89,-9999
20010104 23:35,3.082,-9999,1.94,-9999
20010104 23:50,3.078,-9999,1.89,-9999
20010105  0:05,3.078,-9999,1.89,-9999
20010105  0:20,3.082,-9999,1.94,-9999
20010105  0:35,3.078,-9999,1.89,-9999
20010105  0:50,3.078,-9999,1.89,-9999
20010105  1:05,3.073,-9999,1.84,-9999
20010105  1:20,3.073,-9999,1.84,-9999
20010105  1:35,3.073,-9999,1.84,-9999
20010105  1:50,3.073,-9999,1.84,-9999
20010105  2:05,3.073,-9999,1.84,-9999
20010105  2:20,3.078,-9999,1.89,-9999
20010105  2:35,3.073,-9999,1.84,-9999
20010105  2:50,3.078,-9999,1.89,-9999
20010105  3:05,3.073,-9999,1.84,-9999
20010105  3:20,3.078,-9999,1.89,-9999
20010105  3:35,3.078,-9999,1.89,-9999
20010105  3:50,3.078,-9999,1.89,-9999
20010105  4:05,3.069,-9999,1.79,-9999
20010105  4:20,3.078,-9999,1.89,-9999
20010105  4:35,3.078,-9999,1.89,-9999
20010105  4:50,3.078,-9999,1.89,-9999
20010105  5:05,3.073,-9999,1.84,-9999
20010105  5:20,3.073,-9999,1.84,-9999
20010105  5:35,3.073,-9999,1.84,-9999
20010105  5:50,3.073,-9999,1.84,-9999
20010105  6:05,3.073,-9999,1.84,-9999
20010105  6:20,3.078,-9999,1.89,-9999
20010105  6:35,3.078,-9999,1.89,-9999
20010105  6:50,3.069,-9999,1.79,-9999
20010105  7:05,3.078,-9999,1.89,-9999
20010105  7:20,3.073,-9999,1.84,-9999
20010105  7:35,3.073,-9999,1.84,-9999
20010105  7:50,3.078,-9999,1.89,-9999
20010105  8:05,3.078,-9999,1.89,-9999
20010105  8:20,3.073,-9999,1.84,-9999
20010105  8:35,3.073,-9999,1.84,-9999
20010105  8:50,3.073,-9999,1.84,-9999
20010105  9:05,3.078,-9999,1.89,-9999
20010105  9:20,3.073,-9999,1.84,-9999
20010105  9:35,3.073,-9999,1.84,-9999
20010105  9:50,3.078,-9999,1.89,-9999
20010105 10:05,3.069,-9999,1.79,-9999
20010105 10:20,3.078,-9999,1.89,-9999
20010105 10:35,3.078,-9999,1.89,-9999
20010105 10:50,3.078,-9999,1.89,-9999
20010105 11:05,3.069,-9999,1.79,-9999
20010105 11:20,3.078,-9999,1.89,-9999
20010105 11:35,3.078,-9999,1.89,-9999
20010105 11:50,3.073,-9999,1.84,-9999
20010105 12:05,3.073,-9999,1.84,-9999
20010105 12:20,3.078,-9999,1.89,-9999
20010105 12:35,3.078,-9999,1.89,-9999
20010105 12:50,3.078,-9999,1.89,-9999
20010105 13:05,3.078,-9999,1.89,-9999
20010105 13:20,3.082,-9999,1.94,-9999
20010105 13:35,3.078,-9999,1.89,-9999
20010105 13:50,3.082,-9999,1.94,-9999
20010105 14:05,3.078,-9999,1.89,-9999
20010105 14:20,3.082,-9999,1.94,-9999
20010105 14:35,3.087,-9999,1.99,-9999
20010105 14:50,3.078,-9999,1.89,-9999
20010105 15:05,3.078,-9999,1.89,-9999
20010105 15:20,3.087,-9999,1.99,-9999
20010105 15:35,3.082,-9999,1.94,-9999
20010105 15:50,3.087,-9999,1.99,-9999
20010105 16:05,3.087,-9999,1.99,-9999
20010105 16:20,3.082,-9999,1.94,-9999
20010105 16:35,3.082,-9999,1.94,-9999
20010105 16:50,3.087,-9999,1.99,-9999
20010105 17:05,3.087,-9999,1.99,-9999
20010105 17:20,3.082,-9999,1.94,-9999
20010105 17:35,3.087,-9999,1.99,-9999
20010105 17:50,3.078,-9999,1.89,-9999
20010105 18:05,3.078,-9999,1.89,-9999
20010105 18:20,3.087,-9999,1.99,-9999
20010105 18:35,3.078,-9999,1.89,-9999
20010105 18:50,3.087,-9999,1.99,-9999
20010105 19:05,3.087,-9999,1.99,-9999
20010105 19:20,3.078,-9999,1.89,-9999
20010105 19:35,3.087,-9999,1.99,-9999
20010105 19:50,3.078,-9999,1.89,-9999
20010105 20:05,3.078,-9999,1.89,-9999
20010105 20:20,3.087,-9999,1.99,-9999
20010105 20:35,3.078,-9999,1.89,-9999
20010105 20:50,3.087,-9999,1.99,-9999
20010105 21:05,3.087,-9999,1.99,-9999
20010105 21:20,3.078,-9999,1.89,-9999
20010105 21:35,3.087,-9999,1.99,-9999
20010105 21:50,3.078,-9999,1.89,-9999
20010105 22:05,3.078,-9999,1.89,-9999
20010105 22:20,3.087,-9999,1.99,-9999
20010105 22:35,3.078,-9999,1.89,-9999
20010105 22:50,3.087,-9999,1.99,-9999
20010105 23:05,3.087,-9999,1.99,-9999
20010105 23:20,3.078,-9999,1.89,-9999
20010105 23:35,3.087,-9999,1.99,-9999
20010105 23:50,3.078,-9999,1.89,-9999
20010106  0:05,3.078,-9999,1.89,-9999
20010106  0:20,3.087,-9999,1.99,-9999
20010106  0:35,3.078,-9999,1.89,-9999
20010106  0:50,3.078,-9999,1.89,-9999
20010106  1:05,3.087,-9999,1.99,-9999
20010106  1:20,3.078,-9999,1.89,-9999
20010106  1:35,3.078,-9999,1.89,-9999
20010106  1:50,3.082,-9999,1.94,-9999
20010106  2:05,3.082,-9999,1.94,-9999
20010106  2:20,3.082,-9999,1.94,-9999
20010106  2:35,3.082,-9999,1.94,-9999
20010106  2:50,3.082,-9999,1.94,-9999
20010106  3:05,3.082,-9999,1.94,-9999
20010106  3:20,3.082,-9999,1.94,-9999
20010106  3:35,3.082,-9999,1.94,-9999
20010106  3:50,3.082,-9999,1.94,-9999
20010106  4:05,3.082,-9999,1.94,-9999
20010106  4:20,3.082,-9999,1.94,-9999
20010106  4:35,3.082,-9999,1.94,-9999
20010106  4:50,3.082,-9999,1.94,-9999
20010106  5:05,3.082,-9999,1.94,-9999
20010106  5:20,3.082,-9999,1.94,-9999
20010106  5:35,3.082,-9999,1.94,-9999
20010106  5:50,3.082,-9999,1.94,-9999
20010106  6:05,3.082,-9999,1.94,-9999
20010106  6:20,3.082,-9999,1.94,-9999
20010106  6:35,3.082,-9999,1.94,-9999
20010106  6:50,3.082,-9999,1.94,-9999
20010106  7:05,3.082,-9999,1.94,-9999
20010106  7:20,3.082,-9999,1.94,-9999
20010106  7:35,3.082,-9999,1.94,-9999
20010106  7:50,3.082,-9999,1.94,-9999
20010106  8:05,3.082,-9999,1.94,-9999
20010106  8:20,3.082,-9999,1.94,-9999
20010106  8:35,3.078,-9999,1.89,-9999
20010106  8:50,3.078,-9999,1.89,-9999
20010106  9:05,3.087,-9999,1.99,-9999
20010106  9:20,3.078,-9999,1.89,-9999
20010106  9:35,3.082,-9999,1.94,-9999
20010106  9:50,3.082,-9999,1.94,-9999
20010106 10:05,3.082,-9999,1.94,-9999
20010106 10:20,3.082,-9999,1.94,-9999
20010106 10:35,3.082,-9999,1.94,-9999
20010106 10:50,3.078,-9999,1.89,-9999
20010106 11:05,3.078,-9999,1.89,-9999
20010106 11:20,3.082,-9999,1.94,-9999
20010106 11:35,3.082,-9999,1.94,-9999
20010106 11:50,3.078,-9999,1.89,-9999
20010106 12:05,3.082,-9999,1.94,-9999
20010106 12:20,3.078,-9999,1.89,-9999
20010106 12:35,3.078,-9999,1.89,-9999
20010106 12:50,3.078,-9999,1.89,-9999
20010106 13:05,3.082,-9999,1.94,-9999
20010106 13:20,3.078,-9999,1.89,-9999
20010106 13:35,3.078,-9999,1.89,-9999
20010106 13:50,3.078,-9999,1.89,-9999
20010106 14:05,3.082,-9999,1.94,-9999
20010106 14:20,3.078,-9999,1.89,-9999
20010106 14:35,3.082,-9999,1.94,-9999
20010106 14:50,3.078,-9999,1.89,-9999
20010106 15:05,3.087,-9999,1.99,-9999
20010106 15:20,3.078,-9999,1.89,-9999
20010106 15:35,3.082,-9999,1.94,-9999
20010106 15:50,3.082,-9999,1.94,-9999
20010106 16:05,3.082,-9999,1.94,-9999
20010106 16:20,3.082,-9999,1.94,-9999
20010106 16:35,3.082,-9999,1.94,-9999
20010106 16:50,3.082,-9999,1.94,-9999
20010106 17:05,3.082,-9999,1.94,-9999
20010106 17:20,3.082,-9999,1.94,-9999
20010106 17:35,3.087,-9999,1.99,-9999
20010106 17:50,3.082,-9999,1.94,-9999
20010106 18:05,3.082,-9999,1.94,-9999
20010106 18:20,3.078,-9999,1.89,-9999
20010106 18:35,3.078,-9999,1.89,-9999
20010106 18:50,3.078,-9999,1.89,-9999
20010106 19:05,3.087,-9999,1.99,-9999
20010106 19:20,3.078,-9999,1.89,-9999
20010106 19:35,3.082,-9999,1.94,-9999
20010106 19:50,3.082,-9999,1.94,-9999
20010106 20:05,3.082,-9999,1.94,-9999
20010106 20:20,3.082,-9999,1.94,-9999
20010106 20:35,3.087,-9999,1.99,-9999
20010106 20:50,3.082,-9999,1.94,-9999
20010106 21:05,3.082,-9999,1.94,-9999
20010106 21:20,3.082,-9999,1.94,-9999
20010106 21:35,3.082,-9999,1.94,-9999
20010106 21:50,3.082,-9999,1.94,-9999
20010106 22:05,3.082,-9999,1.94,-9999
20010106 22:20,3.082,-9999,1.94,-9999
20010106 22:35,3.082,-9999,1.94,-9999
20010106 22:50,3.082,-9999,1.94,-9999
20010106 23:05,3.082,-9999,1.94,-9999
20010106 23:20,3.082,-9999,1.94,-9999
20010106 23:35,3.078,-9999,1.89,-9999
20010106 23:50,3.082,-9999,1.94,-9999
20010107  0:05,3.082,-9999,1.94,-9999
20010107  0:20,3.073,-9999,1.84,-9999
