Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19730104  9:15,-9999,2.96,-9999,9
19730104  9:30,-9999,2.96,-9999,9
19730104  9:45,-9999,2.96,-9999,9
19730104 10:00,2.93,-9999,7.65,-9999
19730104 10:15,-9999,2.93,-9999,7.65
19730104 10:30,-9999,2.93,-9999,7.65
19730104 10:45,-9999,2.93,-9999,7.65
19730104 11:00,2.92,-9999,7.15,-9999
19730104 11:15,-9999,2.92,-9999,7.15
19730104 11:30,-9999,2.92,-9999,7.15
19730104 11:45,-9999,2.92,-9999,7.15
19730104 12:00,2.91,-9999,6.65,-9999
19730104 12:15,-9999,2.91,-9999,6.65
19730104 12:30,-9999,2.91,-9999,6.65
19730104 12:45,-9999,2.91,-9999,6.65
19730104 13:00,2.89,-9999,5.95,-9999
19730104 13:15,-9999,2.89,-9999,5.95
19730104 13:30,-9999,2.89,-9999,5.95
19730104 13:45,-9999,2.89,-9999,5.95
19730104 14:00,-9999,2.89,-9999,5.95
19730104 14:15,-9999,2.89,-9999,5.95
19730104 14:30,-9999,2.89,-9999,5.95
19730104 14:45,-9999,2.89,-9999,5.95
19730104 15:00,2.88,-9999,5.55,-9999
19730104 15:15,-9999,2.88,-9999,5.55
19730104 15:30,-9999,2.88,-9999,5.55
19730104 15:45,-9999,2.88,-9999,5.55
19730104 16:00,-9999,2.88,-9999,5.55
19730104 16:15,-9999,2.88,-9999,5.55
19730104 16:30,-9999,2.88,-9999,5.55
19730104 16:45,-9999,2.88,-9999,5.55
19730104 17:00,-9999,2.88,-9999,5.55
19730104 17:15,-9999,2.88,-9999,5.55
19730104 17:30,-9999,2.88,-9999,5.55
19730104 17:45,-9999,2.88,-9999,5.55
19730104 18:00,-9999,2.88,-9999,5.55
19730104 18:15,-9999,2.88,-9999,5.55
19730104 18:30,-9999,2.88,-9999,5.55
19730104 18:45,-9999,2.88,-9999,5.55
19730104 19:00,-9999,2.88,-9999,5.55
19730104 19:15,-9999,2.88,-9999,5.55
19730104 19:30,-9999,2.88,-9999,5.55
19730104 19:45,-9999,2.88,-9999,5.55
19730104 20:00,-9999,2.88,-9999,5.55
19730104 20:15,-9999,2.88,-9999,5.55
19730104 20:30,-9999,2.88,-9999,5.55
19730104 20:45,-9999,2.88,-9999,5.55
19730104 21:00,-9999,2.88,-9999,5.55
19730104 21:15,-9999,2.88,-9999,5.55
19730104 21:30,-9999,2.88,-9999,5.55
19730104 21:45,-9999,2.88,-9999,5.55
19730104 22:00,-9999,2.88,-9999,5.55
19730104 22:15,-9999,2.88,-9999,5.55
19730104 22:30,-9999,2.88,-9999,5.55
19730104 22:45,-9999,2.88,-9999,5.55
19730104 23:00,-9999,2.88,-9999,5.55
19730104 23:15,-9999,2.88,-9999,5.55
19730104 23:30,-9999,2.88,-9999,5.55
19730104 23:45,-9999,2.88,-9999,5.55
19730105  0:00,2.88,-9999,5.55,-9999
19730105  0:15,-9999,2.88,-9999,5.55
19730105  0:30,-9999,2.88,-9999,5.55
19730105  0:45,-9999,2.88,-9999,5.55
19730105  1:00,2.88,-9999,5.55,-9999
19730105  1:15,-9999,2.88,-9999,5.55
19730105  1:30,-9999,2.88,-9999,5.55
19730105  1:45,-9999,2.88,-9999,5.55
19730105  2:00,-9999,2.88,-9999,5.55
19730105  2:15,-9999,2.88,-9999,5.55
19730105  2:30,-9999,2.88,-9999,5.55
19730105  2:45,-9999,2.88,-9999,5.55
19730105  3:00,-9999,2.88,-9999,5.55
19730105  3:15,-9999,2.88,-9999,5.55
19730105  3:30,-9999,2.88,-9999,5.55
19730105  3:45,-9999,2.88,-9999,5.55
19730105  4:00,-9999,2.88,-9999,5.55
19730105  4:15,-9999,2.88,-9999,5.55
19730105  4:30,-9999,2.88,-9999,5.55
19730105  4:45,-9999,2.88,-9999,5.55
19730105  5:00,-9999,2.88,-9999,5.55
19730105  5:15,-9999,2.88,-9999,5.55
19730105  5:30,-9999,2.88,-9999,5.55
19730105  5:45,-9999,2.88,-9999,5.55
19730105  6:00,-9999,2.88,-9999,5.55
19730105  6:15,-9999,2.88,-9999,5.55
19730105  6:30,-9999,2.88,-9999,5.55
19730105  6:45,-9999,2.88,-9999,5.55
19730105  7:00,-9999,2.88,-9999,5.55
19730105  7:15,-9999,2.88,-9999,5.55
19730105  7:30,-9999,2.88,-9999,5.55
19730105  7:45,-9999,2.88,-9999,5.55
19730105  8:00,-9999,2.88,-9999,5.55
19730105  8:15,-9999,2.88,-9999,5.55
19730105  8:30,-9999,2.88,-9999,5.55
19730105  8:45,-9999,2.88,-9999,5.55
19730105  9:00,-9999,2.88,-9999,5.55
19730105  9:15,-9999,2.88,-9999,5.55
19730105  9:30,-9999,2.88,-9999,5.55
19730105  9:45,-9999,2.88,-9999,5.55
19730105 10:00,-9999,2.88,-9999,5.55
19730105 10:15,-9999,2.88,-9999,5.55
19730105 10:30,-9999,2.88,-9999,5.55
19730105 10:45,-9999,2.88,-9999,5.55
19730105 11:00,-9999,2.88,-9999,5.55
19730105 11:15,-9999,2.88,-9999,5.55
19730105 11:30,-9999,2.88,-9999,5.55
19730105 11:45,-9999,2.88,-9999,5.55
19730105 12:00,-9999,2.88,-9999,5.55
19730105 12:15,-9999,2.88,-9999,5.55
19730105 12:30,-9999,2.88,-9999,5.55
19730105 12:45,-9999,2.88,-9999,5.55
19730105 13:00,2.87,-9999,5.1,-9999
19730105 13:15,-9999,2.87,-9999,5.1
19730105 13:30,-9999,2.87,-9999,5.1
19730105 13:45,-9999,2.87,-9999,5.1
19730105 14:00,-9999,2.87,-9999,5.1
19730105 14:15,-9999,2.87,-9999,5.1
19730105 14:30,-9999,2.87,-9999,5.1
19730105 14:45,-9999,2.87,-9999,5.1
19730105 15:00,-9999,2.87,-9999,5.1
19730105 15:15,-9999,2.87,-9999,5.1
19730105 15:30,-9999,2.87,-9999,5.1
19730105 15:45,-9999,2.87,-9999,5.1
19730105 16:00,-9999,2.87,-9999,5.1
19730105 16:15,-9999,2.87,-9999,5.1
19730105 16:30,-9999,2.87,-9999,5.1
19730105 16:45,-9999,2.87,-9999,5.1
19730105 17:00,-9999,2.87,-9999,5.1
19730105 17:15,-9999,2.87,-9999,5.1
19730105 17:30,-9999,2.87,-9999,5.1
19730105 17:45,-9999,2.87,-9999,5.1
19730105 18:00,-9999,2.87,-9999,5.1
19730105 18:15,-9999,2.87,-9999,5.1
19730105 18:30,-9999,2.87,-9999,5.1
19730105 18:45,-9999,2.87,-9999,5.1
19730105 19:00,-9999,2.87,-9999,5.1
19730105 19:15,-9999,2.87,-9999,5.1
19730105 19:30,-9999,2.87,-9999,5.1
19730105 19:45,-9999,2.87,-9999,5.1
19730105 20:00,-9999,2.87,-9999,5.1
19730105 20:15,-9999,2.87,-9999,5.1
19730105 20:30,-9999,2.87,-9999,5.1
19730105 20:45,-9999,2.87,-9999,5.1
19730105 21:00,-9999,2.87,-9999,5.1
19730105 21:15,-9999,2.87,-9999,5.1
19730105 21:30,-9999,2.87,-9999,5.1
19730105 21:45,-9999,2.87,-9999,5.1
19730105 22:00,-9999,2.87,-9999,5.1
19730105 22:15,-9999,2.87,-9999,5.1
19730105 22:30,-9999,2.87,-9999,5.1
19730105 22:45,-9999,2.87,-9999,5.1
19730105 23:00,-9999,2.87,-9999,5.1
19730105 23:15,-9999,2.87,-9999,5.1
19730105 23:30,-9999,2.87,-9999,5.1
19730105 23:45,-9999,2.87,-9999,5.1
19730106  0:00,2.87,-9999,5.1,-9999
19730106  0:15,-9999,2.87,-9999,5.1
19730106  0:30,-9999,2.87,-9999,5.1
19730106  0:45,-9999,2.87,-9999,5.1
19730106  1:00,2.87,-9999,5.1,-9999
19730106  1:15,-9999,2.87,-9999,5.1
19730106  1:30,-9999,2.87,-9999,5.1
19730106  1:45,-9999,2.87,-9999,5.1
19730106  2:00,-9999,2.87,-9999,5.1
19730106  2:15,-9999,2.87,-9999,5.1
19730106  2:30,-9999,2.87,-9999,5.1
19730106  2:45,-9999,2.87,-9999,5.1
19730106  3:00,-9999,2.87,-9999,5.1
19730106  3:15,-9999,2.87,-9999,5.1
19730106  3:30,-9999,2.87,-9999,5.1
19730106  3:45,-9999,2.87,-9999,5.1
19730106  4:00,-9999,2.87,-9999,5.1
19730106  4:15,-9999,2.87,-9999,5.1
19730106  4:30,-9999,2.87,-9999,5.1
19730106  4:45,-9999,2.87,-9999,5.1
19730106  5:00,-9999,2.87,-9999,5.1
19730106  5:15,-9999,2.87,-9999,5.1
19730106  5:30,-9999,2.87,-9999,5.1
19730106  5:45,-9999,2.87,-9999,5.1
19730106  6:00,-9999,2.87,-9999,5.1
19730106  6:15,-9999,2.87,-9999,5.1
19730106  6:30,-9999,2.87,-9999,5.1
19730106  6:45,-9999,2.87,-9999,5.1
19730106  7:00,-9999,2.87,-9999,5.1
19730106  7:15,-9999,2.87,-9999,5.1
19730106  7:30,-9999,2.87,-9999,5.1
19730106  7:45,-9999,2.87,-9999,5.1
19730106  8:00,-9999,2.87,-9999,5.1
19730106  8:15,-9999,2.87,-9999,5.1
19730106  8:30,-9999,2.87,-9999,5.1
19730106  8:45,-9999,2.87,-9999,5.1
19730106  9:00,-9999,2.87,-9999,5.1
19730106  9:15,-9999,2.87,-9999,5.1
19730106  9:30,-9999,2.87,-9999,5.1
19730106  9:45,-9999,2.87,-9999,5.1
19730106 10:00,-9999,2.87,-9999,5.1
19730106 10:15,-9999,2.87,-9999,5.1
19730106 10:30,-9999,2.87,-9999,5.1
19730106 10:45,-9999,2.87,-9999,5.1
19730106 11:00,-9999,2.87,-9999,5.1
19730106 11:15,-9999,2.87,-9999,5.1
19730106 11:30,-9999,2.87,-9999,5.1
19730106 11:45,-9999,2.87,-9999,5.1
19730106 12:00,-9999,2.87,-9999,5.1
19730106 12:15,-9999,2.87,-9999,5.1
19730106 12:30,-9999,2.87,-9999,5.1
19730106 12:45,-9999,2.87,-9999,5.1
19730106 13:00,-9999,2.87,-9999,5.1
19730106 13:15,-9999,2.87,-9999,5.1
19730106 13:30,-9999,2.87,-9999,5.1
19730106 13:45,-9999,2.87,-9999,5.1
19730106 14:00,-9999,2.87,-9999,5.1
19730106 14:15,-9999,2.87,-9999,5.1
19730106 14:30,-9999,2.87,-9999,5.1
19730106 14:45,-9999,2.87,-9999,5.1
19730106 15:00,2.84,-9999,4.3,-9999
19730106 15:15,-9999,2.84,-9999,4.3
19730106 15:30,-9999,2.84,-9999,4.3
19730106 15:45,-9999,2.84,-9999,4.3
19730106 16:00,-9999,2.84,-9999,4.3
19730106 16:15,-9999,2.84,-9999,4.3
19730106 16:30,-9999,2.84,-9999,4.3
19730106 16:45,-9999,2.84,-9999,4.3
19730106 17:00,-9999,2.84,-9999,4.3
19730106 17:15,-9999,2.84,-9999,4.3
19730106 17:30,-9999,2.84,-9999,4.3
19730106 17:45,-9999,2.84,-9999,4.3
19730106 18:00,-9999,2.84,-9999,4.3
19730106 18:15,-9999,2.84,-9999,4.3
19730106 18:30,-9999,2.84,-9999,4.3
19730106 18:45,-9999,2.84,-9999,4.3
19730106 19:00,-9999,2.84,-9999,4.3
19730106 19:15,-9999,2.84,-9999,4.3
19730106 19:30,-9999,2.84,-9999,4.3
19730106 19:45,-9999,2.84,-9999,4.3
19730106 20:00,2.86,-9999,4.75,-9999
19730106 20:15,-9999,2.86,-9999,4.75
19730106 20:30,-9999,2.86,-9999,4.75
19730106 20:45,-9999,2.86,-9999,4.75
19730106 21:00,-9999,2.86,-9999,4.75
19730106 21:15,-9999,2.86,-9999,4.75
19730106 21:30,-9999,2.86,-9999,4.75
19730106 21:45,-9999,2.86,-9999,4.75
19730106 22:00,-9999,2.86,-9999,4.75
19730106 22:15,-9999,2.86,-9999,4.75
19730106 22:30,-9999,2.86,-9999,4.75
19730106 22:45,-9999,2.86,-9999,4.75
19730106 23:00,-9999,2.86,-9999,4.75
19730106 23:15,-9999,2.86,-9999,4.75
19730106 23:30,-9999,2.86,-9999,4.75
19730106 23:45,-9999,2.86,-9999,4.75
19730107  0:00,2.86,-9999,4.75,-9999
19730107  0:15,-9999,2.86,-9999,4.75
19730107  0:30,-9999,2.86,-9999,4.75
