Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
20090101 12:10,3.074,-9999,2.05,-9999
20090101 12:25,3.072,-9999,2.03,-9999
20090101 12:40,3.074,-9999,2.05,-9999
20090101 12:55,3.073,-9999,2.04,-9999
20090101 13:10,3.074,-9999,2.05,-9999
20090101 13:25,3.074,-9999,2.05,-9999
20090101 13:40,3.073,-9999,2.03,-9999
20090101 13:55,3.073,-9999,2.04,-9999
20090101 14:10,3.074,-9999,2.05,-9999
20090101 14:25,3.074,-9999,2.05,-9999
20090101 14:40,3.071,-9999,2.01,-9999
20090101 14:55,3.071,-9999,2.01,-9999
20090101 15:10,3.072,-9999,2.02,-9999
20090101 15:25,3.073,-9999,2.03,-9999
20090101 15:40,3.075,-9999,2.06,-9999
20090101 15:55,3.075,-9999,2.05,-9999
20090101 16:10,3.076,-9999,2.07,-9999
20090101 16:25,3.077,-9999,2.09,-9999
20090101 16:40,3.079,-9999,2.11,-9999
20090101 16:55,3.081,-9999,2.14,-9999
20090101 17:10,3.082,-9999,2.15,-9999
20090101 17:25,3.084,-9999,2.17,-9999
20090101 17:40,3.083,-9999,2.16,-9999
20090101 17:55,3.085,-9999,2.19,-9999
20090101 18:10,3.086,-9999,2.2,-9999
20090101 18:25,3.085,-9999,2.19,-9999
20090101 18:40,3.086,-9999,2.2,-9999
20090101 18:55,3.087,-9999,2.21,-9999
20090101 19:10,3.087,-9999,2.21,-9999
20090101 19:25,3.087,-9999,2.21,-9999
20090101 19:40,3.084,-9999,2.18,-9999
20090101 19:55,3.086,-9999,2.2,-9999
20090101 20:10,3.089,-9999,2.23,-9999
20090101 20:25,3.089,-9999,2.23,-9999
20090101 20:40,3.087,-9999,2.22,-9999
20090101 20:55,3.089,-9999,2.23,-9999
20090101 21:10,3.088,-9999,2.23,-9999
20090101 21:25,3.088,-9999,2.22,-9999
20090101 21:40,3.086,-9999,2.2,-9999
20090101 21:55,3.086,-9999,2.2,-9999
20090101 22:10,3.088,-9999,2.23,-9999
20090101 22:25,3.087,-9999,2.21,-9999
20090101 22:40,3.086,-9999,2.2,-9999
20090101 22:55,3.086,-9999,2.2,-9999
20090101 23:10,3.086,-9999,2.2,-9999
20090101 23:25,3.086,-9999,2.19,-9999
20090101 23:40,3.085,-9999,2.19,-9999
20090101 23:55,3.085,-9999,2.18,-9999
20090102  0:10,3.086,-9999,2.2,-9999
20090102  0:25,3.084,-9999,2.17,-9999
20090102  0:40,3.085,-9999,2.18,-9999
20090102  0:55,3.083,-9999,2.16,-9999
20090102  1:10,3.082,-9999,2.15,-9999
20090102  1:25,3.081,-9999,2.13,-9999
20090102  1:40,3.082,-9999,2.14,-9999
20090102  1:55,3.081,-9999,2.13,-9999
20090102  2:10,3.081,-9999,2.13,-9999
20090102  2:25,3.08,-9999,2.12,-9999
20090102  2:40,3.081,-9999,2.13,-9999
20090102  2:55,3.08,-9999,2.13,-9999
20090102  3:10,3.081,-9999,2.13,-9999
20090102  3:25,3.081,-9999,2.13,-9999
20090102  3:40,3.081,-9999,2.13,-9999
20090102  3:55,3.081,-9999,2.13,-9999
20090102  4:10,3.081,-9999,2.13,-9999
20090102  4:25,3.082,-9999,2.14,-9999
20090102  4:40,3.082,-9999,2.14,-9999
20090102  4:55,3.08,-9999,2.13,-9999
20090102  5:10,3.082,-9999,2.15,-9999
20090102  5:25,3.082,-9999,2.15,-9999
20090102  5:40,3.083,-9999,2.16,-9999
20090102  5:55,3.082,-9999,2.14,-9999
20090102  6:10,3.082,-9999,2.15,-9999
20090102  6:25,3.083,-9999,2.16,-9999
20090102  6:40,3.083,-9999,2.16,-9999
20090102  6:55,3.084,-9999,2.17,-9999
20090102  7:10,3.083,-9999,2.16,-9999
20090102  7:25,3.083,-9999,2.16,-9999
20090102  7:40,3.082,-9999,2.15,-9999
20090102  7:55,3.082,-9999,2.15,-9999
20090102  8:10,3.081,-9999,2.14,-9999
20090102  8:25,3.083,-9999,2.16,-9999
20090102  8:40,3.081,-9999,2.14,-9999
20090102  8:55,3.084,-9999,2.17,-9999
20090102  9:10,3.083,-9999,2.16,-9999
20090102  9:25,3.082,-9999,2.15,-9999
20090102  9:40,3.083,-9999,2.16,-9999
20090102  9:55,3.082,-9999,2.15,-9999
20090102 10:10,3.081,-9999,2.13,-9999
20090102 10:25,3.081,-9999,2.13,-9999
20090102 10:40,3.082,-9999,2.15,-9999
20090102 10:55,3.081,-9999,2.13,-9999
20090102 11:10,3.083,-9999,2.16,-9999
20090102 11:25,3.08,-9999,2.12,-9999
20090102 11:40,3.081,-9999,2.14,-9999
20090102 11:55,3.081,-9999,2.14,-9999
20090102 12:10,3.082,-9999,2.15,-9999
20090102 12:25,3.081,-9999,2.14,-9999
20090102 12:40,3.083,-9999,2.16,-9999
20090102 12:55,3.082,-9999,2.15,-9999
20090102 13:10,3.083,-9999,2.16,-9999
20090102 13:25,3.081,-9999,2.14,-9999
20090102 13:40,3.084,-9999,2.18,-9999
20090102 13:55,3.084,-9999,2.18,-9999
20090102 14:10,3.084,-9999,2.17,-9999
20090102 14:25,3.081,-9999,2.14,-9999
20090102 14:40,3.081,-9999,2.13,-9999
20090102 14:55,3.079,-9999,2.11,-9999
20090102 15:10,3.078,-9999,2.09,-9999
20090102 15:25,3.078,-9999,2.1,-9999
20090102 15:40,3.08,-9999,2.12,-9999
20090102 15:55,3.079,-9999,2.11,-9999
20090102 16:10,3.08,-9999,2.13,-9999
20090102 16:25,3.082,-9999,2.15,-9999
20090102 16:40,3.082,-9999,2.14,-9999
20090102 16:55,3.084,-9999,2.17,-9999
20090102 17:10,3.084,-9999,2.17,-9999
20090102 17:25,3.085,-9999,2.19,-9999
20090102 17:40,3.088,-9999,2.22,-9999
20090102 17:55,3.086,-9999,2.2,-9999
20090102 18:10,3.088,-9999,2.23,-9999
20090102 18:25,3.087,-9999,2.22,-9999
20090102 18:40,3.09,-9999,2.25,-9999
20090102 18:55,3.09,-9999,2.25,-9999
20090102 19:10,3.089,-9999,2.24,-9999
20090102 19:25,3.09,-9999,2.26,-9999
20090102 19:40,3.092,-9999,2.27,-9999
20090102 19:55,3.09,-9999,2.26,-9999
20090102 20:10,3.089,-9999,2.24,-9999
20090102 20:25,3.09,-9999,2.25,-9999
20090102 20:40,3.089,-9999,2.23,-9999
20090102 20:55,3.09,-9999,2.25,-9999
20090102 21:10,3.089,-9999,2.23,-9999
20090102 21:25,3.09,-9999,2.26,-9999
20090102 21:40,3.09,-9999,2.25,-9999
20090102 21:55,3.089,-9999,2.24,-9999
20090102 22:10,3.088,-9999,2.23,-9999
20090102 22:25,3.091,-9999,2.26,-9999
20090102 22:40,3.09,-9999,2.25,-9999
20090102 22:55,3.09,-9999,2.25,-9999
20090102 23:10,3.091,-9999,2.26,-9999
20090102 23:25,3.089,-9999,2.24,-9999
20090102 23:40,3.09,-9999,2.25,-9999
20090102 23:55,3.089,-9999,2.24,-9999
20090103  0:10,3.089,-9999,2.24,-9999
20090103  0:25,3.088,-9999,2.23,-9999
20090103  0:40,3.089,-9999,2.24,-9999
20090103  0:55,3.089,-9999,2.24,-9999
20090103  1:10,3.09,-9999,2.26,-9999
20090103  1:25,3.089,-9999,2.24,-9999
20090103  1:40,3.089,-9999,2.24,-9999
20090103  1:55,3.088,-9999,2.22,-9999
20090103  2:10,3.088,-9999,2.22,-9999
20090103  2:25,3.087,-9999,2.21,-9999
20090103  2:40,3.086,-9999,2.2,-9999
20090103  2:55,3.085,-9999,2.18,-9999
20090103  3:10,3.087,-9999,2.21,-9999
20090103  3:25,3.087,-9999,2.21,-9999
20090103  3:40,3.085,-9999,2.19,-9999
20090103  3:55,3.085,-9999,2.19,-9999
20090103  4:10,3.084,-9999,2.17,-9999
20090103  4:25,3.085,-9999,2.19,-9999
20090103  4:40,3.086,-9999,2.19,-9999
20090103  4:55,3.086,-9999,2.19,-9999
20090103  5:10,3.085,-9999,2.18,-9999
20090103  5:25,3.083,-9999,2.16,-9999
20090103  5:40,3.086,-9999,2.19,-9999
20090103  5:55,3.086,-9999,2.19,-9999
20090103  6:10,3.085,-9999,2.19,-9999
20090103  6:25,3.086,-9999,2.2,-9999
20090103  6:40,3.084,-9999,2.18,-9999
20090103  6:55,3.084,-9999,2.17,-9999
20090103  7:10,3.084,-9999,2.18,-9999
20090103  7:25,3.085,-9999,2.19,-9999
20090103  7:40,3.087,-9999,2.21,-9999
20090103  7:55,3.086,-9999,2.2,-9999
20090103  8:10,3.084,-9999,2.17,-9999
20090103  8:25,3.083,-9999,2.16,-9999
20090103  8:40,3.082,-9999,2.15,-9999
20090103  8:55,3.081,-9999,2.13,-9999
20090103  9:10,3.08,-9999,2.13,-9999
20090103  9:25,3.079,-9999,2.11,-9999
20090103  9:40,3.079,-9999,2.11,-9999
20090103  9:55,3.077,-9999,2.09,-9999
20090103 10:10,3.077,-9999,2.09,-9999
20090103 10:25,3.076,-9999,2.07,-9999
20090103 10:40,3.075,-9999,2.07,-9999
20090103 10:55,3.075,-9999,2.06,-9999
20090103 11:10,3.073,-9999,2.03,-9999
20090103 11:25,3.074,-9999,2.04,-9999
20090103 11:40,3.074,-9999,2.04,-9999
20090103 11:55,3.073,-9999,2.03,-9999
20090103 12:10,3.074,-9999,2.04,-9999
20090103 12:25,3.073,-9999,2.03,-9999
20090103 12:40,3.074,-9999,2.04,-9999
20090103 12:55,3.074,-9999,2.04,-9999
20090103 13:10,3.074,-9999,2.05,-9999
20090103 13:25,3.073,-9999,2.04,-9999
20090103 13:40,3.073,-9999,2.03,-9999
20090103 13:55,3.073,-9999,2.03,-9999
20090103 14:10,3.071,-9999,2.01,-9999
20090103 14:25,3.071,-9999,2.01,-9999
20090103 14:40,3.069,-9999,1.99,-9999
20090103 14:55,3.069,-9999,1.99,-9999
20090103 15:10,3.069,-9999,1.99,-9999
20090103 15:25,3.069,-9999,1.98,-9999
20090103 15:40,3.071,-9999,2.01,-9999
20090103 15:55,3.071,-9999,2.01,-9999
20090103 16:10,3.074,-9999,2.05,-9999
20090103 16:25,3.076,-9999,2.07,-9999
20090103 16:40,3.078,-9999,2.09,-9999
20090103 16:55,3.081,-9999,2.14,-9999
20090103 17:10,3.082,-9999,2.15,-9999
20090103 17:25,3.083,-9999,2.17,-9999
20090103 17:40,3.083,-9999,2.17,-9999
20090103 17:55,3.085,-9999,2.19,-9999
20090103 18:10,3.086,-9999,2.2,-9999
20090103 18:25,3.087,-9999,2.21,-9999
20090103 18:40,3.087,-9999,2.21,-9999
20090103 18:55,3.087,-9999,2.21,-9999
20090103 19:10,3.087,-9999,2.22,-9999
20090103 19:25,3.087,-9999,2.22,-9999
20090103 19:40,3.088,-9999,2.23,-9999
20090103 19:55,3.086,-9999,2.2,-9999
20090103 20:10,3.088,-9999,2.22,-9999
20090103 20:25,3.088,-9999,2.23,-9999
20090103 20:40,3.088,-9999,2.23,-9999
20090103 20:55,3.088,-9999,2.22,-9999
20090103 21:10,3.088,-9999,2.23,-9999
20090103 21:25,3.089,-9999,2.23,-9999
20090103 21:40,3.088,-9999,2.23,-9999
20090103 21:55,3.088,-9999,2.23,-9999
20090103 22:10,3.089,-9999,2.24,-9999
20090103 22:25,3.09,-9999,2.25,-9999
20090103 22:40,3.09,-9999,2.25,-9999
20090103 22:55,3.088,-9999,2.23,-9999
20090103 23:10,3.088,-9999,2.23,-9999
20090103 23:25,3.089,-9999,2.24,-9999
20090103 23:40,3.088,-9999,2.23,-9999
20090103 23:55,3.089,-9999,2.24,-9999
20090104  0:10,3.089,-9999,2.24,-9999
20090104  0:25,3.088,-9999,2.23,-9999
20090104  0:40,3.089,-9999,2.24,-9999
20090104  0:55,3.088,-9999,2.23,-9999
20090104  1:10,3.087,-9999,2.21,-9999
20090104  1:25,3.087,-9999,2.21,-9999
20090104  1:40,3.086,-9999,2.2,-9999
20090104  1:55,3.086,-9999,2.2,-9999
20090104  2:10,3.086,-9999,2.2,-9999
20090104  2:25,3.084,-9999,2.17,-9999
20090104  2:40,3.086,-9999,2.19,-9999
20090104  2:55,3.086,-9999,2.2,-9999
20090104  3:10,3.085,-9999,2.18,-9999
20090104  3:25,3.086,-9999,2.2,-9999
20090104  3:40,3.087,-9999,2.21,-9999
20090104  3:55,3.086,-9999,2.2,-9999
20090104  4:10,3.086,-9999,2.2,-9999
20090104  4:25,3.085,-9999,2.19,-9999
20090104  4:40,3.086,-9999,2.19,-9999
20090104  4:55,3.085,-9999,2.19,-9999
20090104  5:10,3.087,-9999,2.21,-9999
20090104  5:25,3.085,-9999,2.19,-9999
20090104  5:40,3.086,-9999,2.19,-9999
20090104  5:55,3.086,-9999,2.2,-9999
20090104  6:10,3.086,-9999,2.2,-9999
20090104  6:25,3.086,-9999,2.2,-9999
20090104  6:40,3.085,-9999,2.18,-9999
20090104  6:55,3.084,-9999,2.18,-9999
20090104  7:10,3.086,-9999,2.19,-9999
20090104  7:25,3.086,-9999,2.19,-9999
20090104  7:40,3.086,-9999,2.19,-9999
20090104  7:55,3.084,-9999,2.18,-9999
20090104  8:10,3.084,-9999,2.17,-9999
20090104  8:25,3.082,-9999,2.14,-9999
20090104  8:40,3.081,-9999,2.14,-9999
20090104  8:55,3.08,-9999,2.12,-9999
20090104  9:10,3.078,-9999,2.09,-9999
20090104  9:25,3.077,-9999,2.09,-9999
20090104  9:40,3.076,-9999,2.08,-9999
20090104  9:55,3.077,-9999,2.08,-9999
20090104 10:10,3.076,-9999,2.08,-9999
20090104 10:25,3.075,-9999,2.06,-9999
20090104 10:40,3.075,-9999,2.05,-9999
20090104 10:55,3.075,-9999,2.05,-9999
20090104 11:10,3.074,-9999,2.05,-9999
20090104 11:25,3.073,-9999,2.03,-9999
20090104 11:40,3.073,-9999,2.03,-9999
20090104 11:55,3.071,-9999,2.01,-9999
20090104 12:10,3.071,-9999,2.01,-9999
20090104 12:25,3.07,-9999,1.99,-9999
20090104 12:40,3.07,-9999,1.99,-9999
20090104 12:55,3.07,-9999,2,-9999
20090104 13:10,3.069,-9999,1.99,-9999
20090104 13:25,3.069,-9999,1.99,-9999
20090104 13:40,3.068,-9999,1.97,-9999
20090104 13:55,3.068,-9999,1.98,-9999
20090104 14:10,3.07,-9999,1.99,-9999
20090104 14:25,3.071,-9999,2.01,-9999
20090104 14:40,3.071,-9999,2.01,-9999
20090104 14:55,3.071,-9999,2.01,-9999
20090104 15:10,3.073,-9999,2.03,-9999
20090104 15:25,3.073,-9999,2.04,-9999
20090104 15:40,3.074,-9999,2.05,-9999
20090104 15:55,3.075,-9999,2.05,-9999
20090104 16:10,3.075,-9999,2.05,-9999
20090104 16:25,3.075,-9999,2.06,-9999
20090104 16:40,3.075,-9999,2.06,-9999
20090104 16:55,3.077,-9999,2.08,-9999
20090104 17:10,3.077,-9999,2.08,-9999
20090104 17:25,3.077,-9999,2.08,-9999
20090104 17:40,3.078,-9999,2.09,-9999
20090104 17:55,3.079,-9999,2.1,-9999
20090104 18:10,3.08,-9999,2.12,-9999
20090104 18:25,3.08,-9999,2.12,-9999
20090104 18:40,3.079,-9999,2.11,-9999
20090104 18:55,3.081,-9999,2.13,-9999
20090104 19:10,3.08,-9999,2.12,-9999
20090104 19:25,3.079,-9999,2.11,-9999
20090104 19:40,3.081,-9999,2.14,-9999
20090104 19:55,3.081,-9999,2.13,-9999
20090104 20:10,3.08,-9999,2.12,-9999
20090104 20:25,3.081,-9999,2.13,-9999
20090104 20:40,3.081,-9999,2.13,-9999
20090104 20:55,3.081,-9999,2.13,-9999
20090104 21:10,3.081,-9999,2.14,-9999
20090104 21:25,3.081,-9999,2.14,-9999
20090104 21:40,3.081,-9999,2.14,-9999
20090104 21:55,3.082,-9999,2.14,-9999
20090104 22:10,3.081,-9999,2.14,-9999
20090104 22:25,3.082,-9999,2.14,-9999
20090104 22:40,3.082,-9999,2.15,-9999
20090104 22:55,3.082,-9999,2.14,-9999
20090104 23:10,3.083,-9999,2.15,-9999
20090104 23:25,3.082,-9999,2.15,-9999
20090104 23:40,3.081,-9999,2.13,-9999
20090104 23:55,3.083,-9999,2.15,-9999
20090105  0:10,3.082,-9999,2.15,-9999
20090105  0:25,3.083,-9999,2.16,-9999
20090105  0:40,3.083,-9999,2.15,-9999
20090105  0:55,3.084,-9999,2.17,-9999
20090105  1:10,3.083,-9999,2.16,-9999
20090105  1:25,3.084,-9999,2.17,-9999
20090105  1:40,3.082,-9999,2.15,-9999
20090105  1:55,3.083,-9999,2.16,-9999
20090105  2:10,3.083,-9999,2.16,-9999
20090105  2:25,3.084,-9999,2.18,-9999
20090105  2:40,3.083,-9999,2.16,-9999
20090105  2:55,3.085,-9999,2.18,-9999
20090105  3:10,3.082,-9999,2.14,-9999
20090105  3:25,3.083,-9999,2.16,-9999
20090105  3:40,3.084,-9999,2.17,-9999
20090105  3:55,3.087,-9999,2.21,-9999
20090105  4:10,3.085,-9999,2.18,-9999
20090105  4:25,3.085,-9999,2.18,-9999
20090105  4:40,3.085,-9999,2.19,-9999
20090105  4:55,3.085,-9999,2.18,-9999
20090105  5:10,3.084,-9999,2.17,-9999
20090105  5:25,3.084,-9999,2.17,-9999
20090105  5:40,3.084,-9999,2.18,-9999
20090105  5:55,3.084,-9999,2.17,-9999
20090105  6:10,3.084,-9999,2.18,-9999
20090105  6:25,3.084,-9999,2.17,-9999
20090105  6:40,3.084,-9999,2.17,-9999
20090105  6:55,3.084,-9999,2.18,-9999
20090105  7:10,3.086,-9999,2.19,-9999
20090105  7:25,3.084,-9999,2.17,-9999
20090105  7:40,3.085,-9999,2.18,-9999
20090105  7:55,3.085,-9999,2.18,-9999
20090105  8:10,3.085,-9999,2.19,-9999
20090105  8:25,3.085,-9999,2.19,-9999
20090105  8:40,3.085,-9999,2.18,-9999
20090105  8:55,3.084,-9999,2.17,-9999
20090105  9:10,3.083,-9999,2.16,-9999
20090105  9:25,3.085,-9999,2.18,-9999
20090105  9:40,3.083,-9999,2.16,-9999
20090105  9:55,3.083,-9999,2.16,-9999
20090105 10:10,3.083,-9999,2.16,-9999
20090105 10:25,3.079,-9999,2.11,-9999
20090105 10:40,3.079,-9999,2.11,-9999
20090105 10:55,3.079,-9999,2.11,-9999
20090105 11:10,3.079,-9999,2.26,-9999
20090105 11:25,3.077,-9999,2.25,-9999
20090105 11:40,3.078,-9999,2.35,-9999
20090105 11:55,3.079,-9999,2.36,-9999
20090105 12:10,3.077,-9999,2.34,-9999
20090105 12:25,3.079,-9999,2.36,-9999
20090105 12:40,3.078,-9999,2.35,-9999
20090105 12:55,3.076,-9999,2.32,-9999
20090105 13:10,3.077,-9999,2.34,-9999
20090105 13:25,3.079,-9999,2.36,-9999
20090105 13:40,3.078,-9999,2.35,-9999
20090105 13:55,3.078,-9999,2.35,-9999
20090105 14:10,3.078,-9999,2.35,-9999
20090105 14:25,3.078,-9999,2.36,-9999
20090105 14:40,3.078,-9999,2.34,-9999
20090105 14:55,3.078,-9999,2.36,-9999
20090105 15:10,3.079,-9999,2.36,-9999
20090105 15:25,3.08,-9999,2.37,-9999
20090105 15:40,3.081,-9999,2.39,-9999
20090105 15:55,3.082,-9999,2.4,-9999
20090105 16:10,3.081,-9999,2.4,-9999
20090105 16:25,3.083,-9999,2.42,-9999
20090105 16:40,3.083,-9999,2.42,-9999
20090105 16:55,3.085,-9999,2.45,-9999
20090105 17:10,3.086,-9999,2.46,-9999
20090105 17:25,3.088,-9999,2.49,-9999
20090105 17:40,3.089,-9999,2.51,-9999
20090105 17:55,3.088,-9999,2.49,-9999
20090105 18:10,3.089,-9999,2.5,-9999
20090105 18:25,3.089,-9999,2.5,-9999
20090105 18:40,3.089,-9999,2.51,-9999
20090105 18:55,3.089,-9999,2.5,-9999
20090105 19:10,3.087,-9999,2.47,-9999
20090105 19:25,3.089,-9999,2.5,-9999
20090105 19:40,3.089,-9999,2.5,-9999
20090105 19:55,3.087,-9999,2.47,-9999
20090105 20:10,3.087,-9999,2.47,-9999
20090105 20:25,3.085,-9999,2.44,-9999
20090105 20:40,3.086,-9999,2.46,-9999
20090105 20:55,3.085,-9999,2.45,-9999
20090105 21:10,3.085,-9999,2.45,-9999
20090105 21:25,3.086,-9999,2.46,-9999
20090105 21:40,3.084,-9999,2.43,-9999
20090105 21:55,3.084,-9999,2.43,-9999
20090105 22:10,3.083,-9999,2.42,-9999
20090105 22:25,3.084,-9999,2.43,-9999
20090105 22:40,3.084,-9999,2.42,-9999
20090105 22:55,3.082,-9999,2.41,-9999
20090105 23:10,3.083,-9999,2.41,-9999
20090105 23:25,3.084,-9999,2.42,-9999
20090105 23:40,3.084,-9999,2.43,-9999
20090105 23:55,3.083,-9999,2.41,-9999
20090106  0:10,3.084,-9999,2.42,-9999
20090106  0:25,3.085,-9999,2.44,-9999
20090106  0:40,3.084,-9999,2.43,-9999
20090106  0:55,3.084,-9999,2.43,-9999
20090106  1:10,3.085,-9999,2.44,-9999
20090106  1:25,3.082,-9999,2.41,-9999
20090106  1:40,3.084,-9999,2.42,-9999
20090106  1:55,3.083,-9999,2.42,-9999
20090106  2:10,3.084,-9999,2.42,-9999
20090106  2:25,3.082,-9999,2.41,-9999
20090106  2:40,3.083,-9999,2.42,-9999
20090106  2:55,3.083,-9999,2.42,-9999
20090106  3:10,3.083,-9999,2.42,-9999
20090106  3:25,3.083,-9999,2.42,-9999
20090106  3:40,3.084,-9999,2.43,-9999
20090106  3:55,3.084,-9999,2.43,-9999
20090106  4:10,3.083,-9999,2.42,-9999
20090106  4:25,3.084,-9999,2.43,-9999
20090106  4:40,3.084,-9999,2.43,-9999
20090106  4:55,3.085,-9999,2.44,-9999
20090106  5:10,3.084,-9999,2.43,-9999
20090106  5:25,3.084,-9999,2.43,-9999
20090106  5:40,3.084,-9999,2.43,-9999
20090106  5:55,3.084,-9999,2.43,-9999
20090106  6:10,3.082,-9999,2.41,-9999
20090106  6:25,3.084,-9999,2.43,-9999
20090106  6:40,3.083,-9999,2.42,-9999
20090106  6:55,3.082,-9999,2.4,-9999
20090106  7:10,3.084,-9999,2.43,-9999
20090106  7:25,3.082,-9999,2.4,-9999
20090106  7:40,3.083,-9999,2.42,-9999
20090106  7:55,3.084,-9999,2.43,-9999
20090106  8:10,3.083,-9999,2.42,-9999
20090106  8:25,3.082,-9999,2.4,-9999
20090106  8:40,3.084,-9999,2.43,-9999
20090106  8:55,3.083,-9999,2.42,-9999
20090106  9:10,3.082,-9999,2.4,-9999
20090106  9:25,3.082,-9999,2.41,-9999
20090106  9:40,3.081,-9999,2.39,-9999
20090106  9:55,3.083,-9999,2.41,-9999
20090106 10:10,3.081,-9999,2.39,-9999
20090106 10:25,3.08,-9999,2.38,-9999
20090106 10:40,3.08,-9999,2.38,-9999
20090106 10:55,3.082,-9999,2.4,-9999
20090106 11:10,3.081,-9999,2.39,-9999
20090106 11:25,3.082,-9999,2.41,-9999
20090106 11:40,3.081,-9999,2.39,-9999
20090106 11:55,3.08,-9999,2.37,-9999
20090106 12:10,3.08,-9999,2.38,-9999
20090106 12:25,3.083,-9999,2.41,-9999
20090106 12:40,3.081,-9999,2.39,-9999
20090106 12:55,3.08,-9999,2.38,-9999
20090106 13:45,3.083,-9999,2.42,-9999
20090106 14:00,3.085,-9999,2.45,-9999
20090106 14:15,3.087,-9999,2.47,-9999
20090106 14:30,3.088,-9999,2.49,-9999
20090106 14:45,3.089,-9999,2.5,-9999
20090106 15:00,3.089,-9999,2.5,-9999
20090106 15:15,3.089,-9999,2.5,-9999
20090106 15:30,3.089,-9999,2.51,-9999
20090106 15:45,3.089,-9999,2.51,-9999
20090106 16:00,3.09,-9999,2.52,-9999
20090106 16:15,3.091,-9999,2.53,-9999
20090106 16:30,3.092,-9999,2.54,-9999
20090106 16:45,3.093,-9999,2.55,-9999
20090106 17:00,3.092,-9999,2.54,-9999
20090106 17:15,3.092,-9999,2.55,-9999
20090106 17:30,3.093,-9999,2.55,-9999
20090106 17:45,3.093,-9999,2.56,-9999
20090106 18:00,3.092,-9999,2.55,-9999
20090106 18:15,3.093,-9999,2.55,-9999
20090106 18:30,3.091,-9999,2.53,-9999
20090106 18:45,3.093,-9999,2.56,-9999
20090106 19:00,3.093,-9999,2.56,-9999
20090106 19:15,3.093,-9999,2.56,-9999
20090106 19:30,3.095,-9999,2.58,-9999
20090106 19:45,3.095,-9999,2.59,-9999
20090106 20:00,3.094,-9999,2.57,-9999
20090106 20:15,3.094,-9999,2.57,-9999
20090106 20:30,3.095,-9999,2.58,-9999
20090106 20:45,3.096,-9999,2.6,-9999
20090106 21:00,3.095,-9999,2.59,-9999
20090106 21:15,3.095,-9999,2.59,-9999
20090106 21:30,3.097,-9999,2.62,-9999
20090106 21:45,3.099,-9999,2.65,-9999
20090106 22:00,3.101,-9999,2.68,-9999
20090106 22:15,3.099,-9999,2.65,-9999
20090106 22:30,3.101,-9999,2.67,-9999
20090106 22:45,3.103,-9999,2.71,-9999
20090106 23:00,3.105,-9999,2.74,-9999
20090106 23:15,3.107,-9999,2.78,-9999
20090106 23:30,3.111,-9999,2.83,-9999
20090106 23:45,3.115,-9999,2.91,-9999
20090107  0:00,3.12,-9999,2.99,-9999
20090107  0:15,3.123,-9999,3.03,-9999
20090107  0:30,3.128,-9999,3.14,-9999
20090107  0:45,3.134,-9999,3.23,-9999
20090107  1:00,3.14,-9999,3.34,-9999
