Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19790101 15:00,3.16,-9999,6.62,-9999
19790101 15:15,-9999,3.16,-9999,6.62
19790101 15:30,-9999,3.16,-9999,6.62
19790101 15:45,-9999,3.16,-9999,6.62
19790101 16:00,3.17,-9999,6.92,-9999
19790101 16:15,-9999,3.17,-9999,6.92
19790101 16:30,-9999,3.17,-9999,6.92
19790101 16:45,-9999,3.17,-9999,6.92
19790101 17:00,-9999,3.17,-9999,6.92
19790101 17:15,-9999,3.17,-9999,6.92
19790101 17:30,-9999,3.17,-9999,6.92
19790101 17:45,-9999,3.17,-9999,6.92
19790101 18:00,3.15,-9999,6.33,-9999
19790101 18:15,-9999,3.15,-9999,6.33
19790101 18:30,-9999,3.15,-9999,6.33
19790101 18:45,-9999,3.15,-9999,6.33
19790101 19:00,3.14,-9999,6.05,-9999
19790101 19:15,-9999,3.14,-9999,6.05
19790101 19:30,-9999,3.14,-9999,6.05
19790101 19:45,-9999,3.14,-9999,6.05
19790101 20:00,3.13,-9999,5.79,-9999
19790101 20:15,-9999,3.13,-9999,5.79
19790101 20:30,-9999,3.13,-9999,5.79
19790101 20:45,-9999,3.13,-9999,5.79
19790101 21:00,-9999,3.13,-9999,5.79
19790101 21:15,-9999,3.13,-9999,5.79
19790101 21:30,-9999,3.13,-9999,5.79
19790101 21:45,-9999,3.13,-9999,5.79
19790101 22:00,-9999,3.13,-9999,5.79
19790101 22:15,-9999,3.13,-9999,5.79
19790101 22:30,-9999,3.13,-9999,5.79
19790101 22:45,-9999,3.13,-9999,5.79
19790101 23:00,-9999,3.13,-9999,5.79
19790101 23:15,-9999,3.13,-9999,5.79
19790101 23:30,-9999,3.13,-9999,5.79
19790101 23:45,-9999,3.13,-9999,5.79
19790102  0:00,-9999,3.13,-9999,5.79
19790102  0:15,-9999,3.13,-9999,5.79
19790102  0:30,-9999,3.13,-9999,5.79
19790102  0:45,-9999,3.13,-9999,5.79
19790102  1:00,3.14,-9999,6.05,-9999
19790102  1:15,-9999,3.14,-9999,6.05
19790102  1:30,-9999,3.14,-9999,6.05
19790102  1:45,-9999,3.14,-9999,6.05
19790102  2:00,3.15,-9999,6.33,-9999
19790102  2:15,-9999,3.15,-9999,6.33
19790102  2:30,-9999,3.15,-9999,6.33
19790102  2:45,-9999,3.15,-9999,6.33
19790102  3:00,3.19,-9999,7.56,-9999
19790102  3:15,-9999,3.19,-9999,7.56
19790102  3:30,-9999,3.19,-9999,7.56
19790102  3:45,-9999,3.19,-9999,7.56
19790102  4:00,3.25,-9999,9.87,-9999
19790102  4:15,-9999,3.25,-9999,9.87
19790102  4:30,-9999,3.25,-9999,9.87
19790102  4:45,-9999,3.25,-9999,9.87
19790102  5:00,3.35,-9999,15.38,-9999
19790102  5:15,-9999,3.35,-9999,15.38
19790102  5:30,-9999,3.35,-9999,15.38
19790102  5:45,-9999,3.35,-9999,15.38
19790102  6:00,3.49,-9999,28.64,-9999
19790102  6:15,-9999,3.49,-9999,28.64
19790102  6:30,-9999,3.49,-9999,28.64
19790102  6:45,-9999,3.49,-9999,28.64
19790102  7:00,3.6,-9999,46.69,-9999
19790102  7:15,-9999,3.6,-9999,46.69
19790102  7:30,-9999,3.6,-9999,46.69
19790102  7:45,-9999,3.6,-9999,46.69
19790102  8:00,3.61,-9999,47.67,-9999
19790102  8:15,-9999,3.61,-9999,47.67
19790102  8:30,-9999,3.61,-9999,47.67
19790102  8:45,-9999,3.61,-9999,47.67
19790102  9:00,3.61,-9999,47.67,-9999
19790102  9:15,-9999,3.61,-9999,47.67
19790102  9:30,-9999,3.61,-9999,47.67
19790102  9:45,-9999,3.61,-9999,47.67
19790102 10:00,3.65,-9999,51.75,-9999
19790102 10:15,-9999,3.65,-9999,51.75
19790102 10:30,-9999,3.65,-9999,51.75
19790102 10:45,-9999,3.65,-9999,51.75
19790102 11:00,3.8,-9999,69.02,-9999
19790102 11:15,-9999,3.8,-9999,69.02
19790102 11:30,-9999,3.8,-9999,69.02
19790102 11:45,-9999,3.8,-9999,69.02
19790102 12:00,3.85,-9999,75.51,-9999
19790102 12:15,-9999,3.85,-9999,75.51
19790102 12:30,-9999,3.85,-9999,75.51
19790102 12:45,-9999,3.85,-9999,75.51
19790102 13:00,-9999,-9999,-9999,-9999
19790102 13:15,-9999,-9999,-9999,-9999
19790102 13:30,-9999,-9999,-9999,-9999
19790102 13:45,-9999,-9999,-9999,-9999
19790102 14:00,-9999,-9999,-9999,-9999
19790102 14:15,-9999,-9999,-9999,-9999
19790102 14:30,-9999,-9999,-9999,-9999
19790102 14:45,-9999,-9999,-9999,-9999
19790102 15:00,-9999,-9999,-9999,-9999
19790102 15:15,-9999,-9999,-9999,-9999
19790102 15:30,-9999,-9999,-9999,-9999
19790102 15:45,-9999,-9999,-9999,-9999
19790102 16:00,-9999,-9999,-9999,-9999
19790102 16:15,-9999,-9999,-9999,-9999
19790102 16:30,-9999,-9999,-9999,-9999
19790102 16:45,-9999,-9999,-9999,-9999
19790102 17:00,-9999,-9999,-9999,-9999
19790102 17:15,-9999,-9999,-9999,-9999
19790102 17:30,-9999,-9999,-9999,-9999
19790102 17:45,-9999,-9999,-9999,-9999
19790102 18:00,-9999,-9999,-9999,-9999
19790102 18:15,-9999,-9999,-9999,-9999
19790102 18:30,-9999,-9999,-9999,-9999
19790102 18:45,-9999,-9999,-9999,-9999
19790102 19:00,-9999,-9999,-9999,-9999
19790102 19:15,-9999,-9999,-9999,-9999
19790102 19:30,-9999,-9999,-9999,-9999
19790102 19:45,-9999,-9999,-9999,-9999
19790102 20:00,-9999,-9999,-9999,-9999
19790102 20:15,-9999,-9999,-9999,-9999
19790102 20:30,-9999,-9999,-9999,-9999
19790102 20:45,-9999,-9999,-9999,-9999
19790102 21:00,-9999,-9999,-9999,-9999
19790102 21:15,-9999,-9999,-9999,-9999
19790102 21:30,-9999,-9999,-9999,-9999
19790102 21:45,-9999,-9999,-9999,-9999
19790102 22:00,3.56,-9999,39.09,-9999
19790102 22:15,-9999,3.56,-9999,39.09
19790102 22:30,-9999,3.56,-9999,39.09
19790102 22:45,-9999,3.56,-9999,39.09
19790102 23:00,3.48,-9999,27.4,-9999
19790102 23:15,-9999,3.48,-9999,27.4
19790102 23:30,-9999,3.48,-9999,27.4
19790102 23:45,-9999,3.48,-9999,27.4
19790103  0:00,3.41,-9999,20.08,-9999
19790103  0:15,-9999,3.41,-9999,20.08
19790103  0:30,-9999,3.41,-9999,20.08
19790103  0:45,-9999,3.41,-9999,20.08
19790103  1:00,3.36,-9999,16.08,-9999
19790103  1:15,-9999,3.36,-9999,16.08
19790103  1:30,-9999,3.36,-9999,16.08
19790103  1:45,-9999,3.36,-9999,16.08
19790103  2:00,3.32,-9999,13.46,-9999
19790103  2:15,-9999,3.32,-9999,13.46
19790103  2:30,-9999,3.32,-9999,13.46
19790103  2:45,-9999,3.32,-9999,13.46
19790103  3:00,3.29,-9999,11.78,-9999
19790103  3:15,-9999,3.29,-9999,11.78
19790103  3:30,-9999,3.29,-9999,11.78
19790103  3:45,-9999,3.29,-9999,11.78
19790103  4:00,3.25,-9999,9.87,-9999
19790103  4:15,-9999,3.25,-9999,9.87
19790103  4:30,-9999,3.25,-9999,9.87
19790103  4:45,-9999,3.25,-9999,9.87
19790103  5:00,3.22,-9999,8.64,-9999
19790103  5:15,-9999,3.22,-9999,8.64
19790103  5:30,-9999,3.22,-9999,8.64
19790103  5:45,-9999,3.22,-9999,8.64
19790103  6:00,3.19,-9999,7.56,-9999
19790103  6:15,-9999,3.19,-9999,7.56
19790103  6:30,-9999,3.19,-9999,7.56
19790103  6:45,-9999,3.19,-9999,7.56
19790103  7:00,3.17,-9999,6.92,-9999
19790103  7:15,-9999,3.17,-9999,6.92
19790103  7:30,-9999,3.17,-9999,6.92
19790103  7:45,-9999,3.17,-9999,6.92
19790103  8:00,3.13,-9999,5.79,-9999
19790103  8:15,-9999,3.13,-9999,5.79
19790103  8:30,-9999,3.13,-9999,5.79
19790103  8:45,-9999,3.13,-9999,5.79
19790103  9:00,3.12,-9999,5.54,-9999
19790103  9:15,-9999,3.12,-9999,5.54
19790103  9:30,-9999,3.12,-9999,5.54
19790103  9:45,-9999,3.12,-9999,5.54
19790103 10:00,3.1,-9999,5.07,-9999
19790103 10:15,-9999,3.1,-9999,5.07
19790103 10:30,-9999,3.1,-9999,5.07
19790103 10:45,-9999,3.1,-9999,5.07
19790103 11:00,3.1,-9999,5.07,-9999
19790103 11:15,-9999,3.1,-9999,5.07
19790103 11:30,-9999,3.1,-9999,5.07
19790103 11:45,-9999,3.1,-9999,5.07
19790103 12:00,3.09,-9999,4.85,-9999
19790103 12:15,-9999,3.09,-9999,4.85
19790103 12:30,-9999,3.09,-9999,4.85
19790103 12:45,-9999,3.09,-9999,4.85
19790103 13:00,-9999,3.09,-9999,4.85
19790103 13:15,-9999,3.09,-9999,4.85
19790103 13:30,-9999,3.09,-9999,4.85
19790103 13:45,-9999,3.09,-9999,4.85
19790103 14:00,3.08,-9999,4.64,-9999
19790103 14:15,-9999,3.08,-9999,4.64
19790103 14:30,-9999,3.08,-9999,4.64
19790103 14:45,-9999,3.08,-9999,4.64
19790103 15:00,-9999,3.08,-9999,4.64
19790103 15:15,-9999,3.08,-9999,4.64
19790103 15:30,-9999,3.08,-9999,4.64
19790103 15:45,-9999,3.08,-9999,4.64
19790103 16:00,3.07,-9999,4.44,-9999
19790103 16:15,-9999,3.07,-9999,4.44
19790103 16:30,-9999,3.07,-9999,4.44
19790103 16:45,-9999,3.07,-9999,4.44
19790103 17:00,-9999,3.07,-9999,4.44
19790103 17:15,-9999,3.07,-9999,4.44
19790103 17:30,-9999,3.07,-9999,4.44
19790103 17:45,-9999,3.07,-9999,4.44
19790103 18:00,3.06,-9999,4.24,-9999
19790103 18:15,-9999,3.06,-9999,4.24
19790103 18:30,-9999,3.06,-9999,4.24
19790103 18:45,-9999,3.06,-9999,4.24
19790103 19:00,-9999,3.06,-9999,4.24
19790103 19:15,-9999,3.06,-9999,4.24
19790103 19:30,-9999,3.06,-9999,4.24
19790103 19:45,-9999,3.06,-9999,4.24
19790103 20:00,3.05,-9999,4.06,-9999
19790103 20:15,-9999,3.05,-9999,4.06
19790103 20:30,-9999,3.05,-9999,4.06
19790103 20:45,-9999,3.05,-9999,4.06
19790103 21:00,3.04,-9999,3.88,-9999
19790103 21:15,-9999,3.04,-9999,3.88
19790103 21:30,-9999,3.04,-9999,3.88
19790103 21:45,-9999,3.04,-9999,3.88
19790103 22:00,-9999,3.04,-9999,3.88
19790103 22:15,-9999,3.04,-9999,3.88
19790103 22:30,-9999,3.04,-9999,3.88
19790103 22:45,-9999,3.04,-9999,3.88
19790103 23:00,3.03,-9999,3.71,-9999
19790103 23:15,-9999,3.03,-9999,3.71
19790103 23:30,-9999,3.03,-9999,3.71
19790103 23:45,-9999,3.03,-9999,3.71
19790104  0:00,-9999,3.03,-9999,3.71
19790104  0:15,-9999,3.03,-9999,3.71
19790104  0:30,-9999,3.03,-9999,3.71
19790104  0:45,-9999,3.03,-9999,3.71
19790104  1:00,-9999,3.03,-9999,3.71
19790104  1:15,-9999,3.03,-9999,3.71
19790104  1:30,-9999,3.03,-9999,3.71
19790104  1:45,-9999,3.03,-9999,3.71
19790104  2:00,-9999,3.03,-9999,3.71
19790104  2:15,-9999,3.03,-9999,3.71
19790104  2:30,-9999,3.03,-9999,3.71
19790104  2:45,-9999,3.03,-9999,3.71
19790104  3:00,3.02,-9999,3.55,-9999
19790104  3:15,-9999,3.02,-9999,3.55
19790104  3:30,-9999,3.02,-9999,3.55
19790104  3:45,-9999,3.02,-9999,3.55
19790104  4:00,-9999,3.02,-9999,3.55
19790104  4:15,-9999,3.02,-9999,3.55
19790104  4:30,-9999,3.02,-9999,3.55
19790104  4:45,-9999,3.02,-9999,3.55
19790104  5:00,-9999,3.02,-9999,3.55
19790104  5:15,-9999,3.02,-9999,3.55
19790104  5:30,-9999,3.02,-9999,3.55
19790104  5:45,-9999,3.02,-9999,3.55
19790104  6:00,-9999,3.02,-9999,3.55
19790104  6:15,-9999,3.02,-9999,3.55
19790104  6:30,-9999,3.02,-9999,3.55
19790104  6:45,-9999,3.02,-9999,3.55
19790104  7:00,3.01,-9999,3.4,-9999
19790104  7:15,-9999,3.01,-9999,3.4
19790104  7:30,-9999,3.01,-9999,3.4
19790104  7:45,-9999,3.01,-9999,3.4
19790104  8:00,-9999,3.01,-9999,3.4
19790104  8:15,-9999,3.01,-9999,3.4
19790104  8:30,-9999,3.01,-9999,3.4
19790104  8:45,-9999,3.01,-9999,3.4
19790104  9:00,-9999,3.01,-9999,3.4
19790104  9:15,-9999,3.01,-9999,3.4
19790104  9:30,-9999,3.01,-9999,3.4
19790104  9:45,-9999,3.01,-9999,3.4
19790104 10:00,-9999,3.01,-9999,3.4
19790104 10:15,-9999,3.01,-9999,3.4
19790104 10:30,-9999,3.01,-9999,3.4
19790104 10:45,-9999,3.01,-9999,3.4
19790104 11:00,-9999,3.01,-9999,3.4
19790104 11:15,-9999,3.01,-9999,3.4
19790104 11:30,-9999,3.01,-9999,3.4
19790104 11:45,-9999,3.01,-9999,3.4
19790104 12:00,-9999,3.01,-9999,3.4
19790104 12:15,-9999,3.01,-9999,3.4
19790104 12:30,-9999,3.01,-9999,3.4
19790104 12:45,-9999,3.01,-9999,3.4
19790104 13:00,-9999,3.01,-9999,3.4
19790104 13:15,-9999,3.01,-9999,3.4
19790104 13:30,-9999,3.01,-9999,3.4
19790104 13:45,-9999,3.01,-9999,3.4
19790104 14:00,-9999,3.01,-9999,3.4
19790104 14:15,-9999,3.01,-9999,3.4
19790104 14:30,-9999,3.01,-9999,3.4
19790104 14:45,-9999,3.01,-9999,3.4
19790104 15:00,3.02,-9999,3.55,-9999
19790104 15:15,-9999,3.02,-9999,3.55
19790104 15:30,-9999,3.02,-9999,3.55
19790104 15:45,-9999,3.02,-9999,3.55
19790104 16:00,-9999,3.02,-9999,3.55
19790104 16:15,-9999,3.02,-9999,3.55
19790104 16:30,-9999,3.02,-9999,3.55
19790104 16:45,-9999,3.02,-9999,3.55
19790104 17:00,-9999,3.02,-9999,3.55
19790104 17:15,-9999,3.02,-9999,3.55
19790104 17:30,-9999,3.02,-9999,3.55
19790104 17:45,-9999,3.02,-9999,3.55
19790104 18:00,3.01,-9999,3.4,-9999
19790104 18:15,-9999,3.01,-9999,3.4
19790104 18:30,-9999,3.01,-9999,3.4
19790104 18:45,-9999,3.01,-9999,3.4
19790104 19:00,-9999,3.01,-9999,3.4
19790104 19:15,-9999,3.01,-9999,3.4
19790104 19:30,-9999,3.01,-9999,3.4
19790104 19:45,-9999,3.01,-9999,3.4
19790104 20:00,-9999,3.01,-9999,3.4
19790104 20:15,-9999,3.01,-9999,3.4
19790104 20:30,-9999,3.01,-9999,3.4
19790104 20:45,-9999,3.01,-9999,3.4
19790104 21:00,-9999,3.01,-9999,3.4
19790104 21:15,-9999,3.01,-9999,3.4
19790104 21:30,-9999,3.01,-9999,3.4
19790104 21:45,-9999,3.01,-9999,3.4
19790104 22:00,-9999,3.01,-9999,3.4
19790104 22:15,-9999,3.01,-9999,3.4
19790104 22:30,-9999,3.01,-9999,3.4
19790104 22:45,-9999,3.01,-9999,3.4
19790104 23:00,-9999,3.01,-9999,3.4
19790104 23:15,-9999,3.01,-9999,3.4
19790104 23:30,-9999,3.01,-9999,3.4
19790104 23:45,-9999,3.01,-9999,3.4
19790105  0:00,3,-9999,3.25,-9999
19790105  0:15,-9999,3,-9999,3.25
19790105  0:30,-9999,3,-9999,3.25
19790105  0:45,-9999,3,-9999,3.25
19790105  1:00,-9999,3,-9999,3.25
19790105  1:15,-9999,3,-9999,3.25
19790105  1:30,-9999,3,-9999,3.25
19790105  1:45,-9999,3,-9999,3.25
19790105  2:00,-9999,3,-9999,3.25
19790105  2:15,-9999,3,-9999,3.25
19790105  2:30,-9999,3,-9999,3.25
19790105  2:45,-9999,3,-9999,3.25
19790105  3:00,2.99,-9999,3.11,-9999
19790105  3:15,-9999,2.99,-9999,3.11
19790105  3:30,-9999,2.99,-9999,3.11
19790105  3:45,-9999,2.99,-9999,3.11
19790105  4:00,-9999,2.99,-9999,3.11
19790105  4:15,-9999,2.99,-9999,3.11
19790105  4:30,-9999,2.99,-9999,3.11
19790105  4:45,-9999,2.99,-9999,3.11
19790105  5:00,-9999,2.99,-9999,3.11
19790105  5:15,-9999,2.99,-9999,3.11
19790105  5:30,-9999,2.99,-9999,3.11
19790105  5:45,-9999,2.99,-9999,3.11
19790105  6:00,-9999,2.99,-9999,3.11
19790105  6:15,-9999,2.99,-9999,3.11
19790105  6:30,-9999,2.99,-9999,3.11
19790105  6:45,-9999,2.99,-9999,3.11
19790105  7:00,-9999,2.99,-9999,3.11
19790105  7:15,-9999,2.99,-9999,3.11
19790105  7:30,-9999,2.99,-9999,3.11
19790105  7:45,-9999,2.99,-9999,3.11
19790105  8:00,-9999,2.99,-9999,3.11
19790105  8:15,-9999,2.99,-9999,3.11
19790105  8:30,-9999,2.99,-9999,3.11
19790105  8:45,-9999,2.99,-9999,3.11
19790105  9:00,-9999,2.99,-9999,3.11
19790105  9:15,-9999,2.99,-9999,3.11
19790105  9:30,-9999,2.99,-9999,3.11
19790105  9:45,-9999,2.99,-9999,3.11
19790105 10:00,-9999,2.99,-9999,3.11
19790105 10:15,-9999,2.99,-9999,3.11
19790105 10:30,-9999,2.99,-9999,3.11
19790105 10:45,-9999,2.99,-9999,3.11
19790105 11:00,-9999,2.99,-9999,3.11
19790105 11:15,-9999,2.99,-9999,3.11
19790105 11:30,-9999,2.99,-9999,3.11
19790105 11:45,-9999,2.99,-9999,3.11
19790105 12:00,-9999,2.99,-9999,3.11
19790105 12:15,-9999,2.99,-9999,3.11
19790105 12:30,-9999,2.99,-9999,3.11
19790105 12:45,-9999,2.99,-9999,3.11
19790105 13:00,-9999,2.99,-9999,3.11
19790105 13:15,-9999,2.99,-9999,3.11
19790105 13:30,-9999,2.99,-9999,3.11
19790105 13:45,-9999,2.99,-9999,3.11
19790105 14:00,-9999,2.99,-9999,3.11
19790105 14:15,-9999,2.99,-9999,3.11
19790105 14:30,-9999,2.99,-9999,3.11
19790105 14:45,-9999,2.99,-9999,3.11
19790105 15:00,3,-9999,3.25,-9999
19790105 15:15,-9999,3,-9999,3.25
19790105 15:30,-9999,3,-9999,3.25
19790105 15:45,-9999,3,-9999,3.25
19790105 16:00,-9999,3,-9999,3.25
19790105 16:15,-9999,3,-9999,3.25
19790105 16:30,-9999,3,-9999,3.25
19790105 16:45,-9999,3,-9999,3.25
19790105 17:00,-9999,3,-9999,3.25
19790105 17:15,-9999,3,-9999,3.25
19790105 17:30,-9999,3,-9999,3.25
19790105 17:45,-9999,3,-9999,3.25
19790105 18:00,-9999,3,-9999,3.25
19790105 18:15,-9999,3,-9999,3.25
19790105 18:30,-9999,3,-9999,3.25
19790105 18:45,-9999,3,-9999,3.25
19790105 19:00,-9999,3,-9999,3.25
19790105 19:15,-9999,3,-9999,3.25
19790105 19:30,-9999,3,-9999,3.25
19790105 19:45,-9999,3,-9999,3.25
19790105 20:00,-9999,3,-9999,3.25
19790105 20:15,-9999,3,-9999,3.25
19790105 20:30,-9999,3,-9999,3.25
19790105 20:45,-9999,3,-9999,3.25
19790105 21:00,-9999,3,-9999,3.25
19790105 21:15,-9999,3,-9999,3.25
19790105 21:30,-9999,3,-9999,3.25
19790105 21:45,-9999,3,-9999,3.25
19790105 22:00,-9999,3,-9999,3.25
19790105 22:15,-9999,3,-9999,3.25
19790105 22:30,-9999,3,-9999,3.25
19790105 22:45,-9999,3,-9999,3.25
19790105 23:00,-9999,3,-9999,3.25
19790105 23:15,-9999,3,-9999,3.25
19790105 23:30,-9999,3,-9999,3.25
19790105 23:45,-9999,3,-9999,3.25
19790106  0:00,-9999,3,-9999,3.25
19790106  0:15,-9999,3,-9999,3.25
19790106  0:30,-9999,3,-9999,3.25
19790106  0:45,-9999,3,-9999,3.25
19790106  1:00,3.01,-9999,3.4,-9999
19790106  1:15,-9999,3.01,-9999,3.4
19790106  1:30,-9999,3.01,-9999,3.4
19790106  1:45,-9999,3.01,-9999,3.4
19790106  2:00,-9999,3.01,-9999,3.4
19790106  2:15,-9999,3.01,-9999,3.4
19790106  2:30,-9999,3.01,-9999,3.4
19790106  2:45,-9999,3.01,-9999,3.4
19790106  3:00,-9999,3.01,-9999,3.4
19790106  3:15,-9999,3.01,-9999,3.4
19790106  3:30,-9999,3.01,-9999,3.4
19790106  3:45,-9999,3.01,-9999,3.4
19790106  4:00,-9999,3.01,-9999,3.4
19790106  4:15,-9999,3.01,-9999,3.4
19790106  4:30,-9999,3.01,-9999,3.4
19790106  4:45,-9999,3.01,-9999,3.4
19790106  5:00,-9999,3.01,-9999,3.4
19790106  5:15,-9999,3.01,-9999,3.4
19790106  5:30,-9999,3.01,-9999,3.4
19790106  5:45,-9999,3.01,-9999,3.4
19790106  6:00,-9999,3.01,-9999,3.4
19790106  6:15,-9999,3.01,-9999,3.4
19790106  6:30,-9999,3.01,-9999,3.4
19790106  6:45,-9999,3.01,-9999,3.4
19790106  7:00,-9999,3.01,-9999,3.4
19790106  7:15,-9999,3.01,-9999,3.4
19790106  7:30,-9999,3.01,-9999,3.4
19790106  7:45,-9999,3.01,-9999,3.4
19790106  8:00,-9999,3.01,-9999,3.4
19790106  8:15,-9999,3.01,-9999,3.4
19790106  8:30,-9999,3.01,-9999,3.4
19790106  8:45,-9999,3.01,-9999,3.4
19790106  9:00,3,-9999,3.25,-9999
19790106  9:15,-9999,3,-9999,3.25
19790106  9:30,-9999,3,-9999,3.25
19790106  9:45,-9999,3,-9999,3.25
19790106 10:00,-9999,3,-9999,3.25
19790106 10:15,-9999,3,-9999,3.25
19790106 10:30,-9999,3,-9999,3.25
19790106 10:45,-9999,3,-9999,3.25
19790106 11:00,-9999,3,-9999,3.25
19790106 11:15,-9999,3,-9999,3.25
19790106 11:30,-9999,3,-9999,3.25
19790106 11:45,-9999,3,-9999,3.25
19790106 12:00,-9999,3,-9999,3.25
19790106 12:15,-9999,3,-9999,3.25
19790106 12:30,-9999,3,-9999,3.25
19790106 12:45,-9999,3,-9999,3.25
19790106 13:00,-9999,3,-9999,3.25
19790106 13:15,-9999,3,-9999,3.25
19790106 13:30,-9999,3,-9999,3.25
19790106 13:45,-9999,3,-9999,3.25
19790106 14:00,-9999,3,-9999,3.25
19790106 14:15,-9999,3,-9999,3.25
19790106 14:30,-9999,3,-9999,3.25
19790106 14:45,-9999,3,-9999,3.25
19790106 15:00,-9999,3,-9999,3.25
19790106 15:15,-9999,3,-9999,3.25
19790106 15:30,-9999,3,-9999,3.25
19790106 15:45,-9999,3,-9999,3.25
19790106 16:00,-9999,3,-9999,3.25
19790106 16:15,-9999,3,-9999,3.25
19790106 16:30,-9999,3,-9999,3.25
19790106 16:45,-9999,3,-9999,3.25
19790106 17:00,-9999,3,-9999,3.25
19790106 17:15,-9999,3,-9999,3.25
19790106 17:30,-9999,3,-9999,3.25
19790106 17:45,-9999,3,-9999,3.25
19790106 18:00,-9999,3,-9999,3.25
19790106 18:15,-9999,3,-9999,3.25
19790106 18:30,-9999,3,-9999,3.25
19790106 18:45,-9999,3,-9999,3.25
19790106 19:00,-9999,3,-9999,3.25
19790106 19:15,-9999,3,-9999,3.25
19790106 19:30,-9999,3,-9999,3.25
19790106 19:45,-9999,3,-9999,3.25
19790106 20:00,-9999,3,-9999,3.25
19790106 20:15,-9999,3,-9999,3.25
19790106 20:30,-9999,3,-9999,3.25
19790106 20:45,-9999,3,-9999,3.25
19790106 21:00,-9999,3,-9999,3.25
19790106 21:15,-9999,3,-9999,3.25
19790106 21:30,-9999,3,-9999,3.25
19790106 21:45,-9999,3,-9999,3.25
19790106 22:00,-9999,3,-9999,3.25
19790106 22:15,-9999,3,-9999,3.25
19790106 22:30,-9999,3,-9999,3.25
19790106 22:45,-9999,3,-9999,3.25
19790106 23:00,-9999,3,-9999,3.25
19790106 23:15,-9999,3,-9999,3.25
19790106 23:30,-9999,3,-9999,3.25
19790106 23:45,-9999,3,-9999,3.25
19790107  0:00,-9999,3,-9999,3.25
19790107  0:15,-9999,3,-9999,3.25
19790107  0:30,-9999,3,-9999,3.25
19790107  0:45,-9999,3,-9999,3.25
19790107  1:00,3.01,-9999,3.4,-9999
19790107  1:15,-9999,3.01,-9999,3.4
19790107  1:30,-9999,3.01,-9999,3.4
19790107  1:45,-9999,3.01,-9999,3.4
19790107  2:00,-9999,3.01,-9999,3.4
19790107  2:15,-9999,3.01,-9999,3.4
19790107  2:30,-9999,3.01,-9999,3.4
