Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19700101 14:00,1.88,-9999,4.4,-9999
19700101 14:15,-9999,1.88,-9999,4.4
19700101 14:30,-9999,1.88,-9999,4.4
19700101 14:45,-9999,1.88,-9999,4.4
19700101 15:00,-9999,1.88,-9999,4.4
19700101 15:15,-9999,1.88,-9999,4.4
19700101 15:30,-9999,1.88,-9999,4.4
19700101 15:45,-9999,1.88,-9999,4.4
19700101 16:00,-9999,1.88,-9999,4.4
19700101 16:15,-9999,1.88,-9999,4.4
19700101 16:30,-9999,1.88,-9999,4.4
19700101 16:45,-9999,1.88,-9999,4.4
19700101 17:00,1.87,-9999,4.2,-9999
19700101 17:15,-9999,1.87,-9999,4.2
19700101 17:30,-9999,1.87,-9999,4.2
19700101 17:45,-9999,1.87,-9999,4.2
19700101 18:00,-9999,1.87,-9999,4.2
19700101 18:15,-9999,1.87,-9999,4.2
19700101 18:30,-9999,1.87,-9999,4.2
19700101 18:45,-9999,1.87,-9999,4.2
19700101 19:00,-9999,1.87,-9999,4.2
19700101 19:15,-9999,1.87,-9999,4.2
19700101 19:30,-9999,1.87,-9999,4.2
19700101 19:45,-9999,1.87,-9999,4.2
19700101 20:00,-9999,1.87,-9999,4.2
19700101 20:15,-9999,1.87,-9999,4.2
19700101 20:30,-9999,1.87,-9999,4.2
19700101 20:45,-9999,1.87,-9999,4.2
19700101 21:00,-9999,1.87,-9999,4.2
19700101 21:15,-9999,1.87,-9999,4.2
19700101 21:30,-9999,1.87,-9999,4.2
19700101 21:45,-9999,1.87,-9999,4.2
19700101 22:00,1.86,-9999,4,-9999
19700101 22:15,-9999,1.86,-9999,4
19700101 22:30,-9999,1.86,-9999,4
19700101 22:45,-9999,1.86,-9999,4
19700101 23:00,-9999,1.86,-9999,4
19700101 23:15,-9999,1.86,-9999,4
19700101 23:30,-9999,1.86,-9999,4
19700101 23:45,-9999,1.86,-9999,4
19700102  0:00,1.86,-9999,4,-9999
19700102  0:15,-9999,1.86,-9999,4
19700102  0:30,-9999,1.86,-9999,4
19700102  0:45,-9999,1.86,-9999,4
19700102  1:00,1.85,-9999,3.75,-9999
19700102  1:15,-9999,1.85,-9999,3.75
19700102  1:30,-9999,1.85,-9999,3.75
19700102  1:45,-9999,1.85,-9999,3.75
19700102  2:00,-9999,1.85,-9999,3.75
19700102  2:15,-9999,1.85,-9999,3.75
19700102  2:30,-9999,1.85,-9999,3.75
19700102  2:45,-9999,1.85,-9999,3.75
19700102  3:00,-9999,1.85,-9999,3.75
19700102  3:15,-9999,1.85,-9999,3.75
19700102  3:30,-9999,1.85,-9999,3.75
19700102  3:45,-9999,1.85,-9999,3.75
19700102  4:00,-9999,1.85,-9999,3.75
19700102  4:15,-9999,1.85,-9999,3.75
19700102  4:30,-9999,1.85,-9999,3.75
19700102  4:45,-9999,1.85,-9999,3.75
19700102  5:00,-9999,1.85,-9999,3.75
19700102  5:15,-9999,1.85,-9999,3.75
19700102  5:30,-9999,1.85,-9999,3.75
19700102  5:45,-9999,1.85,-9999,3.75
19700102  6:00,1.84,-9999,3.55,-9999
19700102  6:15,-9999,1.84,-9999,3.55
19700102  6:30,-9999,1.84,-9999,3.55
19700102  6:45,-9999,1.84,-9999,3.55
19700102  7:00,-9999,1.84,-9999,3.55
19700102  7:15,-9999,1.84,-9999,3.55
19700102  7:30,-9999,1.84,-9999,3.55
19700102  7:45,-9999,1.84,-9999,3.55
19700102  8:00,-9999,1.84,-9999,3.55
19700102  8:15,-9999,1.84,-9999,3.55
19700102  8:30,-9999,1.84,-9999,3.55
19700102  8:45,-9999,1.84,-9999,3.55
19700102  9:00,-9999,1.84,-9999,3.55
19700102  9:15,-9999,1.84,-9999,3.55
19700102  9:30,-9999,1.84,-9999,3.55
19700102  9:45,-9999,1.84,-9999,3.55
19700102 10:00,1.82,-9999,3.25,-9999
19700102 10:15,-9999,1.82,-9999,3.25
19700102 10:30,-9999,1.82,-9999,3.25
19700102 10:45,-9999,1.82,-9999,3.25
19700102 11:00,-9999,1.82,-9999,3.25
19700102 11:15,-9999,1.82,-9999,3.25
19700102 11:30,-9999,1.82,-9999,3.25
19700102 11:45,-9999,1.82,-9999,3.25
19700102 12:00,-9999,1.82,-9999,3.25
19700102 12:15,-9999,1.82,-9999,3.25
19700102 12:30,-9999,1.82,-9999,3.25
19700102 12:45,-9999,1.82,-9999,3.25
19700102 13:00,-9999,1.82,-9999,3.25
19700102 13:15,-9999,1.82,-9999,3.25
19700102 13:30,-9999,1.82,-9999,3.25
19700102 13:45,-9999,1.82,-9999,3.25
19700102 14:00,-9999,1.82,-9999,3.25
19700102 14:15,-9999,1.82,-9999,3.25
19700102 14:30,-9999,1.82,-9999,3.25
19700102 14:45,-9999,1.82,-9999,3.25
19700102 15:00,-9999,1.82,-9999,3.25
19700102 15:15,-9999,1.82,-9999,3.25
19700102 15:30,-9999,1.82,-9999,3.25
19700102 15:45,-9999,1.82,-9999,3.25
19700102 16:00,-9999,1.82,-9999,3.25
19700102 16:15,-9999,1.82,-9999,3.25
19700102 16:30,-9999,1.82,-9999,3.25
19700102 16:45,-9999,1.82,-9999,3.25
19700102 17:00,-9999,1.82,-9999,3.25
19700102 17:15,-9999,1.82,-9999,3.25
19700102 17:30,-9999,1.82,-9999,3.25
19700102 17:45,-9999,1.82,-9999,3.25
19700102 18:00,-9999,1.82,-9999,3.25
19700102 18:15,-9999,1.82,-9999,3.25
19700102 18:30,-9999,1.82,-9999,3.25
19700102 18:45,-9999,1.82,-9999,3.25
19700102 19:00,-9999,1.82,-9999,3.25
19700102 19:15,-9999,1.82,-9999,3.25
19700102 19:30,-9999,1.82,-9999,3.25
19700102 19:45,-9999,1.82,-9999,3.25
19700102 20:00,-9999,1.82,-9999,3.25
19700102 20:15,-9999,1.82,-9999,3.25
19700102 20:30,-9999,1.82,-9999,3.25
19700102 20:45,-9999,1.82,-9999,3.25
19700102 21:00,-9999,1.82,-9999,3.25
19700102 21:15,-9999,1.82,-9999,3.25
19700102 21:30,-9999,1.82,-9999,3.25
19700102 21:45,-9999,1.82,-9999,3.25
19700102 22:00,-9999,1.82,-9999,3.25
19700102 22:15,-9999,1.82,-9999,3.25
19700102 22:30,-9999,1.82,-9999,3.25
19700102 22:45,-9999,1.82,-9999,3.25
19700102 23:00,-9999,1.82,-9999,3.25
19700102 23:15,-9999,1.82,-9999,3.25
19700102 23:30,-9999,1.82,-9999,3.25
19700102 23:45,-9999,1.82,-9999,3.25
19700103  0:00,-9999,1.82,-9999,3.25
19700103  0:15,-9999,1.82,-9999,3.25
19700103  0:30,-9999,1.82,-9999,3.25
19700103  0:45,-9999,1.82,-9999,3.25
19700103  1:00,-9999,1.82,-9999,3.25
19700103  1:15,-9999,1.82,-9999,3.25
19700103  1:30,-9999,1.82,-9999,3.25
19700103  1:45,-9999,1.82,-9999,3.25
19700103  2:00,-9999,1.82,-9999,3.25
19700103  2:15,-9999,1.82,-9999,3.25
19700103  2:30,-9999,1.82,-9999,3.25
19700103  2:45,-9999,1.82,-9999,3.25
19700103  3:00,-9999,1.82,-9999,3.25
19700103  3:15,-9999,1.82,-9999,3.25
19700103  3:30,-9999,1.82,-9999,3.25
19700103  3:45,-9999,1.82,-9999,3.25
19700103  4:00,-9999,1.82,-9999,3.25
19700103  4:15,-9999,1.82,-9999,3.25
19700103  4:30,-9999,1.82,-9999,3.25
19700103  4:45,-9999,1.82,-9999,3.25
19700103  5:00,-9999,1.82,-9999,3.25
19700103  5:15,-9999,1.82,-9999,3.25
19700103  5:30,-9999,1.82,-9999,3.25
19700103  5:45,-9999,1.82,-9999,3.25
19700103  6:00,-9999,1.82,-9999,3.25
19700103  6:15,-9999,1.82,-9999,3.25
19700103  6:30,-9999,1.82,-9999,3.25
19700103  6:45,-9999,1.82,-9999,3.25
19700103  7:00,-9999,1.82,-9999,3.25
19700103  7:15,-9999,1.82,-9999,3.25
19700103  7:30,-9999,1.82,-9999,3.25
19700103  7:45,-9999,1.82,-9999,3.25
19700103  8:00,-9999,1.82,-9999,3.25
19700103  8:15,-9999,1.82,-9999,3.25
19700103  8:30,-9999,1.82,-9999,3.25
19700103  8:45,-9999,1.82,-9999,3.25
19700103  9:00,-9999,1.82,-9999,3.25
19700103  9:15,-9999,1.82,-9999,3.25
19700103  9:30,-9999,1.82,-9999,3.25
19700103  9:45,-9999,1.82,-9999,3.25
19700103 10:00,-9999,1.82,-9999,3.25
19700103 10:15,-9999,1.82,-9999,3.25
19700103 10:30,-9999,1.82,-9999,3.25
19700103 10:45,-9999,1.82,-9999,3.25
19700103 11:00,-9999,1.82,-9999,3.25
19700103 11:15,-9999,1.82,-9999,3.25
19700103 11:30,-9999,1.82,-9999,3.25
19700103 11:45,-9999,1.82,-9999,3.25
19700103 12:00,-9999,1.82,-9999,3.25
19700103 12:15,-9999,1.82,-9999,3.25
19700103 12:30,-9999,1.82,-9999,3.25
19700103 12:45,-9999,1.82,-9999,3.25
19700103 13:00,-9999,1.82,-9999,3.25
19700103 13:15,-9999,1.82,-9999,3.25
19700103 13:30,-9999,1.82,-9999,3.25
19700103 13:45,-9999,1.82,-9999,3.25
19700103 14:00,-9999,1.82,-9999,3.25
19700103 14:15,-9999,1.82,-9999,3.25
19700103 14:30,-9999,1.82,-9999,3.25
19700103 14:45,-9999,1.82,-9999,3.25
19700103 15:00,-9999,1.82,-9999,3.25
19700103 15:15,-9999,1.82,-9999,3.25
19700103 15:30,-9999,1.82,-9999,3.25
19700103 15:45,-9999,1.82,-9999,3.25
19700103 16:00,1.81,-9999,3.05,-9999
19700103 16:15,-9999,1.81,-9999,3.05
19700103 16:30,-9999,1.81,-9999,3.05
19700103 16:45,-9999,1.81,-9999,3.05
19700103 17:00,-9999,1.81,-9999,3.05
19700103 17:15,-9999,1.81,-9999,3.05
19700103 17:30,-9999,1.81,-9999,3.05
19700103 17:45,-9999,1.81,-9999,3.05
19700103 18:00,-9999,1.81,-9999,3.05
19700103 18:15,-9999,1.81,-9999,3.05
19700103 18:30,-9999,1.81,-9999,3.05
19700103 18:45,-9999,1.81,-9999,3.05
19700103 19:00,-9999,1.81,-9999,3.05
19700103 19:15,-9999,1.81,-9999,3.05
19700103 19:30,-9999,1.81,-9999,3.05
19700103 19:45,-9999,1.81,-9999,3.05
19700103 20:00,-9999,1.81,-9999,3.05
19700103 20:15,-9999,1.81,-9999,3.05
19700103 20:30,-9999,1.81,-9999,3.05
19700103 20:45,-9999,1.81,-9999,3.05
19700103 21:00,-9999,1.81,-9999,3.05
19700103 21:15,-9999,1.81,-9999,3.05
19700103 21:30,-9999,1.81,-9999,3.05
19700103 21:45,-9999,1.81,-9999,3.05
19700103 22:00,-9999,1.81,-9999,3.05
19700103 22:15,-9999,1.81,-9999,3.05
19700103 22:30,-9999,1.81,-9999,3.05
19700103 22:45,-9999,1.81,-9999,3.05
19700103 23:00,-9999,1.81,-9999,3.05
19700103 23:15,-9999,1.81,-9999,3.05
19700103 23:30,-9999,1.81,-9999,3.05
19700103 23:45,-9999,1.81,-9999,3.05
19700104  0:00,-9999,1.81,-9999,3.05
19700104  0:15,-9999,1.81,-9999,3.05
19700104  0:30,-9999,1.81,-9999,3.05
19700104  0:45,-9999,1.81,-9999,3.05
19700104  1:00,-9999,1.81,-9999,3.05
19700104  1:15,-9999,1.81,-9999,3.05
19700104  1:30,-9999,1.81,-9999,3.05
19700104  1:45,-9999,1.81,-9999,3.05
19700104  2:00,-9999,1.81,-9999,3.05
19700104  2:15,-9999,1.81,-9999,3.05
19700104  2:30,-9999,1.81,-9999,3.05
19700104  2:45,-9999,1.81,-9999,3.05
19700104  3:00,-9999,1.81,-9999,3.05
19700104  3:15,-9999,1.81,-9999,3.05
19700104  3:30,-9999,1.81,-9999,3.05
19700104  3:45,-9999,1.81,-9999,3.05
19700104  4:00,-9999,1.81,-9999,3.05
19700104  4:15,-9999,1.81,-9999,3.05
19700104  4:30,-9999,1.81,-9999,3.05
19700104  4:45,-9999,1.81,-9999,3.05
19700104  5:00,1.8,-9999,2.85,-9999
19700104  5:15,-9999,1.8,-9999,2.85
19700104  5:30,-9999,1.8,-9999,2.85
19700104  5:45,-9999,1.8,-9999,2.85
19700104  6:00,-9999,1.8,-9999,2.85
19700104  6:15,-9999,1.8,-9999,2.85
19700104  6:30,-9999,1.8,-9999,2.85
19700104  6:45,-9999,1.8,-9999,2.85
19700104  7:00,-9999,1.8,-9999,2.85
19700104  7:15,-9999,1.8,-9999,2.85
19700104  7:30,-9999,1.8,-9999,2.85
19700104  7:45,-9999,1.8,-9999,2.85
19700104  8:00,-9999,1.8,-9999,2.85
19700104  8:15,-9999,1.8,-9999,2.85
19700104  8:30,-9999,1.8,-9999,2.85
19700104  8:45,-9999,1.8,-9999,2.85
19700104  9:00,-9999,1.8,-9999,2.85
19700104  9:15,-9999,1.8,-9999,2.85
19700104  9:30,-9999,1.8,-9999,2.85
19700104  9:45,-9999,1.8,-9999,2.85
19700104 10:00,-9999,1.8,-9999,2.85
19700104 10:15,-9999,1.8,-9999,2.85
19700104 10:30,-9999,1.8,-9999,2.85
19700104 10:45,-9999,1.8,-9999,2.85
19700104 11:00,-9999,1.8,-9999,2.85
19700104 11:15,-9999,1.8,-9999,2.85
19700104 11:30,-9999,1.8,-9999,2.85
19700104 11:45,-9999,1.8,-9999,2.85
19700104 12:00,-9999,1.8,-9999,2.85
19700104 12:15,-9999,1.8,-9999,2.85
19700104 12:30,-9999,1.8,-9999,2.85
19700104 12:45,-9999,1.8,-9999,2.85
19700104 13:00,-9999,1.8,-9999,2.85
19700104 13:15,-9999,1.8,-9999,2.85
19700104 13:30,-9999,1.8,-9999,2.85
19700104 13:45,-9999,1.8,-9999,2.85
19700104 14:00,-9999,1.8,-9999,2.85
19700104 14:15,-9999,1.8,-9999,2.85
19700104 14:30,-9999,1.8,-9999,2.85
19700104 14:45,-9999,1.8,-9999,2.85
19700104 15:00,-9999,1.8,-9999,2.85
19700104 15:15,-9999,1.8,-9999,2.85
19700104 15:30,-9999,1.8,-9999,2.85
19700104 15:45,-9999,1.8,-9999,2.85
19700104 16:00,-9999,1.8,-9999,2.85
19700104 16:15,-9999,1.8,-9999,2.85
19700104 16:30,-9999,1.8,-9999,2.85
19700104 16:45,-9999,1.8,-9999,2.85
19700104 17:00,-9999,1.8,-9999,2.85
19700104 17:15,-9999,1.8,-9999,2.85
19700104 17:30,-9999,1.8,-9999,2.85
19700104 17:45,-9999,1.8,-9999,2.85
19700104 18:00,-9999,1.8,-9999,2.85
19700104 18:15,-9999,1.8,-9999,2.85
19700104 18:30,-9999,1.8,-9999,2.85
19700104 18:45,-9999,1.8,-9999,2.85
19700104 19:00,-9999,1.8,-9999,2.85
19700104 19:15,-9999,1.8,-9999,2.85
19700104 19:30,-9999,1.8,-9999,2.85
19700104 19:45,-9999,1.8,-9999,2.85
19700104 20:00,1.79,-9999,2.7,-9999
19700104 20:15,-9999,1.79,-9999,2.7
19700104 20:30,-9999,1.79,-9999,2.7
19700104 20:45,-9999,1.79,-9999,2.7
19700104 21:00,-9999,1.79,-9999,2.7
19700104 21:15,-9999,1.79,-9999,2.7
19700104 21:30,-9999,1.79,-9999,2.7
19700104 21:45,-9999,1.79,-9999,2.7
19700104 22:00,-9999,1.79,-9999,2.7
19700104 22:15,-9999,1.79,-9999,2.7
19700104 22:30,-9999,1.79,-9999,2.7
19700104 22:45,-9999,1.79,-9999,2.7
19700104 23:00,1.78,-9999,2.55,-9999
19700104 23:15,-9999,1.78,-9999,2.55
19700104 23:30,-9999,1.78,-9999,2.55
19700104 23:45,-9999,1.78,-9999,2.55
19700105  0:00,1.75,-9999,2.15,-9999
19700105  0:15,-9999,1.75,-9999,2.15
19700105  0:30,-9999,1.75,-9999,2.15
19700105  0:45,-9999,1.75,-9999,2.15
19700105  1:00,-9999,1.75,-9999,2.15
19700105  1:15,-9999,1.75,-9999,2.15
19700105  1:30,-9999,1.75,-9999,2.15
19700105  1:45,-9999,1.75,-9999,2.15
19700105  2:00,-9999,1.75,-9999,2.15
19700105  2:15,-9999,1.75,-9999,2.15
19700105  2:30,-9999,1.75,-9999,2.15
19700105  2:45,-9999,1.75,-9999,2.15
19700105  3:00,-9999,1.75,-9999,2.15
19700105  3:15,-9999,1.75,-9999,2.15
19700105  3:30,-9999,1.75,-9999,2.15
19700105  3:45,-9999,1.75,-9999,2.15
19700105  4:00,-9999,1.75,-9999,2.15
19700105  4:15,-9999,1.75,-9999,2.15
19700105  4:30,-9999,1.75,-9999,2.15
19700105  4:45,-9999,1.75,-9999,2.15
19700105  5:00,-9999,1.75,-9999,2.15
19700105  5:15,-9999,1.75,-9999,2.15
19700105  5:30,-9999,1.75,-9999,2.15
19700105  5:45,-9999,1.75,-9999,2.15
19700105  6:00,-9999,1.75,-9999,2.15
19700105  6:15,-9999,1.75,-9999,2.15
19700105  6:30,-9999,1.75,-9999,2.15
19700105  6:45,-9999,1.75,-9999,2.15
19700105  7:00,-9999,1.75,-9999,2.15
19700105  7:15,-9999,1.75,-9999,2.15
19700105  7:30,-9999,1.75,-9999,2.15
19700105  7:45,-9999,1.75,-9999,2.15
19700105  8:00,2.25,-9999,2.25,-9999
19700105  8:15,-9999,2.25,-9999,2.25
19700105  8:30,-9999,2.25,-9999,2.25
19700105  8:45,-9999,2.25,-9999,2.25
19700105  9:00,2.4,-9999,2.4,-9999
19700105  9:15,-9999,2.4,-9999,2.4
19700105  9:30,-9999,2.4,-9999,2.4
19700105  9:45,-9999,2.4,-9999,2.4
19700105 10:00,1.78,-9999,2.55,-9999
19700105 10:15,-9999,1.78,-9999,2.55
19700105 10:30,-9999,1.78,-9999,2.55
19700105 10:45,-9999,1.78,-9999,2.55
19700105 11:00,1.79,-9999,2.7,-9999
19700105 11:15,-9999,1.79,-9999,2.7
19700105 11:30,-9999,1.79,-9999,2.7
19700105 11:45,-9999,1.79,-9999,2.7
19700105 12:00,-9999,1.79,-9999,2.7
19700105 12:15,-9999,1.79,-9999,2.7
19700105 12:30,-9999,1.79,-9999,2.7
19700105 12:45,-9999,1.79,-9999,2.7
19700105 13:00,-9999,1.79,-9999,2.7
19700105 13:15,-9999,1.79,-9999,2.7
19700105 13:30,-9999,1.79,-9999,2.7
19700105 13:45,-9999,1.79,-9999,2.7
19700105 14:00,-9999,1.79,-9999,2.7
19700105 14:15,-9999,1.79,-9999,2.7
19700105 14:30,-9999,1.79,-9999,2.7
19700105 14:45,-9999,1.79,-9999,2.7
19700105 15:00,-9999,1.79,-9999,2.7
19700105 15:15,-9999,1.79,-9999,2.7
19700105 15:30,-9999,1.79,-9999,2.7
19700105 15:45,-9999,1.79,-9999,2.7
19700105 16:00,-9999,1.79,-9999,2.7
19700105 16:15,-9999,1.79,-9999,2.7
19700105 16:30,-9999,1.79,-9999,2.7
19700105 16:45,-9999,1.79,-9999,2.7
19700105 17:00,-9999,1.79,-9999,2.7
19700105 17:15,-9999,1.79,-9999,2.7
19700105 17:30,-9999,1.79,-9999,2.7
19700105 17:45,-9999,1.79,-9999,2.7
19700105 18:00,-9999,1.79,-9999,2.7
19700105 18:15,-9999,1.79,-9999,2.7
19700105 18:30,-9999,1.79,-9999,2.7
19700105 18:45,-9999,1.79,-9999,2.7
19700105 19:00,-9999,1.79,-9999,2.7
19700105 19:15,-9999,1.79,-9999,2.7
19700105 19:30,-9999,1.79,-9999,2.7
19700105 19:45,-9999,1.79,-9999,2.7
19700105 20:00,-9999,1.79,-9999,2.7
19700105 20:15,-9999,1.79,-9999,2.7
19700105 20:30,-9999,1.79,-9999,2.7
19700105 20:45,-9999,1.79,-9999,2.7
19700105 21:00,-9999,1.79,-9999,2.7
19700105 21:15,-9999,1.79,-9999,2.7
19700105 21:30,-9999,1.79,-9999,2.7
19700105 21:45,-9999,1.79,-9999,2.7
19700105 22:00,-9999,1.79,-9999,2.7
19700105 22:15,-9999,1.79,-9999,2.7
19700105 22:30,-9999,1.79,-9999,2.7
19700105 22:45,-9999,1.79,-9999,2.7
19700105 23:00,-9999,1.79,-9999,2.7
19700105 23:15,-9999,1.79,-9999,2.7
19700105 23:30,-9999,1.79,-9999,2.7
19700105 23:45,-9999,1.79,-9999,2.7
19700106  0:00,-9999,1.79,-9999,2.7
19700106  0:15,-9999,1.79,-9999,2.7
19700106  0:30,-9999,1.79,-9999,2.7
19700106  0:45,-9999,1.79,-9999,2.7
19700106  1:00,-9999,1.79,-9999,2.7
19700106  1:15,-9999,1.79,-9999,2.7
19700106  1:30,-9999,1.79,-9999,2.7
19700106  1:45,-9999,1.79,-9999,2.7
19700106  2:00,-9999,1.79,-9999,2.7
19700106  2:15,-9999,1.79,-9999,2.7
19700106  2:30,-9999,1.79,-9999,2.7
19700106  2:45,-9999,1.79,-9999,2.7
19700106  3:00,-9999,1.79,-9999,2.7
19700106  3:15,-9999,1.79,-9999,2.7
19700106  3:30,-9999,1.79,-9999,2.7
19700106  3:45,-9999,1.79,-9999,2.7
19700106  4:00,-9999,1.79,-9999,2.7
19700106  4:15,-9999,1.79,-9999,2.7
19700106  4:30,-9999,1.79,-9999,2.7
19700106  4:45,-9999,1.79,-9999,2.7
19700106  5:00,-9999,1.79,-9999,2.7
19700106  5:15,-9999,1.79,-9999,2.7
19700106  5:30,-9999,1.79,-9999,2.7
19700106  5:45,-9999,1.79,-9999,2.7
19700106  6:00,-9999,1.79,-9999,2.7
19700106  6:15,-9999,1.79,-9999,2.7
19700106  6:30,-9999,1.79,-9999,2.7
19700106  6:45,-9999,1.79,-9999,2.7
19700106  7:00,-9999,1.79,-9999,2.7
19700106  7:15,-9999,1.79,-9999,2.7
19700106  7:30,-9999,1.79,-9999,2.7
19700106  7:45,-9999,1.79,-9999,2.7
19700106  8:00,-9999,1.79,-9999,2.7
19700106  8:15,-9999,1.79,-9999,2.7
19700106  8:30,-9999,1.79,-9999,2.7
19700106  8:45,-9999,1.79,-9999,2.7
19700106  9:00,-9999,1.79,-9999,2.7
19700106  9:15,-9999,1.79,-9999,2.7
19700106  9:30,-9999,1.79,-9999,2.7
19700106  9:45,-9999,1.79,-9999,2.7
19700106 10:00,1.78,-9999,2.55,-9999
19700106 10:15,-9999,1.78,-9999,2.55
19700106 10:30,-9999,1.78,-9999,2.55
19700106 10:45,-9999,1.78,-9999,2.55
19700106 11:00,-9999,1.78,-9999,2.55
19700106 11:15,-9999,1.78,-9999,2.55
19700106 11:30,-9999,1.78,-9999,2.55
19700106 11:45,-9999,1.78,-9999,2.55
19700106 12:00,-9999,1.78,-9999,2.55
19700106 12:15,-9999,1.78,-9999,2.55
19700106 12:30,-9999,1.78,-9999,2.55
19700106 12:45,-9999,1.78,-9999,2.55
19700106 13:00,-9999,1.78,-9999,2.55
19700106 13:15,-9999,1.78,-9999,2.55
19700106 13:30,-9999,1.78,-9999,2.55
19700106 13:45,-9999,1.78,-9999,2.55
19700106 14:00,-9999,1.78,-9999,2.55
19700106 14:15,-9999,1.78,-9999,2.55
19700106 14:30,-9999,1.78,-9999,2.55
19700106 14:45,-9999,1.78,-9999,2.55
19700106 15:00,-9999,1.78,-9999,2.55
19700106 15:15,-9999,1.78,-9999,2.55
19700106 15:30,-9999,1.78,-9999,2.55
19700106 15:45,-9999,1.78,-9999,2.55
19700106 16:00,-9999,1.78,-9999,2.55
19700106 16:15,-9999,1.78,-9999,2.55
19700106 16:30,-9999,1.78,-9999,2.55
19700106 16:45,-9999,1.78,-9999,2.55
19700106 17:00,-9999,1.78,-9999,2.55
19700106 17:15,-9999,1.78,-9999,2.55
19700106 17:30,-9999,1.78,-9999,2.55
19700106 17:45,-9999,1.78,-9999,2.55
19700106 18:00,-9999,1.78,-9999,2.55
19700106 18:15,-9999,1.78,-9999,2.55
19700106 18:30,-9999,1.78,-9999,2.55
19700106 18:45,-9999,1.78,-9999,2.55
19700106 19:00,-9999,1.78,-9999,2.55
19700106 19:15,-9999,1.78,-9999,2.55
19700106 19:30,-9999,1.78,-9999,2.55
19700106 19:45,-9999,1.78,-9999,2.55
19700106 20:00,-9999,1.78,-9999,2.55
19700106 20:15,-9999,1.78,-9999,2.55
19700106 20:30,-9999,1.78,-9999,2.55
19700106 20:45,-9999,1.78,-9999,2.55
19700106 21:00,-9999,1.78,-9999,2.55
19700106 21:15,-9999,1.78,-9999,2.55
19700106 21:30,-9999,1.78,-9999,2.55
19700106 21:45,-9999,1.78,-9999,2.55
19700106 22:00,-9999,1.78,-9999,2.55
19700106 22:15,-9999,1.78,-9999,2.55
19700106 22:30,-9999,1.78,-9999,2.55
19700106 22:45,-9999,1.78,-9999,2.55
19700106 23:00,1.79,-9999,2.7,-9999
19700106 23:15,-9999,1.79,-9999,2.7
19700106 23:30,-9999,1.79,-9999,2.7
19700106 23:45,-9999,1.79,-9999,2.7
19700107  0:00,-9999,1.79,-9999,2.7
19700107  0:15,-9999,1.79,-9999,2.7
19700107  0:30,-9999,1.79,-9999,2.7
