Date Time (EST), Gage Height (ft) from Continuous record, Gage Height (ft), Discharge (cfs) from Continuous record, Discharge (cfs)
19750102  0:15,-9999,2.8,-9999,3.25
19750102  0:30,-9999,2.8,-9999,3.25
19750102  0:45,-9999,2.8,-9999,3.25
19750102  1:00,-9999,2.8,-9999,3.25
19750102  1:15,-9999,2.8,-9999,3.25
19750102  1:30,-9999,2.8,-9999,3.25
19750102  1:45,-9999,2.8,-9999,3.25
19750102  2:00,-9999,2.8,-9999,3.25
19750102  2:15,-9999,2.8,-9999,3.25
19750102  2:30,-9999,2.8,-9999,3.25
19750102  2:45,-9999,2.8,-9999,3.25
19750102  3:00,-9999,2.8,-9999,3.25
19750102  3:15,-9999,2.8,-9999,3.25
19750102  3:30,-9999,2.8,-9999,3.25
19750102  3:45,-9999,2.8,-9999,3.25
19750102  4:00,-9999,2.8,-9999,3.25
19750102  4:15,-9999,2.8,-9999,3.25
19750102  4:30,-9999,2.8,-9999,3.25
19750102  4:45,-9999,2.8,-9999,3.25
19750102  5:00,-9999,2.8,-9999,3.25
19750102  5:15,-9999,2.8,-9999,3.25
19750102  5:30,-9999,2.8,-9999,3.25
19750102  5:45,-9999,2.8,-9999,3.25
19750102  6:00,-9999,2.8,-9999,3.25
19750102  6:15,-9999,2.8,-9999,3.25
19750102  6:30,-9999,2.8,-9999,3.25
19750102  6:45,-9999,2.8,-9999,3.25
19750102  7:00,-9999,2.8,-9999,3.25
19750102  7:15,-9999,2.8,-9999,3.25
19750102  7:30,-9999,2.8,-9999,3.25
19750102  7:45,-9999,2.8,-9999,3.25
19750102  8:00,-9999,2.8,-9999,3.25
19750102  8:15,-9999,2.8,-9999,3.25
19750102  8:30,-9999,2.8,-9999,3.25
19750102  8:45,-9999,2.8,-9999,3.25
19750102  9:00,-9999,2.8,-9999,3.25
19750102  9:15,-9999,2.8,-9999,3.25
19750102  9:30,-9999,2.8,-9999,3.25
19750102  9:45,-9999,2.8,-9999,3.25
19750102 10:00,-9999,2.8,-9999,3.25
19750102 10:15,-9999,2.8,-9999,3.25
19750102 10:30,-9999,2.8,-9999,3.25
19750102 10:45,-9999,2.8,-9999,3.25
19750102 11:00,-9999,2.8,-9999,3.25
19750102 11:15,-9999,2.8,-9999,3.25
19750102 11:30,-9999,2.8,-9999,3.25
19750102 11:45,-9999,2.8,-9999,3.25
19750102 12:00,-9999,2.8,-9999,3.25
19750102 12:15,-9999,2.8,-9999,3.25
19750102 12:30,-9999,2.8,-9999,3.25
19750102 12:45,-9999,2.8,-9999,3.25
19750102 13:00,-9999,2.8,-9999,3.25
19750102 13:15,-9999,2.8,-9999,3.25
19750102 13:30,-9999,2.8,-9999,3.25
19750102 13:45,-9999,2.8,-9999,3.25
19750102 14:00,-9999,2.8,-9999,3.25
19750102 14:15,-9999,2.8,-9999,3.25
19750102 14:30,-9999,2.8,-9999,3.25
19750102 14:45,-9999,2.8,-9999,3.25
19750102 15:00,-9999,2.8,-9999,3.25
19750102 15:15,-9999,2.8,-9999,3.25
19750102 15:30,-9999,2.8,-9999,3.25
19750102 15:45,-9999,2.8,-9999,3.25
19750102 16:00,-9999,2.8,-9999,3.25
19750102 16:15,-9999,2.8,-9999,3.25
19750102 16:30,-9999,2.8,-9999,3.25
19750102 16:45,-9999,2.8,-9999,3.25
19750102 17:00,-9999,2.8,-9999,3.25
19750102 17:15,-9999,2.8,-9999,3.25
19750102 17:30,-9999,2.8,-9999,3.25
19750102 17:45,-9999,2.8,-9999,3.25
19750102 18:00,-9999,2.8,-9999,3.25
19750102 18:15,-9999,2.8,-9999,3.25
19750102 18:30,-9999,2.8,-9999,3.25
19750102 18:45,-9999,2.8,-9999,3.25
19750102 19:00,-9999,2.8,-9999,3.25
19750102 19:15,-9999,2.8,-9999,3.25
19750102 19:30,-9999,2.8,-9999,3.25
19750102 19:45,-9999,2.8,-9999,3.25
19750102 20:00,-9999,2.8,-9999,3.25
19750102 20:15,-9999,2.8,-9999,3.25
19750102 20:30,-9999,2.8,-9999,3.25
19750102 20:45,-9999,2.8,-9999,3.25
19750102 21:00,-9999,2.8,-9999,3.25
19750102 21:15,-9999,2.8,-9999,3.25
19750102 21:30,-9999,2.8,-9999,3.25
19750102 21:45,-9999,2.8,-9999,3.25
19750102 22:00,-9999,2.8,-9999,3.25
19750102 22:15,-9999,2.8,-9999,3.25
19750102 22:30,-9999,2.8,-9999,3.25
19750102 22:45,-9999,2.8,-9999,3.25
19750102 23:00,-9999,2.8,-9999,3.25
19750102 23:15,-9999,2.8,-9999,3.25
19750102 23:30,-9999,2.8,-9999,3.25
19750102 23:45,-9999,2.8,-9999,3.25
19750103  0:00,-9999,2.8,-9999,3.25
19750103  0:15,-9999,2.8,-9999,3.25
19750103  0:30,-9999,2.8,-9999,3.25
19750103  0:45,-9999,2.8,-9999,3.25
19750103  1:00,-9999,2.8,-9999,3.25
19750103  1:15,-9999,2.8,-9999,3.25
19750103  1:30,-9999,2.8,-9999,3.25
19750103  1:45,-9999,2.8,-9999,3.25
19750103  2:00,-9999,2.8,-9999,3.25
19750103  2:15,-9999,2.8,-9999,3.25
19750103  2:30,-9999,2.8,-9999,3.25
19750103  2:45,-9999,2.8,-9999,3.25
19750103  3:00,-9999,2.8,-9999,3.25
19750103  3:15,-9999,2.8,-9999,3.25
19750103  3:30,-9999,2.8,-9999,3.25
19750103  3:45,-9999,2.8,-9999,3.25
19750103  4:00,-9999,2.8,-9999,3.25
19750103  4:15,-9999,2.8,-9999,3.25
19750103  4:30,-9999,2.8,-9999,3.25
19750103  4:45,-9999,2.8,-9999,3.25
19750103  5:00,-9999,2.8,-9999,3.25
19750103  5:15,-9999,2.8,-9999,3.25
19750103  5:30,-9999,2.8,-9999,3.25
19750103  5:45,-9999,2.8,-9999,3.25
19750103  6:00,-9999,2.8,-9999,3.25
19750103  6:15,-9999,2.8,-9999,3.25
19750103  6:30,-9999,2.8,-9999,3.25
19750103  6:45,-9999,2.8,-9999,3.25
19750103  7:00,-9999,2.8,-9999,3.25
19750103  7:15,-9999,2.8,-9999,3.25
19750103  7:30,-9999,2.8,-9999,3.25
19750103  7:45,-9999,2.8,-9999,3.25
19750103  8:00,-9999,2.8,-9999,3.25
19750103  8:15,-9999,2.8,-9999,3.25
19750103  8:30,-9999,2.8,-9999,3.25
19750103  8:45,-9999,2.8,-9999,3.25
19750103  9:00,-9999,2.8,-9999,3.25
19750103  9:15,-9999,2.8,-9999,3.25
19750103  9:30,-9999,2.8,-9999,3.25
19750103  9:45,-9999,2.8,-9999,3.25
19750103 10:00,-9999,2.8,-9999,3.25
19750103 10:15,-9999,2.8,-9999,3.25
19750103 10:30,-9999,2.8,-9999,3.25
19750103 10:45,-9999,2.8,-9999,3.25
19750103 11:00,-9999,2.8,-9999,3.25
19750103 11:15,-9999,2.8,-9999,3.25
19750103 11:30,-9999,2.8,-9999,3.25
19750103 11:45,-9999,2.8,-9999,3.25
19750103 12:00,-9999,2.8,-9999,3.25
19750103 12:15,-9999,2.8,-9999,3.25
19750103 12:30,-9999,2.8,-9999,3.25
19750103 12:45,-9999,2.8,-9999,3.25
19750103 13:00,-9999,2.8,-9999,3.25
19750103 13:15,-9999,2.8,-9999,3.25
19750103 13:30,-9999,2.8,-9999,3.25
19750103 13:45,-9999,2.8,-9999,3.25
19750103 14:00,-9999,2.8,-9999,3.25
19750103 14:15,-9999,2.8,-9999,3.25
19750103 14:30,-9999,2.8,-9999,3.25
19750103 14:45,-9999,2.8,-9999,3.25
19750103 15:00,-9999,2.8,-9999,3.25
19750103 15:15,-9999,2.8,-9999,3.25
19750103 15:30,-9999,2.8,-9999,3.25
19750103 15:45,-9999,2.8,-9999,3.25
19750103 16:00,-9999,2.8,-9999,3.25
19750103 16:15,-9999,2.8,-9999,3.25
19750103 16:30,-9999,2.8,-9999,3.25
19750103 16:45,-9999,2.8,-9999,3.25
19750103 17:00,-9999,2.8,-9999,3.25
19750103 17:15,-9999,2.8,-9999,3.25
19750103 17:30,-9999,2.8,-9999,3.25
19750103 17:45,-9999,2.8,-9999,3.25
19750103 18:00,-9999,2.8,-9999,3.25
19750103 18:15,-9999,2.8,-9999,3.25
19750103 18:30,-9999,2.8,-9999,3.25
19750103 18:45,-9999,2.8,-9999,3.25
19750103 19:00,-9999,2.8,-9999,3.25
19750103 19:15,-9999,2.8,-9999,3.25
19750103 19:30,-9999,2.8,-9999,3.25
19750103 19:45,-9999,2.8,-9999,3.25
19750103 20:00,-9999,2.8,-9999,3.25
19750103 20:15,-9999,2.8,-9999,3.25
19750103 20:30,-9999,2.8,-9999,3.25
19750103 20:45,-9999,2.8,-9999,3.25
19750103 21:00,-9999,2.8,-9999,3.25
19750103 21:15,-9999,2.8,-9999,3.25
19750103 21:30,-9999,2.8,-9999,3.25
19750103 21:45,-9999,2.8,-9999,3.25
19750103 22:00,-9999,2.8,-9999,3.25
19750103 22:15,-9999,2.8,-9999,3.25
19750103 22:30,-9999,2.8,-9999,3.25
19750103 22:45,-9999,2.8,-9999,3.25
19750103 23:00,-9999,2.8,-9999,3.25
19750103 23:15,-9999,2.8,-9999,3.25
19750103 23:30,-9999,2.8,-9999,3.25
19750103 23:45,-9999,2.8,-9999,3.25
19750104  0:00,-9999,2.8,-9999,3.25
19750104  0:15,-9999,2.8,-9999,3.25
19750104  0:30,-9999,2.8,-9999,3.25
19750104  0:45,-9999,2.8,-9999,3.25
19750104  1:00,-9999,2.8,-9999,3.25
19750104  1:15,-9999,2.8,-9999,3.25
19750104  1:30,-9999,2.8,-9999,3.25
19750104  1:45,-9999,2.8,-9999,3.25
19750104  2:00,-9999,2.8,-9999,3.25
19750104  2:15,-9999,2.8,-9999,3.25
19750104  2:30,-9999,2.8,-9999,3.25
19750104  2:45,-9999,2.8,-9999,3.25
19750104  3:00,-9999,2.8,-9999,3.25
19750104  3:15,-9999,2.8,-9999,3.25
19750104  3:30,-9999,2.8,-9999,3.25
19750104  3:45,-9999,2.8,-9999,3.25
19750104  4:00,-9999,2.8,-9999,3.25
19750104  4:15,-9999,2.8,-9999,3.25
19750104  4:30,-9999,2.8,-9999,3.25
19750104  4:45,-9999,2.8,-9999,3.25
19750104  5:00,-9999,2.8,-9999,3.25
19750104  5:15,-9999,2.8,-9999,3.25
19750104  5:30,-9999,2.8,-9999,3.25
19750104  5:45,-9999,2.8,-9999,3.25
19750104  6:00,-9999,2.8,-9999,3.25
19750104  6:15,-9999,2.8,-9999,3.25
19750104  6:30,-9999,2.8,-9999,3.25
19750104  6:45,-9999,2.8,-9999,3.25
19750104  7:00,-9999,2.8,-9999,3.25
19750104  7:15,-9999,2.8,-9999,3.25
19750104  7:30,-9999,2.8,-9999,3.25
19750104  7:45,-9999,2.8,-9999,3.25
19750104  8:00,-9999,2.8,-9999,3.25
19750104  8:15,-9999,2.8,-9999,3.25
19750104  8:30,-9999,2.8,-9999,3.25
19750104  8:45,-9999,2.8,-9999,3.25
19750104  9:00,-9999,2.8,-9999,3.25
19750104  9:15,-9999,2.8,-9999,3.25
19750104  9:30,-9999,2.8,-9999,3.25
19750104  9:45,-9999,2.8,-9999,3.25
19750104 10:00,-9999,2.8,-9999,3.25
19750104 10:15,-9999,2.8,-9999,3.25
19750104 10:30,-9999,2.8,-9999,3.25
19750104 10:45,-9999,2.8,-9999,3.25
19750104 11:00,-9999,2.8,-9999,3.25
19750104 11:15,-9999,2.8,-9999,3.25
19750104 11:30,-9999,2.8,-9999,3.25
19750104 11:45,-9999,2.8,-9999,3.25
19750104 12:00,-9999,2.8,-9999,3.25
19750104 12:15,-9999,2.8,-9999,3.25
19750104 12:30,-9999,2.8,-9999,3.25
19750104 12:45,-9999,2.8,-9999,3.25
19750104 13:00,-9999,2.8,-9999,3.25
19750104 13:15,-9999,2.8,-9999,3.25
19750104 13:30,-9999,2.8,-9999,3.25
19750104 13:45,-9999,2.8,-9999,3.25
19750104 14:00,-9999,2.8,-9999,3.25
19750104 14:15,-9999,2.8,-9999,3.25
19750104 14:30,-9999,2.8,-9999,3.25
19750104 14:45,-9999,2.8,-9999,3.25
19750104 15:00,-9999,2.8,-9999,3.25
19750104 15:15,-9999,2.8,-9999,3.25
19750104 15:30,-9999,2.8,-9999,3.25
19750104 15:45,-9999,2.8,-9999,3.25
19750104 16:00,-9999,2.8,-9999,3.25
19750104 16:15,-9999,2.8,-9999,3.25
19750104 16:30,-9999,2.8,-9999,3.25
19750104 16:45,-9999,2.8,-9999,3.25
19750104 17:00,-9999,2.8,-9999,3.25
19750104 17:15,-9999,2.8,-9999,3.25
19750104 17:30,-9999,2.8,-9999,3.25
19750104 17:45,-9999,2.8,-9999,3.25
19750104 18:00,-9999,2.8,-9999,3.25
19750104 18:15,-9999,2.8,-9999,3.25
19750104 18:30,-9999,2.8,-9999,3.25
19750104 18:45,-9999,2.8,-9999,3.25
19750104 19:00,-9999,2.8,-9999,3.25
19750104 19:15,-9999,2.8,-9999,3.25
19750104 19:30,-9999,2.8,-9999,3.25
19750104 19:45,-9999,2.8,-9999,3.25
19750104 20:00,-9999,2.8,-9999,3.25
19750104 20:15,-9999,2.8,-9999,3.25
19750104 20:30,-9999,2.8,-9999,3.25
19750104 20:45,-9999,2.8,-9999,3.25
19750104 21:00,-9999,2.8,-9999,3.25
19750104 21:15,-9999,2.8,-9999,3.25
19750104 21:30,-9999,2.8,-9999,3.25
19750104 21:45,-9999,2.8,-9999,3.25
19750104 22:00,-9999,2.8,-9999,3.25
19750104 22:15,-9999,2.8,-9999,3.25
19750104 22:30,-9999,2.8,-9999,3.25
19750104 22:45,-9999,2.8,-9999,3.25
19750104 23:00,-9999,2.8,-9999,3.25
19750104 23:15,-9999,2.8,-9999,3.25
19750104 23:30,-9999,2.8,-9999,3.25
19750104 23:45,-9999,2.8,-9999,3.25
19750105  0:00,-9999,2.8,-9999,3.25
19750105  0:15,-9999,2.8,-9999,3.25
19750105  0:30,-9999,2.8,-9999,3.25
19750105  0:45,-9999,2.8,-9999,3.25
19750105  1:00,-9999,2.8,-9999,3.25
19750105  1:15,-9999,2.8,-9999,3.25
19750105  1:30,-9999,2.8,-9999,3.25
19750105  1:45,-9999,2.8,-9999,3.25
19750105  2:00,-9999,2.8,-9999,3.25
19750105  2:15,-9999,2.8,-9999,3.25
19750105  2:30,-9999,2.8,-9999,3.25
19750105  2:45,-9999,2.8,-9999,3.25
19750105  3:00,-9999,2.8,-9999,3.25
19750105  3:15,-9999,2.8,-9999,3.25
19750105  3:30,-9999,2.8,-9999,3.25
19750105  3:45,-9999,2.8,-9999,3.25
19750105  4:00,-9999,2.8,-9999,3.25
19750105  4:15,-9999,2.8,-9999,3.25
19750105  4:30,-9999,2.8,-9999,3.25
19750105  4:45,-9999,2.8,-9999,3.25
19750105  5:00,-9999,2.8,-9999,3.25
19750105  5:15,-9999,2.8,-9999,3.25
19750105  5:30,-9999,2.8,-9999,3.25
19750105  5:45,-9999,2.8,-9999,3.25
19750105  6:00,-9999,2.8,-9999,3.25
19750105  6:15,-9999,2.8,-9999,3.25
19750105  6:30,-9999,2.8,-9999,3.25
19750105  6:45,-9999,2.8,-9999,3.25
19750105  7:00,-9999,2.8,-9999,3.25
19750105  7:15,-9999,2.8,-9999,3.25
19750105  7:30,-9999,2.8,-9999,3.25
19750105  7:45,-9999,2.8,-9999,3.25
19750105  8:00,-9999,2.8,-9999,3.25
19750105  8:15,-9999,2.8,-9999,3.25
19750105  8:30,-9999,2.8,-9999,3.25
19750105  8:45,-9999,2.8,-9999,3.25
19750105  9:00,-9999,2.8,-9999,3.25
19750105  9:15,-9999,2.8,-9999,3.25
19750105  9:30,-9999,2.8,-9999,3.25
19750105  9:45,-9999,2.8,-9999,3.25
19750105 10:00,-9999,2.8,-9999,3.25
19750105 10:15,-9999,2.8,-9999,3.25
19750105 10:30,-9999,2.8,-9999,3.25
19750105 10:45,-9999,2.8,-9999,3.25
19750105 11:00,-9999,2.8,-9999,3.25
19750105 11:15,-9999,2.8,-9999,3.25
19750105 11:30,-9999,2.8,-9999,3.25
19750105 11:45,-9999,2.8,-9999,3.25
19750105 12:00,-9999,2.8,-9999,3.25
19750105 12:15,-9999,2.8,-9999,3.25
19750105 12:30,-9999,2.8,-9999,3.25
19750105 12:45,-9999,2.8,-9999,3.25
19750105 13:00,-9999,2.8,-9999,3.25
19750105 13:15,-9999,2.8,-9999,3.25
19750105 13:30,-9999,2.8,-9999,3.25
19750105 13:45,-9999,2.8,-9999,3.25
19750105 14:00,-9999,2.8,-9999,3.25
19750105 14:15,-9999,2.8,-9999,3.25
19750105 14:30,-9999,2.8,-9999,3.25
19750105 14:45,-9999,2.8,-9999,3.25
19750105 15:00,-9999,2.8,-9999,3.25
19750105 15:15,-9999,2.8,-9999,3.25
19750105 15:30,-9999,2.8,-9999,3.25
19750105 15:45,-9999,2.8,-9999,3.25
19750105 16:00,-9999,2.8,-9999,3.25
19750105 16:15,-9999,2.8,-9999,3.25
19750105 16:30,-9999,2.8,-9999,3.25
19750105 16:45,-9999,2.8,-9999,3.25
19750105 17:00,-9999,2.8,-9999,3.25
19750105 17:15,-9999,2.8,-9999,3.25
19750105 17:30,-9999,2.8,-9999,3.25
19750105 17:45,-9999,2.8,-9999,3.25
19750105 18:00,-9999,2.8,-9999,3.25
19750105 18:15,-9999,2.8,-9999,3.25
19750105 18:30,-9999,2.8,-9999,3.25
19750105 18:45,-9999,2.8,-9999,3.25
19750105 19:00,-9999,2.8,-9999,3.25
19750105 19:15,-9999,2.8,-9999,3.25
19750105 19:30,-9999,2.8,-9999,3.25
19750105 19:45,-9999,2.8,-9999,3.25
19750105 20:00,-9999,2.8,-9999,3.25
19750105 20:15,-9999,2.8,-9999,3.25
19750105 20:30,-9999,2.8,-9999,3.25
19750105 20:45,-9999,2.8,-9999,3.25
19750105 21:00,-9999,2.8,-9999,3.25
19750105 21:15,-9999,2.8,-9999,3.25
19750105 21:30,-9999,2.8,-9999,3.25
19750105 21:45,-9999,2.8,-9999,3.25
19750105 22:00,-9999,2.8,-9999,3.25
19750105 22:15,-9999,2.8,-9999,3.25
19750105 22:30,-9999,2.8,-9999,3.25
19750105 22:45,-9999,2.8,-9999,3.25
19750105 23:00,-9999,2.8,-9999,3.25
19750105 23:15,-9999,2.8,-9999,3.25
19750105 23:30,-9999,2.8,-9999,3.25
19750105 23:45,-9999,2.8,-9999,3.25
19750106  0:00,-9999,2.8,-9999,3.25
19750106  0:15,-9999,2.8,-9999,3.25
19750106  0:30,-9999,2.8,-9999,3.25
19750106  0:45,-9999,2.8,-9999,3.25
19750106  1:00,-9999,2.8,-9999,3.25
19750106  1:15,-9999,2.8,-9999,3.25
19750106  1:30,-9999,2.8,-9999,3.25
19750106  1:45,-9999,2.8,-9999,3.25
19750106  2:00,-9999,2.8,-9999,3.25
19750106  2:15,-9999,2.8,-9999,3.25
19750106  2:30,-9999,2.8,-9999,3.25
19750106  2:45,-9999,2.8,-9999,3.25
19750106  3:00,-9999,2.8,-9999,3.25
19750106  3:15,-9999,2.8,-9999,3.25
19750106  3:30,-9999,2.8,-9999,3.25
19750106  3:45,-9999,2.8,-9999,3.25
19750106  4:00,-9999,2.8,-9999,3.25
19750106  4:15,-9999,2.8,-9999,3.25
19750106  4:30,-9999,2.8,-9999,3.25
19750106  4:45,-9999,2.8,-9999,3.25
19750106  5:00,-9999,2.8,-9999,3.25
19750106  5:15,-9999,2.8,-9999,3.25
19750106  5:30,-9999,2.8,-9999,3.25
19750106  5:45,-9999,2.8,-9999,3.25
19750106  6:00,-9999,2.8,-9999,3.25
19750106  6:15,-9999,2.8,-9999,3.25
19750106  6:30,-9999,2.8,-9999,3.25
19750106  6:45,-9999,2.8,-9999,3.25
19750106  7:00,-9999,2.8,-9999,3.25
19750106  7:15,-9999,2.8,-9999,3.25
19750106  7:30,-9999,2.8,-9999,3.25
19750106  7:45,-9999,2.8,-9999,3.25
19750106  8:00,-9999,2.8,-9999,3.25
19750106  8:15,-9999,2.8,-9999,3.25
19750106  8:30,-9999,2.8,-9999,3.25
19750106  8:45,-9999,2.8,-9999,3.25
19750106  9:00,-9999,2.8,-9999,3.25
19750106  9:15,-9999,2.8,-9999,3.25
19750106  9:30,-9999,2.8,-9999,3.25
19750106  9:45,-9999,2.8,-9999,3.25
19750106 10:00,-9999,2.8,-9999,3.25
19750106 10:15,-9999,2.8,-9999,3.25
19750106 10:30,-9999,2.8,-9999,3.25
19750106 10:45,-9999,2.8,-9999,3.25
19750106 11:00,-9999,2.8,-9999,3.25
19750106 11:15,-9999,2.8,-9999,3.25
19750106 11:30,-9999,2.8,-9999,3.25
19750106 11:45,-9999,2.8,-9999,3.25
19750106 12:00,-9999,2.8,-9999,3.25
19750106 12:15,-9999,2.8,-9999,3.25
19750106 12:30,-9999,2.8,-9999,3.25
19750106 12:45,-9999,2.8,-9999,3.25
19750106 13:00,-9999,2.8,-9999,3.25
19750106 13:15,-9999,2.8,-9999,3.25
19750106 13:30,-9999,2.8,-9999,3.25
19750106 13:45,-9999,2.8,-9999,3.25
19750106 14:00,-9999,2.8,-9999,3.25
19750106 14:15,-9999,2.8,-9999,3.25
19750106 14:30,-9999,2.8,-9999,3.25
19750106 14:45,-9999,2.8,-9999,3.25
19750106 15:00,-9999,2.8,-9999,3.25
19750106 15:15,-9999,2.8,-9999,3.25
19750106 15:30,-9999,2.8,-9999,3.25
19750106 15:45,-9999,2.8,-9999,3.25
19750106 16:00,2.81,-9999,3.51,-9999
19750106 16:15,-9999,2.81,-9999,3.51
19750106 16:30,-9999,2.81,-9999,3.51
19750106 16:45,-9999,2.81,-9999,3.51
19750106 17:00,2.82,-9999,3.75,-9999
19750106 17:15,-9999,2.82,-9999,3.75
19750106 17:30,-9999,2.82,-9999,3.75
19750106 17:45,-9999,2.82,-9999,3.75
19750106 18:00,2.83,-9999,4.05,-9999
19750106 18:15,-9999,2.83,-9999,4.05
19750106 18:30,-9999,2.83,-9999,4.05
19750106 18:45,-9999,2.83,-9999,4.05
19750106 19:00,2.87,-9999,5.31,-9999
19750106 19:15,-9999,2.87,-9999,5.31
19750106 19:30,-9999,2.87,-9999,5.31
19750106 19:45,-9999,2.87,-9999,5.31
19750106 20:00,2.95,-9999,8.66,-9999
19750106 20:15,-9999,2.95,-9999,8.66
19750106 20:30,-9999,2.95,-9999,8.66
19750106 20:45,-9999,2.95,-9999,8.66
19750106 21:00,3.01,-9999,12.1,-9999
19750106 21:15,-9999,3.01,-9999,12.1
19750106 21:30,-9999,3.01,-9999,12.1
19750106 21:45,-9999,3.01,-9999,12.1
19750106 22:00,3.02,-9999,12.8,-9999
19750106 22:15,-9999,3.02,-9999,12.8
19750106 22:30,-9999,3.02,-9999,12.8
19750106 22:45,-9999,3.02,-9999,12.8
19750106 23:00,2.99,-9999,10.79,-9999
19750106 23:15,-9999,2.99,-9999,10.79
19750106 23:30,-9999,2.99,-9999,10.79
19750106 23:45,-9999,2.99,-9999,10.79
19750107  0:00,2.97,-9999,9.69,-9999
19750107  0:15,-9999,2.97,-9999,9.69
