
HYPNOS III
Hypnos#: 076
Filenumber: 046
Sample Time Interval: 005 Minutes
Redox: 36
Temperatures: 00
Started logging at 2012-10-03 16:03
Timestamp       ;R_00;R_01;R_02;R_03;R_04;R_05;R_06;R_07;R_08;R_09;R_10;R_11;R_12;R_13;R_14;R_15;R_16;R_17;R_18;R_19;R_20;R_21;R_22;R_23;R_24;R_25;R_26;R_27;R_28;R_29;R_30;R_31;R_32;R_33;R_34;R_35
2013-01-03 18:05; 463;  43;-407;-395;-417;-414;-380; 509; 579;-350;-438;-445;-454;-453;-453;-405; 560; 277;-334;-397;-398;-445;-432;-397; 230;-431; 559; 520; 523; 463;-370;-362;-342;-559; 603; 595
2013-01-03 18:10; 462;  44;-408;-394;-418;-412;-381; 510; 579;-350;-438;-445;-454;-454;-453;-405; 560; 277;-335;-397;-400;-445;-433;-397; 230;-432; 559; 520; 523; 464;-370;-361;-343;-557; 602; 596
2013-01-03 18:15; 462;  43;-407;-394;-418;-412;-381; 509; 578;-349;-439;-445;-454;-454;-453;-405; 560; 277;-334;-397;-399;-445;-433;-397; 230;-431; 559; 520; 523; 463;-370;-362;-343;-557; 602; 595
2013-01-03 18:20; 463;  43;-407;-395;-417;-413;-380; 509; 580;-350;-438;-445;-454;-454;-453;-405; 560; 277;-334;-397;-398;-445;-432;-397; 231;-431; 559; 521; 523; 464;-370;-362;-342;-559; 604; 594
2013-01-03 18:25; 463;  43;-407;-395;-417;-414;-380; 509; 580;-350;-438;-445;-454;-454;-453;-405; 560; 277;-334;-397;-398;-446;-432;-398; 231;-431; 559; 521; 523; 464;-371;-362;-342;-559; 604; 594
2013-01-03 18:30; 463;  43;-408;-394;-417;-413;-380; 509; 580;-350;-438;-446;-454;-454;-452;-405; 560; 277;-334;-397;-398;-445;-432;-398; 231;-431; 559; 521; 523; 464;-371;-362;-342;-559; 604; 594
2013-01-03 18:35; 462;  43;-408;-394;-417;-413;-380; 509; 580;-350;-437;-446;-454;-454;-452;-405; 560; 277;-335;-397;-399;-445;-432;-398; 231;-431; 559; 521; 523; 464;-371;-361;-342;-559; 604; 595
2013-01-03 18:40; 464;  43;-407;-395;-417;-413;-380; 508; 579;-349;-438;-445;-454;-454;-453;-405; 560; 277;-334;-397;-398;-445;-432;-397; 231;-431; 559; 521; 523; 464;-370;-362;-342;-559; 604; 595
2013-01-03 18:45; 464;  42;-406;-395;-417;-414;-380; 509; 579;-349;-438;-445;-454;-453;-453;-405; 560; 277;-334;-397;-398;-445;-432;-397; 230;-431; 559; 520; 523; 463;-370;-362;-342;-558; 603; 596
2013-01-03 18:50; 462;  45;-408;-393;-418;-412;-381; 510; 580;-349;-439;-445;-454;-454;-452;-406; 561; 277;-335;-397;-400;-445;-433;-397; 231;-431; 559; 520; 523; 464;-371;-361;-344;-557; 603; 595
